,variant,latitude,longitude,weight
22946,where_is_x,55.92797285953418,-3.1926068925369604,1.0
6697,where_is_x,51.51431537172616,-0.251957733966903,1.0
6698,where_is_x,51.51435920142171,-0.085054364913314,1.0
22945,where_is_x,55.92732605641646,-4.40994902150835,1.0
6700,where_is_x,51.514374506548,-0.086909858036572,1.0
6701,where_is_x,51.51438248501092,-3.178471427719428,1.0
22944,where_is_x,55.92716263470914,-3.246651546060823,1.0
6703,where_is_x,51.51438699745946,-0.29743224533351803,1.0
6704,where_is_x,51.51439088993509,-0.175151236874093,1.0
22941,where_is_x,55.9245467314455,-3.931823852079978,1.0
6706,where_is_x,51.514408229493434,-3.4021417815910637,1.0
22940,where_is_x,55.92423963190464,-3.699890543062218,1.0
22938,where_is_x,55.923926518450095,-4.233849313577911,1.0
6709,where_is_x,51.514425201827784,-0.065366002721186,1.0
6710,where_is_x,51.51443156073586,-0.12247618854171699,1.0
6711,where_is_x,51.5144317,-0.12245610000000001,1.0
22937,where_is_x,55.92375463586232,-3.0642975473026,1.0
6713,where_is_x,51.514436463188716,-0.12309743385013194,1.0
6714,where_is_x,51.514443463301646,-0.075566329527144,1.0
22935,where_is_x,55.92356262629097,-4.590086537247761,1.0
22934,where_is_x,55.92336701265764,-3.204819998620143,1.0
6717,where_is_x,51.51444981612893,-0.251956902965507,1.0
6718,where_is_x,51.514461116913175,-0.084326009783784,1.0
1703,where_is_x,51.103324192726866,1.002274395391398,1.0
22933,where_is_x,55.92336163379685,-3.3976579350735783,1.0
6721,where_is_x,51.51447869963952,-0.092269135334583,1.0
22932,where_is_x,55.922976817842176,-3.204855651517212,1.0
6723,where_is_x,51.51448156592253,-0.09350326892964099,1.0
6724,where_is_x,51.514484962217075,-0.09494587475283099,1.0
6725,where_is_x,51.514490385074815,-0.096328044254295,1.0
6726,where_is_x,51.51449331597328,-0.09840857075517699,1.0
6727,where_is_x,51.51449878350535,-0.100613424262989,1.0
6728,where_is_x,51.51449998080249,-0.101090131253876,1.0
6729,where_is_x,51.51451001917754,-0.10500566170379902,1.0
22930,where_is_x,55.92272413647781,-2.965848047970879,1.0
6731,where_is_x,51.514521587501925,-0.263467450790761,1.0
6732,where_is_x,51.51452258245906,-0.109717824585364,1.0
6733,where_is_x,51.514523916976785,-0.263832787584525,1.0
22929,where_is_x,55.922464398348026,-4.329495068423877,1.0
6735,where_is_x,51.51452957786018,-0.112259537687606,1.0
6736,where_is_x,51.51453220859802,-0.113201244409259,1.0
22928,where_is_x,55.92228172769658,-4.40857096335787,1.0
6738,where_is_x,51.514542856340256,-0.11693844654939302,1.0
6739,where_is_x,51.51454392423201,-0.117306957775835,1.0
6740,where_is_x,51.51454965391468,-0.119265505540689,1.0
1701,where_is_x,51.102823180431955,-1.1606225880293408,1.0
22927,where_is_x,55.92174745212271,-4.325786031053337,1.0
6743,where_is_x,51.51457156438818,-0.12648613402749,1.0
6744,where_is_x,51.51457287273882,-0.126904792535914,1.0
6745,where_is_x,51.51457696351378,-0.128205305797534,1.0
6746,where_is_x,51.51457706410177,-0.12823712413090801,1.0
6747,where_is_x,51.51457882185035,-0.128791919087504,1.0
22925,where_is_x,55.92129920550538,-4.281894387818689,1.0
6749,where_is_x,51.51459823554529,-0.124165429561316,1.0
22923,where_is_x,55.91815936343684,-3.9844873745042597,1.0
6751,where_is_x,51.5146171414831,-0.140361184071853,1.0
6752,where_is_x,51.51462272327174,-0.14197041057141402,1.0
6753,where_is_x,51.514625775518645,-0.159512657405802,1.0
6754,where_is_x,51.51463453131341,-0.163384590249293,1.0
22922,where_is_x,55.916157658705714,-2.941150983395152,1.0
345,where_is_x,50.6526296751769,-2.58680957986154,1.0
22920,where_is_x,55.915168274316216,-2.922922132002759,1.0
6758,where_is_x,51.51464755554737,-0.065365626544212,1.0
6759,where_is_x,51.51465033818375,-0.057682239589387,1.0
6760,where_is_x,51.514660826470305,-0.072911161305999,1.0
6761,where_is_x,51.51466714080766,-0.154197070549366,1.0
22919,where_is_x,55.91482351662698,-4.234945761410876,1.0
6763,where_is_x,51.51467068249907,-0.07807246331106403,1.0
22918,where_is_x,55.91438839534098,-3.842574309678485,1.0
6765,where_is_x,51.51468523803976,-0.173158091002599,1.0
22915,where_is_x,55.91376182899885,-3.212606410350933,1.0
6767,where_is_x,51.51469346936714,-0.161019791250418,1.0
22914,where_is_x,55.91243783098496,-3.728363489531614,1.0
22911,where_is_x,55.911827,-2.9421049999999997,1.0
22909,where_is_x,55.91131903020229,-4.433295955931206,1.0
6771,where_is_x,51.51470843808943,-0.09290955635792696,1.0
22908,where_is_x,55.911202266349456,-4.427788457746007,1.0
6773,where_is_x,51.51471797779704,-0.032024427219615,1.0
22906,where_is_x,55.91078995990817,-3.9723860728748233,1.0
6775,where_is_x,51.51472165756776,-2.48957755826092,1.0
6776,where_is_x,51.51473128775553,-0.29457489543444204,1.0
6777,where_is_x,51.514731519971505,-0.148219567023716,1.0
1697,where_is_x,51.100971870369214,-0.557647817874624,1.0
1696,where_is_x,51.10047712848469,-0.129528269393199,1.0
22905,where_is_x,55.91030204294253,-4.5783907372942885,1.0
22903,where_is_x,55.909848634383295,-3.31830754567796,1.0
6782,where_is_x,51.51475468344286,-0.147594593363575,1.0
6783,where_is_x,51.51476088917242,-0.17733022641670998,1.0
346,where_is_x,50.655199151841096,-2.103266043130829,1.0
6785,where_is_x,51.51476835616127,-0.10894947729650699,1.0
6786,where_is_x,51.51478194125946,-0.14791705407631198,1.0
22899,where_is_x,55.90963355842536,-4.4335083390882115,1.0
22896,where_is_x,55.90870013703896,-2.890501048557636,1.0
6789,where_is_x,51.51479507819656,-0.18506709325676002,1.0
6790,where_is_x,51.51481241551868,0.014979458487004996,1.0
1694,where_is_x,51.09973061753645,-1.6929068702042152,1.0
22894,where_is_x,55.90837051791311,-3.049255820921096,1.0
6793,where_is_x,51.51481744986375,-0.017956148041833,1.0
1692,where_is_x,51.099657958867596,0.169057836638269,1.0
6795,where_is_x,51.51482102760722,-0.190735265047823,1.0
6796,where_is_x,51.51482122357182,-0.15838357471464,1.0
22893,where_is_x,55.9078636343821,-3.320698545673002,1.0
347,where_is_x,50.65571275784372,-2.446821988900075,1.0
22888,where_is_x,55.906311798728716,-3.7029875039843034,1.0
348,where_is_x,50.655842152240886,-1.964022289999565,1.0
22885,where_is_x,55.903982348065604,-3.7453330396340903,1.0
22883,where_is_x,55.90392819284558,-4.122145410574122,1.0
6803,where_is_x,51.514836185528004,-0.04091003355851999,1.0
6804,where_is_x,51.514844023450785,-0.047618802952065005,1.0
22881,where_is_x,55.90263263796178,-2.747383049559838,1.0
22878,where_is_x,55.90236406038642,-4.365096112850357,1.0
22876,where_is_x,55.901784615909406,-2.527564941747988,1.0
6808,where_is_x,51.51485480142974,-0.05564301187239,1.0
6809,where_is_x,51.51486031622055,-0.059362744313757994,1.0
22875,where_is_x,55.901653136543295,-4.434513878984738,1.0
6811,where_is_x,51.51486206642886,-0.060499083548297986,1.0
6812,where_is_x,51.514862396810415,-0.06071138045292501,1.0
6813,where_is_x,51.514864366417186,-0.061963036682544013,1.0
1691,where_is_x,51.09954483820432,-0.30419164432867496,1.0
22872,where_is_x,55.9008596158931,-3.80156816330764,1.0
6816,where_is_x,51.514867803090716,-0.036561850477551006,1.0
22869,where_is_x,55.90015976062728,-4.125027232961366,1.0
6818,where_is_x,51.514871625009185,-0.263465190259496,1.0
6819,where_is_x,51.51487817591903,-0.45989918039826794,1.0
6820,where_is_x,51.51487858433004,-0.08839924499057697,1.0
22867,where_is_x,55.899408805884896,-4.3323338151014985,1.0
6822,where_is_x,51.51487999495389,-0.07116862478355497,1.0
22865,where_is_x,55.898578341703775,-4.236902180966487,1.0
6824,where_is_x,51.514888926174535,-0.09663481507459,1.0
6825,where_is_x,51.51488943893965,-0.076226922827914,1.0
6826,where_is_x,51.51489009766814,-0.07656803553748799,1.0
22864,where_is_x,55.89827062471157,-4.865051535613646,1.0
6828,where_is_x,51.51490563427181,-0.14634755344654699,1.0
6829,where_is_x,51.51490991045805,-0.15951153310166102,1.0
6830,where_is_x,51.514913870475254,-0.09561782945492599,1.0
22863,where_is_x,55.898082532081354,-3.7036269506467017,1.0
6832,where_is_x,51.51491937605047,-0.09050611033441,1.0
22862,where_is_x,55.89802064685957,-3.60332036306598,1.0
6834,where_is_x,51.51492340563485,-0.092268095131934,1.0
22859,where_is_x,55.89750077709439,-3.7247002174244814,1.0
6836,where_is_x,51.51492678954271,-0.09372344796163902,1.0
6837,where_is_x,51.514943532208726,-0.159511400062219,1.0
6838,where_is_x,51.51494952899352,-0.148880607425749,1.0
6839,where_is_x,51.51495572568283,-0.10538718056467801,1.0
6840,where_is_x,51.51495798317856,-0.106245707463542,1.0
22858,where_is_x,55.89748854590521,-3.7248919600551518,1.0
22857,where_is_x,55.89746876705168,-3.7247036096388197,1.0
22854,where_is_x,55.89657312410196,-4.9620805350012835,1.0
6844,where_is_x,51.514974283613704,-0.11225828359771199,1.0
6845,where_is_x,51.5149806394425,-0.16297921375209,1.0
22849,where_is_x,55.89518862985138,-4.058815040858049,1.0
6847,where_is_x,51.5149883759097,-0.11721809725931698,1.0
6848,where_is_x,51.51501139851443,-0.164553267974879,1.0
6849,where_is_x,51.51501771584133,-0.092565949340188,1.0
6850,where_is_x,51.515018683458784,-0.144495593385675,1.0
1690,where_is_x,51.099236090562925,-0.258014141640223,1.0
22846,where_is_x,55.89437967830914,-2.740606088374132,1.0
6853,where_is_x,51.51503475595001,-0.146433261805608,1.0
6854,where_is_x,51.515043301803104,-0.08588279719997799,1.0
6855,where_is_x,51.51504868387022,-0.072341593935797,1.0
6856,where_is_x,51.51505204084265,-0.154464564182922,1.0
6857,where_is_x,51.5150715733668,-0.143152458364867,1.0
6858,where_is_x,51.51507868351178,-0.13513159345671,1.0
6859,where_is_x,51.51508062552917,-0.145705141570583,1.0
6860,where_is_x,51.51508667706298,-1.25382808500049,1.0
22844,where_is_x,55.89390353697832,-4.558035413170074,1.0
6862,where_is_x,51.515104838574885,-0.094355125441256,1.0
22842,where_is_x,55.89344861951963,-3.524930406557881,1.0
6864,where_is_x,51.5151167,-0.1265194,1.0
350,where_is_x,50.65743002730103,-1.1825642494603401,1.0
22836,where_is_x,55.892642145419615,-4.285384122300028,1.0
6867,where_is_x,51.51514019562791,-0.14887990173439902,1.0
6868,where_is_x,51.51514797615219,-0.07390151537468699,1.0
352,where_is_x,50.661415668056144,-3.765626571157372,1.0
22831,where_is_x,55.89085471008402,-4.505927584022088,1.0
6871,where_is_x,51.51516889505814,-0.060528465462314,1.0
6872,where_is_x,51.51517422062534,-0.08828208593082901,1.0
22827,where_is_x,55.88954156140671,-4.3450035751264515,1.0
6874,where_is_x,51.515188291056454,-0.14887972372432298,1.0
6875,where_is_x,51.51520118459506,-0.17630644658760894,1.0
6876,where_is_x,51.51520732536903,-0.023996501746022,1.0
6877,where_is_x,51.5152133435107,-0.179110500701957,1.0
6878,where_is_x,51.51522561613637,-0.357488494779863,1.0
22826,where_is_x,55.88924027979135,-4.594564082584865,1.0
22822,where_is_x,55.88698545963026,-4.238298088963428,1.0
6881,where_is_x,51.51527801132615,0.036655822395618994,1.0
6882,where_is_x,51.515293683417426,-0.151409593331389,1.0
6883,where_is_x,51.51529893143103,-0.146415639194522,1.0
6884,where_is_x,51.5153053484142,-0.176305992321552,1.0
6885,where_is_x,51.51532968358747,-0.12157459355863301,1.0
6886,where_is_x,51.51535254229408,-0.173155231431719,1.0
354,where_is_x,50.66475317500207,-2.602160579681257,1.0
6888,where_is_x,51.51537785274653,-0.13999502249312398,1.0
6889,where_is_x,51.51539077481672,-0.216017200378756,1.0
6890,where_is_x,51.5153958890996,-0.08799590868334403,1.0
355,where_is_x,50.66570484406034,-4.747526864513216,1.0
6892,where_is_x,51.515427761619655,-0.021063770695702002,1.0
22818,where_is_x,55.88477713550781,-3.1648630468446024,1.0
6894,where_is_x,51.51543868648281,0.044914990281528004,1.0
22815,where_is_x,55.884087945278175,-4.238646950722034,1.0
6896,where_is_x,51.51546129413124,-0.135119833814714,1.0
6897,where_is_x,51.51548432995289,-0.301929229006108,1.0
6898,where_is_x,51.51549590649472,-0.075160663307015,1.0
22814,where_is_x,55.883561998940586,-3.3671211742004865,1.0
6900,where_is_x,51.51552954144896,-0.189134758595564,1.0
6901,where_is_x,51.51553117831557,-0.09194825411947999,1.0
6902,where_is_x,51.515543489988495,-1.8232343028809384,1.0
22812,where_is_x,55.88345939096558,-3.963603725310641,1.0
22811,where_is_x,55.88340069198924,-3.0738261887251968,1.0
6905,where_is_x,51.51566636203309,-0.2634600578333769,1.0
6906,where_is_x,51.51567734814346,-0.8766460168867389,1.0
6907,where_is_x,51.5156948842209,-0.148877848722374,1.0
6908,where_is_x,51.51570060539682,-0.14887782754709306,1.0
22809,where_is_x,55.882962503272495,-3.5087216651666266,1.0
356,where_is_x,50.66604040635927,-4.547747436998011,1.0
6911,where_is_x,51.515780466692036,-2.160492029420729,1.0
22805,where_is_x,55.881735136862495,-3.975669332175337,1.0
6913,where_is_x,51.5158286886419,0.48923120073295706,1.0
6914,where_is_x,51.51583301375153,-0.092221813779599,1.0
357,where_is_x,50.66682175342478,-2.602035052771112,1.0
22799,where_is_x,55.87879019092299,-3.061183715800549,1.0
22795,where_is_x,55.877025511393185,-4.335089035436692,1.0
6918,where_is_x,51.51591144879478,-0.173152836353539,1.0
6919,where_is_x,51.515955146981156,-0.061270493344317,1.0
6920,where_is_x,51.51596702910333,-0.15950735011194594,1.0
22794,where_is_x,55.87680661811824,-5.9083010291321205,1.0
6922,where_is_x,51.515969129032364,-0.12124021801333999,1.0
22793,where_is_x,55.876732610373274,-4.241774609435415,1.0
6924,where_is_x,51.51599699539591,-0.11546726863757906,1.0
6925,where_is_x,51.51599857898526,-0.148876724681624,1.0
1688,where_is_x,51.098639417578276,-1.775862471546435,1.0
22791,where_is_x,55.87576756177035,-4.385515202039561,1.0
6928,where_is_x,51.51601909534007,-0.12543732346689399,1.0
6929,where_is_x,51.51602024313887,-0.3142005164075109,1.0
6930,where_is_x,51.51602811648942,-0.091421843397955,1.0
22790,where_is_x,55.87551549707677,-4.3370030073173576,1.0
22784,where_is_x,55.8738001363429,-3.042109547730772,1.0
6933,where_is_x,51.51603360542501,0.026237117475729,1.0
6934,where_is_x,51.51603405422772,0.027107446371490002,1.0
1686,where_is_x,51.098063671507006,-2.6856725766896545,1.0
6936,where_is_x,51.516035502577935,0.029708308285841006,1.0
6937,where_is_x,51.51603557951765,0.029838870596006,1.0
6938,where_is_x,51.51603659017255,-0.021593051507005998,1.0
6939,where_is_x,51.51604070759692,0.037376638446499,1.0
6940,where_is_x,51.516043785111854,-0.442586927518448,1.0
22783,where_is_x,55.873729182645434,-4.239894050606602,1.0
22782,where_is_x,55.87238491163657,-4.283767502841854,1.0
6943,where_is_x,51.516051831855364,-0.039643321895804,1.0
22781,where_is_x,55.87237012969978,-3.31604149429674,1.0
6945,where_is_x,51.51608168350428,-0.135246593450056,1.0
6946,where_is_x,51.51609581791618,-0.070509782846037,1.0
6947,where_is_x,51.51613100334154,-0.088100448900577,1.0
6948,where_is_x,51.51613966435721,-0.107180171606746,1.0
1684,where_is_x,51.09730203258875,-0.9791360951886467,1.0
6950,where_is_x,51.51614476607526,-0.115244263214355,1.0
6951,where_is_x,51.51618307530554,-0.109265598224152,1.0
6952,where_is_x,51.51618411360094,-0.112836418439657,1.0
6953,where_is_x,51.51619220491986,-0.148876008027306,1.0
22780,where_is_x,55.87204462855985,-4.2887235394809515,1.0
6955,where_is_x,51.51621037063689,-0.118923739591012,1.0
22778,where_is_x,55.87152817084699,-4.34356777395564,1.0
6957,where_is_x,51.51623656606311,-0.127532226617503,1.0
6958,where_is_x,51.516244604997304,-0.15623863750551906,1.0
6959,where_is_x,51.51625078483714,-0.131978455830011,1.0
6960,where_is_x,51.51626250034896,-0.14887574784722302,1.0
6961,where_is_x,51.51628726948943,-0.095027035811348,1.0
22777,where_is_x,55.87049873890368,-4.4202988106147805,1.0
6963,where_is_x,51.51629750268487,-0.047569187530714006,1.0
1683,where_is_x,51.09723843253032,-3.752006300035483,1.0
1682,where_is_x,51.09668256828829,-1.588991472337884,1.0
6966,where_is_x,51.51632852803645,-3.425777346639873,1.0
6967,where_is_x,51.51632884724766,-0.15419070772799404,1.0
22776,where_is_x,55.87045590351961,-4.342308235202567,1.0
6969,where_is_x,51.51635006362825,-0.17315095674787398,1.0
6970,where_is_x,51.51635960487128,-0.16386956511494802,1.0
22774,where_is_x,55.869254133975325,-4.240432757590182,1.0
6972,where_is_x,51.51638741321575,-0.169002978134227,1.0
22773,where_is_x,55.8692271367377,-2.9832855481526064,1.0
6974,where_is_x,51.516441992962854,-0.138031649345104,1.0
22772,where_is_x,55.869162142178745,-2.0949930542068897,1.0
6976,where_is_x,51.51649237025566,-0.192791464604876,1.0
6977,where_is_x,51.51649424346901,-0.128063153911702,1.0
22770,where_is_x,55.868967974549605,-3.981184840772836,1.0
22766,where_is_x,55.86811642122876,-3.508127915056181,1.0
6980,where_is_x,51.516531250098545,0.21080818309247198,1.0
22765,where_is_x,55.86797214689227,-4.265715741981634,1.0
22762,where_is_x,55.86711712650539,-4.617813537371825,1.0
1680,where_is_x,51.0949111685063,-3.190918573005772,1.0
6984,where_is_x,51.51655714201399,-0.060215848687805,1.0
6985,where_is_x,51.516606709321,-0.383976094248427,1.0
6986,where_is_x,51.51663910908222,-0.118275836546951,1.0
6987,where_is_x,51.51667043145568,-0.22764894179050799,1.0
6988,where_is_x,51.516711058148864,-1.518856729433491,1.0
6989,where_is_x,51.516740683462594,-0.141766593396558,1.0
6990,where_is_x,51.516743845791815,-0.44257938940389097,1.0
6991,where_is_x,51.51674970043789,-0.11789133912452802,1.0
22761,where_is_x,55.86707884102169,-4.339748075557768,1.0
6993,where_is_x,51.51679296834469,-3.586142363094197,1.0
22757,where_is_x,55.86622437762346,-4.307570069769771,1.0
1679,where_is_x,51.09399118459991,-0.44722659349205,1.0
22756,where_is_x,55.86573362867829,-4.276900539592206,1.0
1678,where_is_x,51.093432683299646,-4.165019147876468,1.0
6998,where_is_x,51.516848121866076,-1.5226400591319182,1.0
6999,where_is_x,51.516883356161365,-0.263452198357473,1.0
22755,where_is_x,55.8656796276937,-4.432396538580607,1.0
7001,where_is_x,51.51692469626112,-0.732777865581476,1.0
7002,where_is_x,51.51692711837983,-0.504070869129547,1.0
22754,where_is_x,55.86561962875961,-4.264165539675885,1.0
22752,where_is_x,55.86535762849329,-4.306553539400953,1.0
7005,where_is_x,51.51696923364581,-0.09331766129683004,1.0
22749,where_is_x,55.86516138882418,-4.254455109741725,1.0
22748,where_is_x,55.86492063038929,-4.006579541365801,1.0
7008,where_is_x,51.51699936366154,-0.189127894791504,1.0
7009,where_is_x,51.51700165163378,-0.08174248101858901,1.0
359,where_is_x,50.67187249561963,-3.4447000161578702,1.0
22742,where_is_x,55.86334762888546,-4.24674353980188,1.0
22741,where_is_x,55.863257168130225,-4.2830392465779825,1.0
22739,where_is_x,55.862731344783285,-4.278677103723486,1.0
7014,where_is_x,51.51708547821023,-0.10926311824956501,1.0
22737,where_is_x,55.862543976291505,-4.241240473283116,1.0
7016,where_is_x,51.51709576650013,-1.6582548471310439,1.0
7017,where_is_x,51.51709882733685,-0.729272356688945,1.0
7018,where_is_x,51.51710019178989,-0.09228247949855599,1.0
7019,where_is_x,51.5171373310613,-0.13236448593577002,1.0
1677,where_is_x,51.093112187376086,0.038995402780789,1.0
361,where_is_x,50.67339847486385,-3.8390402494478053,1.0
1676,where_is_x,51.09297417763342,-1.653146084382625,1.0
7023,where_is_x,51.517195599910146,-0.216007604848237,1.0
7024,where_is_x,51.5172228407365,-0.9017087861081899,1.0
22735,where_is_x,55.86244985079707,-4.241251802904393,1.0
7026,where_is_x,51.517298922103606,-0.861493868382601,1.0
7027,where_is_x,51.5173052783565,-0.14781078117222798,1.0
7028,where_is_x,51.51731229373965,-0.454074293617313,1.0
7029,where_is_x,51.517334703394575,-0.15297329330772,1.0
7030,where_is_x,51.51734361787118,-0.148871746343627,1.0
7031,where_is_x,51.517371683792675,-0.083167593839806,1.0
7032,where_is_x,51.51744872885442,-0.466427391644765,1.0
7033,where_is_x,51.51746568319193,-0.188290593037867,1.0
7034,where_is_x,51.51746868348349,-0.137239593426873,1.0
7035,where_is_x,51.51748274397713,-0.20040437773402692,1.0
7036,where_is_x,51.51749190933432,-0.092051466929384,1.0
1675,where_is_x,51.09265117535412,-2.0421450814810447,1.0
7038,where_is_x,51.51750983686122,-0.148871131117789,1.0
22733,where_is_x,55.86227856222468,-4.274917248455932,1.0
22731,where_is_x,55.862138422402296,-4.579372836790956,1.0
7041,where_is_x,51.51757200404316,-0.159500999156729,1.0
1674,where_is_x,51.092568171215184,-2.741042076312545,1.0
7043,where_is_x,51.51757671510245,-0.236694570596673,1.0
22730,where_is_x,55.86207790166094,-4.255367505561367,1.0
22729,where_is_x,55.8620576284177,-4.3221035393174985,1.0
7046,where_is_x,51.51758020000001,-0.1145147,1.0
7047,where_is_x,51.51761026761551,-0.10268265137264697,1.0
22728,where_is_x,55.8619591350835,-4.2529592498144515,1.0
7049,where_is_x,51.51764159893153,-0.17645247776279396,1.0
7050,where_is_x,51.517649371155215,-0.09290263179215899,1.0
22727,where_is_x,55.861875598617026,-4.249179825920692,1.0
7052,where_is_x,51.5177219913845,-0.608561460474994,1.0
22726,where_is_x,55.861720868974025,-4.252017566122437,1.0
7054,where_is_x,51.517801046846415,-0.161007381812514,1.0
22722,where_is_x,55.86115644345292,-4.265584697331149,1.0
22721,where_is_x,55.86104162864381,-4.287475539548666,1.0
22719,where_is_x,55.86081069080786,-4.262704897095393,1.0
7058,where_is_x,51.51787968353783,-0.127229593500822,1.0
7059,where_is_x,51.5178896834425,-0.143916593373552,1.0
7060,where_is_x,51.517899683498314,-0.1341295934481,1.0
22715,where_is_x,55.86069606971168,-4.261749770178284,1.0
7062,where_is_x,51.51794263822807,-0.176908066960399,1.0
7063,where_is_x,51.517953152258436,-0.148869490269182,1.0
7064,where_is_x,51.51796727713954,-0.7022539207549261,1.0
22714,where_is_x,55.8606331,-4.259192700000002,1.0
7066,where_is_x,51.5180197765442,-0.249538790536833,1.0
7067,where_is_x,51.51802151379733,-0.08157968384817599,1.0
7068,where_is_x,51.51804679266771,-0.17314368561427998,1.0
7069,where_is_x,51.51805750820088,-0.150375738507089,1.0
22713,where_is_x,55.86051662868863,-4.2809665395939485,1.0
7071,where_is_x,51.51806468337042,-0.156334593277903,1.0
22711,where_is_x,55.86033236909194,-4.258717637057541,1.0
7073,where_is_x,51.518235986428394,-0.107698457012195,1.0
7074,where_is_x,51.518241440935256,-0.251933466301939,1.0
7075,where_is_x,51.518271683809516,-0.079143593865315,1.0
22710,where_is_x,55.86027419135825,-4.258232410771318,1.0
7077,where_is_x,51.518344306116326,-0.148868042478629,1.0
7078,where_is_x,51.51836745613265,-0.207535490885433,1.0
22709,where_is_x,55.86024058228547,-3.220871466971768,1.0
7080,where_is_x,51.518410573319045,-0.14886779720091695,1.0
7081,where_is_x,51.518415201260154,-0.174309449936929,1.0
7082,where_is_x,51.51842844582529,-0.120899644747146,1.0
22707,where_is_x,55.860080490313216,-4.256616456691163,1.0
1670,where_is_x,51.0911084096842,-1.8011775416179951,1.0
7085,where_is_x,51.518461388998965,-0.07415403803061901,1.0
7086,where_is_x,51.51846413566136,-0.060212858468931,1.0
22706,where_is_x,55.85991570414314,-4.24155682622142,1.0
7088,where_is_x,51.5185126,-0.13244389999999998,1.0
7089,where_is_x,51.51852224218553,-0.173141648101457,1.0
22704,where_is_x,55.85991257193018,-4.2552150872966275,1.0
7091,where_is_x,51.51855114703683,-0.14454681694305602,1.0
7092,where_is_x,51.5185688,-0.07194389999999999,1.0
7093,where_is_x,51.51857168361517,-0.11285059360647501,1.0
7094,where_is_x,51.518584483669386,-0.14343299406330898,1.0
7095,where_is_x,51.51861396139322,-0.070505210669019,1.0
7096,where_is_x,51.518626683440075,-0.143465593372748,1.0
22703,where_is_x,55.85976262866434,-4.285631539567613,1.0
22702,where_is_x,55.85960502714878,-4.26524580665977,1.0
22700,where_is_x,55.859524745495264,-4.251976662395511,1.0
1669,where_is_x,51.090924640678104,-4.051672171105099,1.0
7101,where_is_x,51.518815129893945,-0.171124250319858,1.0
7102,where_is_x,51.51884168323284,-0.17949259309696894,1.0
22699,where_is_x,55.85949332299535,-4.2817213850310125,1.0
7104,where_is_x,51.51888184514286,-0.173140107034109,1.0
22698,where_is_x,55.85935788420228,-4.250121419386233,1.0
7106,where_is_x,51.51910433025434,-0.138072352842011,1.0
7107,where_is_x,51.51912403074501,-0.17313906915102806,1.0
7108,where_is_x,51.519140202261475,-0.133288443420243,1.0
22697,where_is_x,55.85931622790076,-4.25023445807343,1.0
7110,where_is_x,51.51917261786993,-0.135603207425075,1.0
7111,where_is_x,51.5192216232513,-0.189117516984688,1.0
22695,where_is_x,55.85921541650436,-4.2485796861697915,1.0
7113,where_is_x,51.51924032863245,-0.17323976922364998,1.0
7114,where_is_x,51.51926951580736,-0.084976478726864,1.0
7115,where_is_x,51.51929061906518,-0.270928705495478,1.0
7116,where_is_x,51.51931893300095,-0.034472425514153,1.0
7117,where_is_x,51.519353286898784,-0.4768290446540779,1.0
7118,where_is_x,51.51936117072593,-0.17313805288763,1.0
7119,where_is_x,51.519384060813344,-0.17313795479198904,1.0
7120,where_is_x,51.519390336716214,-0.616138422756673,1.0
22694,where_is_x,55.85921510540951,-4.247397906158787,1.0
22692,where_is_x,55.859048874092686,-4.247714354673352,1.0
7123,where_is_x,51.51949168368658,-0.099236593705002,1.0
7124,where_is_x,51.51951092378053,-1.283436840968405,1.0
7125,where_is_x,51.51952147397002,-0.16268882301971,1.0
22691,where_is_x,55.85895923213469,-4.24724999449987,1.0
7127,where_is_x,51.51957068366902,-0.10221759368181098,1.0
7128,where_is_x,51.519599692076255,-0.10925620855448,1.0
7129,where_is_x,51.51963604990885,-0.443852031023084,1.0
7130,where_is_x,51.5196388890482,-0.133017275881645,1.0
7131,where_is_x,51.51966021543961,-0.288340434168492,1.0
22690,where_is_x,55.858941176188964,-4.2470989909102945,1.0
7133,where_is_x,51.5197135222296,-0.15417774706991,1.0
7134,where_is_x,51.51971902963611,-0.163037495732541,1.0
7135,where_is_x,51.51972733846807,-0.16928382587115304,1.0
7136,where_is_x,51.51973984936889,-0.16099963936312695,1.0
22689,where_is_x,55.858841230321595,-4.2462630348552315,1.0
7138,where_is_x,51.51977400890669,-0.078470728251784,1.0
7139,where_is_x,51.51977635257286,-0.104075002496423,1.0
1667,where_is_x,51.090660141154565,-1.801196701746991,1.0
7141,where_is_x,51.5198151944578,-0.033209127506602,1.0
7142,where_is_x,51.51981749521296,-0.13615998651316802,1.0
22687,where_is_x,55.858678932334655,-4.244905201723582,1.0
1666,where_is_x,51.09051418519553,-0.34718459427564,1.0
7145,where_is_x,51.51987459413452,-0.16071376757485598,1.0
7146,where_is_x,51.51987849659911,-0.148862363856176,1.0
22686,where_is_x,55.858577978854896,-4.256797939762113,1.0
7148,where_is_x,51.519907423958166,-1.829197308616049,1.0
7149,where_is_x,51.519908683725966,-0.091829593759099,1.0
7150,where_is_x,51.519910585956296,-0.9804332171500699,1.0
7151,where_is_x,51.519915233219,-0.03400922108664898,1.0
22684,where_is_x,55.858340282370264,-4.241746447671456,1.0
22682,where_is_x,55.85829268947705,-4.250731500109306,1.0
7154,where_is_x,51.51995071018261,-0.17145435575613802,1.0
7155,where_is_x,51.51996217545278,-0.160998751509256,1.0
7156,where_is_x,51.51998581417616,-0.120999377445909,1.0
7157,where_is_x,51.52001739967717,-0.078629194783021,1.0
