,negation,participial_form,verb_stem,variant,latitude,longitude,weight
1468,affirmative,sat,sit,past participle,52.534455,-2.4245490000000003,3.0
1469,affirmative,sat,sit,past participle,52.53546716447486,-2.1987045722938516,1.0
1470,affirmative,sat,sit,past participle,52.535951174783925,-2.37850272275156,1.0
1471,affirmative,sat,sit,past participle,52.53772366383813,-2.3027580715263234,1.0
1472,affirmative,sat,sit,past participle,52.53879316082747,-2.803132067910904,1.0
1473,affirmative,sat,sit,past participle,52.53920916931872,-1.37613707829162,1.0
1474,affirmative,sat,sit,past participle,52.5423152,-1.6076567,0.5
1475,affirmative,sat,sit,past participle,52.544157999999996,-2.0889858,1.0
1476,affirmative,sat,sit,past participle,52.5454549,-1.37667,0.5
1477,affirmative,sat,sit,past participle,52.54834200000001,-1.931948,2.0
1478,affirmative,sat,sit,past participle,52.551716000000006,0.088622,1.0
1479,affirmative,sat,sit,past participle,52.55200617028842,-1.195911579549292,1.0
1480,affirmative,sat,sit,past participle,52.552888,-2.02208,0.5
1481,affirmative,sat,sit,past participle,52.55513526779188,0.10478186548969001,1.0
1482,affirmative,sat,sit,past participle,52.55573267643477,-0.13261458745961302,1.0
1483,affirmative,sat,sit,past participle,52.556004177686326,0.085747910895984,1.0
1484,affirmative,sat,sit,past participle,52.5581179,-0.1300956,1.0
1485,affirmative,sat,sit,past participle,52.56108140437247,-2.772818295666375,1.0
1486,affirmative,sat,sit,past participle,52.564711100000004,-0.2403812,1.0
1487,affirmative,sat,sit,past participle,52.56843916848045,-1.4845075773279932,1.0
1488,affirmative,sat,sit,past participle,52.5684861323629,-7.293810037033281,2.5
1489,affirmative,sat,sit,past participle,52.569354000000004,1.115305,1.0
1490,affirmative,sat,sit,past participle,52.5694985,-0.2405299,0.7291666666666666
1491,affirmative,sat,sit,past participle,52.570384999999995,-1.8240419999999997,1.25
1492,affirmative,sat,sit,past participle,52.57064499999999,1.7342110000000002,2.0
1493,affirmative,sat,sit,past participle,52.570848,0.828023,1.0
1494,affirmative,sat,sit,past participle,52.57190568184415,0.835077405298879,1.0
1495,affirmative,sat,sit,past participle,52.5737900601225,-2.513093999394278,1.0
1496,affirmative,sat,sit,past participle,52.57452567029939,-1.16768107962972,0.5
1497,affirmative,sat,sit,past participle,52.57482066810842,-1.5402040768825018,1.0
1498,affirmative,sat,sit,past participle,52.576390599999996,-1.3113676,1.0
1499,affirmative,sat,sit,past participle,52.578276575752476,1.2564325726113401,2.0
1500,affirmative,sat,sit,past participle,52.5801341644693,-2.1479645724127168,2.5
1501,affirmative,sat,sit,past participle,52.58110742345565,-1.18386226531824,1.0
1502,affirmative,sat,sit,past participle,52.58137522608379,-1.8865046675241581,1.0
1503,affirmative,sat,sit,past participle,52.5817787836169,-2.11571868741788,1.0
1504,affirmative,sat,sit,past participle,52.58264268398154,-0.14541914168100598,1.0
1505,affirmative,sat,sit,past participle,52.583268175481,-0.26565758630012604,1.0
1506,affirmative,sat,sit,past participle,52.586214,-1.9829189999999999,1.1111111111111112
1507,affirmative,sat,sit,past participle,52.5863331,-1.8395793000000005,1.0
1508,affirmative,sat,sit,past participle,52.586973,-2.12882,3.7222222222222223
1509,affirmative,sat,sit,past participle,52.587006,-4.087249,1.0
1510,affirmative,sat,sit,past participle,52.591189675324365,-0.283450586120729,1.0
1511,affirmative,sat,sit,past participle,52.592257664633294,-2.106407072646853,2.0
1512,affirmative,sat,sit,past participle,52.59440828071163,-2.147195607794778,1.0
1513,affirmative,sat,sit,past participle,52.59502968662429,1.7141873986812632,1.0
1514,affirmative,sat,sit,past participle,52.596256999999994,-2.0834099999999998,1.0
1515,affirmative,sat,sit,past participle,52.59625916524333,-1.999258573403991,0.5
1516,affirmative,sat,sit,past participle,52.59626816404186,-2.200984071937605,1.0
1517,affirmative,sat,sit,past participle,52.5971339,-2.5592959,1.0
1518,affirmative,sat,sit,past participle,52.59823299999999,1.728047,0.25
1519,affirmative,sat,sit,past participle,52.59894868359231,1.177432902838276,1.0
1520,affirmative,sat,sit,past participle,52.5991535,-1.0783725,2.0
1521,affirmative,sat,sit,past participle,52.602803679052016,0.38036490894014796,1.0
1522,affirmative,sat,sit,past participle,52.606612,0.385472,1.0
1523,affirmative,sat,sit,past participle,52.606907400000004,-0.4390687,1.0
1524,affirmative,sat,sit,past participle,52.60923355847811,-1.340435299785468,1.0
1525,affirmative,sat,sit,past participle,52.60951116503281,-2.019301073183741,2.3333333333333335
1526,affirmative,sat,sit,past participle,52.6110324,-1.9142056,0.5
1527,affirmative,sat,sit,past participle,52.6139686,0.8864021000000001,0.07692307692307693
1528,affirmative,sat,sit,past participle,52.61400040550824,-1.118000013306682,1.0
1529,affirmative,sat,sit,past participle,52.615939662259606,-2.4762305698364706,2.0
1530,affirmative,sat,sit,past participle,52.619956129624434,-1.130849224277712,3.0
1531,affirmative,sat,sit,past participle,52.62112218518517,1.4880334005820968,1.0
1532,affirmative,sat,sit,past participle,52.6219215,1.2391761000000001,2.5
1533,affirmative,sat,sit,past participle,52.62210916693798,-1.6833975755650201,0.25
1534,affirmative,sat,sit,past participle,52.625463865335036,-0.555795480755515,1.0
1535,affirmative,sat,sit,past participle,52.62626317016146,-1.130669579608375,0.125
1536,affirmative,sat,sit,past participle,52.62695166387899,-2.192806571825442,0.5
1537,affirmative,sat,sit,past participle,52.62826416957051,-1.229176578869287,1.0
1538,affirmative,sat,sit,past participle,52.629700850335645,-1.493842660636444,1.0
1539,affirmative,sat,sit,past participle,52.630885899999996,1.297355,0.4454545454545455
1540,affirmative,sat,sit,past participle,52.6323191656098,-1.895751073955772,1.0
1541,affirmative,sat,sit,past participle,52.633035,-2.28022,1.0
1542,affirmative,sat,sit,past participle,52.633584,-1.6910319999999999,2.142857142857143
1543,affirmative,sat,sit,past participle,52.635249184317075,1.350125401727432,2.0
1544,affirmative,sat,sit,past participle,52.636283999999996,-2.4536222000000003,2.0
1545,affirmative,sat,sit,past participle,52.63684716589202,-1.84292357431572,1.0
1546,affirmative,sat,sit,past participle,52.63687779999999,-1.1397591999999999,3.4172413793103447
1547,affirmative,sat,sit,past participle,52.6374178638802,-1.090752196503527,1.0
1548,affirmative,sat,sit,past participle,52.63817966226199,-2.450213569900572,1.0
1549,affirmative,sat,sit,past participle,52.63972277974461,1.215763572418533,1.0
1550,affirmative,sat,sit,past participle,52.6401145,-1.1323803,1.0
1551,affirmative,sat,sit,past participle,52.64148268384246,1.2730819023563922,0.25
1552,affirmative,sat,sit,past participle,52.643129004806994,-0.11919496130516599,3.0
1553,affirmative,sat,sit,past participle,52.64605400000001,-1.931056,2.0
1554,affirmative,sat,sit,past participle,52.650615169600194,-1.197975578972273,1.0
1555,affirmative,sat,sit,past participle,52.651281999999995,-0.480216,0.125
1556,affirmative,sat,sit,past participle,52.652786600000006,-0.6704659000000001,1.0
1557,affirmative,sat,sit,past participle,52.6536853,-1.1315871000000002,1.0
1558,affirmative,sat,sit,past participle,52.65413452719326,-2.667735138645893,1.0
1559,affirmative,sat,sit,past participle,52.65551717370836,-0.48713008422385,1.0
1560,affirmative,sat,sit,past participle,52.656789684034,1.325608902043831,1.0
1561,affirmative,sat,sit,past participle,52.6583014,-0.6396430000000001,0.5
1562,affirmative,sat,sit,past participle,52.65873689973444,-3.7565049325855235,1.0
1563,affirmative,sat,sit,past participle,52.65951471190442,-1.6327880921266207,1.0
1564,affirmative,sat,sit,past participle,52.65997366464831,-2.0254925728556494,2.0
1565,affirmative,sat,sit,past participle,52.66283518386025,1.3019409022615491,1.0
1566,affirmative,sat,sit,past participle,52.66383670000001,-8.6267343,0.25
1567,affirmative,sat,sit,past participle,52.6661856779151,0.256678410247268,1.0
1568,affirmative,sat,sit,past participle,52.66631700000001,0.158797,1.0
1569,affirmative,sat,sit,past participle,52.66715416205609,-2.451173569732504,0.3333333333333333
1570,affirmative,sat,sit,past participle,52.667919999999995,-2.3745599,2.0
1571,affirmative,sat,sit,past participle,52.669548999999996,-1.979539,1.0
1572,affirmative,sat,sit,past participle,52.669562899999995,-0.726625,0.25
1573,affirmative,sat,sit,past participle,52.67134017218573,-0.730883582315353,1.0
1574,affirmative,sat,sit,past participle,52.67216466487044,-1.974026573161629,1.0
1575,affirmative,sat,sit,past participle,52.67244399999999,-1.759454,1.0
1576,affirmative,sat,sit,past participle,52.67272190198924,-2.1819244666940616,4.0
1577,affirmative,sat,sit,past participle,52.675517681789074,0.949466405036611,1.0
1578,affirmative,sat,sit,past participle,52.677280164120035,-2.094179072259524,1.0
1579,affirmative,sat,sit,past participle,52.6775873,-2.4672611,0.5555555555555556
1580,affirmative,sat,sit,past participle,52.679590399999995,-0.32162179999999996,0.5
1581,affirmative,sat,sit,past participle,52.679936,-1.9217810000000002,1.0
1582,affirmative,sat,sit,past participle,52.68160200000001,-1.8316720000000002,0.16666666666666666
1583,affirmative,sat,sit,past participle,52.68161800000001,0.9378270000000001,0.5
1584,affirmative,sat,sit,past participle,52.68433866570557,-1.8192450742210984,1.0
1585,affirmative,sat,sit,past participle,52.689985834682226,-0.952467759511361,1.0
1586,affirmative,sat,sit,past participle,52.69073963468559,-6.805949039605178,1.0
1587,affirmative,sat,sit,past participle,52.69840367426853,-0.33967108507877497,1.0
1588,affirmative,sat,sit,past participle,52.69965766447852,-2.008079072759585,0.5
1589,affirmative,sat,sit,past participle,52.69994079999999,-2.0218293000000003,0.2
1590,affirmative,sat,sit,past participle,52.7020339,-2.515043,2.0
1591,affirmative,sat,sit,past participle,52.70383916158883,-2.486819569271573,1.0
1592,affirmative,sat,sit,past participle,52.7063657,-2.7417849,3.8666666666666667
1593,affirmative,sat,sit,past participle,52.706791161380316,-2.5181515690295284,0.5
1594,affirmative,sat,sit,past participle,52.707302899999995,-2.7553267999999997,4.1
1595,affirmative,sat,sit,past participle,52.71523265985364,-2.762109067230733,2.5
1596,affirmative,sat,sit,past participle,52.715335011404584,-1.040650531003087,1.0
1597,affirmative,sat,sit,past participle,52.716366669962575,-1.0591625796225492,1.0
1598,affirmative,sat,sit,past participle,52.722205163709404,-2.111124571884862,1.0
1599,affirmative,sat,sit,past participle,52.724568999999995,-1.3677108999999998,0.5
1600,affirmative,sat,sit,past participle,52.72515500000001,-2.116372,1.0
1601,affirmative,sat,sit,past participle,52.72538484398486,-1.366489879473263,1.0
1602,affirmative,sat,sit,past participle,52.72732791250425,-1.105473063977717,1.0
1603,affirmative,sat,sit,past participle,52.72793016961809,-1.104477579221618,1.0
1604,affirmative,sat,sit,past participle,52.731969668086535,-1.3606820773105002,0.5
1605,affirmative,sat,sit,past participle,52.73436116643017,-1.6387530752575168,1.0
1606,affirmative,sat,sit,past participle,52.740201822829036,-0.839259145746743,1.0
1607,affirmative,sat,sit,past participle,52.74027077680518,-2.700643334728078,1.0
1608,affirmative,sat,sit,past participle,52.74051717374967,-0.3797270845354149,2.0
1609,affirmative,sat,sit,past participle,52.741115,-1.8865290000000001,2.0
1610,affirmative,sat,sit,past participle,52.7455834,-0.0490706,1.0
1611,affirmative,sat,sit,past participle,52.748195667332894,-1.469741576417357,1.0
1612,affirmative,sat,sit,past participle,52.749212,-1.468618,1.0
1613,affirmative,sat,sit,past participle,52.7516798,0.4022963,2.25
1614,affirmative,sat,sit,past participle,52.756665164482314,-1.9414210729240289,0.3333333333333333
1615,affirmative,sat,sit,past participle,52.76132717820058,0.41986740956958,1.0
1616,affirmative,sat,sit,past participle,52.761515,-1.9359669999999998,0.5
1617,affirmative,sat,sit,past participle,52.76166166672873,-1.5564715757052845,1.0
1618,affirmative,sat,sit,past participle,52.764661672132654,-0.630268082527039,1.0
1619,affirmative,sat,sit,past participle,52.7650814,-1.2320533999999999,1.0
1620,affirmative,sat,sit,past participle,52.76564167062029,-0.8888655806009309,1.0
1621,affirmative,sat,sit,past participle,52.766404,-0.887126,2.1666666666666665
1622,affirmative,sat,sit,past participle,52.76670866865177,-1.223951578119046,1.0
1623,affirmative,sat,sit,past participle,52.768170661802685,-2.377077069704479,0.3333333333333333
1624,affirmative,sat,sit,past participle,52.768214673577404,-0.3768335843967761,1.0
1625,affirmative,sat,sit,past participle,52.76840616824008,-1.2920575776079641,1.0
1626,affirmative,sat,sit,past participle,52.7685559,-2.375587,1.0
1627,affirmative,sat,sit,past participle,52.770560645652274,-2.54261410573334,1.0
1628,affirmative,sat,sit,past participle,52.77131800000001,-1.554997,1.3333333333333333
1629,affirmative,sat,sit,past participle,52.772099,-1.206166,0.14285714285714285
1630,affirmative,sat,sit,past participle,52.772571,-1.2052126,0.0625
1631,affirmative,sat,sit,past participle,52.78099767483041,-0.14467108606103699,1.0
1632,affirmative,sat,sit,past participle,52.784315051636845,-3.374486522378904,1.0
1633,affirmative,sat,sit,past participle,52.785870700000004,-8.006468400000001,1.0
1634,affirmative,sat,sit,past participle,52.78664717633222,0.12330341195739596,1.0
1635,affirmative,sat,sit,past participle,52.78834239249946,-0.17513796977864002,2.0
1636,affirmative,sat,sit,past participle,52.79010160000001,-0.1537024,0.25
1637,affirmative,sat,sit,past participle,52.79312650990642,-0.640442230376907,1.0
1638,affirmative,sat,sit,past participle,52.796671999999994,1.2523520000000001,1.0
1639,affirmative,sat,sit,past participle,52.79679067070354,-0.83805508079878,0.537037037037037
1640,affirmative,sat,sit,past participle,52.79769350000001,-6.1599293,1.0
1641,affirmative,sat,sit,past participle,52.798353508517074,-1.1515738828136879,1.0
1642,affirmative,sat,sit,past participle,52.80023966704875,-1.457325576213076,1.0
1643,affirmative,sat,sit,past participle,52.801191282274964,-1.026474166849904,1.0
1644,affirmative,sat,sit,past participle,52.80336612380163,-3.961887400868395,1.0
1645,affirmative,sat,sit,past participle,52.804043507192546,-1.132023388618509,1.0
1646,affirmative,sat,sit,past participle,52.804157663182046,-2.104832571471225,2.3333333333333335
1647,affirmative,sat,sit,past participle,52.804872545119636,-1.160909313531748,1.0
1648,affirmative,sat,sit,past participle,52.80621566594965,-1.6364940748676249,1.0
1649,affirmative,sat,sit,past participle,52.806693,-2.12066,2.090909090909091
1650,affirmative,sat,sit,past participle,52.808328,-0.083244,1.0
1651,affirmative,sat,sit,past participle,52.814028099999994,-1.6371358999999999,0.09090909090909091
1652,affirmative,sat,sit,past participle,52.82092815094798,-4.099650057209918,2.0
1653,affirmative,sat,sit,past participle,52.83001865854535,-1.8323571710818962,1.0
1654,affirmative,sat,sit,past participle,52.83650720000001,-6.934135899999999,0.5
1655,affirmative,sat,sit,past participle,52.83920866333935,-2.0379315717594717,1.0
1656,affirmative,sat,sit,past participle,52.842944700000004,-1.5237491,0.3333333333333333
1657,affirmative,sat,sit,past participle,52.84708966173086,-2.2981335698335514,2.25
1658,affirmative,sat,sit,past participle,52.85338715714592,-3.0514785644043587,0.5
1659,affirmative,sat,sit,past participle,52.855771165300645,-1.6885845742070058,2.0
1660,affirmative,sat,sit,past participle,52.85580215912917,-2.720997566747386,1.0
1661,affirmative,sat,sit,past participle,52.857147999999995,-3.056412,0.5
1662,affirmative,sat,sit,past participle,52.857889169888594,-0.906061579944482,2.0
1663,affirmative,sat,sit,past participle,52.8603712269786,-4.090825735015344,1.0
1664,affirmative,sat,sit,past participle,52.86795400000001,-1.2066808999999998,1.0
1665,affirmative,sat,sit,past participle,52.86926666556134,-1.6288780745664608,1.0
1666,affirmative,sat,sit,past participle,52.87060516667793,-1.438283075953068,1.0
1667,affirmative,sat,sit,past participle,52.87449162513964,-8.054345030679077,1.0
1668,affirmative,sat,sit,past participle,52.8792745,-2.0571868,4.0588235294117645
1669,affirmative,sat,sit,past participle,52.88906266822653,-1.153492077939812,1.0
1670,affirmative,sat,sit,past participle,52.898116,-1.8658009999999998,2.0
1671,affirmative,sat,sit,past participle,52.90355200000001,-2.483485,3.0
1672,affirmative,sat,sit,past participle,52.90501166737354,-1.28007457691794,0.5
1673,affirmative,sat,sit,past participle,52.907931999999995,-2.144045,0.3333333333333333
1674,affirmative,sat,sit,past participle,52.909911,-3.6015839999999995,1.0
1675,affirmative,sat,sit,past participle,52.91243950000001,1.0469133,1.0
1676,affirmative,sat,sit,past participle,52.912524,-0.643582,0.3333333333333333
1677,affirmative,sat,sit,past participle,52.913448670767295,-0.690202081224439,1.0
1678,affirmative,sat,sit,past participle,52.9140036710645,-0.6384710816052621,1.0
1679,affirmative,sat,sit,past participle,52.9155296661778,-1.470778075459931,0.9166666666666666
1680,affirmative,sat,sit,past participle,52.91572408932353,-1.476031484081305,2.0
1681,affirmative,sat,sit,past participle,52.92024916157919,-1.459798791303595,1.0
1682,affirmative,sat,sit,past participle,52.922530099999996,-1.4746186000000001,3.2062084257206207
1683,affirmative,sat,sit,past participle,52.923512668136546,-1.1285905779263172,1.0
1684,affirmative,sat,sit,past participle,52.92444366753377,-1.23015707717388,0.25
1685,affirmative,sat,sit,past participle,52.92665468200794,1.289538903924886,1.0
1686,affirmative,sat,sit,past participle,52.92963667432746,-0.056199585859806,0.5
1687,affirmative,sat,sit,past participle,52.931447999999996,1.301866,0.5
1688,affirmative,sat,sit,past participle,52.935673,-1.134017,0.3333333333333333
1689,affirmative,sat,sit,past participle,52.938635999999995,-1.1951582,1.0
1690,affirmative,sat,sit,past participle,52.938913899999996,0.49103199999999997,1.0
1691,affirmative,sat,sit,past participle,52.939110560180005,-0.161831419421966,1.0
1692,affirmative,sat,sit,past participle,52.940231999999995,-0.802883,0.3333333333333333
1693,affirmative,sat,sit,past participle,52.942359854467675,-1.3214102131613201,1.0
1694,affirmative,sat,sit,past participle,52.9451889,-0.1601246,1.0714285714285714
1695,affirmative,sat,sit,past participle,52.9460404,-1.1404326,1.0
1696,affirmative,sat,sit,past participle,52.94708710000001,-1.1468121999999998,1.0
1697,affirmative,sat,sit,past participle,52.947956527184594,-1.1729165203801002,1.0
1698,affirmative,sat,sit,past participle,52.94811166852589,-1.033427078486701,2.3333333333333335
1699,affirmative,sat,sit,past participle,52.9490997,-1.1399578000000001,0.5
1700,affirmative,sat,sit,past participle,52.94919966786245,-1.1452995776565158,1.0
1701,affirmative,sat,sit,past participle,52.95478320000001,-1.1581086,7.149479659413434
1702,affirmative,sat,sit,past participle,52.95795563545916,-6.395315040955591,1.0
1703,affirmative,sat,sit,past participle,52.96150726986245,-2.1797856130515267,1.0
1704,affirmative,sat,sit,past participle,52.96226270849204,-1.1724886183061292,1.0
1705,affirmative,sat,sit,past participle,52.96446228057227,-0.250697788642874,1.0
1706,affirmative,sat,sit,past participle,52.96663100000001,-1.083383,0.5
1707,affirmative,sat,sit,past participle,52.966867020424225,-1.172350885327824,2.0
1708,affirmative,sat,sit,past participle,52.968226303973104,-1.12059112554649,2.0
1709,affirmative,sat,sit,past participle,52.96841623863656,-1.127298965143911,1.0
1710,affirmative,sat,sit,past participle,52.968716,-2.682045,0.3333333333333333
1711,affirmative,sat,sit,past participle,52.96891490584613,-1.144723659802244,1.0
1712,affirmative,sat,sit,past participle,52.96901256459169,-1.4687761814453482,1.0
1713,affirmative,sat,sit,past participle,52.96921500000001,-3.1716599999999997,0.5
1714,affirmative,sat,sit,past participle,52.96971866756354,-1.172265577340935,1.0714285714285714
1715,affirmative,sat,sit,past participle,52.970142,-1.306978,3.8666666666666667
1716,affirmative,sat,sit,past participle,52.97068394045402,-1.2045120084186842,1.0
1717,affirmative,sat,sit,past participle,52.9719816741921,-0.029633585812227997,0.3333333333333333
1718,affirmative,sat,sit,past participle,52.972427662267506,-2.063765070824376,1.0
1719,affirmative,sat,sit,past participle,52.97320816672327,-1.3110915763016642,0.3333333333333333
1720,affirmative,sat,sit,past participle,52.97569065617575,-3.0716600635886566,1.0
1721,affirmative,sat,sit,past participle,52.9788575153067,-1.449130097797796,1.0
1722,affirmative,sat,sit,past participle,52.97894,-0.026576999999999996,2.2
1723,affirmative,sat,sit,past participle,52.9808207,-6.044589,0.5
1724,affirmative,sat,sit,past participle,52.985325667798044,-1.114098077679549,2.1666666666666665
1725,affirmative,sat,sit,past participle,52.99434866609179,-1.3936530755763692,1.0
1726,affirmative,sat,sit,past participle,52.99776762905172,-7.332833534667933,3.0
1727,affirmative,sat,sit,past participle,53.0003079,-0.40965,0.3333333333333333
1728,affirmative,sat,sit,past participle,53.000347166862106,-1.255872076551992,1.0
1729,affirmative,sat,sit,past participle,53.000707999999996,-1.1318629999999998,1.0
1730,affirmative,sat,sit,past participle,53.00266800000001,-2.179404,1.032258064516129
1731,affirmative,sat,sit,past participle,53.00647166578529,-1.431498075230495,1.0
1732,affirmative,sat,sit,past participle,53.00669518844259,-1.598087506787786,1.0
1733,affirmative,sat,sit,past participle,53.013056999999996,-3.057852,1.0
1734,affirmative,sat,sit,past participle,53.013208,-2.2273002,2.25
1735,affirmative,sat,sit,past participle,53.01380699999999,-1.3537700000000001,1.0
1736,affirmative,sat,sit,past participle,53.01449916396642,-1.7295690730110242,1.0
1737,affirmative,sat,sit,past participle,53.015049666508354,-1.298855076152893,1.0
1738,affirmative,sat,sit,past participle,53.016626,-1.7321790000000001,0.3333333333333333
1739,affirmative,sat,sit,past participle,53.0181551608556,-2.247236069243983,0.5
1740,affirmative,sat,sit,past participle,53.01849016614624,-1.35631457571231,3.0
1741,affirmative,sat,sit,past participle,53.01939616140485,-2.154012069908965,0.1
1742,affirmative,sat,sit,past participle,53.020640340835364,-1.063869354883008,1.0
1743,affirmative,sat,sit,past participle,53.021983667167795,-1.178653576995372,1.0
1744,affirmative,sat,sit,past participle,53.02276699353678,-1.140302713150126,1.0
1745,affirmative,sat,sit,past participle,53.024389899999996,-1.477616,0.3333333333333333
1746,affirmative,sat,sit,past participle,53.02454483256629,-2.246869974764825,1.0
1747,affirmative,sat,sit,past participle,53.03033178328767,-1.189968116308032,1.0
1748,affirmative,sat,sit,past participle,53.03100816690832,-1.21227357669695,2.2
1749,affirmative,sat,sit,past participle,53.03172616970909,-0.7330660802253531,1.0
1750,affirmative,sat,sit,past participle,53.034152,-1.20289,0.5
1751,affirmative,sat,sit,past participle,53.03943066847066,-0.936073078681,1.0
1752,affirmative,sat,sit,past participle,53.04304000000001,-2.9924939999999998,4.738095238095238
1753,affirmative,sat,sit,past participle,53.04687666567353,-1.4034395752058455,1.0
1754,affirmative,sat,sit,past participle,53.051292257376225,-2.677757671265651,1.0
1755,affirmative,sat,sit,past participle,53.05281899999999,-1.405792,1.0
1756,affirmative,sat,sit,past participle,53.05342615618135,-2.9820735637959377,1.5
1757,affirmative,sat,sit,past participle,53.054300166236885,-1.299236075926304,1.0
1758,affirmative,sat,sit,past participle,53.056912161417344,-2.108662070025685,1.0
1759,affirmative,sat,sit,past participle,53.062501665997104,-1.3303895756513808,2.0
1760,affirmative,sat,sit,past participle,53.064403158933274,-2.514257067068645,4.0
1761,affirmative,sat,sit,past participle,53.065208155792675,-3.0326285633726835,1.0
1762,affirmative,sat,sit,past participle,53.067184999999995,-2.524102,2.3333333333333335
1763,affirmative,sat,sit,past participle,53.0711149,-3.8080782999999996,1.0
1764,affirmative,sat,sit,past participle,53.07119866909461,-0.7921345795611221,2.5
1765,affirmative,sat,sit,past participle,53.07456616607311,-1.3034425757799228,1.0
1766,affirmative,sat,sit,past participle,53.076250165662785,-1.3710980752751571,1.0
1767,affirmative,sat,sit,past participle,53.079043999999996,-0.9599209999999999,1.0
1768,affirmative,sat,sit,past participle,53.07953666806694,-0.95814707828807,1.0
1769,affirmative,sat,sit,past participle,53.082356166829,-1.165897576743961,1.0
1770,affirmative,sat,sit,past participle,53.08998916627254,-1.251621576071567,0.25
1771,affirmative,sat,sit,past participle,53.09095615601942,-2.965935063703466,1.0
1772,affirmative,sat,sit,past participle,53.092117659087506,-2.456814067325582,0.25
1773,affirmative,sat,sit,past participle,53.09259196849297,-3.167959456153942,1.0
1774,affirmative,sat,sit,past participle,53.094431159948606,-2.310789568360179,1.0
1775,affirmative,sat,sit,past participle,53.095402,-2.304657,2.0
1776,affirmative,sat,sit,past participle,53.097360655772285,-2.999335063431424,1.0
1777,affirmative,sat,sit,past participle,53.09745,-1.382256,1.0
1778,affirmative,sat,sit,past participle,53.09847516571273,-1.336774075399616,1.0
1779,affirmative,sat,sit,past participle,53.10031899999999,-0.9936306,1.0434782608695652
1780,affirmative,sat,sit,past participle,53.100405,-2.4438209,2.125
1781,affirmative,sat,sit,past participle,53.10086015938828,-2.396733567707416,1.0
1782,affirmative,sat,sit,past participle,53.100963,-1.2696120000000002,1.0
1783,affirmative,sat,sit,past participle,53.1046782,-1.5623885,5.052631578947368
1784,affirmative,sat,sit,past participle,53.10544666023815,-2.249822568736728,1.0
1785,affirmative,sat,sit,past participle,53.109152,-2.023393,0.2
1786,affirmative,sat,sit,past participle,53.1148735,-3.3103108,1.0
1787,affirmative,sat,sit,past participle,53.119197,-2.171608,1.0
1788,affirmative,sat,sit,past participle,53.11964916423586,-1.5621790736336398,1.0
1789,affirmative,sat,sit,past participle,53.125810665472535,-1.345706575178462,1.0
1790,affirmative,sat,sit,past participle,53.126932999999994,-1.262504,1.5
1791,affirmative,sat,sit,past participle,53.12976666587719,-1.272441575691988,2.5
1792,affirmative,sat,sit,past participle,53.137156000000004,-1.551774,1.0
1793,affirmative,sat,sit,past participle,53.13894615062482,-3.7933155576272632,1.0
1794,affirmative,sat,sit,past participle,53.13991217512392,0.331509912457739,0.5
1795,affirmative,sat,sit,past participle,53.13994965926109,-2.373008067659252,2.0
1796,affirmative,sat,sit,past participle,53.140266670898406,-0.40110508206055895,1.0
1797,affirmative,sat,sit,past participle,53.14060816411865,-1.557655573547604,1.0
1798,affirmative,sat,sit,past participle,53.146403,0.337881,0.5
1799,affirmative,sat,sit,past participle,53.146561,-2.367382,2.5
1800,affirmative,sat,sit,past participle,53.1465777,-1.2054375,0.5
1801,affirmative,sat,sit,past participle,53.147194999999996,-1.198674,4.583333333333333
1802,affirmative,sat,sit,past participle,53.14867316625421,-1.1863635762146278,0.25
1803,affirmative,sat,sit,past participle,53.149904169311895,-0.662656080064938,1.0
1804,affirmative,sat,sit,past participle,53.15478417193447,-0.205117583435447,1.0
1805,affirmative,sat,sit,past participle,53.15480613133431,-6.815332537223787,0.5
1806,affirmative,sat,sit,past participle,53.158934200000004,-6.9095683,0.3333333333333333
1807,affirmative,sat,sit,past participle,53.16285600000001,-2.2189229999999998,0.3333333333333333
1808,affirmative,sat,sit,past participle,53.16307816005514,-2.214050568671073,1.0
1809,affirmative,sat,sit,past participle,53.16637798412953,-3.188050323738699,1.0
1810,affirmative,sat,sit,past participle,53.166472,-1.189765,2.0
1811,affirmative,sat,sit,past participle,53.16676066482124,-1.4084685744866108,1.0
1812,affirmative,sat,sit,past participle,53.16914516993983,-0.532214080919903,1.0
1813,affirmative,sat,sit,past participle,53.170074894076826,-1.574913830168574,1.0
1814,affirmative,sat,sit,past participle,53.179569159485645,-2.290077068032605,1.0
1815,affirmative,sat,sit,past participle,53.181483164848565,-1.386730074561446,1.0
1816,affirmative,sat,sit,past participle,53.18257,-0.5870959,1.0
1817,affirmative,sat,sit,past participle,53.18337417487426,0.33946891265307205,1.0
1818,affirmative,sat,sit,past participle,53.18422879999999,-3.4224985,1.0
1819,affirmative,sat,sit,past participle,53.18569,-3.0298075,2.0
1820,affirmative,sat,sit,past participle,53.185815332687035,-2.19615121209112,1.0
1821,affirmative,sat,sit,past participle,53.1868901526267,-3.413304560021959,1.0
1822,affirmative,sat,sit,past participle,53.18691315853498,-2.4398835669180765,2.0
1823,affirmative,sat,sit,past participle,53.187572654335746,-3.132742561991685,1.0
1824,affirmative,sat,sit,past participle,53.188299165376044,-1.289385075233884,1.0
1825,affirmative,sat,sit,past participle,53.18909815803898,-2.519758566334873,1.0
1826,affirmative,sat,sit,past participle,53.190237666676644,-1.066013076859671,1.0
1827,affirmative,sat,sit,past participle,53.190528664975346,-1.3547375747435222,1.0
