,variant,latitude,longitude,weight
4181,a lot of,52.537644176017466,-0.2265445868581269,1.0
4182,a lot of,52.53920916931872,-1.37613707829162,0.25
4183,a lot of,52.539234637117616,-0.698101770387581,1.0
4184,a lot of,52.53923467155909,-0.993594081120628,2.5
4185,a lot of,52.53940918708182,1.7290113982345292,1.0
4186,a lot of,52.54038194230654,-1.1850742068818407,1.0
4187,a lot of,52.540745664736576,-2.148688572627741,2.0
4188,a lot of,52.5423152,-1.6076567,1.0
4189,a lot of,52.54235225965805,-7.272407624988499,1.0
4190,a lot of,52.5428691,-2.1217238,1.0
4191,a lot of,52.543827892325325,-1.135108606970685,1.0
4192,a lot of,52.5454549,-1.37667,11.25
4193,a lot of,52.5474836,0.0873357,0.5
4194,a lot of,52.54892311558743,0.507458249157575,1.0
4195,a lot of,52.551716000000006,0.088622,1.0
4196,a lot of,52.55200617028842,-1.195911579549292,1.0
4197,a lot of,52.552888,-2.02208,2.2
4198,a lot of,52.556004177686326,0.085747910895984,0.5
4199,a lot of,52.5571973989361,-2.029000270852343,1.0
4200,a lot of,52.55797717941176,0.3900474086043591,1.0
4201,a lot of,52.5581179,-0.1300956,1.0
4202,a lot of,52.55842504052097,-1.509961608425503,1.0
4203,a lot of,52.55924913667347,-0.155350470529679,1.0
4204,a lot of,52.55955382755562,-2.604063488371893,1.0
4205,a lot of,52.56117716953087,-1.314357078622416,1.0
4206,a lot of,52.56367817416285,-0.516951584530713,1.0
4207,a lot of,52.564711100000004,-0.2403812,1.0
4208,a lot of,52.565911581541535,-1.9561232920799632,1.0
4209,a lot of,52.56673666732751,-1.681916075888443,1.0
4210,a lot of,52.567109715142756,-0.7846515452629019,1.0
4211,a lot of,52.56800368466436,-1.740294851252777,1.0
4212,a lot of,52.5684861323629,-7.293810037033281,0.6666666666666666
4213,a lot of,52.56872975934581,-1.9582831628513249,1.0
4214,a lot of,52.569354000000004,1.115305,0.3333333333333333
4215,a lot of,52.5694985,-0.2405299,3.1587301587301586
4216,a lot of,52.56958968650027,1.6611838989390668,1.0
4217,a lot of,52.570384999999995,-1.8240419999999997,0.8095238095238095
4218,a lot of,52.57042268347374,1.12207840309391,0.25
4219,a lot of,52.57059350000001,-2.0232878,1.0
4220,a lot of,52.57064499999999,1.7342110000000002,32.333333333333336
4221,a lot of,52.5707761,-1.1656497,1.0
4222,a lot of,52.57130066937282,-1.329436078453672,0.5
4223,a lot of,52.57190568184415,0.835077405298879,1.0
4224,a lot of,52.572020684691246,1.34069340142437,1.0
4225,a lot of,52.57452567029939,-1.16768107962972,1.5
4226,a lot of,52.57482066810842,-1.5402040768825018,1.0
4227,a lot of,52.5754676710569,-1.037082580591099,0.5
4228,a lot of,52.576390599999996,-1.3113676,1.0
4229,a lot of,52.576614,-1.543763,1.0
4230,a lot of,52.577244668055144,-1.54642057682312,1.0
4231,a lot of,52.57798317610006,-2.1071614506712657,1.0
4232,a lot of,52.5782913,-1.8840762,1.0
4233,a lot of,52.5801341644693,-2.1479645724127168,5.125
4234,a lot of,52.580615675251806,-1.685153393802368,2.0
4235,a lot of,52.58131568305786,1.061326403623995,1.0
4236,a lot of,52.58169317003961,-1.203633079323142,3.0
4237,a lot of,52.581693170039614,-1.203633079323142,2.0
4238,a lot of,52.58297698421179,-2.2007278006608892,0.5
4239,a lot of,52.583127920811606,-2.138243792116279,1.0
4240,a lot of,52.58321348129543,-1.6850434940287042,2.0
4241,a lot of,52.583268175481,-0.26565758630012604,4.111111111111111
4242,a lot of,52.583299664534685,-2.133329572501335,1.0
4243,a lot of,52.583548491260956,-2.136763395962404,1.0
4244,a lot of,52.58501700000001,-2.057635,21.333333333333332
4245,a lot of,52.58516845351617,-2.139601001116724,1.0
4246,a lot of,52.58616468503593,1.419232400903998,1.0
4247,a lot of,52.586214,-1.9829189999999999,18.54
4248,a lot of,52.5863179,-1.1063538999999998,1.0
4249,a lot of,52.5863331,-1.8395793000000005,3.0
4250,a lot of,52.586973,-2.12882,2.796103896103896
4251,a lot of,52.590272999999996,-3.853485,0.3333333333333333
4252,a lot of,52.591189675324365,-0.283450586120729,0.5
4253,a lot of,52.591225,-0.718484,2.0
4254,a lot of,52.59160255140166,-8.692079638094077,1.0
4255,a lot of,52.592257664633294,-2.106407072646853,0.14285714285714285
4256,a lot of,52.592324657653215,-1.18819858429383,1.0
4257,a lot of,52.59285967058961,-1.09663058005078,0.5
4258,a lot of,52.59434153624114,-8.707676290662397,1.0
4259,a lot of,52.59440828071163,-2.147195607794778,1.0
4260,a lot of,52.59502968662429,1.7141873986812632,2.142857142857143
4261,a lot of,52.596256999999994,-2.0834099999999998,3.0
4262,a lot of,52.59625916524333,-1.999258573403991,4.076923076923077
4263,a lot of,52.596459797541094,-2.327732588240043,1.0
4264,a lot of,52.59723489999999,1.7224043999999998,2.25
4265,a lot of,52.59823299999999,1.728047,0.09090909090909091
4266,a lot of,52.5991535,-1.0783725,2.5
4267,a lot of,52.5994215597485,-2.322969279200162,1.0
4268,a lot of,52.60145516564882,-1.9249760739161381,0.5
4269,a lot of,52.60219343649435,-2.1155712945647642,1.0
4270,a lot of,52.605627749701526,-1.684095108175267,1.0
4271,a lot of,52.606309271696674,-1.249510494084234,1.0
4272,a lot of,52.606612,0.385472,1.0
4273,a lot of,52.6068838083444,-2.282440194849495,2.0
4274,a lot of,52.606907400000004,-0.4390687,1.0
4275,a lot of,52.60951116503281,-2.019301073183741,6.5
4276,a lot of,52.6110324,-1.9142056,2.5
4277,a lot of,52.61151616993365,-1.18682607927742,1.0
4278,a lot of,52.611575519759036,-0.7949680318187871,1.0
4279,a lot of,52.61208381543439,-6.877847162232086,2.0
4280,a lot of,52.61211718429245,1.317885901837848,1.0
4281,a lot of,52.612567019701224,0.782684993413471,1.0
4282,a lot of,52.612669674178754,-0.45639908470092,1.0
4283,a lot of,52.6139686,0.8864021000000001,3.310714285714286
4284,a lot of,52.614323592106324,1.40694331001574,1.0
4285,a lot of,52.617397,-2.0043417000000003,0.5
4286,a lot of,52.61917625418776,-0.841831314284039,0.5
4287,a lot of,52.619521100134705,-7.6138729236909874,1.0
4288,a lot of,52.62112218518517,1.4880334005820968,1.0
4289,a lot of,52.62177726308993,-0.123745155881091,1.0
4290,a lot of,52.62184964374864,-0.14475366392184302,2.0
4291,a lot of,52.6219215,1.2391761000000001,0.1111111111111111
4292,a lot of,52.62210916693798,-1.6833975755650201,2.142857142857143
4293,a lot of,52.62358570000001,1.2813275,1.0
4294,a lot of,52.62403340744208,-1.127991804365065,1.0
4295,a lot of,52.6245398131914,-1.067620994912085,2.0
4296,a lot of,52.6250953,1.2807541,1.0
4297,a lot of,52.62529610927906,-1.095735276378563,2.0
4298,a lot of,52.625463865335036,-0.555795480755515,7.0
4299,a lot of,52.625613832034034,-1.107333955933052,1.0
4300,a lot of,52.62626317016146,-1.130669579608375,1.244949494949495
4301,a lot of,52.626709408730285,-2.888884817198615,1.0
4302,a lot of,52.627275800843506,-1.166132102216033,1.0
4303,a lot of,52.628089,-2.192079,1.0
4304,a lot of,52.62826416957051,-1.229176578869287,3.0
4305,a lot of,52.62978154835595,-1.1319997029135602,1.0
4306,a lot of,52.629934681782416,0.8936724051936321,1.0
4307,a lot of,52.63077802319614,-1.132540851055571,1.0
4308,a lot of,52.630885899999996,1.297355,11.508527855586678
4309,a lot of,52.6312939,-1.9715099999999999,1.0
4310,a lot of,52.63151998179034,1.257404398298745,1.0
4311,a lot of,52.63184467349059,-0.55262408387123,2.0
4312,a lot of,52.632369662315035,-2.448059569948429,1.0
4313,a lot of,52.633035,-2.28022,1.0
4314,a lot of,52.633584,-1.6910319999999999,5.285714285714286
4315,a lot of,52.63502266200325,-2.496991069580695,1.0
4316,a lot of,52.635249184317075,1.350125401727432,1.0
4317,a lot of,52.63533987353586,1.285389219753217,1.0
4318,a lot of,52.636283999999996,-2.4536222000000003,0.5
4319,a lot of,52.63687779999999,-1.1397591999999999,9.679821200510855
4320,a lot of,52.63736367535897,-0.222837086308117,1.0
4321,a lot of,52.63752854619649,-1.130348669251926,1.0
4322,a lot of,52.637640794796,-1.4811574847023619,1.0
4323,a lot of,52.63868865941128,-2.923100566500774,1.0
4324,a lot of,52.639820054631045,1.219002496300789,1.0
4325,a lot of,52.6401145,-1.1323803,1.0
4326,a lot of,52.64112777521885,-2.19751727241943,1.0
4327,a lot of,52.641475663163746,-2.2957860709982403,0.5
4328,a lot of,52.64148268384246,1.2730819023563922,7.455555555555556
4329,a lot of,52.64233268210136,0.9649699047220628,1.0
4330,a lot of,52.64445373397485,1.256267418554325,1.0
4331,a lot of,52.64598768050902,0.68804140685618,3.0
4332,a lot of,52.64642489999999,-3.3260904000000004,1.0
4333,a lot of,52.6464967636744,1.291440695110401,1.0
4334,a lot of,52.64679116863096,-1.367517577744239,1.0
4335,a lot of,52.647466,0.687481,0.3333333333333333
4336,a lot of,52.64853431817935,-2.000451845821289,1.0
4337,a lot of,52.6500612488643,-2.097327922924442,1.0
4338,a lot of,52.650615169600194,-1.197975578972273,0.5
4339,a lot of,52.651281999999995,-0.480216,2.0588235294117645
4340,a lot of,52.6533031862865,1.7240518989530915,3.0
4341,a lot of,52.65388668345226,1.2185739028483478,3.0
4342,a lot of,52.654145400000004,-7.2447879,9.05
4343,a lot of,52.65551717370836,-0.48713008422385,1.3333333333333333
4344,a lot of,52.657798677397444,0.156227410957212,3.0
4345,a lot of,52.6583014,-0.6396430000000001,1.0
4346,a lot of,52.65997366464831,-2.0254925728556494,1.0
4347,a lot of,52.660114,-2.031659,1.0
4348,a lot of,52.660348,-3.146407,0.3333333333333333
4349,a lot of,52.66091715791196,-3.145100564795078,1.0
4350,a lot of,52.66111488257303,0.949808258692736,2.0
4351,a lot of,52.661537100000004,-2.1727483,3.0
4352,a lot of,52.661781156526565,-3.97601158594502,1.0
4353,a lot of,52.662724858839766,-2.20575602124135,1.0
4354,a lot of,52.66383670000001,-8.6267343,14.452882205513784
4355,a lot of,52.66428087065866,1.36732124699499,1.0
4356,a lot of,52.66631700000001,0.158797,3.25
4357,a lot of,52.66715416205609,-2.451173569732504,4.25
4358,a lot of,52.667919999999995,-2.3745599,0.25
4359,a lot of,52.6683392,-2.0401575000000003,0.5
4360,a lot of,52.66954667170741,-0.815175081698989,1.0
4361,a lot of,52.669562899999995,-0.726625,1.0
4362,a lot of,52.67033375449663,-2.0952906096427117,1.0
4363,a lot of,52.672778705790435,-2.816741216260961,1.0
4364,a lot of,52.67300325863255,-0.8896187644182909,1.0
4365,a lot of,52.67364268600632,1.6983913992728141,1.0
4366,a lot of,52.67370816859431,-1.3423300777766898,2.0
4367,a lot of,52.6740836600944,-2.769405567405858,1.0
4368,a lot of,52.67467266364914,-2.176170071679253,1.0
4369,a lot of,52.675517681789074,0.949466405036611,0.5
4370,a lot of,52.675735499999995,-6.2943022000000015,1.0
4371,a lot of,52.67635218437397,1.409768401513209,1.0
4372,a lot of,52.67670016984357,-1.12592257935567,2.0
4373,a lot of,52.6775873,-2.4672611,3.2466124661246614
4374,a lot of,52.67830966515661,-1.918748073529578,0.3333333333333333
4375,a lot of,52.67919232503028,0.9493791763849808,1.0
4376,a lot of,52.679590399999995,-0.32162179999999996,1.0
4377,a lot of,52.679936,-1.9217810000000002,1.0
4378,a lot of,52.6801064,-7.8044421,2.5
4379,a lot of,52.6814321832431,1.214495903043021,0.3333333333333333
4380,a lot of,52.68160200000001,-1.8316720000000002,2.0555555555555554
4381,a lot of,52.68161800000001,0.9378270000000001,2.3333333333333335
4382,a lot of,52.682733168957824,-1.26991407825873,1.0
4383,a lot of,52.68433866570557,-1.8192450742210984,1.0
4384,a lot of,52.68458116738447,-1.5350895762985939,1.0
4385,a lot of,52.68778666209162,-2.421478069831926,1.0
4386,a lot of,52.68882363145466,-2.752450351094002,1.0
4387,a lot of,52.69073963468559,-6.805949039605178,3.9166666666666665
4388,a lot of,52.692540669543845,-1.1585535790242771,1.0
4389,a lot of,52.6926171679739,-1.4257145770560131,2.0
4390,a lot of,52.69362316665328,-2.2774688418835374,1.0
4391,a lot of,52.694644999999994,-1.4013950000000002,2.0
4392,a lot of,52.696336670633364,-0.9678845804126032,1.0
4393,a lot of,52.69642215761461,-3.153512064540656,1.0
4394,a lot of,52.69657417785206,0.281785410235099,1.0
4395,a lot of,52.696696050792255,-1.74799404853502,1.0
4396,a lot of,52.69965766447852,-2.008079072759585,4.333333333333333
4397,a lot of,52.69994079999999,-2.0218293000000003,41.09090909090909
4398,a lot of,52.70383916158883,-2.486819569271573,0.5
4399,a lot of,52.70553267008553,-1.050830579746086,3.0
4400,a lot of,52.7063657,-2.7417849,0.712121212121212
4401,a lot of,52.706791161380316,-2.5181515690295284,3.25
4402,a lot of,52.707302899999995,-2.7553267999999997,4.696969696969697
4403,a lot of,52.70827766182571,-2.442222569568277,4.0
4404,a lot of,52.7090547505036,-0.8399215011965608,1.0
4405,a lot of,52.710459,-1.502566,3.0
4406,a lot of,52.7115579,-2.0003829,1.0
4407,a lot of,52.712686161182354,-2.544330068808379,1.0
4408,a lot of,52.713261674097204,-0.351779584902161,3.0
4409,a lot of,52.71523265985364,-2.762109067230733,3.125
4410,a lot of,52.7199226694409,-1.1440880789748358,2.0
4411,a lot of,52.72123970370451,-1.789294954260264,1.0
4412,a lot of,52.722205163709404,-2.111124571884862,1.0
4413,a lot of,52.72266635278539,-6.5365610790512045,1.0
4414,a lot of,52.724568999999995,-1.3677108999999998,1.0
4415,a lot of,52.72515500000001,-2.116372,7.0
4416,a lot of,52.725643999999996,-1.140136,1.0
4417,a lot of,52.726811674853145,-0.20480258592464998,1.0
4418,a lot of,52.72793016961809,-1.104477579221618,3.0
4419,a lot of,52.729949,-1.110268,1.0
4420,a lot of,52.73187566580529,-1.7472365744786942,1.0
4421,a lot of,52.731969668086535,-1.3606820773105002,2.3333333333333335
4422,a lot of,52.73272980553014,-0.7143404350224879,2.0
4423,a lot of,52.73703235426992,-1.490120362671867,1.0
4424,a lot of,52.7373819,-1.5314709999999998,0.5
4425,a lot of,52.740201822829036,-0.839259145746743,2.0
4426,a lot of,52.74051717374967,-0.3797270845354149,1.0
4427,a lot of,52.742709,-1.1699138999999998,1.0
4428,a lot of,52.743433669114076,-1.1723500786321441,1.0
4429,a lot of,52.7455834,-0.0490706,2.5
4430,a lot of,52.748195667332894,-1.469741576417357,2.5
4431,a lot of,52.749212,-1.468618,0.25
4432,a lot of,52.75148866923647,-1.142056078809674,2.0
4433,a lot of,52.7516798,0.4022963,0.7254901960784313
4434,a lot of,52.753277438502465,-0.660063356605175,2.0
4435,a lot of,52.75371718331385,1.3139879027090555,2.0
4436,a lot of,52.75465652970972,-6.892652463190759,1.0
4437,a lot of,52.756665164482314,-1.9414210729240289,5.5
4438,a lot of,52.759675662855365,-2.9649857330857317,1.0
4439,a lot of,52.76132717820058,0.41986740956958,2.25
4440,a lot of,52.761515,-1.9359669999999998,11.142857142857142
4441,a lot of,52.76166166672873,-1.5564715757052845,0.2
4442,a lot of,52.763545682125844,1.1146944042943632,1.0
4443,a lot of,52.764241670251714,-0.953632580129288,1.0
4444,a lot of,52.76467170000001,-1.7232078000000002,1.0
4445,a lot of,52.76492124136424,-1.63820492983862,1.0
4446,a lot of,52.7650814,-1.2320533999999999,2.0
4447,a lot of,52.76564167062029,-0.8888655806009309,7.5
4448,a lot of,52.766404,-0.887126,0.16666666666666666
4449,a lot of,52.76670866865177,-1.223951578119046,1.6666666666666667
4450,a lot of,52.768170661802685,-2.377077069704479,0.5
4451,a lot of,52.768214673577404,-0.3768335843967761,3.0
4452,a lot of,52.76840616824008,-1.2920575776079641,2.5
4453,a lot of,52.7685559,-2.375587,3.0
4454,a lot of,52.768599,-0.37846199999999997,0.2
4455,a lot of,52.76991182286952,-3.901359204154023,1.0
4456,a lot of,52.770100899999996,-1.292427,0.5
4457,a lot of,52.77010167884148,0.542785408689649,1.0
4458,a lot of,52.77014920426397,-3.9354548073667366,1.0
4459,a lot of,52.77131800000001,-1.554997,0.1
4460,a lot of,52.772099,-1.206166,13.696969696969697
4461,a lot of,52.772571,-1.2052126,0.7037037037037037
4462,a lot of,52.775427657070246,-3.152916564111781,2.0
4463,a lot of,52.781901167876406,-1.338160077192136,2.0
4464,a lot of,52.78323619005341,-8.905816265798792,1.0
4465,a lot of,52.78479451429652,-1.3485221683809472,1.0
4466,a lot of,52.785377399999994,1.4131608999999998,2.0
4467,a lot of,52.785870700000004,-8.006468400000001,0.3333333333333333
4468,a lot of,52.789804397116974,-0.838203778116115,1.0
4469,a lot of,52.79010160000001,-0.1537024,2.111111111111111
4470,a lot of,52.792651462776746,-0.6101881998814229,1.0
4471,a lot of,52.79336781203314,-0.6552789151738511,1.0
4472,a lot of,52.79679067070354,-0.83805508079878,7.7022263450834885
4473,a lot of,52.79732451532954,-0.8630971505236401,1.0
4474,a lot of,52.797605697766286,-0.876000711470879,1.0
4475,a lot of,52.797686095070226,-8.838359546339557,0.5
4476,a lot of,52.79769350000001,-6.1599293,0.25
4477,a lot of,52.79787399199707,-0.888138884758915,1.0
4478,a lot of,52.797909668870275,-1.150253578484211,1.0
4479,a lot of,52.799794463601465,-2.1490161173873057,1.0
4480,a lot of,52.801453662855494,-2.1626770710675043,1.0
4481,a lot of,52.80224738387639,-6.340986919178307,1.0
4482,a lot of,52.80296467335649,-0.37403658421655,2.0
4483,a lot of,52.803040446024895,-1.096059824016073,1.0
4484,a lot of,52.80344510492016,-2.1151177563070958,1.0
4485,a lot of,52.804043507192546,-1.132023388618509,1.0
4486,a lot of,52.804108797092184,-6.694219765702182,1.0
4487,a lot of,52.804157663182046,-2.104832571471225,0.2
4488,a lot of,52.80559617499243,-0.087436086347501,0.3333333333333333
4489,a lot of,52.80621566594965,-1.6364940748676249,0.125
4490,a lot of,52.806693,-2.12066,1.05
4491,a lot of,52.8069437918911,-2.157146614762014,2.0
4492,a lot of,52.80774417555801,0.013442912907200002,1.0
4493,a lot of,52.807771599356315,-1.256723354295912,1.0
4494,a lot of,52.80778808530816,-1.257247384565103,1.0
4495,a lot of,52.80934215903668,-2.789565566514054,1.0
4496,a lot of,52.81016380640997,-1.107302184710188,1.0
4497,a lot of,52.81328466826271,-1.605965764860137,3.0
4498,a lot of,52.81399717452278,-0.15903408576159306,1.0
4499,a lot of,52.814028099999994,-1.6371358999999999,0.4416666666666667
4500,a lot of,52.8158306676896,-1.3303425770565391,1.0
4501,a lot of,52.816370930821726,-1.5055358745347345,1.0
4502,a lot of,52.81688766443193,-1.8801340730309484,1.0
4503,a lot of,52.81873942425916,-1.067438823206282,1.0
4504,a lot of,52.82092815094798,-4.099650057209918,2.0
4505,a lot of,52.820963683279544,1.3887544025352918,0.5
4506,a lot of,52.822699,1.3859728999999998,0.5
4507,a lot of,52.82295304192286,-1.6711571655418658,1.0
4508,a lot of,52.8254861055397,-8.140976450680004,1.0
4509,a lot of,52.829374,-1.332134,0.25
4510,a lot of,52.8294811670241,-1.4274470762661282,1.0
4511,a lot of,52.83083704124674,-9.116420921222694,1.0
4512,a lot of,52.831332999999994,0.849324,2.25
4513,a lot of,52.83151754999332,-0.685202254941072,2.0
4514,a lot of,52.83306481275514,-8.996286476160035,1.0
4515,a lot of,52.833213101922254,-0.610222632363669,1.0
4516,a lot of,52.83396465697466,-3.101852064153213,1.0
4517,a lot of,52.83577416784272,-1.281046077305311,1.0
4518,a lot of,52.83650720000001,-6.934135899999999,2.125
4519,a lot of,52.83709916840829,-1.18320657801769,3.0
4520,a lot of,52.838718799999995,-1.5494521,5.0
4521,a lot of,52.83972118381322,1.506487901742706,1.0
4522,a lot of,52.842944700000004,-1.5237491,2.5
4523,a lot of,52.845016,-1.3373001,0.5
4524,a lot of,52.84541069990137,-2.26875589107035,1.0
4525,a lot of,52.846176178112486,0.505453409419538,4.0
4526,a lot of,52.84708966173086,-2.2981335698335514,26.032258064516128
4527,a lot of,52.8474255,-8.988738400000003,4.0
4528,a lot of,52.84780540060331,-2.1860869259457743,1.0
4529,a lot of,52.84839521275447,-3.079615263893638,1.0
4530,a lot of,52.8488435266812,-1.473272251344333,2.0
4531,a lot of,52.85338715714592,-3.0514785644043587,2.25
4532,a lot of,52.853637,-2.726712,1.0
4533,a lot of,52.85567465336773,-3.667788060039658,1.0
4534,a lot of,52.855771165300645,-1.6885845742070058,2.0
4535,a lot of,52.85580215912917,-2.720997566747386,4.0
4536,a lot of,52.857147999999995,-3.056412,2.5
4537,a lot of,52.857322666086596,-1.55392257518189,3.0
4538,a lot of,52.858227150627535,-4.109392556941978,1.0
4539,a lot of,52.85897361811697,-9.110049024189893,8.09090909090909
4540,a lot of,52.861240667041436,-1.387511576378522,1.0
4541,a lot of,52.86124820846108,-4.0993770992757765,1.0
4542,a lot of,52.86128294417556,0.627701909747861,1.0
4543,a lot of,52.86795400000001,-1.2066808999999998,2.25
4544,a lot of,52.86926666556134,-1.6288780745664608,0.3333333333333333
4545,a lot of,52.86938967412594,-0.16239758541448698,1.0
4546,a lot of,52.869855167190636,-1.352141076589042,2.0
4547,a lot of,52.870542169268944,-0.9972375791979959,1.0
4548,a lot of,52.87060516667793,-1.438283075953068,1.0
4549,a lot of,52.871284547385336,-1.909007411985689,1.0
4550,a lot of,52.87273499101144,-6.335547035756477,1.0
4551,a lot of,52.8730596623701,-2.1612885706765335,1.0
4552,a lot of,52.87400265728144,-3.005598064617114,2.0
4553,a lot of,52.87449162513964,-8.054345030679077,5.2
4554,a lot of,52.87579616627159,-1.5011105754635041,2.0
4555,a lot of,52.878612004249604,-1.174989524871282,1.0
4556,a lot of,52.8792745,-2.0571868,0.527027027027027
4557,a lot of,52.879338679357346,-2.861959234976787,1.0
4558,a lot of,52.87963518266953,1.350695903176536,1.0
4559,a lot of,52.88358949409889,-6.329597792978762,1.0
4560,a lot of,52.88600616133706,-2.319049569465414,1.0
4561,a lot of,52.88881600000001,-4.417633900000001,1.0
4562,a lot of,52.88944017231202,-0.45250408313065904,2.0
4563,a lot of,52.89047699733936,-2.8611517169821514,4.0
4564,a lot of,52.891190132297936,-3.124700009644678,1.0
4565,a lot of,52.89184511382978,-1.5605287898872158,2.0
4566,a lot of,52.89358567293647,-0.33977858394752597,1.0
4567,a lot of,52.89492900000001,-1.1515708999999998,1.0
4568,a lot of,52.898116,-1.8658009999999998,0.5
4569,a lot of,52.898165167142714,-1.327287576610299,0.5
4570,a lot of,52.89844599999999,-1.269778,0.25
4571,a lot of,52.898776473975104,-9.254183273163628,1.0
4572,a lot of,52.89912766391007,-1.872704072621722,0.5
4573,a lot of,52.90281450000001,-1.1779704,0.5
4574,a lot of,52.903547667950974,-1.183523077636054,2.25
4575,a lot of,52.90355200000001,-2.483485,1.0
4576,a lot of,52.90357316019062,-2.489896068138516,1.0
4577,a lot of,52.90408231349469,-1.84679812649385,1.0
4578,a lot of,52.904531999999996,-8.981135099999998,0.8095238095238095
4579,a lot of,52.90501166737354,-1.28007457691794,0.25
4580,a lot of,52.90567575207914,-1.174180692794184,2.0
4581,a lot of,52.90699776649265,-3.082849743238799,1.0
4582,a lot of,52.90733465769424,-2.899397065189198,1.0
4583,a lot of,52.907931999999995,-2.144045,0.25
4584,a lot of,52.909358999999995,1.086747,3.0
4585,a lot of,52.909911,-3.6015839999999995,1.0
4586,a lot of,52.912524,-0.643582,0.7666666666666666
4587,a lot of,52.9139097030471,1.264396891083812,1.0
4588,a lot of,52.9140036710645,-0.6384710816052621,0.25
4589,a lot of,52.91418066673924,-1.3771350761535068,0.5
4590,a lot of,52.9155296661778,-1.470778075459931,0.537037037037037
4591,a lot of,52.918567045405005,-0.258555264982885,1.0
4592,a lot of,52.91931898554719,-1.1737728422640359,1.0
4593,a lot of,52.91941766070571,-2.3858975687976582,1.0
4594,a lot of,52.920298306105394,-0.840116378494003,1.0
4595,a lot of,52.92087515432878,-3.436995061307449,2.0
4596,a lot of,52.92119814943914,-4.230242555766062,1.0
4597,a lot of,52.92125656322816,-1.6183947666366059,1.0
4598,a lot of,52.92143717366728,-0.18042308497702106,1.0
4599,a lot of,52.92231965385053,-3.513501560761221,1.0
4600,a lot of,52.922530099999996,-1.4746186000000001,11.652958152958153
4601,a lot of,52.923317667950194,-1.16056907769205,1.0
4602,a lot of,52.923512668136546,-1.1285905779263172,2.2
4603,a lot of,52.92354978076271,-1.129897375884238,1.0
4604,a lot of,52.923919999999995,-1.212394,5.0
4605,a lot of,52.9244160741924,-1.2027994182936002,1.0
4606,a lot of,52.92444366753377,-1.23015707717388,0.9
4607,a lot of,52.924448362878856,-1.182893347250992,1.0
4608,a lot of,52.925126365837,-1.215793537984307,1.0
4609,a lot of,52.925612441690426,-2.2641452316262582,1.0
4610,a lot of,52.926499,-1.288894,1.0
4611,a lot of,52.92665468200794,1.289538903924886,0.3333333333333333
4612,a lot of,52.92772660000001,-4.1334836,0.5
4613,a lot of,52.929168121196696,-3.119884524640991,1.0
4614,a lot of,52.92963667432746,-0.056199585859806,7.0
4615,a lot of,52.93140365038967,-4.0653845568547275,0.5
4616,a lot of,52.931447999999996,1.301866,10.0
4617,a lot of,52.9322792,-3.0567818,1.0
4618,a lot of,52.935673,-1.134017,6.5
4619,a lot of,52.93733317739806,0.48867841008215,1.0
4620,a lot of,52.93818412323578,-3.9484139569154,1.0
4621,a lot of,52.938635999999995,-1.1951582,0.5
4622,a lot of,52.93999966799897,-1.1327775778012548,1.0
4623,a lot of,52.940231999999995,-0.802883,4.0
4624,a lot of,52.94103716994672,-0.7986485802618479,1.0
4625,a lot of,52.941930681069266,1.141269905149427,1.0
4626,a lot of,52.944421,1.2109589,0.5
4627,a lot of,52.9451889,-0.1601246,0.432258064516129
4628,a lot of,52.9460404,-1.1404326,0.25
4629,a lot of,52.9462161625218,-2.051414071060932,1.0
4630,a lot of,52.94708710000001,-1.1468121999999998,5.333333333333334
4631,a lot of,52.94811166852589,-1.033427078486701,1.0
4632,a lot of,52.94893199999999,-1.1529636,0.5
4633,a lot of,52.9490997,-1.1399578000000001,2.0
4634,a lot of,52.94972298812397,-7.207953844588957,1.0
4635,a lot of,52.94991918048364,1.047131405915274,1.0
4636,a lot of,52.949986143079045,-1.103113273984547,1.0
4637,a lot of,52.95175285442328,0.502957041039746,1.0
4638,a lot of,52.95306400000001,-0.0431319,1.0
4639,a lot of,52.95331316481286,-1.65773807388018,1.0
4640,a lot of,52.95350098207202,-1.0866372553401942,1.0
4641,a lot of,52.95382160000001,-1.1387225,1.0
4642,a lot of,52.954641,0.8489270000000001,0.5
4643,a lot of,52.95478320000001,-1.1581086,77.38187429854096
4644,a lot of,52.95554303226013,-1.1731183000416068,2.0
4645,a lot of,52.95707538047722,-1.9987927819636733,2.0
4646,a lot of,52.95784266372713,-1.8355000725610089,1.0
4647,a lot of,52.95795563545916,-6.395315040955591,20.4625
4648,a lot of,52.95917061896912,-1.59284190269503,1.0
4649,a lot of,52.960742031277334,-1.162092361705896,1.0
4650,a lot of,52.962126714705505,-1.162356857185438,1.0
4651,a lot of,52.962566160886574,-2.3060745691312,1.0
4652,a lot of,52.96361065614111,-3.091133563517036,1.0
4653,a lot of,52.96446228057227,-0.250697788642874,1.0
4654,a lot of,52.96513189751485,-1.1568775977017889,1.0
4655,a lot of,52.96663100000001,-1.083383,1.0
4656,a lot of,52.966699667617064,-1.166669577399332,1.0
4657,a lot of,52.96841623863656,-1.127298965143911,1.0
4658,a lot of,52.968716,-2.682045,1.5
4659,a lot of,52.968986641821935,-1.147208583473277,1.0
4660,a lot of,52.96921500000001,-3.1716599999999997,2.0
4661,a lot of,52.96971866756354,-1.172265577340935,6.773809523809524
4662,a lot of,52.970056158566464,-2.683303066383835,2.0
4663,a lot of,52.970138977314825,-1.1864141321369228,1.0
4664,a lot of,52.970142,-1.306978,8.166666666666666
