,variant,theme,goal,theme_type,goal_type,goal_det,goal_noun,theme_det,theme_noun,verb_form,verb_stem,verb_tag,latitude,longitude,weight
1545,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.5452153,-0.0749183,1.0
1546,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.5742447,0.4856781,1.0
1547,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.8985143,-8.4756035,1.0
1548,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,52.095481,1.312571,1.0
1549,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,52.1872472,0.9707801,1.0
1550,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,52.193636,-2.221575,1.0
1551,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,52.412056597974704,-2.8509760178948884,3.0
1552,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.147195,-1.198674,1.0
1553,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.230688,-0.540579,1.0
1554,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.27066800000001,-9.0567905,1.0
1555,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.381129,-1.470085,1.0
1556,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.4807593,-2.2426305,0.3333333333333333
1557,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.7892877,-2.2405035,1.0
1558,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,53.8007554,-1.5490774,2.0
1559,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,54.1523372,-4.4861228,1.0
1560,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,54.597285,-5.93012,3.0
1561,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,55.131418149377225,-1.7396190608954751,2.0
1562,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,55.858302128951905,-4.241751039861819,1.0
1563,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,55.864237,-4.251806,0.5
1564,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,55.953252,-3.188267,1.0
1565,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,50.9097004,-1.4043508999999998,1.0
1566,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.300764956021844,0.516251793812486,1.0
1567,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.46468568422318,-0.070603094239376,1.0
1568,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.4914925,-0.1726065,1.0
1569,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.5073509,-0.12775830000000002,0.5
1570,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.5273471,-0.07739839999999999,1.0
1571,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.544821184222144,0.024996405492847,1.0
1572,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.5673417,0.5505197,1.0
1573,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.58616017977093,-0.7025065887439941,1.0
1574,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.656489,-0.39032,1.0
1575,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,51.7520209,-1.2577263,3.0
1576,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,52.51841412293697,-8.76131852793751,1.0
1577,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,52.52605616450897,-2.203868072308913,1.0
1578,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,52.911258465121186,-1.2487163458281407,1.0
1579,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.04492017161148,-0.390310582693647,1.0
1580,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.27066800000001,-9.0567905,1.0
1581,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.381129,-1.470085,1.0
1582,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.40837140000001,-2.9915726,1.0
1583,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.49459763270256,-6.23571953927674,1.0
1584,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.79496410000001,-1.5473693000000002,1.0
1585,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,53.90604162876235,-6.395642536148323,1.0
1586,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,54.2766103,-8.476088800000001,1.0
1587,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,54.4635261,-6.334550599999999,1.0
1588,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,54.574227,-1.234956,1.0
1589,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,54.77525,-1.584852,1.0
1590,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,55.979788,-4.056933,1.0
1591,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VBP,57.18903913308876,-2.108175046563684,1.0
1592,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VB,51.50325940868064,-0.13807176128318,1.0
1593,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VB,52.84708966173086,-2.2981335698335514,2.0
1594,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VBP,52.64148268384246,1.2730819023563922,1.0
1595,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VBP,54.478562125825796,-6.227676534309532,1.0
1596,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,lend,lend,VBP,50.9097004,-1.4043508999999998,1.0
1597,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,lend,lend,VBP,52.63687779999999,-1.1397592,1.0
1598,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,prove,prove,VBP,58.459754105909326,-5.045824520806503,1.0
1599,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VB,54.480973,-3.528926,1.0
1600,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sell,sell,VBP,51.5424361831868,-0.15940259311419194,1.0
1601,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,50.81846710000001,-0.1203367,1.0
1602,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,51.2868939,-0.7526149999999999,1.0
1603,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,51.5078,-0.129097,1.0
1604,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,51.8985143,-8.4756035,1.0
1605,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,53.34980529999999,-6.260309700000001,1.0
1606,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,55.847258,-4.440114,1.0
1607,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,55.864237,-4.251806,1.0
1608,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,show,show,VBP,51.454513,-2.58791,2.0
1609,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sing,sing,VBP,51.45165618360951,-0.193719093375096,1.0
1610,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,53.34331261465831,-9.10650402195976,1.0
1611,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,54.6792422,-5.9591102,2.0
1612,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,55.94319513486961,-3.203008046263737,1.0
1613,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,sticking,stick,VAG,51.478968,-3.705163,1.0
1614,prepositional_dative,it,ya,pronominal_it,pronominal,no value,no value,no value,no value,tie,tie,VB,53.95996510000001,-1.0872979,1.0
1615,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,applying,apply,VAG,53.35490213361106,-6.247621039910087,1.0
1616,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,attribute,attribute,VBP,51.5073509,-0.12775830000000002,1.0
1617,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,53.15480613133431,-6.815332537223787,1.0
1618,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VBP,51.50096181252153,-0.306542994237415,1.0
1619,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VBP,52.95478320000001,-1.1581086,1.0
1620,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VBP,53.2739191649677,-1.259070574966489,1.0
1621,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VBP,53.4807593,-2.2426305,1.0
1622,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bringing,bring,VAG,51.5073509,-0.12775830000000002,0.5
1623,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bringing,bring,VAG,51.5160125,-0.2090148,1.0
1624,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,bringing,bring,VAG,52.97805364102514,-2.06802128798509,1.0
1625,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,brings,bring,VBP,51.39431968525401,0.026299404614119,1.0
1626,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,credit,credit,VBP,51.895927,0.891874,1.0
1627,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dedicate,dedicate,VBP,51.454513,-2.58791,1.0
1628,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dedicate,dedicate,VBP,57.69595500000001,-4.256825,1.0
1629,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dedicated,dedicate,VBN,55.864237,-4.251806,1.0
1630,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,deliver,deliver,VBP,51.5073509,-0.12775830000000002,1.0
1631,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,describe,describe,VBP,51.23642018292308,-0.570117091743099,1.0
1632,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VB,51.5366539,-0.1011841,1.0
1633,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VB,53.276009,-3.225103,1.0
1634,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,50.7487635,-2.3444786,1.0
1635,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.0576948,-1.3080629,1.0
1636,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.230751,-2.320096,1.0
1637,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.3810641,-2.3590167,1.0
1638,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.45165618360951,-0.193719093375096,1.0
1639,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.5073509,-0.12775830000000002,6.166666666666666
1640,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.544821184222144,0.024996405492847,1.0
1641,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.5557739,-1.7797176,1.0
1642,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.573445,-0.0724376,1.0
1643,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.584151,-2.997664,1.0
1644,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.60314,-0.484045,1.0
1645,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.6049673,-0.2076295,1.0
1646,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.6118841824191,-0.21089409232239886,3.0
1647,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,51.64814052818998,-0.8319856514274999,1.0
1648,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,52.056398,-2.715974,2.0
1649,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,52.486243,-1.890401,1.0
1650,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,52.66654418061454,0.7312199066484081,1.0
1651,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,52.8140281,-1.6371359,1.0
1652,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.00266800000001,-2.179404,1.0
1653,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.00382239999999,-2.2873404,1.0
1654,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.013208,-2.2273002,1.0
1655,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.0243899,-1.477616,1.0
1656,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.230688,-0.540579,1.0
1657,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.2326344,-2.6103158,1.0
1658,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.34980529999999,-6.260309700000001,1.0
1659,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.4807593,-2.2426305,2.5
1660,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.653511,-2.632596,1.0
1661,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.750072,-2.735587,1.0
1662,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.763201,-2.70309,2.0
1663,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,53.7632254,-2.7044052000000014,1.0
1664,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,54.597285,-5.93012,1.0
1665,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,54.95268000000001,-1.603411,1.0
1666,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,55.53141213929882,-2.47929896080098,1.0
1667,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dm,dm,VBP,55.864237,-4.251806,1.0
1668,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,dmed,dm,VBD,52.486243,-1.890401,1.0
1669,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.069358,0.689122,3.0
1670,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.185732,-0.612808,1.0
1671,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.345178,-2.2525019,1.0
1672,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.384774557376296,-0.09321521982836804,1.0
1673,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.39438197826665,-0.07073059423886299,1.0
1674,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.4542645,-0.9781303,1.0
1675,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.481581,-3.17909,2.0
1676,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.5073509,-0.12775830000000002,0.16666666666666666
1677,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.73974816211032,-3.507549567221288,1.0
1678,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,51.8097823,-0.2376744,1.0
1679,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,52.63817966226199,-2.450213569900572,1.0
1680,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,53.230688,-0.540579,1.0
1681,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,53.34980529999999,-6.260309700000001,1.0
1682,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,54.046575,-2.8007399,4.0
1683,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,54.06800465042361,-2.775131059633978,1.0
1684,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,54.785809652829634,-1.5585540641543438,1.0
1685,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,54.97825200000001,-1.61778,1.0
1686,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,57.149717,-2.094278,1.0
1687,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,email,email,VBP,57.73945361627269,-4.20044052988233,1.0
1688,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,50.8226288,-0.137047,1.0
1689,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,50.9085955,0.2494166,1.0
1690,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,51.555098624886035,-0.124066458685327,1.0
1691,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,52.205337,0.121817,1.0
1692,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,52.486243,-1.890401,1.0
1693,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,53.00382239999999,-2.2873404,1.0
1694,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,53.36431500000001,-1.5161679,1.0
1695,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,53.40837140000001,-2.9915726,2.0
1696,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,emailed,email,VBD,53.795984,-1.759398,1.0
1697,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,50.3754565,-4.1426565,1.0
1698,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,50.8197675,-1.0879769,1.0
1699,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,51.454513,-2.58791,1.0
1700,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,51.5073509,-0.12775830000000002,0.25
1701,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,51.535950691942126,-0.142666816584956,1.0
1702,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,51.6631126,-0.2091694,1.0
1703,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,51.8985143,-8.4756035,1.0
1704,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,52.0406224,-0.7594171,1.0
1705,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,52.6308859,1.297355,1.0
1706,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.19954820751031,-2.8386980549024647,1.0
1707,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.34980529999999,-6.260309700000001,0.5
1708,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.35490213361106,-6.247621039910087,1.0
1709,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.383164163093134,-1.449611572954178,1.0
1710,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.40837140000001,-2.9915726,0.5
1711,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.456952157913115,-2.233479566883483,1.0
1712,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,53.756629,-3.0213193,1.0
1713,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,54.66720162065664,-6.8135095296532775,1.0
1714,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,54.97825200000001,-1.61778,1.0
1715,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,55.838112,-4.554189,1.0
1716,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,explain,explain,VBP,55.864237,-4.251806,1.0
1717,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,feeding,feed,VAG,52.406822,-1.519693,2.0
1718,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,forwarded,forward,VBD,51.5557739,-1.7797176,1.0
1719,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,gave,give,VBD,51.4097742,-0.2108084,1.0
1720,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,gave,give,VBD,51.5073509,-0.12775830000000002,1.0
1721,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.3810641,-2.3590167,1.0
1722,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.454513,-2.58791,1.0
1723,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.457876669614194,-2.585389575449031,2.0
1724,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.5073509,-0.12775830000000002,0.25
1725,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.5279719,-0.1024624,1.0
1726,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.586385,0.604871,1.0
1727,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.719290652833365,-5.036524056524424,1.0
1728,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,51.81402866392236,-3.122967569585424,1.0
1729,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,52.240477,-0.902656,1.0
1730,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,52.2829903,-1.5824203,1.0
1731,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,52.83650720000001,-6.9341358999999985,1.0
1732,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.2326344,-2.6103158,1.0
1733,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.26863114890137,-3.926244556002819,1.0
1734,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.3447572,-6.276415900000001,1.0
1735,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.34980529999999,-6.260309700000001,1.0
1736,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.383164163093134,-1.449611572954178,1.0
1737,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.40837140000001,-2.9915726,1.0
1738,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.43226966528754,-1.020401575805116,1.0
1739,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.52282,-1.128462,1.0
1740,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.67919716071275,-1.508544570839583,1.0
1741,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,53.916661,-3.035673,1.0
1742,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,54.57063829999999,-1.2352416000000002,1.0
1743,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,54.663822,-1.6787880000000002,2.0
1744,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,54.7195338,-6.2072498,1.0
1745,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,54.76543414611225,-2.6934130563098777,1.0
1746,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,55.864237,-4.251806,0.5
1747,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,56.107647629173506,-3.9335905405185465,1.0
1748,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,get,get,VBP,57.160555633167256,-2.1270400466003827,1.0
1749,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,getting,get,VAG,54.97825200000001,-1.61778,1.0
1750,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,gift,gift,VB,53.456952157913115,-2.233479566883483,1.0
1751,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.454513,-2.58791,1.0
1752,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.520343200000006,-0.1001459,1.0
1753,prepositional_dative,it,you,pronominal_it,pronominal,no value,no value,no value,no value,give,give,VB,51.58790118320384,-0.102161593288369,1.0
