,userid,construction_type,tag,verb,pronoun,preposition,goal,goal_det,goal_noun,theme_type,goal_type,latitude,longitude
6697,3057633,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.01668400000001,-4.206666
6698,3666162,it+nominal,prepositional_dative,teaching,it,to,the kids,the,kids,pronominal,nominal,51.5073509,-0.12775830000000002
6699,3884242,it+nominal,prepositional_dative,give,it,to,the family,the,family,pronominal,nominal,54.77525,-1.584852
6700,5393282,it+nominal,prepositional_dative,lending,it,to,a friend,a,friend,pronominal,nominal,53.99211999999999,-1.5418120000000002
6701,5591410,it+nominal,prepositional_dative,deliver,it,to,your door,your,door,pronominal,nominal,50.719164,-1.880769
6702,5055063,it+nominal,prepositional_dative,reading,it,to,my son,my,son,pronominal,nominal,51.5073509,-0.12775830000000002
6703,852085,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.862241,-4.019337
6704,4732361,it+nominal,prepositional_dative,sent,it,to,my email,my,email,pronominal,nominal,55.614719,-4.498792
6705,3859816,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,53.00266800000001,-2.179404
6706,3880679,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.4542645,-0.9781303
6707,743146,it+nominal,prepositional_dative,mention,it,to,our team,our,team,pronominal,nominal,56.058363,-2.719646
6708,3948476,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.535879,0.696966
6709,4657312,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.23885367426037,-0.88295058366099
6710,1321942,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.26282567971772,-1.094588087623305
6711,4527495,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.675517681789074,0.949466405036611
6712,1460588,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.4747264,-8.1544426
6713,516540,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,55.20528879999999,-6.2532947
6714,4603923,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,50.92699317133255,-2.913673575948595
6715,812068,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.66509866457301,-3.186484569938478
6716,6396080,it+nominal,prepositional_dative,compare,it,to,the eu,the,eu,pronominal,nominal,51.6622909,-0.1180651
6717,3865703,it+nominal,prepositional_dative,show,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
6718,6185946,it+nominal,prepositional_dative,give,it,to,the eu,the,eu,pronominal,nominal,51.5073509,-0.12775830000000002
6719,233695,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,53.89693315652874,-1.9593720663631884
6720,6193201,it+nominal,prepositional_dative,recommend,it,to,a friend,a,friend,pronominal,nominal,52.033566676355115,-0.764063085724308
6721,3356900,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,52.2429228,0.7104931999999999
6722,6463442,it+nominal,prepositional_dative,leave,it,to,the dog,the,dog,pronominal,nominal,53.4807593,-2.2426305
6723,6103322,it+nominal,prepositional_dative,put,it,to,my friend,my,friend,pronominal,nominal,51.45252367906998,-0.9820300873965708
6724,5727250,it+nominal,prepositional_dative,showed,it,to,my mum,my,mum,pronominal,nominal,55.864237,-4.251806
6725,6548391,it+nominal,prepositional_dative,read,it,to,my daughter,my,daughter,pronominal,nominal,51.5073509,-0.12775830000000002
6726,511358,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,54.9966124,-7.308574799999999
6727,739180,it+nominal,prepositional_dative,give,it,to,my wife,my,wife,pronominal,nominal,51.45252367906998,-0.9820300873965708
6728,6271786,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.454513,-2.58791
6729,4263541,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.792888,-3.988459
6730,6152605,it+nominal,prepositional_dative,owe,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
6731,6152605,it+nominal,prepositional_dative,owe,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
6732,4101586,it+nominal,prepositional_dative,stuck,it,to,the man,the,man,pronominal,nominal,52.8792745,-2.0571868
6733,4737381,it+nominal,prepositional_dative,paying,it,to,the eu,the,eu,pronominal,nominal,52.4937331652052,-2.124441573066996
6734,1604339,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.40837140000001,-2.9915726
6735,3685447,it+nominal,prepositional_dative,give,it,to,my friend,my,friend,pronominal,nominal,51.37964917145402,-2.366932577486203
6736,3278960,it+nominal,prepositional_dative,give,it,to,some girls,some,girls,pronominal,nominal,52.486243,-1.890401
6737,19397,it+nominal,prepositional_dative,brought,it,to,the attention,the,attention,pronominal,nominal,51.66162118172113,-0.273582091559757
6738,2030550,it+nominal,prepositional_dative,sending,it,to,my friends,my,friends,pronominal,nominal,51.481581,-3.17909
6739,6513866,it+nominal,prepositional_dative,passed,it,to,my daughter,my,daughter,pronominal,nominal,53.10031899999999,-0.9936306
6740,3886806,it+nominal,prepositional_dative,show,it,to,the bus,the,bus,pronominal,nominal,54.97825200000001,-1.61778
6741,560918,it+nominal,prepositional_dative,mention,it,to,the team,the,team,pronominal,nominal,53.763201,-2.70309
6742,5472876,it+nominal,prepositional_dative,hand,it,to,these boys,these,boys,pronominal,nominal,53.7632254,-2.7044052000000014
6743,3673009,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.57300817355336,-1.78568908070863
6744,5989841,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.558301161754294,-1.4727810717877632
6745,5633620,it+nominal,prepositional_dative,send,it,to,your family,your,family,pronominal,nominal,51.5096143333485,-0.161040072570173
6746,5352313,it+nominal,prepositional_dative,sent,it,to,my friend,my,friend,pronominal,nominal,52.23885367426037,-0.88295058366099
6747,5479270,it+nominal,prepositional_dative,explain,it,to,my daughter,my,daughter,pronominal,nominal,56.0018775,-3.7839131
6748,1820025,it+nominal,prepositional_dative,handed,it,to,the mother,the,mother,pronominal,nominal,53.4875235,-2.2901264
6749,2966701,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,52.6308859,1.297355
6750,3208121,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.8097823,-0.2376744
6751,2200152,it+nominal,prepositional_dative,owe,it,to,my mother,my,mother,pronominal,nominal,52.904532,-8.981135099999998
6752,1194727,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,54.140495616437356,-8.005747024875326
8278,798029,it+nominal,prepositional_dative,sent,it,to,your email,your,email,pronominal,nominal,55.953252,-3.188267
6754,4082435,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.40837140000001,-2.9915726
6755,3031931,it+nominal,prepositional_dative,posted,it,to,our family,our,family,pronominal,nominal,53.95996510000001,-1.0872979
6756,3519091,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.8007554,-1.5490774
6757,3519091,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.8007554,-1.5490774
6758,265743,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.97825200000001,-1.61778
6759,6324635,it+nominal,prepositional_dative,lent,it,to,my friend,my,friend,pronominal,nominal,51.645426376361954,-0.14839726888018098
6760,2217440,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.5694985,-0.2405299
6761,5695355,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,52.923512668136546,-1.1285905779263172
6762,3960515,it+nominal,prepositional_dative,sing,it,to,my friend,my,friend,pronominal,nominal,53.35490213361106,-6.247621039910087
6763,1967702,it+nominal,prepositional_dative,send,it,to,a friend,a,friend,pronominal,nominal,56.1168249,-3.158137
6764,1967702,it+nominal,prepositional_dative,send,it,to,a friend,a,friend,pronominal,nominal,56.1168249,-3.158137
6765,4528504,it+nominal,prepositional_dative,handing,it,to,the boys,the,boys,pronominal,nominal,52.37631149480754,-6.414216558394402
6766,4273630,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,54.9966124,-7.308574799999999
6767,57835,it+nominal,prepositional_dative,showed,it,to,my mum,my,mum,pronominal,nominal,55.9024,-3.643118
6768,580333,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,50.3754565,-4.1426565
6769,580333,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,50.3754565,-4.1426565
6770,5972514,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.75778015121679,-2.996767559803249
6771,3455,it+nominal,prepositional_dative,say,it,to,my kids,my,kids,pronominal,nominal,51.53706068160327,-0.442360590993892
6772,3455,it+nominal,prepositional_dative,say,it,to,my kids,my,kids,pronominal,nominal,51.53706068160327,-0.442360590993892
6773,5638657,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
6774,5638657,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6775,5638657,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6776,6384919,it+nominal,prepositional_dative,pass,it,to,the team,the,team,pronominal,nominal,51.48805720000001,-0.07628380000000001
6777,2527704,it+nominal,prepositional_dative,send,it,to,the club,the,club,pronominal,nominal,52.63687779999999,-1.1397592
6778,1185414,it+nominal,prepositional_dative,give,it,to,my dad,my,dad,pronominal,nominal,51.26357868898064,0.527730900003093
6779,3873432,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.2545225,-2.2668382
8277,331777,it+nominal,prepositional_dative,mention,it,to,a friend,a,friend,pronominal,nominal,51.50025641649271,-0.18887225554818896
6781,3795717,it+nominal,prepositional_dative,sent,it,to,my dad,my,dad,pronominal,nominal,51.361897184290534,-0.181587093983755
6782,4313042,it+nominal,prepositional_dative,sent,it,to,my father,my,father,pronominal,nominal,53.3005939,-2.371833
6783,4313042,it+nominal,prepositional_dative,sent,it,to,my father,my,father,pronominal,nominal,53.367647,-2.164072
14,1688045,it+nominal,prepositional_dative,pass,it,to,my boy,my,boy,pronominal,nominal,51.23642018292308,-0.570117091743099
6785,6530626,it+nominal,prepositional_dative,leave,it,to,the players,the,players,pronominal,nominal,51.51483017952522,0.044915575392404
6786,1451698,it+nominal,prepositional_dative,saying,it,to,some kids,some,kids,pronominal,nominal,53.40837140000001,-2.9915726
6787,2656519,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.8007554,-1.5490774
8276,3396825,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
6789,2808552,it+nominal,prepositional_dative,give,it,to,my boy,my,boy,pronominal,nominal,51.846067176722926,-0.921964585610365
6790,4751911,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.5176476640032,-1.1393595744452978
6791,3508784,it+nominal,prepositional_dative,sent,it,to,the club,the,club,pronominal,nominal,53.362692653691035,-3.039427061685427
6792,781089,it+nominal,prepositional_dative,send,it,to,my dad,my,dad,pronominal,nominal,52.63687779999999,-1.1397592
6793,3403081,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.916661,-3.035673
6794,3146267,it+nominal,prepositional_dative,give,it,to,the dog,the,dog,pronominal,nominal,53.954265655780546,-2.018410065617757
6795,6579374,it+nominal,prepositional_dative,show,it,to,the world,the,world,pronominal,nominal,53.328,-2.229409
6796,1070190,it+nominal,prepositional_dative,sent,it,to,her girls,her,girls,pronominal,nominal,53.93184416076496,-1.2074820715725711
6797,1070190,it+nominal,prepositional_dative,sent,it,to,her girls,her,girls,pronominal,nominal,53.93184416076496,-1.2074820715725711
6798,5799364,it+nominal,prepositional_dative,singing,it,to,my mother,my,mother,pronominal,nominal,52.486243,-1.890401
6799,2608767,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.97825200000001,-1.61778
6800,3568893,it+nominal,prepositional_dative,pass,it,to,the team,the,team,pronominal,nominal,51.5073509,-0.12775830000000002
6801,5039166,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.95268000000001,-1.603411
6802,1046951,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,55.02800915177345,-1.458028563476415
6803,4239761,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,55.4660676292408,-4.62491603947691
6804,2001644,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.481581,-3.17909
6805,842741,it+nominal,prepositional_dative,giving,it,to,the family,the,family,pronominal,nominal,50.3754565,-4.1426565
6806,3767700,it+nominal,prepositional_dative,announce,it,to,the world,the,world,pronominal,nominal,50.085305,-5.315853
6807,915644,it+nominal,prepositional_dative,hand,it,to,my man,my,man,pronominal,nominal,54.714441,-3.49494
6808,3728115,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,51.68687115861101,-4.140761062988327
6809,445863,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6810,5009696,it+nominal,prepositional_dative,leave,it,to,the boys,the,boys,pronominal,nominal,52.49396616659272,-1.890640074770749
6811,1755399,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.22045018239496,0.5115784057048179
6812,4657267,it+nominal,prepositional_dative,said,it,to,her face,her,face,pronominal,nominal,53.8007554,-1.5490774
6813,309973,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.97825200000001,-1.61778
6814,1776654,it+nominal,prepositional_dative,show,it,to,the world,the,world,pronominal,nominal,53.714255656094025,-2.24118456538346
6815,1441287,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.9897186,-7.3633319
6816,2560419,it+nominal,prepositional_dative,bring,it,to,the bus,the,bus,pronominal,nominal,50.808838182513504,-1.1491975897732971
6817,2223615,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,54.597285,-5.93012
6818,2223615,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.597285,-5.93012
6819,5280425,it+nominal,prepositional_dative,sent,it,to,the man,the,man,pronominal,nominal,53.34980529999999,-6.260309700000001
6820,3708285,it+nominal,prepositional_dative,donate,it,to,any team,any,team,pronominal,nominal,52.62626317016146,-1.130669579608375
6821,743563,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.35490213361106,-6.247621039910087
6822,1025705,it+nominal,prepositional_dative,reading,it,to,my kids,my,kids,pronominal,nominal,51.645275182830105,-0.099163092980345
6823,5475796,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.3888898,-0.1403317
6824,5475796,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.4625662,-2.2897804
6825,5475796,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.4568274,-0.1896638
6826,5475796,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.4722007,-0.165547
6827,722725,it+nominal,prepositional_dative,sent,it,to,a friend,a,friend,pronominal,nominal,51.426799,-0.331342
6828,4160820,it+nominal,prepositional_dative,said,it,to,your face,your,face,pronominal,nominal,50.942061,-2.633308
6829,4160820,it+nominal,prepositional_dative,give,it,to,my friend,my,friend,pronominal,nominal,50.942061,-2.633308
6830,1327780,it+nominal,prepositional_dative,pass,it,to,my daughter,my,daughter,pronominal,nominal,51.5073509,-0.12775830000000002
6831,4606318,it+nominal,prepositional_dative,send,it,to,your mum,your,mum,pronominal,nominal,52.7063657,-2.7417849
6832,1023014,it+nominal,prepositional_dative,showed,it,to,the baby,the,baby,pronominal,nominal,51.3997529,-3.2825858999999995
6833,3023777,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6834,3023777,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6835,6364422,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.486243,-1.890401
6836,906260,it+nominal,prepositional_dative,lent,it,to,a friend,a,friend,pronominal,nominal,54.97825200000001,-1.61778
8275,3396825,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
6838,4539053,it+nominal,prepositional_dative,say,it,to,my mum,my,mum,pronominal,nominal,51.7520209,-1.2577263
6839,6317835,it+nominal,prepositional_dative,played,it,to,our mum,our,mum,pronominal,nominal,52.729950549356744,-2.760660659043491
6840,3510285,it+nominal,prepositional_dative,send,it,to,the family,the,family,pronominal,nominal,53.60937965734618,-2.153000566602336
8274,3396825,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.3888898,-0.1403317
6842,1718999,it+nominal,prepositional_dative,singing,it,to,the dog,the,dog,pronominal,nominal,54.90686899999999,-1.383801
6843,1429635,it+nominal,prepositional_dative,recommend,it,to,my friends,my,friends,pronominal,nominal,51.895927,0.891874
6844,5775805,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.92701612792518,-4.328934538921573
6845,5042334,it+nominal,prepositional_dative,explain,it,to,the wife,the,wife,pronominal,nominal,54.5160306266381,-6.062353035174695
6846,2663965,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,50.99750666473128,-3.927118568193401
6847,2645862,it+nominal,prepositional_dative,get,it,to,the game,the,game,pronominal,nominal,53.5768647,-2.4282192000000005
6848,5174460,it+nominal,prepositional_dative,give,it,to,his girlfriend,his,girlfriend,pronominal,nominal,53.683298,-1.505924
6849,2404393,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6850,5026084,it+nominal,prepositional_dative,give,it,to,the girls,the,girls,pronominal,nominal,53.52282,-1.128462
6851,3730392,it+nominal,prepositional_dative,sent,it,to,my friends,my,friends,pronominal,nominal,51.457876669614194,-2.585389575449031
6852,500607,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.581698179331426,-0.7839345881549209
6853,4457901,it+nominal,prepositional_dative,played,it,to,my mum,my,mum,pronominal,nominal,55.012152639776,-3.4468680497761937
6854,4698571,it+nominal,prepositional_dative,share,it,to,the world,the,world,pronominal,nominal,52.5801341644693,-2.1479645724127168
6855,3081815,it+nominal,prepositional_dative,gave,it,to,the dog,the,dog,pronominal,nominal,53.146403,0.337881
6856,2327897,it+nominal,prepositional_dative,charge,it,to,the game,the,game,pronominal,nominal,51.3679705,0.070062
6857,3953262,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,52.52605616450897,-2.203868072308913
6858,1739805,it+nominal,prepositional_dative,give,it,to,the eu,the,eu,pronominal,nominal,53.41987815404958,-2.915426562244173
6859,2182887,it+nominal,prepositional_dative,send,it,to,some people,some,people,pronominal,nominal,53.67919716071275,-1.508544570839583
6860,5408750,it+nominal,prepositional_dative,showed,it,to,my wife,my,wife,pronominal,nominal,53.802164153150336,-2.628329562146975
6861,2498615,it+nominal,prepositional_dative,charge,it,to,the game,the,game,pronominal,nominal,51.5073509,-0.12775830000000002
6862,6194711,it+nominal,prepositional_dative,confirm,it,to,her face,her,face,pronominal,nominal,53.588646,-0.654413
6863,3902222,it+nominal,prepositional_dative,feed,it,to,my dog,my,dog,pronominal,nominal,51.48835062546889,-1.296925339419943
13,5216317,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.595832681806144,-0.337062091455874
6865,2131580,it+nominal,prepositional_dative,passed,it,to,the team,the,team,pronominal,nominal,52.4750743,-1.8298330000000005
6866,2553162,it+nominal,prepositional_dative,introducing,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
6867,6212871,it+nominal,prepositional_dative,attach,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
6868,5578800,it+nominal,prepositional_dative,bring,it,to,my attention,my,attention,pronominal,nominal,51.4932095,-0.28761859999999995
6869,6177894,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
6870,2178703,it+nominal,prepositional_dative,send,it,to,the family,the,family,pronominal,nominal,52.633584,-1.691032
6871,5113518,it+nominal,prepositional_dative,send,it,to,your house,your,house,pronominal,nominal,52.731969668086535,-1.3606820773105002
6872,4702202,it+nominal,prepositional_dative,sent,it,to,his girlfriend,his,girlfriend,pronominal,nominal,51.5388025,-0.1495697
6873,72337,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6874,3885903,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,50.82253,-0.137163
6875,4726086,it+nominal,prepositional_dative,brought,it,to,your attention,your,attention,pronominal,nominal,51.2787075,0.5217254
6876,4502097,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.15480613133431,-6.815332537223787
6877,3325439,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.481581,-3.17909
6878,3187143,it+nominal,prepositional_dative,give,it,to,your mum,your,mum,pronominal,nominal,54.66720162065664,-6.8135095296532775
6879,3187143,it+nominal,prepositional_dative,give,it,to,your mum,your,mum,pronominal,nominal,54.66720162065664,-6.8135095296532775
6880,2345636,it+nominal,prepositional_dative,bringing,it,to,your attention,your,attention,pronominal,nominal,51.56058668517,0.210589904164524
6881,3527029,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,50.81886418291968,-1.066985090339948
6882,2961462,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,52.396322,-0.7302489999999999
6883,1589346,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.6308859,1.297355
6884,2634872,it+nominal,prepositional_dative,brought,it,to,your attention,your,attention,pronominal,nominal,51.20999717100435,-2.639965576411556
6885,5538642,it+nominal,prepositional_dative,say,it,to,our face,our,face,pronominal,nominal,52.06146018678454,1.098602400268049
6886,2885295,it+nominal,prepositional_dative,read,it,to,my boys,my,boys,pronominal,nominal,53.23186315774865,-2.518934066102505
6887,3773701,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.6583014,-0.6396430000000001
6888,6074333,it+nominal,prepositional_dative,said,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
6889,3921521,it+nominal,prepositional_dative,send,it,to,my family,my,family,pronominal,nominal,55.864237,-4.251806
6890,3921521,it+nominal,prepositional_dative,forwarded,it,to,my family,my,family,pronominal,nominal,55.864237,-4.251806
6891,1796933,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,55.87456529999999,-3.105353
6892,1927849,it+nominal,prepositional_dative,leave,it,to,the baby,the,baby,pronominal,nominal,51.45410668459496,-0.017989594702288003
6893,5891933,it+nominal,prepositional_dative,give,it,to,my kids,my,kids,pronominal,nominal,51.2787075,0.5217254
6894,3284817,it+nominal,prepositional_dative,recommended,it,to,our friends,our,friends,pronominal,nominal,50.784159685417464,-0.673983593526433
6895,985716,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,53.3976041,-2.9436644
6896,3355077,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,52.13747317740607,-0.459366087417438
12,4695684,it+nominal,prepositional_dative,showed,it,to,my friend,my,friend,pronominal,nominal,52.30508667484749,-0.7037820846205559
6898,4196618,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6899,584716,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.1046782,-1.5623885
6900,586767,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,50.884655606343316,-1.268985455921061
6901,3759446,it+nominal,prepositional_dative,give,it,to,a family,a,family,pronominal,nominal,51.584151,-2.997664
6902,3759446,it+nominal,prepositional_dative,give,it,to,a family,a,family,pronominal,nominal,51.584151,-2.997664
8273,3396825,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
6904,5110163,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,55.94313363583498,-3.047187547309385
6905,2102864,it+nominal,prepositional_dative,show,it,to,my kids,my,kids,pronominal,nominal,51.5073509,-0.12775830000000002
6906,2102864,it+nominal,prepositional_dative,show,it,to,my kids,my,kids,pronominal,nominal,51.3888898,-0.1403317
6907,963297,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.414608158671825,-2.155640067678695
6908,1410183,it+nominal,prepositional_dative,send,it,to,your boyfriend,your,boyfriend,pronominal,nominal,52.205337,0.121817
6909,5036203,it+nominal,prepositional_dative,lent,it,to,my mum,my,mum,pronominal,nominal,51.41233,-0.300689
6910,3134959,it+nominal,prepositional_dative,read,it,to,our daughter,our,daughter,pronominal,nominal,53.422615,-1.201148
6911,4329906,it+nominal,prepositional_dative,mentioned,it,to,my mum,my,mum,pronominal,nominal,53.4807593,-2.2426305
6912,53076,it+nominal,prepositional_dative,show,it,to,his friends,his,friends,pronominal,nominal,52.22045018239496,0.5115784057048179
6913,3369640,it+nominal,prepositional_dative,give,it,to,a team,a,team,pronominal,nominal,52.406822,-1.519693
6914,6081597,it+nominal,prepositional_dative,give,it,to,your dad,your,dad,pronominal,nominal,53.815933158236845,-1.766819568200956
6915,383480,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,53.93184416076496,-1.2074820715725711
6916,6066516,it+nominal,prepositional_dative,sent,it,to,a boy,a,boy,pronominal,nominal,55.858302128951905,-4.241751039861819
6917,5129747,it+nominal,prepositional_dative,sent,it,to,your house,your,house,pronominal,nominal,51.5073509,-0.12775830000000002
6918,5266294,it+nominal,prepositional_dative,bringing,it,to,your attention,your,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6919,2035858,it+nominal,prepositional_dative,sent,it,to,your email,your,email,pronominal,nominal,50.718412,-3.533899
6920,5850957,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.7676236,-0.3274198
6921,5776637,it+nominal,prepositional_dative,sing,it,to,the man,the,man,pronominal,nominal,51.5094079302141,-0.161040896722151
6922,2790454,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.50009168353514,-0.14893559343778198
6923,1513434,it+nominal,prepositional_dative,said,it,to,a man,a,man,pronominal,nominal,55.864237,-4.251806
6924,2180323,it+nominal,prepositional_dative,give,it,to,their friend,their,friend,pronominal,nominal,53.9252324,-6.4889423
6925,3291177,it+nominal,prepositional_dative,give,it,to,my girl,my,girl,pronominal,nominal,52.40550968129282,0.538715406581327
6926,266733,it+nominal,prepositional_dative,said,it,to,my face,my,face,pronominal,nominal,52.240477,-0.902656
6927,5124112,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.27512816307191,-0.416379075343428
6928,1196562,it+nominal,prepositional_dative,sent,it,to,my friends,my,friends,pronominal,nominal,53.381129,-1.470085
6929,4288531,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,53.2326344,-2.6103158
6930,3194662,it+nominal,prepositional_dative,saying,it,to,my kids,my,kids,pronominal,nominal,55.8013461309657,-3.984747541856161
11,2324574,it+nominal,prepositional_dative,show,it,to,your kids,your,kids,pronominal,nominal,56.232589434222355,-2.815508024296782
