,userid,tag,longitude,latitude
166,91282,burnt,-4.4247845387970335,55.834730627956155
167,91282,burnt,-4.4247845387970335,55.834730627956155
168,4150785,burnt,-2.547886,51.1909
169,1999800,burnt,-6.5173708,55.07048879999999
170,3262521,burned,-1.066985090339948,50.81886418291968
171,6235647,burned,-3.17909,51.481581
172,1399898,burnt,-6.247621039910087,53.35490213361106
173,1399898,burned,-6.247621039910087,53.35490213361106
174,6426242,burnt,-0.1277583,51.5073509
175,4453308,burned,-0.19371909337509602,51.45165618360951
176,443127,burnt,-2.932931,54.892473
177,559104,burned,-1.6956590822042168,51.42544267509751
178,2717506,burned,-0.1896638,51.4568274
179,115491,burnt,-2.4672611,52.6775873
180,2758718,burnt,-1.470085,53.381129
181,182296,burnt,-2.1479645724127168,52.5801341644693
182,109098,burned,-3.188267,55.953252
183,109098,burnt,-3.188267,55.953252
184,6271857,burnt,-0.29742959222277804,51.51475168258629
185,1306453,burnt,-0.131277764507395,51.51304730913614
186,1986567,burnt,-0.3274198,53.7676236
187,6559274,burnt,-5.93012,54.597285
188,5925503,burnt,-1.2855615734952581,53.4974556632792
189,3877727,burnt,-1.141428582590321,52.08856117378464
190,2296244,burnt,-2.2858295761422234,51.72999966951554
191,5119643,burnt,-1.6364940748676249,52.80621566594965
192,4874061,burnt,-8.349870024896036,53.69752611727203
193,4874061,burnt,-8.349870024896036,53.69752611727203
194,839261,burned,-2.6103158,53.2326344
195,4890799,burned,-3.0213709,53.873712
196,4890799,burned,-3.0213709,53.873712
197,4890799,burned,-3.0213709,53.873712
198,4890799,burned,-3.0213709,53.873712
199,4890799,burned,-3.0213709,53.873712
200,4890799,burned,-3.0213709,53.873712
201,4890799,burned,-3.0213709,53.873712
202,4890799,burned,-3.0213709,53.873712
203,4890799,burned,-3.0213709,53.873712
204,267176,burnt,-3.318485,57.64945400000001
205,133704,burnt,-3.073754,53.3727181
206,1694969,burned,-2.58791,51.454513
207,1410316,burned,-9.0232391852303,51.95029843236895
208,2390352,burned,-0.017989594702288003,51.45410668459496
209,5916418,burnt,0.5115784057048179,52.22045018239496
210,5916418,burnt,0.5115784057048179,52.22045018239496
211,227404,burnt,-3.927118568193401,50.99750666473128
212,227404,burnt,-3.927118568193401,50.99750666473128
213,4383914,burnt,-1.5490774,53.8007554
214,2580953,burned,-2.5969501,53.3900441
215,1466439,burnt,-1.6371359,52.8140281
216,1466439,burnt,-1.6371359,52.8140281
217,6562309,burnt,-5.0527125,50.2660471
218,3318149,burned,-3.318485,57.64945400000001
219,6442630,burnt,-2.9915726,53.40837140000001
220,3746664,burnt,-1.7797176,51.5557739
221,4855981,burnt,-1.276668582803562,51.87334017447158
222,3938490,burnt,-2.716462064161808,53.32797965589172
223,2709262,burnt,-2.1113659,53.5409298
224,2709262,burnt,-2.2901264,53.4875235
225,2709262,burnt,-2.1113659,53.5409298
226,2709262,burnt,-2.2901264,53.4875235
227,6331773,burnt,-0.08648288129332402,51.64524560744443
228,6331773,burnt,-0.08648288129332402,51.64524560744443
229,6331773,burnt,-0.08648288129332402,51.64524560744443
230,6331773,burnt,-0.08648288129332402,51.64524560744443
231,1851256,burnt,-2.58791,51.454513
232,5283694,burned,-2.119287,53.258663
233,3246340,burned,-0.945503,53.32135600000001
234,1412965,burned,-2.203868072308913,52.52605616450897
235,4532028,burnt,-0.1277583,51.5073509
236,5671679,burnt,-0.1277583,51.5073509
237,917936,burned,-0.1277583,51.5073509
238,6255607,burnt,-2.233479566883483,53.456952157913115
239,3809172,burned,-0.1277583,51.5073509
240,2679765,burned,-2.7044052000000014,53.7632254
241,2800686,burnt,-2.28166070829271,52.6204906205608
242,2927890,burnt,-0.570117091743099,51.23642018292308
243,5903812,burned,-2.2668382,52.2545225
244,4880496,burned,-1.1853677,51.4669939
245,6577983,burnt,-1.383801,54.90686899999999
246,4744551,burnt,-0.0777472,51.5229106
247,1892344,burnt,-5.93012,54.597285
248,4882305,burnt,-1.5822479034073367,52.28143082100024
249,4882305,burnt,-1.5822479034073367,52.28143082100024
250,6229956,burned,-4.241751039861819,55.858302128951905
251,6229956,burned,-4.241751039861819,55.858302128951905
252,4036113,burnt,-1.5490774,53.8007554
253,3944680,burned,0.024996405492847,51.544821184222144
254,2057471,burnt,-0.1277583,51.5073509
255,2392614,burnt,-1.1397592,52.63687779999999
256,3028202,burnt,-0.1277583,51.5073509
257,3493422,burnt,-3.9369029,56.1165227
258,1688760,burnt,-1.603411,54.95268000000001
259,1688760,burnt,-1.559458,54.52361
260,4835774,burnt,-0.1277583,51.5073509
261,3658903,burnt,0.515802440040832,51.8822237512689
262,2820918,burnt,-0.1084616,51.5194605
263,3699118,burnt,-1.5444185698744541,53.80303765965005
264,2597343,burnt,-1.880769,50.719164
265,4893432,burnt,-4.20044052988233,57.73945361627269
266,4893432,burnt,-4.20044052988233,57.73945361627269
267,4893432,burnt,-4.20044052988233,57.73945361627269
268,2470680,burnt,0.135916408450399,52.20097368038908
269,1008644,burnt,-2.58791,51.454513
270,2738166,burnt,-6.395315040955591,52.95795563545916
271,1708277,burned,-2.6103158,53.2326344
272,2263918,burnt,1.14822,52.056736
273,5257492,burned,-1.724595561817404,54.98877665044434
274,6418275,burned,-3.602257043235464,56.01008563192367
275,6418275,burned,-3.602257043235464,56.01008563192367
276,2434939,burned,0.5115784057048179,52.22045018239496
277,1428388,burnt,1.297355,52.6308859
278,1428388,burnt,1.297355,52.6308859
279,1428388,burnt,1.297355,52.6308859
280,4828888,burned,-0.1277583,51.5073509
281,693043,burnt,-0.1277583,51.5073509
282,2574764,burnt,-0.017989594702288003,51.45410668459496
283,2781650,burnt,-6.260309700000001,53.34980529999999
284,2851194,burnt,-1.470085,53.381129
285,3624871,burnt,-0.1277583,51.5073509
286,554898,burnt,-2.970721,56.46201800000001
287,218641,burnt,1.297355,52.6308859
288,6202586,burned,-1.8526065848436408,50.742267678880474
289,6202586,burnt,-1.8526065848436408,50.742267678880474
290,3837438,burnt,-0.025813,51.40817
291,6030315,burnt,-2.12066,52.806693
292,6030315,burnt,-2.12066,52.806693
293,6030315,burnt,-2.12066,52.806693
294,265506,burnt,0.121817,52.205337
295,265506,burnt,0.121817,52.205337
296,5292028,burnt,-3.188267,55.953252
297,4419562,burnt,-1.541812,53.99211999999999
298,4419562,burnt,-1.541812,53.99211999999999
299,6421413,burnt,-2.1266343,53.39330860000001
300,616885,burnt,-1.0872979,53.95996510000001
301,1262474,burned,-1.470085,53.381129
302,5688487,burnt,-3.651392035993757,57.26255662301343
303,2783488,burned,-0.46756908956878496,51.752279179989
304,6308021,burnt,-5.93012,54.597285
305,2347949,burnt,-1.470085,53.381129
306,3748679,burned,-0.21089409232239897,51.6118841824191
307,4016600,burnt,-1.5538280656204149,54.53577765457034
308,2352247,burnt,-1.479726,53.55263000000001
309,1316244,burned,-3.188267,55.953252
310,1316244,burned,-3.35056,56.034908
311,3465440,burnt,-0.1230681,51.4571477
312,6583516,burned,0.4856781,51.5742447
313,5235143,burnt,-3.179799570901813,51.49700116578065
314,2864748,burnt,-3.927118568193401,50.99750666473128
315,2864748,burnt,-3.927118568193401,50.99750666473128
316,126601,burned,-0.1277583,51.5073509
317,306356,burned,-6.247621039910087,53.35490213361106
318,4670178,burned,-6.260309700000001,53.34980529999999
319,5907752,burned,-3.158137,56.1168249
320,4350941,burnt,-2.081112,52.512255
321,6039833,burnt,-0.0763979,52.332525200000006
322,757357,burnt,-4.4823695303679285,57.3256796173085
323,1205010,burnt,-0.3274198,53.7676236
324,685175,burnt,-1.940936,52.30897
325,161545,burnt,-0.2108084,51.4097742
326,5250727,burnt,-1.477616,53.0243899
327,671243,burnt,-0.1277583,51.5073509
328,1978864,burned,-5.7607322397621115,54.52609923545347
329,466943,burnt,-0.2405299,52.5694985
330,466943,burnt,-0.2405299,52.5694985
331,466943,burnt,-0.2405299,52.5694985
332,3351498,burned,-3.7691670439770317,55.674037133197146
333,395062,burned,-2.9915726,53.40837140000001
334,395062,burned,-0.3274198,53.7676236
335,6288934,burnt,-0.1203367,50.81846710000001
336,193937,burned,-2.9820735637959377,53.05342615618135
337,1796744,burnt,-1.948907,53.4433284
338,1796744,burnt,-1.948907,53.4433284
339,5700550,burned,-2.93267706158427,53.51719065327146
340,4617734,burnt,-1.3289821,54.5704551
341,389767,burnt,-0.1277583,51.5073509
342,3547776,burnt,-1.383801,54.90686899999999
343,3102220,burnt,-2.58791,51.454513
344,548465,burned,-0.1277583,51.5073509
345,5526108,burnt,-0.1277583,51.5073509
346,5526108,burnt,-0.2710568,51.5672808
347,5526108,burnt,-0.1277583,51.5073509
348,4356657,burnt,-0.1277583,51.5073509
349,3468537,burnt,-5.024372039861955,54.9045036306031
350,138843,burned,-1.61778,54.97825200000001
351,138843,burned,-1.529375,54.991512
352,3401080,burnt,-3.17909,51.481581
353,3401080,burnt,-3.17909,51.481581
354,4643372,burned,-3.927118568193401,50.99750666473128
355,4307578,burnt,-6.815332537223787,53.15480613133431
356,6415818,burnt,-0.7594171,52.0406224
357,5388676,burned,-1.706299,55.412744
358,5388676,burned,-2.0784138,55.2082542
359,2820180,burnt,-0.14893559343778198,51.50009168353514
360,5541821,burnt,-1.066985090339948,50.81886418291968
361,3965256,burnt,-2.089791572529446,52.63478616443908
362,4160525,burnt,-1.2464674,51.7612056
363,5736470,burnt,-1.2577263,51.7520209
364,5736470,burnt,-4.08292,52.415303
365,5736470,burnt,-0.8127664,51.8072204
366,3137457,burnt,-3.056412,52.857148
367,2534575,burnt,0.161853904068424,51.47951118544466
368,4685386,burnt,-2.2426305,53.4807593
369,3718118,burnt,-0.1277583,51.5073509
370,2991012,burnt,-1.1581086,52.95478320000001
371,5021643,burned,-0.1403317,51.3888898
372,1336192,burnt,-0.1277583,51.5073509
373,6490381,burnt,-3.8371330790700213,56.910066514687
374,4240544,burnt,-3.17909,51.481581
375,1753099,burnt,-2.9915726,53.40837140000001
376,3502408,burnt,-2.349566065951336,53.475303157088796
377,2633684,burnt,-0.548096090820966,51.42714368174664
378,3297583,burnt,-7.556150537376485,52.15099863361282
379,5590822,burnt,-1.578877,53.681091
380,3386653,burned,-2.434952064733921,53.584184155823486
381,4440115,burnt,-3.827664565343883,51.663006160695296
382,4254448,burned,-0.150830888755013,51.50009864601595
383,4240063,burnt,-2.408186065248195,53.52628815638423
384,225562,burned,-2.1270400466003827,57.160555633167256
385,1065591,burnt,-2.9915726,53.40837140000001
386,1065591,burnt,-2.9915726,53.40837140000001
387,1804032,burnt,0.2494166,50.9085955
388,909142,burnt,-0.1277583,51.5073509
389,3123456,burnt,-1.3259683,53.4696968
390,2921333,burnt,-0.1087543,51.5463526
391,864826,burned,-2.58791,51.454513
392,4890803,burned,-2.9915726,53.40837140000001
393,3248996,burnt,-2.970721,56.46201800000001
394,2505553,burnt,-2.095206519728269,53.47037048717282
395,2620398,burnt,0.7104932,52.2429228
396,3431505,burnt,-0.1277583,51.5073509
397,3238454,burnt,-1.128462,53.52282
398,3242909,burned,-4.4291403,53.265325
399,5826484,burnt,-0.088160593963711,51.48926268395567
400,4138401,burnt,-3.17600354503184,56.19673363329456
401,2768553,burnt,-7.332300699999998,52.994295
402,4511883,burnt,-5.928412535622676,54.595868626946924
403,3789855,burned,-2.2426305,53.4807593
404,1729375,burned,-1.4255818,55.0175869
405,3717221,burnt,-1.272441575691988,53.12976666587719
406,4899318,burned,-0.708722088847646,51.5597736799155
407,4129379,burnt,-0.11245,53.20730699999999
408,4334118,burnt,-2.970721,56.46201800000001
409,1788519,burnt,-1.1397592,52.63687779999999
410,6495392,burnt,-6.260309700000001,53.34980529999999
411,6495392,burnt,-6.260309700000001,53.34980529999999
412,4493359,burnt,-6.260309700000001,53.34980529999999
413,1818170,burnt,-1.584852,54.77525
414,2494556,burnt,0.026299404614118997,51.39431968525401
415,795171,burned,-0.40965,53.0003079
416,858433,burned,-1.470085,53.381129
417,5491408,burnt,-1.6052655628199508,54.96083965135161
418,846879,burnt,-0.2405299,52.5694985
419,2599595,burned,-0.461586054704387,51.53726939550082
420,758051,burned,-2.2981335698335514,52.84708966173086
421,2042445,burned,-4.554877537791649,55.86473012692234
422,3324793,burnt,-0.673983593526433,50.784159685417464
423,5071173,burnt,-1.1581086,52.95478320000001
424,4519423,burned,-0.399752,54.283113
425,2636,burnt,-2.717745076170465,51.14974867095804
426,2636,burnt,-2.717745076170465,51.14974867095804
427,2636,burnt,-2.717745076170465,51.14974867095804
428,322626,burnt,-2.7044052000000014,53.7632254
429,5844373,burnt,-0.1277583,51.5073509
430,1406050,burnt,-1.2577263,51.7520209
431,1406050,burnt,-1.2577263,51.7520209
432,1869507,burnt,-0.4667782,52.1386394
433,1322232,burnt,-2.9915726,53.40837140000001
434,77787,burned,-0.1277583,51.5073509
435,5098853,burnt,-7.8760747,52.44095479999999
436,669540,burnt,-0.1277583,51.5073509
437,4970467,burnt,-0.1277583,51.5073509
438,931606,burnt,-2.154012069908965,53.01939616140485
439,1682557,burnt,-0.1277583,51.5073509
440,3371666,burnt,0.731596,51.34040200000001
441,5103381,burnt,-2.203868072308913,52.52605616450897
442,2715250,burned,-3.89122,52.9180115
443,2715250,burned,-3.89122,52.9180115
444,2715250,burned,-3.89122,52.9180115
445,6598605,burnt,-2.423574,52.033882
446,136742,burnt,-3.170595069980521,51.67846616457609
447,5194517,burnt,-2.932931,54.892473
448,370400,burned,-1.389719,52.2505049
449,2127642,burned,-1.020401575805116,53.43226966528754
450,5403328,burnt,-3.17909,51.481581
451,5403328,burnt,-3.17909,51.481581
452,3128905,burnt,-1.4043509,50.9097004
453,2187679,burned,-4.629179,55.458564
454,2262659,burnt,0.087806,51.767787
455,2262659,burnt,0.087806,51.767787
456,2262659,burnt,0.087806,51.767787
457,2262659,burnt,0.087806,51.767787
458,6271531,burnt,-2.2426305,53.4807593
459,1621041,burnt,-0.1277583,51.5073509
460,291979,burned,1.3868339,51.389646
461,291979,burned,1.024256,51.361047
462,4760876,burnt,-4.564554,55.945287
463,5432563,burnt,-3.202387078863985,56.25060480213112
464,6328264,burnt,-0.902656,52.240477
465,6194035,burned,-0.1277583,51.5073509
466,6185509,burned,-2.9915726,53.40837140000001
467,4069014,burnt,-2.530504,51.72913
468,6387255,burned,-2.3444786,50.7487635
469,3781109,burnt,-0.028177,51.810437
470,2954125,burnt,-3.381646,51.74873
471,6571551,burned,-0.442360590993892,51.53706068160327
472,4728282,burned,-0.9781303,51.4542645
473,439231,burned,-0.9936306,53.10031899999999
474,439231,burned,-0.9936306,53.10031899999999
475,5329311,burnt,-2.58791,51.454513
476,4950329,burnt,-1.61778,54.97825200000001
477,5876110,burnt,-0.1277583,51.5073509
478,4412343,burned,-0.1277583,51.5073509
479,4412343,burned,-0.1277583,51.5073509
480,1804909,burnt,-0.9781303,51.4542645
481,5631565,burned,-2.9915726,53.40837140000001
482,5631565,burned,-2.9915726,53.40837140000001
483,6419593,burnt,-0.010623592962450001,51.76512368251922
484,6419593,burned,-0.010623592962450001,51.76512368251922
485,2881241,burnt,-3.931483040282379,56.15333412887178
486,226981,burned,-2.893075,53.193392
487,5664461,burnt,-4.1426565,50.3754565
488,4927807,burned,-1.5654895697287041,53.801955659532176
489,4927807,burned,-1.5654895697287041,53.801955659532176
490,3999784,burned,-3.17909,51.481581
491,4201180,burnt,-1.5589337389354632,54.77690038168395
492,2690117,burnt,-3.188267,55.953252
493,2690117,burnt,-3.188267,55.953252
494,5048282,burned,-0.1896638,51.4568274
495,1102174,burnt,-1.829833,52.4750743
496,2009479,burned,-0.1277583,51.5073509
497,4479991,burnt,-9.6999325,52.2713096
498,6108783,burned,-2.9837620718281532,51.587965666329076
499,6080070,burnt,-0.1277583,51.5073509
500,955558,burnt,-1.306978,52.970142
501,955558,burnt,-1.306978,52.970142
502,955558,burnt,-1.306978,52.970142
503,3141417,burnt,-2.2426305,53.4807593
504,3335755,burnt,-2.502526,51.415059
505,3335755,burnt,-2.502526,51.415059
506,5406978,burnt,-1.2577263,51.7520209
507,5406978,burnt,-1.584927,52.282316
508,4290358,burned,-0.1277583,51.5073509
509,4979639,burnt,-4.251806,55.864237
510,4979639,burnt,-4.251806,55.864237
511,4979639,burnt,-4.251806,55.864237
512,451852,burnt,-0.9781303,51.4542645
513,4300830,burned,-2.7417849,52.7063657
514,645583,burnt,-1.584852,54.77525
515,4577784,burned,-0.0722289,51.51843220000001
516,6151533,burnt,-2.58791,51.454513
517,6151533,burnt,-2.58791,51.454513
518,3993171,burnt,-1.51878400471994,52.40840508117928
519,1508254,burned,-0.1277583,51.5073509
520,6232658,burnt,-1.128462,53.52282
521,6232658,burnt,-1.128462,53.52282
522,5123526,burnt,-2.483485,52.90355200000001
523,3970217,burned,-0.1277583,51.5073509
524,3571680,burnt,-1.1581086,52.95478320000001
525,1438768,burnt,-0.9781303,51.4542645
526,512729,burnt,-3.188267,55.953252
527,512729,burnt,-3.188267,55.953252
528,512729,burnt,-3.188267,55.953252
529,1261555,burnt,-2.593300064733046,53.38260765625901
530,6000504,burnt,-2.2426305,53.4807593
531,5883751,burnt,0.24404189990425895,50.868004690066975
532,4668311,burnt,-2.081736547210458,57.10739613380628
533,6486027,burnt,-1.0872979,53.95996510000001
534,6486027,burnt,-1.0872979,53.95996510000001
535,1697635,burned,-2.12882,52.586973
536,2868965,burnt,-2.7402745263373305,53.37471849075806
537,2868965,burnt,-2.7402745263373305,53.37471849075806
538,5957306,burnt,-2.992494,53.04304000000001
539,5957306,burnt,-2.992494,53.04304000000001
540,5957306,burnt,-2.992494,53.04304000000001
541,4431645,burnt,-1.4347261867978116,54.909337740825215
542,2545353,burnt,-4.440114,55.847258
543,6390074,burnt,-3.188267,55.953252
544,2347256,burnt,-1.47947356434468,54.85049115285969
545,2347256,burnt,-1.47947356434468,54.85049115285969
546,1309654,burned,-6.260309700000001,53.34980529999999
547,3359360,burnt,-0.902656,52.240477
548,2404109,burned,-2.6103158,53.2326344
549,1653542,burnt,-2.2319675,53.477054
550,3719114,burnt,-0.1277583,51.5073509
551,3781487,burned,-0.2405299,52.5694985
552,2413428,burnt,1.297355,52.6308859
553,1791866,burnt,-0.2405299,52.5694985
554,1791866,burnt,-0.2405299,52.5694985
555,1791866,burnt,-0.2405299,52.5694985
556,5147845,burned,-4.251806,55.864237
557,3292788,burnt,-0.018733593858985,51.599255183602416
558,1448239,burned,-1.3080629,51.0576948
559,794185,burned,-1.5654895697287041,53.801955659532176
560,727585,burnt,-0.43910407860883705,53.686182666953755
561,345551,burnt,-0.252753593305613,51.38544518372361
562,6193722,burnt,0.014989905146013,51.47150418466426
563,256446,burnt,-2.28064,53.527039
564,256446,burnt,-2.28064,53.527039
565,2308030,burned,-3.1524721106222464,56.494355934234406
566,4280345,burned,-0.902656,52.240477
567,230815,burnt,-1.603411,54.95268000000001
568,230815,burnt,-1.61778,54.97825200000001
569,3615546,burned,-0.1277583,51.5073509
570,6234880,burnt,-6.3789470335197676,54.444412625079
571,322376,burned,-4.251806,55.864237
572,2332738,burnt,-0.776713545492872,51.544179721348044
573,6269873,burnt,-4.251806,55.864237
574,6269873,burnt,-4.1744691,55.8388119
575,1623103,burned,-0.252753593305613,51.38544518372361
576,1754946,burned,-4.20044052988233,57.73945361627269
577,272867,burned,-2.7016370617864895,53.77409065289959
578,1348755,burned,-3.188267,55.953252
579,2335771,burned,-6.1343236,53.2943137
580,2335771,burned,-6.204720500000001,53.2602149
581,4378512,burnt,0.14743,51.53889
582,3106905,burnt,-0.1277583,51.5073509
583,3792075,burnt,-1.948907,53.4433284
584,2096714,burned,-0.442360590993892,51.53706068160327
585,5058057,burnt,-1.829833,52.4750743
586,1727689,burnt,-0.035019094221937004,51.5148301840845
587,4336779,burnt,-0.1277583,51.5073509
588,6087105,burnt,-3.4468680497761937,55.012152639776
