,placename,awful,awfully,bare,dead,pretty,proper,pure,rather,real,really,right,so,very,well,wicked,wild,longitude,latitude
173,Bromsgrove,0.043407583737672714,0.18548918376166276,0.26488534230789507,0.08473255412873056,0.38527934125531643,0.23434609735036613,0.022571898758686936,0.8160072692155307,0.16725953283137282,0.7042110515522392,0.2051096104602493,0.368627866477897,0.4656143378268096,0.14248411180951326,0.23264495198400895,0.043261420512451666,-2.061906,52.33559
174,Keighley,0.01970273952438178,0.09362280424734915,0.37239293964451675,0.16830147659119074,0.37322909941940435,0.3952919916702204,0.061543083528351104,0.5671313518660762,0.16740977899828874,0.9270627517447391,0.25946425621577124,0.20489312727947584,0.4031272430508442,0.3508533954334895,0.0935980035798082,0.12763658466008204,-1.9123580000000002,53.8678
175,Ashbourne,0.025090918709360702,0.13520492265350437,0.8724230838838277,0.364839740567012,0.3231787264348936,0.3755886066205222,0.07323171762519408,0.7672822700429988,0.16751689623031366,0.5989474712153174,0.2977777172916437,0.5339661053588173,0.30629750351513724,0.12879685270663632,0.14670102482026215,0.10002573269752724,-1.7321790000000001,53.016630000000006
176,Newquay,0.03194037354112563,0.10373956132346009,0.09661132843702132,0.08562791495973893,0.5849830646481938,0.1689064844400751,0.01,0.898905588447082,0.16772784020341808,0.7440567841152163,0.06695928162668574,0.43115155454138804,0.3676796652999417,0.13145147374081037,0.12654177965948768,0.05752031941504234,-5.0737190000000005,50.4155
177,Kyle of Lochalsh,0.01954905845683535,0.1853062657858709,0.01,0.093635103559204,0.7855918536381636,0.1271836426013199,0.07206481251843712,0.7842368991474273,0.16844716502758106,0.5060004039955428,0.19236781025889502,0.4782617352355366,0.3372768010776478,0.18346441459451987,0.09552130785268777,0.01,-5.7143293,57.28261
178,Aldershot,0.02058512826259596,0.24050562577121243,0.20689758378315962,0.13212081575165568,0.5201614670689025,0.1897786110801999,0.04201390000449339,0.7648238272423193,0.16886758400461796,0.6708693796795593,0.05036240146984342,0.3573934134917253,0.4786344798088552,0.14088505495201492,0.05029189388805319,0.01,-0.7557509,51.24837
179,Wellingborough,0.012359160523387532,0.1290801443163352,0.3849074602854266,0.12511135246810134,0.3622937960050173,0.29639602560077954,0.02385432623573549,0.50012670430044,0.16901019153183924,0.6069524689879914,0.1208348847931804,0.5780641243434004,0.35418080095965715,0.15899577168619738,0.040259849176613516,0.036600704742902404,-0.693964,52.30242
180,Lancaster,0.03029463327868675,0.25659249480136787,0.08394961080574095,0.23038298607438243,0.3009767414622789,0.48106950198853704,0.06779298675963999,0.581000957550698,0.16945752202410785,0.6296150136515711,0.18271046503062177,0.32048305516821096,0.5153344788256002,0.2196112206911449,0.1535091894697561,0.0785008259997467,-2.8007399,54.046569999999996
181,Trowbridge,0.03029875815072496,0.2799124498012502,0.13147172072918412,0.09991517237646463,0.5243364810165909,0.18409048834732303,0.034915754383676875,0.9459070563089736,0.169767768313242,0.7961079979077851,0.0510170031647598,0.3712083987829043,0.4180124971731414,0.09648657494072768,0.0364904281822693,0.01,-2.208853,51.31966
182,Bury St Edmunds,0.013649123810445756,0.2050029996774154,0.08176476293752521,0.06460676684124998,0.35187081372094875,0.21063302307271917,0.031498350061024194,0.8089684773008502,0.1698136589101764,0.5446568914014499,0.07109010622548283,0.5259173191476348,0.4661760223395576,0.11041249678957459,0.07780830913221636,0.01,0.7104931999999999,52.24292
183,Halifax,0.03278580156630402,0.09674164442842854,0.760809542054356,0.17697639824128333,0.3826453233426623,0.4923616970188629,0.057461808608253444,0.4388247136714458,0.1699409891580086,0.8544184671445944,0.27502907083181266,0.2768977294302277,0.36614455817429176,0.28459141629188933,0.16061634204392053,0.10619507497905645,-1.8575400000000002,53.727019999999996
184,Bedford,0.04847720446480916,0.16831153717307,0.30733462155924474,0.07266296716399251,0.4327197168592927,0.3147554944773402,0.037774891553289766,0.5141694081584792,0.17036534497242653,0.5758635404724607,0.0614356764794853,0.49181504075591254,0.4514321111471638,0.08503696836556575,0.17271847217507788,0.25123266533672123,-0.46677820000000003,52.13864
185,Fishguard,0.01,0.2960375876092845,0.03927194572730413,0.12339088761104397,0.3610564756023279,0.17678103603527384,0.04071591399129713,0.5476434246137244,0.17070708596060907,0.8339029848849483,0.09842689041930197,0.3520588438162862,0.4872189119298348,0.12388558488206801,0.01,0.2601211367294615,-4.975989,51.99393
186,Wadebridge,0.022751992855640488,0.10138442716908973,0.12256604178241809,0.06266845654368221,0.508555166746326,0.23171909001810947,0.011823119197798089,0.742447019674299,0.17168030741646684,0.7550823843228325,0.08808467638649735,0.5139198705254002,0.3164809543474629,0.13272652534627988,0.12681499342768646,0.038429669919838066,-4.836456,50.51665
187,Peterhead,0.02318889964003163,0.1411245834716131,0.01,0.06388556100028753,0.6152454284719401,0.18767173819414193,0.12271272122604132,0.5761279438111322,0.17227817786948585,0.562776492810351,0.21582311571630772,0.8274278798463202,0.08715758138894654,0.1311261846478032,0.07412570305227642,0.08423569163914944,-1.784066,57.50812
188,Blackburn,0.04887331727905525,0.22567340918881618,0.08421542424315916,0.24635579333005925,0.20071924837125013,0.6056642308358113,0.061989202182269665,0.5626871485375097,0.172954726311359,0.7084663820861422,0.27074041538523536,0.322075888555705,0.3581125925488923,0.545335897898958,0.16163496812429745,0.013921033223066426,-2.487529,53.748580000000004
189,Cambridge,0.0234883433732282,0.24439380664568242,0.10050455943368997,0.05867818876489797,0.5664728776632546,0.13520920397536454,0.02915545614359448,1.0,0.17310573634224438,0.9658409729068819,0.03574925645236943,0.08097282299141173,0.5924941987945294,0.08175206370853465,0.10042338472978322,0.13694413723243254,0.12181700000000001,52.20534
190,Huntingdon,0.027789391401021095,0.3859360858714855,0.08833193019416077,0.12057678783047046,0.5855064317166404,0.28023666331902347,0.015546696211294397,0.672031705234526,0.17382130060532688,0.4776297501247437,0.11604641394636131,0.3179025228632033,0.567813265095425,0.13356070925169386,0.1584164365973459,0.01,-0.182552,52.33146
191,Lochgilphead,0.023275278517762867,0.16201098853914014,0.01,0.1928711534941081,0.32536775084010494,0.18454038775869505,0.9293648869355445,0.4288624526357522,0.174003158988825,0.5227929736881181,0.8236525105007187,0.5870963429540942,0.173128496701179,0.2638137338987412,0.04824845477330608,0.01,-5.4323449,56.03829
192,Llandeilo,0.02794250107235896,0.36454349991373225,0.04546518875562757,0.070941088635461,0.26352469924365135,0.2255944662210439,0.045450559119505046,0.4957792965318663,0.1741362475958115,0.7365868797765451,0.10931254579285941,0.6001568656452148,0.3599402180859954,0.08754964267413672,0.08688504767170925,0.17772351744225737,-3.9914300000000003,51.88469
193,Aberaeron,0.02244441095277509,0.15392865917210782,0.036585776429334756,0.1779071275321915,0.4339919283998785,0.16912533220886017,0.030083189853193217,0.5194807722766486,0.17461119470851447,0.7872254469033475,0.1298975627460282,0.30873733110810686,0.5195010225853711,0.12062660393709916,0.01,0.09693162584008597,-4.2581619,52.24279
194,Lampeter,0.01004643098815258,0.15502640180463767,0.036846683011063606,0.17917584433412573,0.41586133595537006,0.14643781658023883,0.03029772433017305,0.5461174237274665,0.17465626268271256,0.7874341333426085,0.12359589585889719,0.2852160173618834,0.5490066664700156,0.11665242481020713,0.01,0.2928686390932859,-4.0785089999999995,52.1129
195,Otley,0.023472728027729466,0.076526547288601,0.3783568538217483,0.18981446902222698,0.37315265451426455,0.3315911756857728,0.07636070118180355,0.5713026384732934,0.17480439353402075,0.8645397594487472,0.19599910417251637,0.3209993038464787,0.39354726507576004,0.22037597842673118,0.25089155621239206,0.09603726314330609,-1.691786,53.90583
196,Cardigan,0.011812719790647394,0.1729341811976286,0.02666140968857453,0.1181779073675896,0.35254636927027017,0.17992927915867743,0.04289230667488375,0.46192754360349664,0.17545937750844845,0.8390385441177848,0.1316508191413787,0.31847423627550026,0.5158623639420666,0.13541490481438392,0.01,0.24723182947415365,-4.660864,52.0837
197,Sheffield,0.028770934286635665,0.14587390315082735,0.332169479328347,0.1440089326432954,0.4059317389076865,0.5334686845784146,0.06283987682329382,0.46262919366249833,0.17705685210365488,0.8481592117003536,0.4024400233003217,0.39302950510524426,0.30551827379723323,0.14895863707968446,0.13282648174355882,0.04725161819584129,-1.470085,53.381130000000006
198,Abbeyfeale,0.14953592784803582,0.07267676562410899,0.01,0.13376001450373587,0.32962727498109035,0.0529883414012722,0.2615942135830389,0.10803802644789026,0.17711026382275014,0.37539747409144497,0.20540081323354106,0.11738968739933674,0.9489579953393706,0.03776258580584098,0.01,0.01,-9.2970823,52.386179999999996
199,Camelford,0.022270766518876526,0.09625547182220583,0.12551469871872584,0.06613270516885836,0.47820846806163425,0.25300334641638,0.012476689433590465,0.7101102718346971,0.17711578714683707,0.7718201069384228,0.10469387901139564,0.5026953727479007,0.32604864163299013,0.1284903109838126,0.13382519296345774,0.04055402690958635,-4.682364,50.62206
200,Dunbar,0.026982028844565787,0.25897828049902905,0.012169880061095203,0.1373035354236498,0.591412677300457,0.13562215569315914,0.14606289524459212,0.6262646269690687,0.17751887228764388,0.792829212890936,0.21373982520886559,0.4452573741430519,0.3301789278585686,0.08244008725641667,0.05973358561714373,0.03054628633649482,-2.516737,56.00209
201,Liskeard,0.02221250270133686,0.09829764719797157,0.12518633124156775,0.057750153451704624,0.46724668946221,0.2513892241681192,0.012444048214195837,0.7093659745237477,0.17762023116051437,0.7662551352247995,0.10438182750287177,0.4901169665910302,0.3455576531665734,0.1253042785416119,0.13347508557234372,0.04044792766364071,-4.4647190000000005,50.45552
202,Holyhead,0.02413071020289457,0.2547731496237217,0.043475026618111055,0.21274367353508508,0.25577220400129475,0.3297528082686679,0.019983341056246093,0.6252244365156904,0.1777767057567198,0.5742676243055491,0.09521636361500138,0.316477505850462,0.55802557446683,0.33642949142055156,0.10859978172676875,0.2632782710203028,-4.633038,53.30944
203,Bridport,0.022705784145684603,0.2502662510439133,0.07772484584877862,0.08538336313123857,0.373612726603914,0.14710983135367994,0.010003365763665386,0.7055838483724057,0.17794005512865024,0.5465056392159277,0.13082743835534455,0.5270038590655329,0.46294418552058425,0.10595312452987553,0.16179597830161996,0.01,-2.758301,50.733579999999996
204,Fraserburgh,0.02669221178506658,0.142472494870236,0.01,0.05931767505908963,0.6020550003559246,0.17591622111088692,0.12388478130152124,0.5578564395016831,0.17820981662740304,0.5618307151657519,0.23090306816737322,0.8290811555721791,0.08891637906453108,0.1358068878002649,0.08552422135870955,0.08504025075666759,-2.007631,57.69335
205,Caernarfon,0.012030467390188888,0.26814961354795086,0.045757613545862094,0.19157428995966308,0.2878180485018377,0.32163093589852115,0.021032534659966858,0.6704261646542744,0.17842945689800596,0.601161420298502,0.09898014493932919,0.2894277817164054,0.570806048002517,0.3000052275371117,0.11430164286998246,0.27710128055159877,-4.273911,53.13955
206,Sevenoaks,0.017819851239651213,0.206837814102016,0.2717693024672625,0.1137005297420441,0.2493436433431391,0.14719256584385712,0.01,0.7376914914065144,0.1790241543776133,0.6046595936232916,0.06426551646335449,0.4167968547229285,0.5738799494606844,0.10547685244591785,0.05274553672584805,0.1465187547550657,0.190898,51.27241
207,Carmarthen,0.01583132227718805,0.3379386385841836,0.04722503992688757,0.06744238510223388,0.27335067487175313,0.20137101168830265,0.04720984407893249,0.5674265770394987,0.17955932922636972,0.7633402137430724,0.08957846624791155,0.5599904429996745,0.3797466643068544,0.09536619325414643,0.01,0.1846027791287046,-4.312131,51.857620000000004
208,Turriff,0.026810882155928067,0.14310589922993414,0.01,0.06998357293742281,0.5961932891893228,0.1768037796182683,0.12443555699227447,0.5472610037938498,0.18043083925675563,0.5585265132107885,0.23199447212412683,0.8352519627760523,0.08649572775631006,0.13654743361176,0.04832125267122582,0.08541832993623438,-2.4623,57.53893000000001
209,Medway,0.04055509610050378,0.15870422178966304,0.2579771752418023,0.09553383772375794,0.29666724760119045,0.27872162567454695,0.03062938512282113,0.6864441898835494,0.18051363035929155,0.4995739318531755,0.09958049133127088,0.6289195967571616,0.36049637178844307,0.20422968652487747,0.1572083278231778,0.11349525767844913,0.5417860999999999,51.404740000000004
210,Dalkeith,0.02742686417398119,0.2971462343652999,0.01510387967259921,0.13230224581518402,0.5958773402923914,0.1313101837184686,0.12652160579005747,0.6341951575073058,0.18082887114361063,0.7850462788933731,0.19805815214113986,0.4435948542948542,0.33946884556011137,0.07696733651782954,0.0704278416013533,0.028812052863826085,-3.066606,55.893119999999996
211,Edinburgh,0.025762931366280356,0.28576191206361795,0.01559226619922019,0.1255125350949778,0.6110371013775161,0.13990738361129315,0.1169667356050015,0.6500439125393924,0.18146323079086307,0.8017251412312233,0.19124408924405134,0.4186151024782065,0.34825730312773434,0.07824049528083098,0.07270514179484258,0.029743698468978747,-3.1882669999999997,55.95325
212,Banff,0.02699193868058545,0.14407232282507998,0.01,0.07045617931505097,0.5962122250832566,0.17497843398555188,0.12527588286069105,0.5379379719698796,0.1819739032338298,0.560880924320398,0.23246726616650581,0.8299636137123044,0.09055902972380382,0.13638483021400571,0.04864757112786605,0.08599516368267822,-2.524038,57.666509999999995
213,Downham Market,0.014068417053129492,0.04651920813524828,0.061426043272108224,0.1162707845298543,0.38587196460250217,0.1923355493891846,0.027406331632839846,0.9141370716076048,0.18217797243120917,0.6683129707986135,0.0786864028872689,0.4784743500493136,0.40811111766614566,0.17202445328619506,0.11456933945568731,0.01,0.385472,52.606609999999996
214,Selkirk,0.06601980767102841,0.3267993721103095,0.02278934872989655,0.1858649243174639,0.392598590257763,0.09744891218114683,0.15805833775855566,0.42912638603033587,0.18221240506860173,0.4883837904146037,0.30971114688524276,0.6679525477867788,0.3145482434146487,0.14831046198062955,0.17710732579923918,0.01,-2.838524,55.55066
215,Chesterfield,0.02189558151339971,0.12428303431600703,0.29810324247082426,0.18059831791365616,0.40865377366066247,0.49919057827254293,0.0684746656726681,0.5484609330405175,0.18241900089295698,0.8033892818109706,0.3584488427101298,0.4061234488540483,0.31670095769053025,0.15376652278649844,0.12011787111057004,0.02136533401011164,-1.421629,53.23505
216,Kirkcaldy,0.032464665063437655,0.2578215564712817,0.011631387060417933,0.11806031924129372,0.5387999973349483,0.16155371930849743,0.14994748603038588,0.6282862865491979,0.1828856630195295,0.7625763678660341,0.22779390751896614,0.5466511744657431,0.26489078493259777,0.09190278532262955,0.09277204522171882,0.04217008394463,-3.158137,56.11682
217,Manchester,0.0173424868988591,0.1538891382460775,0.3451657125769189,0.5076388504954462,0.3700391026209733,0.5912199541710121,0.07198691184402976,0.4734019151955968,0.18300335682959312,0.7386081952234884,0.17007281739660682,0.642266687240764,0.08962186464509407,0.3007956620922644,0.07408562276932061,0.08479150528973767,-2.2426305,53.48076
218,Jedburgh,0.05396091247420245,0.2148616055429677,0.018626742888293905,0.16360145237673218,0.42422766975941256,0.15985796391500776,0.0839056591695639,0.5556376691187266,0.18339680553263144,0.5733552900005755,0.25475340628834225,0.4342170477259808,0.47318048631800447,0.14353951139119178,0.1447576611319047,0.01,-2.5549369,55.47772
219,Kelso,0.03847564836528535,0.2734144791421074,0.01,0.16032842949147816,0.3909036524183416,0.14518356284289055,0.12542505669656973,0.5673551643017495,0.18357637232422117,0.5895432041127283,0.29317725329339883,0.4422892997861765,0.463222569639047,0.13998259704175384,0.1349751376241899,0.01,-2.432207,55.600030000000004
220,Launceston,0.02034013537608571,0.0636084478470643,0.1355502875217787,0.046204338436391726,0.42255973310208156,0.28860911595927746,0.01557078305534692,0.6575552753986972,0.18432766191756766,0.7510892495715906,0.10686023798649048,0.5120653573671027,0.3462557643334026,0.13006186401727535,0.10793324825950362,0.01,-4.360451599999999,50.636829999999996
221,Preston,0.032947586993092734,0.2871043453140782,0.10340100678063965,0.288296691980077,0.24600724403142374,0.4903519854319921,0.08294595454610107,0.5362739412830408,0.18481923776129808,0.7490946887963476,0.25011288098221235,0.3620225855241307,0.39661194851675957,0.292911578184895,0.2099179137205655,0.01807947052330077,-2.70309,53.7632
222,Cumnock,0.04345559285284199,0.11007681355007949,0.023182462645293122,0.2751919174053639,0.09187695736653613,0.19705035447495745,0.6995472060605766,0.33510411346018776,0.18506003118797829,0.37872174205018405,1.0,0.7526471966487918,0.055157542058739815,0.5698742797076028,0.16890225872728526,0.023032656686876228,-4.265828900000001,55.45355
223,Newtown,0.01,0.4021544565439637,0.01,0.06396413979581156,0.47124847504687506,0.10250941810881005,0.01,0.5611521643244861,0.1859078026765441,0.6584899930839174,0.10051100470233504,0.4194001417906149,0.4875372407893574,0.11443398051866781,0.12380524268700473,0.675316890593877,-3.313106,52.51211
224,Porthmadog,0.03053184215974621,0.15704554287170058,0.01,0.24720428294978636,0.25835344687622624,0.2631487498230611,0.013484962480637427,0.6815402440407637,0.18730485111791786,0.629530736435716,0.08440896692258185,0.30125528070488533,0.5981362398355998,0.21667199844727658,0.045802651635002585,0.3331178713275497,-4.1333839999999995,52.92784
225,Stratford-upon-Avon,0.0336740158410115,0.16398505227275065,0.15157325834232613,0.09660157311894624,0.42123404519436825,0.1680279269982085,0.01220242594594304,0.7902062041732049,0.18741690408636075,0.8447841098653839,0.07079475420462938,0.17727168973312182,0.5960363755248129,0.13314591339919807,0.1396090023360811,0.14278522696361434,-1.7082979999999999,52.19173
226,Gillingham,0.04341197486681995,0.16988405264636036,0.2519488605987199,0.09609906625598799,0.3016003986356338,0.2705386772485185,0.030601249846159563,0.7041046138803017,0.18961301299855565,0.5001504950283132,0.09732835340109514,0.6294578891117744,0.35701872117833316,0.20414720797177022,0.16828277309396825,0.12149036514107729,0.551438,51.38632
227,Liverpool,0.052515506596374904,0.1675455094549968,0.11427074617035414,1.0,0.1490368818614124,0.8596556213389162,0.08794536716694046,0.45148660570136384,0.18976461061710975,0.65316715114918,0.17315529454902948,0.6597295454238389,0.1730731885981731,0.13622709882816922,0.08880546566309198,0.12700852469691734,-2.9915726,53.40837
228,Ruthin,0.06580697357172424,0.44311279647933505,0.07606378033452724,0.7480946859282428,0.14566155876772216,0.45615245118024317,0.03152030469510338,0.46586095617108514,0.19062431013535255,0.6816608765097998,0.1081133866741315,0.3760302752117435,0.4402426673746103,0.3023438097171224,0.06820723106030155,0.037204800876875076,-3.3103108,53.114869999999996
229,Campbeltown,0.023403993121089525,0.17308128251900487,0.01,0.2699786504266577,0.09999940387000579,0.21816396719124176,0.8564511090551861,0.40460783860772637,0.19135691444083067,0.3907319141763641,0.9585286502412267,0.8027716723115063,0.05785411934751196,0.37623644584887134,0.10441330510238435,0.01,-5.605373999999999,55.424119999999995
230,Llangefni,0.023947203267573512,0.25283568513712146,0.04314441342054519,0.2210689582210134,0.2507731280027858,0.33310236672105487,0.014543007841280911,0.6199850674672246,0.19150410515186875,0.5697822035950252,0.09438136645427492,0.31686149247066236,0.560165998053155,0.3409999817628742,0.10777391973867925,0.06531903123996263,-4.311401999999999,53.25578
231,Birkenhead,0.05189660673851116,0.17831781826123475,0.113474905515375,0.992806259305184,0.14843952454074325,0.8554203750459352,0.08714524207473512,0.45353009416607426,0.19235446202617743,0.6570158106732411,0.17195456759933817,0.661029411241848,0.171176120665074,0.13689127256095399,0.08775888264574583,0.12551172171616656,-3.023009,53.389990000000004
232,Burnley,0.051254758053631555,0.22356437431904666,0.08328106690860693,0.18278106001101424,0.20864199132665925,0.6798909487103212,0.0641731480388107,0.5081620888452728,0.19294545770347113,0.5920006207083833,0.3029185856699376,0.30271940746597975,0.2663103595764138,0.9453328989781086,0.23374663936729434,0.01,-2.2405035,53.78929
233,Worthing,0.023113198095002573,0.12173047813642374,0.13481338493707007,0.10879026190537934,0.47493168174934003,0.16347148073937384,0.02895126299138301,0.884359390104904,0.19327703342498323,0.7402000981896453,0.03932629126681521,0.5255582205491148,0.3197920661140771,0.13991221622094233,0.1808460866781172,0.07562828764253993,-0.372882,50.81787
234,Chatteris,0.032851310958251785,0.1730168229756247,0.29365839136346367,0.11127150206815135,0.38485065365653864,0.18095584197515593,0.019477291768012255,0.6596216717748454,0.19370632497581924,0.6244486865462798,0.10546397632188032,0.5112362307020057,0.40189325781933677,0.16535901427874763,0.1832013164720206,0.01,0.054012,52.4561
235,Huddersfield,0.0363051398535202,0.0381971184836319,0.9802969729754819,0.19120948270019866,0.4489149908108314,0.565419175268282,0.052104145344744265,0.4315842550627662,0.1939353078903563,0.7517755069006989,0.3267222077428793,0.33581194326384345,0.2997693037570179,0.30691619290191313,0.1411100325434262,0.04276160350358936,-1.7850351000000002,53.645790000000005
236,Clacton,0.01,0.2390774203723774,0.21701331665576123,0.035524783958157564,0.3861695036025538,0.2516936164763245,0.03743749273250488,0.7257770481310634,0.1942647095374939,0.506516769159355,0.07708047325186419,0.6133773827614184,0.3706066930179054,0.1484790566362826,0.20503181498945242,0.08602931887438102,1.153035,51.78953
237,Hove,0.03042977947040249,0.10317630334666333,0.14972672310735363,0.11349203987265727,0.48976392200235164,0.15491871120727524,0.03015505830981427,0.898891184294918,0.19501470643796884,0.7585564784430922,0.04064446128312615,0.4844901404324399,0.3467848785188244,0.12061104970986179,0.21718789786505038,0.08256920345821908,-0.168749,50.82793
238,Colwyn Bay,0.047127429687936276,0.31326526795109594,0.041364950947104864,0.24118575002350065,0.16364382004308273,0.35562539729146314,0.024083693616526798,0.5971292233571462,0.19511195219715766,0.6795780253179463,0.11973618074213487,0.3622949315899392,0.48608571035269366,0.3483945272295099,0.10332885349357995,0.06262498957044478,-3.72764,53.29318000000001
239,Brighton,0.030238961875602238,0.10252930796223793,0.14878782349016553,0.11278035630936016,0.4907524457986336,0.15720591718142699,0.029965963523683904,0.8928547398202915,0.19576429202707574,0.7586675103306474,0.04184391650552269,0.4814751343775399,0.3495539708759818,0.11910329369732175,0.21582596811555188,0.08205143493267109,-0.137163,50.82253
240,Worcester,0.029822519697136708,0.14484701123453408,0.19347396551211826,0.07945179100539654,0.3119595599438516,0.2412884495262174,0.018461940613755917,0.7354551739915819,0.1974420310978423,0.6858653731674723,0.16821538186051083,0.5110556147732448,0.3840318132208491,0.16469026480504012,0.0905772377481386,0.057007965256166755,-2.221575,52.19364
241,Reading,0.03300689808859457,0.13943929640543223,0.4084198404633774,0.06403068237902051,0.44079447296322544,0.20665486794203955,0.021625203382401714,0.6412533205231721,0.19866021785282895,0.7777609817894332,0.04604778760164968,0.36001661097675486,0.47133749741895514,0.10355545274586261,0.09033413960490662,0.1261902851043847,-0.9781303,51.45426
242,Heathrow,0.018595548641127977,0.3115432772922255,0.20038326597879239,0.033007568523673744,0.6453352652620674,0.21679155371756745,0.01,0.5061658120873872,0.19915696446804484,0.4154505553600976,0.043458831748409976,0.5390055742057699,0.40380753271781544,0.15473768264859947,0.901050488411592,0.01,-0.4542955,51.47002
243,Guildford,0.029014164804662377,0.22993115637290454,0.21710447479966763,0.09542459826107338,0.4881131679154421,0.1713953620606935,0.029637196216575984,0.762710244850462,0.19966634421814025,0.5959884045252853,0.019662346533122394,0.46351664901987405,0.4609709153122327,0.08581127261099084,0.10266107203481616,0.011666297758180165,-0.570409,51.23622
244,Leicester,0.024432229051020195,0.07741343338970956,0.5194909112297377,0.1854735306987196,0.3502223389546054,0.28902934789110524,0.07042715981741099,0.4357915006681616,0.20047604002576686,0.6767875130596241,0.17109447375459508,0.6428519112934017,0.23404422681730136,0.18906138517750942,0.19963261828640505,0.044316932896902084,-1.1397591999999999,52.636880000000005
245,Lewes,0.036850147024174926,0.1340370858109128,0.14981975743843673,0.11691343158007775,0.48928789466873934,0.17153202601177556,0.03069463191837979,0.8913906459589993,0.20106838715469894,0.7964879142459265,0.03661868515507605,0.44599548175743536,0.36400536365692276,0.10771285902366065,0.2210741096622658,0.08404664219311601,0.00878,50.873870000000004
246,Greenock,0.04713652553793692,0.13950417333152954,0.023927994698978834,0.21927428227982612,0.3738794071101476,0.19285886234929653,0.8836363744560428,0.4144471762188304,0.20219255988267515,0.5237909229425327,0.8514819049055096,0.5604156726272288,0.20315526582303367,0.1798756511131197,0.05578689200799495,0.01,-4.7719830000000005,55.956480000000006
247,Dumbarton,0.05151745830578287,0.1414669155589373,0.015691137419292362,0.19746487228101714,0.398461178086121,0.19898363596166757,0.9063001103922985,0.4238536270952549,0.20252395932788658,0.5156909460853236,0.8507945344045984,0.5485910179840846,0.20982050676971184,0.17050275607739043,0.060971805197778596,0.01,-4.564554,55.94529
248,Llandudno,0.02358381979148141,0.32178342313409447,0.04248972453948837,0.2346876090448328,0.18686588863520248,0.3425527931219356,0.01,0.6698334791803694,0.2029923254586988,0.6374340664559288,0.10573543885059691,0.3256981623395873,0.5322821106555363,0.34462408379017767,0.1061385160219823,0.06432786045558031,-3.827609,53.324059999999996
249,Pwllheli,0.026693274277720683,0.09661937737872281,0.029007790700465094,0.1826540429627164,0.3748374230773141,0.23163450510645672,0.028000269147886073,0.6476079837197113,0.20430875687191122,0.7455349797266477,0.12180178474967784,0.27712314379801173,0.5583045731197702,0.13953086607188175,0.028179243284932383,0.2817989138649038,-4.417633900000001,52.888819999999996
250,Leamington Spa,0.01,0.18060924937839976,0.4342396419382708,0.1320406499098541,0.37463579087339,0.19197290322152752,0.0379788479706115,0.5569013979692115,0.2045643575078456,0.9161441702239231,0.10158750097823349,0.3994207490725654,0.37543447587583484,0.13866664357947506,0.085112017958164,0.01,-1.5200789,52.28519
251,Eastbourne,0.02541560023545006,0.15787068241709046,0.13327469196435282,0.11193999530060926,0.47066584564371,0.2064054578509397,0.032768708314603434,0.9084609535934098,0.20478670068172505,0.7614540093882148,0.03773107830649429,0.49571961581427587,0.3331200898695224,0.12076086407633203,0.20655004724177858,0.0914392830884399,0.29047199999999995,50.768029999999996
252,Derby,0.02374556549101894,0.2545422065490375,1.0,0.5415087252770282,0.2556300094644403,0.40642168568286513,0.06499164269448388,0.6064910487657195,0.20537781387655268,0.5361957264762897,0.288953345849028,0.5800857427901174,0.2825537348947424,0.1741239612327428,0.09555117773415484,0.10858338891491742,-1.4746186000000001,52.92253
253,Peterborough,0.01,0.1332485194261134,0.2608083392112885,0.11724794492677353,0.38081783424570437,0.1895756113412956,0.027453929177381736,0.6354927386844872,0.20691118265709144,0.6814949975452588,0.13452522652357723,0.4680633350375698,0.41081384029969586,0.16873564772772984,0.1598558719192589,0.01,-0.2405299,52.5695
254,Alnwick,0.057113196318264656,0.19886043040192755,0.06531185508313382,0.2483889663181502,0.3270588313677992,0.424135515377871,0.07226026031142914,0.7223154186472196,0.20742837732318203,0.7657668624662726,0.164451885251249,0.2880646292146973,0.5012450468521086,0.12822042456686988,0.10017845073805327,0.17076265914739047,-1.7062990000000002,55.41274
255,Whitchurch,0.04732481664861377,0.22516621092821695,0.04382651224301168,0.7770475379240878,0.2012585706836595,0.466078978474703,0.04450937354828314,0.599787919840465,0.20777193983313805,0.68294643848499,0.15928774616156166,0.2817060952187262,0.5298712918989607,0.17581425309720047,0.09442308497089856,0.1900768286803313,-2.682045,52.96872
256,Boston,0.0177702699396477,0.09542608019038497,0.07169242913882222,0.08257171060269809,0.3010321464852701,0.24093371117725149,0.026282912331382306,0.6067198195867096,0.2079683116320558,0.6875576061525048,0.13242391165435757,0.38270737588521353,0.5250773084373125,0.14740968293934004,0.01,0.20721208359429943,-0.026576999999999996,52.97894
257,Swindon,0.010955386269022668,0.2434355741863607,0.25715458310898964,0.07763618339082586,0.4668037999429818,0.19597476156296903,0.026201303697016322,0.8974633234703713,0.20808118722323513,0.5470755137231401,0.1338099235765922,0.47436427104051127,0.43379927337443364,0.12996583929589683,0.01,0.10219714342482532,-1.7797176,51.55577
258,Colchester,0.01,0.29812890979999496,0.1867350930275976,0.03570902802811081,0.37418658938951743,0.21857268763892254,0.043560237408685136,0.8214822686128598,0.20852199549237996,0.5276810522077288,0.0700999469461946,0.608957270111121,0.3686057687580505,0.13971545936126473,0.25266620494193553,0.10601623660803385,0.891874,51.89593
