,placename,do_not_have,dont_have,have_not_got,havent,havent_got,longitude,latitude
426,Bexhill,0.1753999,0.9334862346727067,0.34132254694809977,0.0937051792407012,0.2885926579797637,0.4662071,50.849909999999994
427,Chelmsford,0.1842044336200988,0.9179052740865884,0.33782316868557105,0.0927444754423344,0.2421548667954795,0.4685497,51.73559
428,Mildenhall,0.194243868456554,0.7010393196507385,0.30166183789162593,0.01,0.7231895311281635,0.5156095,52.34757000000001
429,Medway,0.1753999,0.9711168752934208,0.3313858312179945,0.09576547243719873,0.2329033846773623,0.5417860999999999,51.404740000000004
430,Braintree,0.17608387055753374,0.8822189933079019,0.3652680201729621,0.09116278484502327,0.2874851959682365,0.5509269,51.88009
431,Gillingham,0.1753999,0.9518836143722772,0.3499671688988942,0.09607843543666668,0.23576616657173424,0.551438,51.38632
432,Hastings,0.1753999,0.9149639144986486,0.3396984743269785,0.09325931354145918,0.3088865660968204,0.573453,50.85426
433,Maldon,0.17577010582303113,0.9323937417021856,0.30500304429952435,0.09303797564183544,0.2819587991703739,0.6714479999999999,51.7318
434,Southend,0.1753999,1.0,0.2974721042730549,0.09607843543666668,0.2612405991036627,0.7077123000000001,51.54593
435,Bury St Edmunds,0.1753999,0.7800395602768375,0.3793846707913074,0.09468599263903384,0.6372658511395509,0.7104931999999999,52.24292
436,Thetford,0.1753999,0.6963231322450749,0.39070959352992507,0.01,0.7013404834932657,0.751657,52.412859999999995
437,Ashford,0.1753999,0.9630058406516762,0.3054863947842054,0.09318541664158482,0.3081322259908479,0.8750190000000001,51.14647
438,Faversham,0.1753999,0.9876948356254516,0.2984473724383348,0.09639344173613117,0.2642056538324912,0.889358,51.31599
439,Colchester,0.18171919576707868,0.8770505802790928,0.3367608363917777,0.09245282744283022,0.32516712293186906,0.891874,51.89593
440,New Romney,0.1753999,0.9538082024893864,0.3023716300734064,0.0922352968432,0.32288882405026764,0.939473,50.98512
441,Canterbury,0.1753999,0.9518836143722772,0.2974721042730549,0.09607843543666668,0.2867151095874468,1.0789089,51.280229999999996
442,Ipswich,0.1753999,0.8212602413328335,0.3035620419461692,0.09259843094258267,0.7808996283333479,1.14822,52.05674000000001
443,Clacton,0.1753999,0.9284608511433108,0.2706854811570148,0.09289099034208534,0.3667000274624387,1.153035,51.78953
444,Folkestone,0.1753999,0.9496725465813424,0.3054863947842054,0.09318541664158482,0.3081322259908479,1.169456,51.0814
445,Sheringham,0.30791620131808833,0.5151068598630618,0.43356254687527856,0.07935223156510121,0.5771961512674464,1.2109589,52.944419999999994
446,Harwich,0.1753999,0.7369594957284663,0.2303009511354453,0.09032257694645164,0.8177460673094004,1.260297,51.93473
447,Norwich,0.1753999,0.8122750440446724,0.4571984766026399,0.01,0.5088950472587022,1.297355,52.63089
448,Cromer,0.2981535567375103,0.5491394672235281,0.4289317097568956,0.07850467366654207,0.5433473508958344,1.301866,52.93145
449,Dover,0.1753999,0.9308906699333488,0.3064577006213733,0.0934817098410811,0.31115675798544645,1.3134027,51.12788
450,Felixstowe,0.1753999,0.7672333719793436,0.2281977580826273,0.08949771584785389,0.8518642692937272,1.3512549999999999,51.961729999999996
451,Margate,0.18958335637039167,0.9268757477498092,0.2818156608234285,0.09671052073559212,0.2928323034983779,1.3868339,51.38965
452,Ramsgate,0.18958335637039167,0.9268757477498092,0.2818156608234285,0.09671052073559212,0.2928323034983779,1.4198950000000001,51.33555
453,Great Yarmouth,0.1753999,0.7570139142462431,0.4220293341859121,0.01,0.6880947482977458,1.728047,52.59823000000001
454,Lowestoft,0.1753999,0.8122750440446724,0.3516911028974309,0.01,0.6880947482977458,1.7534490000000005,52.48114
455,Swaffham,0.2695121580379061,0.6192988020858752,0.3553512767183399,0.01,0.6267011920631602,0.687481,52.64747
456,Dereham,0.2119031558926953,0.7091112315176441,0.3900089039938072,0.01,0.5397781692866415,0.9378270000000001,52.681619999999995
457,Ely,0.1753999,0.7213373089925174,0.30260894140032635,0.01,0.727479299689884,0.262363,52.39954
458,March,0.30612311188269903,0.6217748951257229,0.3380170550381832,0.08436155055658537,0.5200238439135698,0.088622,52.551719999999996
459,St Neots,0.1753999,0.7218993307902128,0.5258098824639621,0.01,0.5816726924750191,-0.26510300000000003,52.23008
460,Banham,0.1753999,0.7910747068315941,0.36118028973078603,0.01,0.6977217245039553,1.0402849,52.45125
461,Holt,0.3166079682420331,0.5154404551366943,0.4575271356560322,0.07850467366654207,0.5225324125764094,1.086747,52.90936
462,Hunstanton,0.2789703678926068,0.4718244506405198,0.4668771591006993,0.08010898756381474,0.6737950260635925,0.49103199999999997,52.93891
463,Horncastle,0.2897810834420681,0.5658066106551924,0.42141876084185337,0.1701388875107639,0.4936950590450228,-0.11245,53.20731
464,Market Weighton,0.3379398235177037,0.4162255188184753,0.5796105342026824,0.3030927873847423,0.3614314174508168,-0.6677465,53.86484
465,Hawes,0.3611397538536393,0.3701299000000001,0.8219093077711053,0.2654627572487134,0.43027491047034494,-2.1968695,54.30383000000001
466,Reeth,0.4068948072627551,0.3701299000000001,0.7775023721762321,0.322191777052274,0.3393041596435293,-1.9428115000000001,54.38946
467,Aysgarth,0.3493493873985448,0.3701299000000001,0.7649281916378919,0.3387096819241936,0.3986500765370293,-1.9967433999999997,54.29159
468,Stanhope,0.3660718728575536,0.3701299000000001,0.7904968272193093,0.3275766075431198,0.2254415212585233,-2.011302,54.74946
469,Keswick,0.3441739970586285,0.3701299000000001,0.8180482332059266,0.28583332631408337,0.5694816458848319,-3.134706,54.60128
470,Oxenholme,0.247990247030984,0.3701299000000001,0.7042195956508415,0.2333333348033333,0.7886659716998906,-2.7243327999999996,54.30134
