index,placename,longitude,latitude,a load of,a lot of,bare,loads of,lots of
428,Wisbech,0.158797,52.66631999999999,0.20859494945887344,0.24485508728814906,0.1443773260848214,0.19217049994015575,0.837715332180369
429,Sevenoaks,0.190898,51.27241,0.35948383732504685,0.378328515576534,0.8936552102537506,0.3999196042992199,0.5520905848165956
430,Tunbridge Wells,0.26369499999999996,51.13238,0.42022921430939303,0.28593114939242326,0.47800551198497376,0.4133021623628297,0.6900148237734263
431,Eastbourne,0.29047199999999995,50.768029999999996,0.44615133376730826,0.25345197106717393,0.28682877521258354,0.4270161480839875,0.7319277763523955
432,Brentwood,0.30717490000000003,51.620470000000005,0.45505364216849015,0.6731873168991307,0.7823837253643933,0.23455303489843138,0.4000856242236733
433,Skegness,0.337881,53.1464,0.41602149095844415,0.16913762314670794,0.17705970663973541,0.34904432207280867,0.8124501226033707
434,Downham Market,0.385472,52.606609999999996,0.25446082565582606,0.26921291497711913,0.20012649729363213,0.12195283062250256,0.7998745498994907
435,King's Lynn,0.4022963,52.75168000000001,0.38102004229330017,0.2625477992243114,0.280813646017595,0.2658135547818048,0.7924139627573804
436,Bexhill,0.4662071,50.849909999999994,0.41473976172155663,0.2907322098601934,0.2707215509153184,0.3878379644691764,0.6487457651522134
437,Chelmsford,0.4685497,51.73559,0.5026343369425907,0.5440225679838111,0.5553239561195339,0.26128401167652754,0.44858359142735765
438,Mildenhall,0.5156095,52.347570000000005,0.27913454960344475,0.24230910446855108,0.133136648674464,0.12362401703199431,0.9247022427091215
439,Medway,0.5417860999999999,51.404740000000004,0.3679293905723795,0.49622710216305077,0.5446359469297295,0.35770344636126583,0.4587370567996369
440,Braintree,0.5509269,51.88009,0.5952365523942809,0.4442658286110171,0.500912193445999,0.2421704540383067,0.5311743744479703
441,Gillingham,0.551438,51.38632,0.38674171670061386,0.5322231868923056,0.5323295593928026,0.37806308523105814,0.4978286413874449
442,Hastings,0.573453,50.85426,0.40861148376810236,0.3246323197999961,0.27003370810901917,0.40638381862293327,0.6574807747653678
443,Maldon,0.6714479999999999,51.731809999999996,0.5347339185525681,0.5053610293518114,0.49093893051542353,0.2752250419776345,0.45977759061022366
444,Southend,0.7077123000000001,51.54593,0.4714330730416594,0.556875778157646,0.425486885831357,0.3299941380177652,0.45337303088104597
445,Bury St Edmunds,0.7104931999999999,52.24292,0.39481437128788094,0.31425215653642874,0.22139407261302657,0.14898136752846503,0.8769396238841062
446,Thetford,0.751657,52.412859999999995,0.38458212970630623,0.28032025777509406,0.15489330419245165,0.22036141624913838,0.7713442860198333
447,Ashford,0.8750190000000001,51.14647,0.4458008974852046,0.3079728104926945,0.4521244873108643,0.313423836710837,0.684378999186035
448,Faversham,0.889358,51.31599,0.42585246678977406,0.429493173300468,0.5226505853388825,0.32390694993029734,0.5206939040945157
449,Colchester,0.891874,51.89593,0.5830642581198076,0.43385723993815606,0.23123152319975512,0.2767191421983241,0.6432745963587806
450,New Romney,0.939473,50.98512,0.4205614748612061,0.24692611563231856,0.4530626633278302,0.3193586719943643,0.6581666077785937
451,Canterbury,1.0789089,51.280229999999996,0.43886370166748456,0.3915207175696703,0.45650385825591394,0.3415259666998398,0.6245474560712599
452,Ipswich,1.14822,52.056740000000005,0.5488685855310041,0.3765337801885098,0.2636130323766476,0.18947683085535943,0.7620578904319977
453,Clacton,1.153035,51.78953,0.5761783151766914,0.3342139183435977,0.25096545022389743,0.33849400561047094,0.6084990545593414
454,Folkestone,1.169456,51.0814,0.45347048558538655,0.34130150909731455,0.4343672815127818,0.3009407257028479,0.6480848220182804
455,Sheringham,1.2109589,52.944419999999994,0.3618491954498867,0.0992945675548284,0.13114128206035636,0.3051531209983731,0.8676443878965159
456,Harwich,1.260297,51.93473,0.6061914909881876,0.34287394067401633,0.2395581609130744,0.19850965127411385,0.6302210722244392
457,Norwich,1.297355,52.63089,0.39078684242613554,0.2532917050341287,0.17056948949526882,0.34939469567969655,0.8917426519314515
458,Cromer,1.301866,52.93145,0.3609124858271564,0.10855685612784882,0.1340803712577338,0.3140236006023767,0.9114198332386722
459,Cromer,1.301866,52.93145,0.3609124858271564,0.10855685612784882,0.1340803712577338,0.3140236006023767,0.9114198332386722
460,Dover,1.3134027,51.12788,0.40046959730616055,0.3689200221282871,0.45372077991373644,0.28351291135615947,0.6096462381980308
461,Felixstowe,1.3512549999999999,51.961729999999996,0.5275655388478447,0.24880076023503003,0.27259162877620724,0.2575289765446653,0.7576997295678864
462,Margate,1.3868339,51.38965,0.48112205724977436,0.379270332303524,0.44121553721205764,0.33414672302892146,0.5818648921846632
463,Ramsgate,1.4198950000000001,51.33555,0.44813769918908836,0.3671509676476371,0.4386833497006449,0.3291318938862943,0.6004076471314478
464,Great Yarmouth,1.728047,52.59823000000001,0.44657166420926203,0.19906853180392203,0.14716473719072595,0.32770230187764077,0.8441902251767854
465,Lowestoft,1.7534490000000003,52.48114,0.4475992444797426,0.2024015982644319,0.14746374403203327,0.33436192561194183,0.8465833918847243
466,Swaffham,0.687481,52.64747,0.41692634418807145,0.18013135984178724,0.1440251720200675,0.23472715636564845,0.8218740249655629
467,Dereham,0.9378270000000001,52.681619999999995,0.44132918590861225,0.2238045497674098,0.15391065802374654,0.2653731492695327,0.909772647411642
468,Ely,0.262363,52.39954,0.1955155490645748,0.33177523784653756,0.2676956981548004,0.14259022942730687,0.7838875791507871
469,March,0.088622,52.551719999999996,0.28516891818146367,0.3051521621244794,0.2484374766375367,0.1367423013647443,0.7607206853903061
470,St Neots,-0.26510300000000003,52.23008,0.15952396488222786,0.2879280194571977,0.21027626190493634,0.17965312508770975,0.809732441259523
471,Banham,1.0402849,52.45125,0.41021436479658796,0.23300002422635493,0.18052201178543717,0.2529157413826686,0.8132915530562351
472,Holt,1.086747,52.90936,0.355033397597637,0.1375848126987476,0.14470972691954226,0.2996081126124897,0.8857466900271501
473,Hunstanton,0.49103199999999997,52.93891,0.3473085870045351,0.15740753447965763,0.1841632241503995,0.343851334288891,0.7492726287443741
474,Horncastle,-0.11245,53.20731,0.49504168110409374,0.24031043937031904,0.16856584468073943,0.3994390770462783,0.6555281592797575
475,Market Weighton,-0.6677465,53.86484,0.4817105220482694,0.35478517177693647,0.17973106386985366,0.4805177307109885,0.4746224412285796
476,Hawes,-2.1968695,54.303830000000005,0.3873960512970201,0.23470184527667026,0.20991232562521892,0.21488274132571863,0.520471119695642
477,Reeth,-1.9428115000000001,54.38946,0.3241813763685041,0.4336658246778734,0.16497042661696443,0.5011962090114764,0.42989438798108126
478,Aysgarth,-1.9967433999999997,54.29159,0.3081087523605147,0.3002427622769993,0.2203960624146298,0.2819557157056109,0.5822132813806117
479,Stanhope,-2.011302,54.74946,0.5251592378013988,0.4262207483647989,0.13398415128417485,0.852911396582544,0.2841082597532388
480,Keswick,-3.134706,54.60128,0.3613400008459713,0.4536269969394644,0.08411266796661172,0.2793159015223132,0.5128360905537943
481,Oxenholme,-2.7243327999999996,54.30134,0.33233562753705786,0.2925602287842805,0.3323642932849623,0.25600645404022687,0.6217931833541466
