index,placename,longitude,latitude,after_perfective,after_perfective_with_modifier,control
335,Witney,-1.4850543999999999,51.785940000000004,0.01,0.01,0.2695526003965221
336,Barnsley,-1.479726,53.55263000000001,0.01,0.01,0.3561015480401359
337,Derby,-1.4746186000000001,52.92253,0.01,0.01,0.42245570797962145
338,Sheffield,-1.470085,53.381130000000006,0.01,0.01,0.5433723464509965
339,Nuneaton,-1.465382,52.52049,0.01,0.01,0.3594642890755635
340,Northallerton,-1.429959,54.337959999999995,0.01,0.02074332229893553,0.20531283786378832
341,South Shields,-1.427406,54.99941999999999,0.02158631756896687,0.01,0.3356957159873978
342,Chesterfield,-1.421629,53.23505,0.01,0.01,0.34806549696422
343,Southampton,-1.4043508999999998,50.9097,0.01,0.01,0.513304179144894
344,Wetherby,-1.384816,53.92706,0.01,0.01,0.20242199264613958
345,Sunderland,-1.383801,54.90687,0.025211259189498028,0.01,0.3780304156123566
346,Rotherham,-1.3635008999999998,53.4326,0.01,0.01,0.361443320179632
347,Castleford,-1.345968,53.72346999999999,0.01,0.01,0.30056511244800643
348,Thirsk,-1.341377,54.23385,0.01,0.01,0.18238413936600598
349,Banbury,-1.339775,52.0629,0.01,0.01,0.27874857014812077
350,Stockton,-1.3289821000000002,54.57046,0.021404066780913215,0.011115637633264716,0.31281829858590515
351,Newbury,-1.3231138999999998,51.40141,0.01,0.01,0.3498730024061868
352,Isle of Wight,-1.304734,50.69385,0.01,0.01,0.32740954988194254
353,Isle of Wight,-1.304734,50.69385,0.01,0.01,0.32740954988194254
354,Abingdon,-1.2879528999999998,51.67078,0.01,0.01,0.28797518538619327
355,Shetland Islands,-1.2659409,60.52965,0.01,0.01,0.09502027726810658
356,Rugby,-1.265032,52.37088,0.01,0.01,0.3332660865259658
357,Oxford,-1.2577263,51.75202,0.01,0.01,0.4865802784121049
358,Middlesbrough,-1.234956,54.57423000000001,0.025346795163232,0.01,0.386437064607528
359,Hartlepool,-1.212926,54.69174,0.020933787230297072,0.01,0.2966056625563831
360,Loughborough,-1.206166,52.7721,0.01,0.01,0.37596247690511536
361,Mansfield,-1.198674,53.1472,0.01,0.01,0.3179421398076301
362,Nottingham,-1.1581086,52.95478000000001,0.01,0.01,0.5402767926208688
363,Bicester,-1.1535898999999998,51.8996,0.01,0.01,0.2282628405268102
364,Leicester,-1.1397591999999999,52.636880000000005,0.01,0.01,0.4720937619868166
365,Doncaster,-1.128462,53.522819999999996,0.01,0.01,0.3767766624465396
366,Worksop,-1.122745,53.3093,0.01,0.01,0.25340938508825533
367,Basingstoke,-1.0923964,51.26654,0.01,0.01,0.322476818600782
368,Portsmouth,-1.0879769,50.81977,0.01,0.01,0.4507766588698293
369,York,-1.0872979,53.95997,0.01,0.01,0.44403778793891074
370,Selby,-1.067189,53.783519999999996,0.01,0.01,0.23205612409863974
371,Helmsley,-1.0562636,54.24651,0.01,0.01,0.09629783702486999
372,Towcester,-0.9896879999999999,52.13511,0.01,0.01,0.2391117014411636
373,Reading,-0.9781303,51.45426,0.01,0.01,0.4356288328411366
374,Retford,-0.9455030000000001,53.32136,0.01,0.01,0.19746461154963588
375,Petersfield,-0.93899,51.00759,0.01,0.01,0.22031013138854985
376,Northampton,-0.9026559999999999,52.24048,0.01,0.01,0.42343846122837603
377,Melton Mowbray,-0.887126,52.7664,0.01,0.01,0.23468482695850873
378,Aylesbury,-0.8084,51.81561,0.01,0.01,0.35823976091375265
379,Newark-on-Trent,-0.80657,53.070040000000006,0.01,0.01,0.3207941429839986
380,Malton,-0.7978970000000001,54.13684,0.01,0.01,0.19655772464590462
381,Chichester,-0.774936,50.83761,0.01,0.01,0.2852381523967954
382,Gainsborough,-0.774465,53.400580000000005,0.01,0.01,0.1922444068440887
383,Milton Keynes,-0.7594171,52.040620000000004,0.01,0.01,0.41257000029033536
384,Aldershot,-0.7557509,51.24837,0.01,0.01,0.3613872817909679
385,High Wycombe,-0.748229,51.628609999999995,0.01,0.01,0.33274992877852844
386,Midhurst,-0.737274,50.9869,0.01,0.01,0.2134303304056029
387,Kettering,-0.7302489999999999,52.39632,0.01,0.01,0.2995249544982273
388,Wellingborough,-0.693964,52.30242,0.01,0.01,0.2660977207849589
389,Corby,-0.6842333,52.4923,0.01,0.01,0.285849242746505
390,Bognor Regis,-0.673061,50.783,0.01,0.01,0.26920852598811845
391,Scunthorpe,-0.654413,53.58865,0.01,0.01,0.29520512180678393
392,Grantham,-0.643582,52.912519999999994,0.01,0.01,0.2644455583530825
393,Whitby,-0.613347,54.48633,0.017924506608353534,0.01,0.21007659770217751
394,Slough,-0.5950406,51.51054,0.01,0.01,0.3738171147195129
395,Guildford,-0.570409,51.23622,0.01,0.01,0.3555503113762258
396,Woking,-0.5600349,51.31677,0.01,0.01,0.4299826954948039
397,Lincoln,-0.540579,53.23069,0.01,0.01,0.3947462040845928
398,Bedford,-0.46677820000000003,52.13864,0.01,0.01,0.3633130599745651
399,Heathrow,-0.4542955,51.47002,0.01,0.01,0.46717763455870615
400,Driffield,-0.443377,54.006,0.01,0.01,0.17376517722603638
401,Beverley,-0.435093,53.84196,0.01,0.01,0.29833165216334756
402,Luton,-0.4200255,51.87867,0.01,0.01,0.38716506776372583
403,Scarborough,-0.399752,54.28311,0.01,0.011496102159142036,0.2853748320052615
404,Worthing,-0.372882,50.81787,0.01,0.01,0.3665312282343149
405,Dorking,-0.332378,51.2322,0.01,0.01,0.343359265633547
406,Hull,-0.3274198,53.767619999999994,0.01,0.01,0.4418699780354151
407,Horsham,-0.325858,51.06288,0.01,0.01,0.2704309582335541
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.01,0.01,0.2221341611595453
409,Peterborough,-0.2405299,52.5695,0.01,0.01,0.38453172342078673
410,Welwyn Garden City,-0.208661,51.80317,0.01,0.01,0.48782085506763473
411,Bridlington,-0.198802,54.08535,0.01,0.01,0.2117827286851602
412,Stevenage,-0.19661199999999998,51.90376,0.01,0.01,0.33711388403604897
413,Crawley,-0.18722750000000002,51.109140000000004,0.01,0.01,0.32652139920673345
414,Huntingdon,-0.182552,52.33146,0.01,0.01,0.23062616038492495
415,Hove,-0.168749,50.82793,0.01,0.01,0.2942124941531211
416,Spalding,-0.1537024,52.7901,0.01,0.01,0.24949316211614875
417,Brighton,-0.137163,50.82253,0.01,0.01,0.5106219210456098
418,London,-0.12775830000000002,51.50735,0.01,0.01,1.0
419,Grimsby,-0.08078400000000001,53.56746999999999,0.01,0.01,0.3209609512238384
420,Boston,-0.026576999999999996,52.97894,0.01,0.01,0.32329380820216913
421,Royston,-0.024066,52.048140000000004,0.01,0.01,0.19389546952655154
422,Louth_Lincs,-0.007711,53.36596,0.01,0.01,0.21230179037439864
423,Lewes,0.00878,50.873870000000004,0.01,0.01,0.2732476427718055
424,Chatteris,0.054012,52.4561,0.01,0.01,0.14683350073481144
425,Uckfield,0.095913,50.966409999999996,0.01,0.01,0.28701881808860885
426,Cambridge,0.12181700000000001,52.20534,0.01,0.01,0.48803317261621054
427,Bishop's Stortford,0.15365020000000001,51.87216,0.01,0.01,0.3085218189304056
428,Wisbech,0.158797,52.66631999999999,0.01,0.01,0.19026342006422953
429,Sevenoaks,0.190898,51.27241,0.01,0.01,0.36601341161527196
430,Tunbridge Wells,0.26369499999999996,51.13238,0.01,0.01,0.33153508379668534
431,Eastbourne,0.29047199999999995,50.768029999999996,0.01,0.01,0.3072152944317642
432,Brentwood,0.30717490000000003,51.620470000000005,0.01,0.01,0.5266314141816215
433,Skegness,0.337881,53.1464,0.01,0.01,0.20266048213864468
434,Downham Market,0.385472,52.606609999999996,0.01,0.01,0.15621144987545912
435,King's Lynn,0.4022963,52.75168000000001,0.01,0.01,0.26407971939473757
436,Bexhill,0.4662071,50.849909999999994,0.01,0.01,0.21513948914079908
437,Chelmsford,0.4685497,51.73559,0.01,0.01,0.3116649443558142
438,Mildenhall,0.5156095,52.347570000000005,0.01,0.01,0.25116887949127
439,Medway,0.5417860999999999,51.404740000000004,0.01,0.01,0.29896533910304707
440,Braintree,0.5509269,51.88009,0.01,0.01,0.25861183053445774
441,Gillingham,0.551438,51.38632,0.01,0.01,0.45901915776852015
442,Hastings,0.573453,50.85426,0.01,0.01,0.2872588795403745
443,Maldon,0.6714479999999999,51.731809999999996,0.01,0.01,0.26736603315869245
444,Southend,0.7077123000000001,51.54593,0.01,0.01,0.3634964244251347
445,Bury St Edmunds,0.7104931999999999,52.24292,0.01,0.01,0.36741824751342145
446,Thetford,0.751657,52.412859999999995,0.01,0.01,0.20614049768124632
447,Ashford,0.8750190000000001,51.14647,0.01,0.01,0.2746448114055782
448,Faversham,0.889358,51.31599,0.01,0.01,0.2593918987250563
449,Colchester,0.891874,51.89593,0.01,0.01,0.36828055288984596
450,New Romney,0.939473,50.98512,0.01,0.01,0.16575660202891035
451,Canterbury,1.0789089,51.280229999999996,0.01,0.01,0.3503511325748286
452,Ipswich,1.14822,52.056740000000005,0.01,0.01,0.3777619450073842
453,Clacton,1.153035,51.78953,0.01,0.01,0.21373498356655496
454,Folkestone,1.169456,51.0814,0.01,0.01,0.26413208117945614
455,Sheringham,1.2109589,52.944419999999994,0.01,0.01,0.14111583356499846
456,Harwich,1.260297,51.93473,0.01,0.01,0.16575660202891035
457,Norwich,1.297355,52.63089,0.01,0.01,0.46395523123617455
458,Cromer,1.301866,52.93145,0.01,0.01,0.1984860464309481
459,Cromer,1.301866,52.93145,0.01,0.01,0.1984860464309481
460,Dover,1.3134027,51.12788,0.01,0.01,0.23737176961412393
461,Felixstowe,1.3512549999999999,51.961729999999996,0.01,0.01,0.2183436839067957
462,Margate,1.3868339,51.38965,0.01,0.01,0.26454978766301757
463,Ramsgate,1.4198950000000001,51.33555,0.01,0.01,0.2608755886225916
464,Great Yarmouth,1.728047,52.59823000000001,0.01,0.01,0.2660465847180894
465,Lowestoft,1.7534490000000003,52.48114,0.01,0.01,0.2798425794850374
466,Swaffham,0.687481,52.64747,0.01,0.01,0.15414477050279082
467,Dereham,0.9378270000000001,52.681619999999995,0.01,0.01,0.35351752134774467
468,Ely,0.262363,52.39954,0.01,0.01,0.22957605026703243
469,March,0.088622,52.551719999999996,0.01,0.01,0.17722359806961144
470,St Neots,-0.26510300000000003,52.23008,0.01,0.01,0.2098813705833667
471,Banham,1.0402849,52.45125,0.01,0.01,0.22302918023579146
472,Holt,1.086747,52.90936,0.01,0.01,0.19835922481858365
473,Hunstanton,0.49103199999999997,52.93891,0.01,0.01,0.1217095686470193
474,Horncastle,-0.11245,53.20731,0.01,0.01,0.16312397653263574
475,Market Weighton,-0.6677465,53.86484,0.01,0.01,0.15795902399064465
476,Hawes,-2.1968695,54.303830000000005,0.01,0.01,0.012098103157531796
477,Reeth,-1.9428115000000001,54.38946,0.01,0.02516706815324969,0.18897121184589716
478,Aysgarth,-1.9967433999999997,54.29159,0.01,0.01,0.0927181500397723
479,Stanhope,-2.011302,54.74946,0.02289988906063204,0.01,0.26849318867828414
480,Keswick,-3.134706,54.60128,0.01,0.01,0.16030326724557287
481,Oxenholme,-2.7243327999999996,54.30134,0.01,0.01,0.11990393070013815
