,Unnamed:_0,Unnamed:_0,placename,avoid,demsel,demsels,emsel,emself,emsels,emsen,hersel,himself,himsen,theirsel,theirself,theirselfs,theirseln,theirsels,theirselves,theirsen,theirsens,them,themsel,themself,themselfs,themselns,themsels,themselves,themsen,themsens,theysen,longitude,latitude
241,241,241,Glastonbury,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.25000000375,0.01,0.01,0.19047618884353745,0.01,0.01,0.07142857295918367,0.01,0.5763888749999999,0.12499999859375002,0.01,0.01,0.47222225,0.01,0.01,0.01,-2.718454,51.14743
242,242,242,Hereford,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1857142858979592,0.0833333395833333,0.01,0.01,0.052380951503401364,0.01,0.01,0.3857142862653061,0.01,0.5694444999999999,0.04583333244270834,0.01,0.01,0.4944444999999999,0.01,0.01,0.01,-2.715974,52.0564
243,243,243,Ludlow,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.25000000375,0.01,0.01,0.035714284336734695,0.01,0.01,0.2142857145918368,0.01,0.447916625,0.09374999988281253,0.01,0.01,0.552083375,0.01,0.01,0.01,-2.7139129,52.36775
244,244,244,Preston,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.06969026245242385,0.8749999967857144,0.12499999437500005,0.01,0.1257485050722507,0.14285714163265306,0.01,0.01,0.10714285729591837,0.057091071754382036,0.44097225,0.01,0.01,0.06338027938702638,0.46180550000000004,0.01,0.01,0.01,-2.70309,53.7632
245,245,245,Whitchurch,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5785714269183674,0.01,0.01,0.01,0.17857143025510205,0.037500001828125,0.01,0.11904762017006802,0.01,0.49097225,0.09374999988281253,0.01,0.01,0.5118055,0.08888889333333333,0.01,0.01,-2.682045,52.96872
246,246,246,Wells,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.25000000375,0.01,0.01,0.04761904721088436,0.01,0.01,0.07142857295918367,0.01,0.6180555000000001,0.12499999859375002,0.01,0.01,0.47222225,0.01,0.01,0.01,-2.6445979,51.20935
247,247,247,Yeovil,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.25000000375,0.01,0.01,0.19047618884353745,0.01,0.01,0.01,0.01,0.5555555,0.01,0.01,0.01,0.5347222500000001,0.01,0.01,0.01,-2.633308,50.94206
248,248,248,Wigan,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.2142857145918368,0.01,0.01,0.11904762017006802,0.07612143128948569,0.548611125,0.01,0.01,0.01,0.46527775,0.01,0.01,0.01,-2.6325074,53.54506
249,249,249,Warrington,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.5357142820408164,0.01,0.01,0.01,0.14285714163265306,0.01,0.01,0.33333333476190474,0.07612143128948569,0.6319444999999999,0.01,0.01,0.01,0.3194445,0.01,0.01,0.01,-2.5969501,53.39004
250,250,250,Arbroath,0.58333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5435840688722688,0.4892857121734694,0.25000000375,0.01,0.3982035931080353,0.04761904721088436,0.01,0.01,0.3261904761802721,0.2550067958474163,0.414583375,0.01,0.01,0.06338027938702638,0.260416625,0.01,0.01,0.01,-2.591543,56.55911
251,251,251,Bristol,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.01,0.01,0.01,0.04761904721088436,0.01,0.01,0.07142857295918367,0.01,0.5555555,0.12499999859375002,0.01,0.01,0.5555555,0.01,0.01,0.01,-2.58791,51.45451
252,252,252,Guernsey,0.01,0.01,0.01,0.01,0.75,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3928571410204082,0.01,0.01,0.01,0.35714285622448977,0.01,0.01,0.01,0.01,0.513888875,0.01,0.01,0.25352112515373937,0.43055550000000004,0.01,0.01,0.01,-2.5852779999999997,49.46569
253,253,253,Ross-on-Wye,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1428571410204082,0.0833333395833333,0.01,0.01,0.02380952574829932,0.01,0.01,0.14285714163265306,0.01,0.611111125,0.14583333356770833,0.01,0.01,0.5069444999999999,0.01,0.01,0.01,-2.582446,51.91445
254,254,254,Jedburgh,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.32632743229618605,0.09727891043634596,0.1964285690178572,0.01,0.8243512925860852,0.06485260723550372,0.01,0.01,0.14285714163265306,0.4766651607411521,0.185582,0.24722222219097226,0.01,0.8098591542332871,0.43905425,0.01,0.01,0.01,-2.5549369,55.47772
255,255,255,Sedbergh,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4042035356045893,0.6607142852551022,0.01,0.01,0.4275449112097242,0.2142857145918368,0.3437499989453125,0.01,0.0999999987142857,0.057091071754382036,0.45277775,0.01,0.01,0.11408450746002778,0.34027775,0.01,0.01,0.01,-2.5281740000000004,54.32363
256,256,256,Sedbergh,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4042035356045893,0.6607142852551022,0.01,0.01,0.4275449112097242,0.2142857145918368,0.3437499989453125,0.01,0.0999999987142857,0.057091071754382036,0.45277775,0.01,0.01,0.11408450746002778,0.34027775,0.01,0.01,0.01,-2.5281740000000004,54.32363
257,257,257,Nantwich,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.6857142858979592,0.01,0.01,0.01,0.2142857145918368,0.037500001828125,0.01,0.19047618884353745,0.01,0.501388875,0.062500001171875,1.0,0.01,0.39722225,0.08888889333333333,0.01,0.01,-2.524102,53.06718000000001
258,258,258,Banff,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.17857142948979593,0.25000000375,0.01,0.25149700259959124,0.07142857295918367,0.01,0.01,0.19047618884353745,0.6089714571668142,0.33333337499999993,0.01,0.01,0.3380281668716525,0.34722224999999995,0.01,0.01,0.01,-2.524038,57.666509999999995
259,259,259,Dunbar,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.5435840688722688,0.42499999807142863,0.12499999437500005,0.01,0.2934131734719781,0.07619047725170068,0.01,0.01,0.18333333454761905,0.6165835996106699,0.360416625,0.12916666483854167,0.01,0.1267605663796866,0.310416625,0.01,0.01,0.01,-2.516737,56.00209
260,260,260,Cinderford,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1428571410204082,0.0833333395833333,0.01,0.01,0.02380952574829932,0.01,0.01,0.14285714163265306,0.01,0.6319444999999999,0.14583333356770833,0.01,0.01,0.486111125,0.01,0.01,0.01,-2.5009579,51.8253
261,261,261,Banchory,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.4464285672959185,0.25000000375,0.01,0.25149700259959124,0.07142857295918367,0.01,0.01,0.29761904613945583,0.6089714571668142,0.322916625,0.01,0.01,0.3380281668716525,0.2743055,0.01,0.01,0.01,-2.4909599,57.05386
262,262,262,Blackburn,0.01,0.01,0.01,0.01,0.01,1.0,1.0,0.01,0.01,0.01,0.06969026245242385,0.3749999967857143,0.01,0.01,0.1257485050722507,0.19047618884353745,0.09375000175781248,0.01,0.04761904721088436,0.1332125030438677,0.5347222500000001,0.01,0.01,0.06338027938702638,0.423611125,0.01,0.01,0.01,-2.487529,53.748580000000004
263,263,263,Market Drayton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4714285679387756,0.01,0.01,0.01,0.17857143025510205,0.037500001828125,0.01,0.04761904721088436,0.01,0.5118055,0.09374999988281253,0.01,0.01,0.532638875,0.08888889333333333,0.01,0.01,-2.483485,52.90355
264,264,264,Telford,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4714285679387756,0.25000000375,0.01,0.01,0.035714284336734695,0.037500001828125,0.01,0.14285714163265306,0.01,0.497916625,0.09374999988281253,0.01,0.01,0.497916625,0.08888889333333333,0.01,0.01,-2.4672611,52.67759
265,265,265,Montrose,0.58333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.473893806419845,0.4892857121734694,0.25000000375,0.01,0.33532933679945504,0.11904762017006802,0.01,0.01,0.3261904761802721,0.27403715538252,0.372916625,0.01,0.01,0.3380281668716525,0.25347224999999995,0.01,0.01,0.01,-2.4661150000000003,56.70692
266,266,266,Turriff,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.2857142820408164,0.25000000375,0.01,0.25149700259959124,0.07142857295918367,0.01,0.01,0.19047618884353745,0.6089714571668142,0.33333337499999993,0.01,0.01,0.3380281668716525,0.326388875,0.01,0.01,0.01,-2.4623,57.53893000000001
267,267,267,Weymouth,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.17857142948979593,0.25000000375,0.01,0.01,0.26190476180272104,0.01,0.01,0.04761904721088436,0.01,0.7083333749999999,0.01,0.01,0.25352112515373937,0.3125,0.01,0.01,0.01,-2.457621,50.61443
268,268,268,Crewe,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.5785714269183674,0.01,0.01,0.01,0.07142857295918367,0.037500001828125,0.01,0.33333333476190474,0.01,0.52222225,0.062500001171875,1.0,0.01,0.39722225,0.08888889333333333,0.01,0.01,-2.4438209,53.1004
269,269,269,Fortuneswell,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.10714285897959183,0.25000000375,0.01,0.01,0.26190476180272104,0.01,0.01,0.04761904721088436,0.01,0.6944444999999999,0.01,0.01,0.25352112515373937,0.34027775,0.01,0.01,0.01,-2.4422189999999997,50.55919
270,270,270,Dorchester,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.25000000375,0.01,0.01,0.26190476180272104,0.01,0.01,0.04761904721088436,0.01,0.7152777499999999,0.01,0.01,0.25352112515373937,0.361111125,0.01,0.01,0.01,-2.4411810000000003,50.71116
271,271,271,Alston,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7831858408559794,0.16836734523323618,0.5595238022023811,0.01,0.916167658255226,0.3061224475801749,0.01,0.01,0.14285714163265306,0.4839148205377255,0.282738125,0.059523809925595236,0.01,0.2474849138640293,0.33928574999999994,0.01,0.01,0.01,-2.438685,54.812169999999995
272,272,272,Kelso,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6763274322961861,0.1163265296676385,0.1964285690178572,0.01,0.5029940127440926,0.09659864156656947,0.01,0.01,0.1357142873367347,0.4018124187171543,0.28303575,0.19166666601041668,0.01,0.6338028166871653,0.392757875,0.01,0.01,0.01,-2.432207,55.600030000000004
273,273,273,Wincanton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.25000000375,0.01,0.01,0.19047618884353745,0.01,0.01,0.04761904721088436,0.01,0.6319444999999999,0.01,0.01,0.01,0.44444449999999996,0.01,0.01,0.01,-2.416007,51.05569000000001
274,274,274,Clitheroe,0.01,0.01,0.01,0.01,0.01,1.0,1.0,0.01,0.01,0.01,0.12544247743206202,0.4464285672959185,0.01,0.01,0.1760479010652228,0.19047618884353745,0.3437499989453125,0.01,0.07619047725170068,0.057091071754382036,0.45277775,0.01,0.01,0.11408450746002778,0.416666625,0.01,0.01,0.01,-2.3930830000000003,53.8711
275,275,275,Sark,0.01,0.01,0.01,0.01,0.75,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3214285705102041,0.01,0.01,0.01,0.35714285622448977,0.01,0.01,0.01,0.01,0.479166625,0.01,0.01,0.25352112515373937,0.479166625,0.01,0.01,0.01,-2.3666256000000003,49.43007
276,276,276,Bath,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.01,0.01,0.01,0.04761904721088436,0.01,0.01,0.07142857295918367,0.01,0.513888875,0.12499999859375002,0.01,0.01,0.59722225,0.01,0.01,0.01,-2.3590167,51.38106
277,277,277,Kidderminster,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9285714230612246,0.25000000375,0.01,0.01,0.035714284336734695,0.01,0.01,0.3690476190986394,0.01,0.47222225,0.09374999988281253,0.01,0.01,0.385416625,0.01,0.01,0.01,-2.2496839,52.3886
278,278,278,Manchester,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.11904762017006802,0.01,0.01,0.40476190343537416,0.19030358164917865,0.513888875,0.01,0.01,0.1267605663796866,0.44444449999999996,0.01,0.01,0.01,-2.2426305,53.48076
279,279,279,Burnley,0.01,0.01,0.01,0.01,0.01,1.0,1.0,0.01,0.01,0.01,0.06969026245242385,0.2946428541581633,0.01,0.01,0.1257485050722507,0.19047618884353745,0.30468750149414064,0.02777778,0.06547619152210885,0.171273222114075,0.484375,0.01,0.01,0.19014084576671306,0.39409725,0.05555556,0.2333333501333332,0.01,-2.2405035,53.78929
280,280,280,Gloucester,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.0833333395833333,0.01,0.01,0.02380952574829932,0.01,0.01,0.11904762017006802,0.01,0.5694444999999999,0.14583333356770833,0.01,0.01,0.541666625,0.01,0.01,0.01,-2.238156,51.86424
281,281,281,Newcastle-under-Lyme,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.5250000006428572,0.01,0.01,0.01,0.035714284336734695,0.037500001828125,0.01,0.11904762017006802,0.01,0.532638875,0.062500001171875,1.0,0.01,0.470138875,0.08888889333333333,0.01,0.01,-2.2273002,53.01321
282,282,282,Worcester,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8214285705102042,0.3333333283333334,0.01,0.01,0.07142857295918367,0.01,0.01,0.30952380901360543,0.01,0.47222225,0.08333333239583336,0.01,0.01,0.4097222499999999,0.01,0.01,0.01,-2.221575,52.19364
283,283,283,Trowbridge,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.01,0.01,0.01,0.04761904721088436,0.01,0.01,0.04761904721088436,0.01,0.5902777499999999,0.12499999859375002,0.01,0.01,0.5277777499999999,0.01,0.01,0.01,-2.208853,51.31966
284,284,284,Shaftesbury,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.26190476180272104,0.01,0.01,0.04761904721088436,0.01,0.611111125,0.01,0.01,0.25352112515373937,0.423611125,0.01,0.01,0.01,-2.198083,51.0046
285,285,285,Alderney,0.16666665,0.01,0.01,0.01,0.75,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.10714285897959183,0.01,0.01,0.01,0.35714285622448977,0.01,0.01,0.01,0.01,0.520833375,0.01,0.01,0.25352112515373937,0.4375,0.01,0.01,0.01,-2.1973557,49.715
286,286,286,Stoke-on-Trent,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.5250000006428572,0.01,0.01,0.01,0.035714284336734695,0.037500001828125,0.01,0.11904762017006802,0.01,0.5118055,0.062500001171875,1.0,0.01,0.49097225,0.08888889333333333,0.01,0.01,-2.179404,53.002669999999995
287,287,287,Colne,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.06969026245242385,0.258928572117347,0.01,0.01,0.1257485050722507,0.19047618884353745,0.6171874979785156,0.02777778,0.1130952387329932,0.11418215035969295,0.48090275,0.01,0.01,0.1267605663796866,0.369791625,0.05555556,0.2333333501333332,0.25,-2.176991,53.85564
288,288,288,Blandford Forum,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.26190476180272104,0.01,0.01,0.04761904721088436,0.01,0.6319444999999999,0.01,0.01,0.25352112515373937,0.44444449999999996,0.01,0.01,0.01,-2.165353,50.85691
289,289,289,Rochdale,0.01,0.01,0.01,0.01,0.01,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1257485050722507,0.11904762017006802,0.09375000175781248,0.01,0.26190476180272104,0.19030358164917865,0.47222225,0.01,0.01,0.1267605663796866,0.5069444999999999,0.01,0.01,0.01,-2.1561,53.60971
290,290,290,Jersey,0.01,0.01,0.01,0.01,0.75,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.10714285897959183,0.01,0.01,0.01,0.35714285622448977,0.01,0.01,0.01,0.01,0.479166625,0.01,0.01,0.25352112515373937,0.520833375,0.01,0.01,0.01,-2.13125,49.21444
291,291,291,Wolverhampton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9285714230612246,0.25000000375,0.01,0.01,0.08333333154761903,0.01,0.01,0.3452380976360544,0.01,0.4513888749999999,0.09374999988281253,0.01,0.01,0.3993055,0.01,0.01,0.01,-2.12882,52.586969999999994
292,292,292,Stafford,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7035714237040818,0.25000000375,0.01,0.01,0.16666666738095234,0.037500001828125,0.01,0.08333333154761903,0.01,0.435416625,0.15625000105468753,0.01,0.08450704171791314,0.501388875,0.08888889333333333,0.01,0.01,-2.12066,52.80669
293,293,293,Macclesfield,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.01,0.01,0.11111111333333333,0.5000000021428571,0.01,0.583333375,0.01,1.0,0.01,0.3958333749999999,0.01,0.01,0.01,-2.119287,53.25866
294,294,294,Hexham,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6039822968885583,0.10204081685131196,0.4880952425595238,0.01,0.916167658255226,0.26190476180272104,0.01,0.01,0.2142857145918368,0.4512913480276806,0.297619,0.12202381109747025,0.01,0.2474849138640293,0.34722224999999995,0.01,0.01,0.01,-2.1121439,54.97266
295,295,295,Aberdeen,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.3928571410204082,0.25000000375,0.01,0.33532933679945504,0.11904762017006802,0.01,0.01,0.26190476180272104,0.6850928884563,0.3125,0.01,0.01,0.3380281668716525,0.263888875,0.01,0.01,0.01,-2.094278,57.149719999999995
296,296,296,Dudley,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9285714230612246,0.25000000375,0.01,0.01,0.1309523830442177,0.01,0.01,0.3452380976360544,0.01,0.40277775,0.09374999988281253,0.01,0.01,0.4340277500000001,0.01,0.01,0.01,-2.081112,52.51225
297,297,297,Cheltenham,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2678571442346939,0.0833333395833333,0.01,0.01,0.05952381008503401,0.01,0.01,0.11904762017006802,0.01,0.4756944999999999,0.020833334973958333,0.01,0.01,0.65625,0.01,0.01,0.01,-2.0782533,51.899390000000004
298,298,298,Bromsgrove,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9285714230612246,0.25000000375,0.01,0.01,0.08333333154761903,0.01,0.01,0.3690476190986394,0.01,0.5277777499999999,0.09374999988281253,0.01,0.01,0.31597224999999995,0.01,0.01,0.01,-2.061906,52.33559
299,299,299,Skipton,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.021443162180732167,0.4361263701824961,0.038461544807692274,1.0,0.1257485050722507,0.07142857295918367,0.9128605769839244,0.26709402,0.07646520010923599,0.017566487305694642,0.452857875,0.01,0.01,0.01950162852211864,0.265357875,0.3119658133333333,0.3769230609846155,1.0,-2.0162787,53.96285
300,300,300,Fraserburgh,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.17857142948979593,0.25000000375,0.01,0.25149700259959124,0.07142857295918367,0.01,0.01,0.19047618884353745,0.6089714571668142,0.33333337499999993,0.01,0.01,0.3380281668716525,0.34722224999999995,0.01,0.01,0.01,-2.007631,57.69335
301,301,301,Berwick,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.4506637161480931,0.08571428332653064,0.12499999437500005,0.01,0.5449101760715694,0.07619047725170068,0.01,0.01,0.20714285601020407,0.4072496584263877,0.31875,0.19166666601041668,0.01,0.7183098584050784,0.36597225,0.01,0.01,0.01,-2.005395,55.77024
302,302,302,Poole,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.2428571446326531,0.01,0.01,0.07619047725170068,0.01,0.626388875,0.02500000121875,0.01,0.25352112515373937,0.438888875,0.01,0.01,0.01,-1.987248,50.71505
303,303,303,Walsall,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.25000000375,0.01,0.01,0.17857143025510205,0.01,0.01,0.20238095171768708,0.01,0.46527775,0.09374999988281253,0.01,0.08450704171791314,0.3715277500000001,0.01,0.01,0.01,-1.9829189999999999,52.586209999999994
304,304,304,Cirencester,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.0833333395833333,0.01,0.01,0.02380952574829932,0.01,0.01,0.04761904721088436,0.01,0.40277775,0.020833334973958333,0.01,0.01,0.6875,0.01,0.01,0.01,-1.968243,51.71849
305,305,305,Evesham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6071428525510205,0.0833333395833333,0.01,0.01,0.07142857295918367,0.01,0.01,0.30952380901360543,0.01,0.47222225,0.020833334973958333,0.01,0.01,0.49305550000000004,0.01,0.01,0.01,-1.9467700000000001,52.09215
306,306,306,Buxton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2416667053333318,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.07142857295918367,0.01,0.11111111333333333,0.35714285622448977,0.01,0.5,0.01,1.0,0.01,0.5,0.01,0.01,0.01,-1.91483,53.259080000000004
307,307,307,Keighley,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.021443162180732167,0.22184065865188385,0.038461544807692274,1.0,0.1257485050722507,0.07142857295918367,0.8191105752261119,0.48931624,0.07646520010923599,0.017566487305694642,0.47369125,0.01,0.01,0.01950162852211864,0.265357875,0.3119658133333333,0.3769230609846155,1.0,-1.9123580000000002,53.8678
308,308,308,Birmingham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.25000000375,0.01,0.01,0.17857143025510205,0.01,0.01,0.3452380976360544,0.01,0.46527775,0.09374999988281253,0.01,0.08450704171791314,0.32986112500000003,0.01,0.01,0.01,-1.8904009999999998,52.48624
309,309,309,Bournemouth,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.2428571446326531,0.01,0.01,0.14761904592517006,0.01,0.6055555,0.02500000121875,0.01,0.25352112515373937,0.438888875,0.01,0.01,0.01,-1.880769,50.719159999999995
310,310,310,Halifax,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.021443162180732167,0.22184065865188385,0.038461544807692274,1.0,0.1257485050722507,0.19047618884353745,0.7566105759292369,0.48931624,0.12408424732012036,0.1317486308144587,0.397302375,0.01,0.01,0.1462621872961714,0.307024625,0.3119658133333333,0.3769230609846155,0.25,-1.8575400000000002,53.727019999999996
311,311,311,Salisbury,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.01,0.01,0.01,0.07619047725170068,0.01,0.01,0.14761904592517006,0.01,0.5569444999999998,0.02500000121875,0.01,0.25352112515373937,0.4944444999999999,0.01,0.01,0.01,-1.794472,51.06878
312,312,312,Ringwood,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.2428571446326531,0.01,0.01,0.14761904592517006,0.01,0.6055555,0.02500000121875,0.01,0.25352112515373937,0.39722225,0.01,0.01,0.01,-1.7888169999999999,50.84495
313,313,313,Huddersfield,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.021443162180732167,0.22184065865188385,0.038461544807692274,1.0,0.01,0.19047618884353745,0.7566105759292369,0.48931624,0.19551282027930408,0.1317486308144587,0.438969,0.01,0.01,0.1462621872961714,0.28619125,0.08974358666666668,0.3769230609846155,0.25,-1.7850351000000002,53.64579000000001
314,314,314,Peterhead,0.58333335,0.01,0.01,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.3928571410204082,0.25000000375,0.01,0.25149700259959124,0.07142857295918367,0.01,0.01,0.26190476180272104,0.6089714571668142,0.3125,0.01,0.01,0.3380281668716525,0.3055555,0.01,0.01,0.01,-1.784066,57.50812
315,315,315,Swindon,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.35714285897959186,0.20833333395833334,0.01,0.01,0.05952381008503401,0.01,0.01,0.01,0.01,0.517361125,0.020833334973958333,0.01,0.01,0.579861125,0.01,0.01,0.01,-1.7797176,51.55577
316,316,316,Bradford,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.021443162180732167,0.6504120881416798,0.038461544807692274,1.0,0.01,0.14285714163265306,0.7566105759292369,0.48931624,0.07646520010923599,0.017566487305694642,0.459802375,0.01,0.01,0.01950162852211864,0.209802375,0.3119658133333333,0.3769230609846155,1.0,-1.759398,53.79598000000001
317,317,317,Ashbourne,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.7035714237040818,0.01,0.01,0.01,0.10714285729591837,0.1937499972578125,0.11111111333333333,0.14285714163265306,0.01,0.3868055000000001,0.01,0.01,0.01,0.497916625,0.08888889333333333,0.01,0.01,-1.7321790000000001,53.016630000000006
318,318,318,Marlborough,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10714285897959183,0.12499999437500005,0.01,0.01,0.08333333154761903,0.01,0.01,0.04761904721088436,0.01,0.6006944999999999,0.12499999859375002,0.01,0.01,0.49652775,0.01,0.01,0.01,-1.7270619999999999,51.42007
319,319,319,Stratford-upon-Avon,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7857142820408164,0.01,0.01,0.01,0.04761904721088436,0.01,0.01,0.16666666738095234,0.01,0.5277777499999999,0.01,0.01,0.01,0.46527775,0.01,0.01,0.01,-1.7082979999999999,52.19173
