index,placename,longitude,latitude,want,wanting
360,Loughborough,-1.206166,52.7721,0.3676561049896786,0.16733521898026077
361,Mansfield,-1.198674,53.1472,0.3067390744881263,0.38147855234721184
362,Nottingham,-1.1581086,52.95478000000001,0.5329316343058854,0.2959574249690309
363,Bicester,-1.1535898999999998,51.8996,0.2188509738462741,0.07622632733109154
364,Leicester,-1.1397591999999999,52.636880000000005,0.46471543726593684,0.20546560793137625
365,Doncaster,-1.128462,53.522819999999996,0.3602776894459508,1.0
366,Worksop,-1.122745,53.3093,0.24027179086754064,0.48899930326202534
367,Basingstoke,-1.0923964,51.26654,0.3139834685589414,0.11268634064834272
368,Portsmouth,-1.0879769,50.81977,0.4430682593828045,0.20962775335086178
369,York,-1.0872979,53.95997,0.431852492661336,0.6547538417626687
370,Selby,-1.067189,53.783519999999996,0.2194725658336073,0.4033717810285768
371,Helmsley,-1.0562636,54.24651,0.0839446080189862,0.2050504944011506
372,Towcester,-0.9896879999999999,52.13511,0.2296582595088784,0.09538134676508724
373,Reading,-0.9781303,51.45426,0.4291126620333494,0.06776154352709647
374,Retford,-0.9455030000000001,53.32136,0.18454140308737138,0.3902304343275774
375,Petersfield,-0.93899,51.00759,0.21062036307308793,0.0934857947694374
376,Northampton,-0.9026559999999999,52.24048,0.41578970539607246,0.16594114425165493
377,Melton Mowbray,-0.887126,52.7664,0.224762197776601,0.1369071151005711
378,Aylesbury,-0.8084,51.81561,0.3505690647854457,0.07841624096782454
379,Newark-on-Trent,-0.80657,53.070040000000006,0.3114313648847203,0.198616396223102
380,Malton,-0.7978970000000001,54.13684,0.18440498482290354,0.31078045450890435
381,Chichester,-0.774936,50.83761,0.2758271401909048,0.1545679399585499
382,Gainsborough,-0.774465,53.400580000000005,0.18021192024422578,0.2926362719780874
383,Milton Keynes,-0.7594171,52.040620000000004,0.4049281966427817,0.1502738514673624
384,Aldershot,-0.7557509,51.24837,0.3532057414397556,0.134601563916141
385,High Wycombe,-0.748229,51.628609999999995,0.3254006975741131,0.01070190067419932
386,Midhurst,-0.737274,50.9869,0.20343728830352248,0.11479624475595943
387,Kettering,-0.7302489999999999,52.39632,0.2906545234764479,0.1193676674486025
388,Wellingborough,-0.693964,52.30242,0.25698265557597916,0.09818325211924332
389,Corby,-0.6842333,52.4923,0.27678598212826816,0.1201137576288082
390,Bognor Regis,-0.673061,50.783,0.2597851468343707,0.13375743615676636
391,Scunthorpe,-0.654413,53.58865,0.28331127590868954,0.4202932173462136
392,Grantham,-0.643582,52.912519999999994,0.25481125392582915,0.14861161968577152
393,Whitby,-0.613347,54.48633,0.19902108514707503,0.3613098614923973
394,Slough,-0.5950406,51.51054,0.36645120813627696,0.06892677088732668
395,Guildford,-0.570409,51.23622,0.3472438216347446,0.1392499972237069
396,Woking,-0.5600349,51.31677,0.42246298827987777,0.1618480490796615
397,Lincoln,-0.540579,53.23069,0.38608026343025786,0.22968699914431479
398,Bedford,-0.46677820000000003,52.13864,0.35470869045182735,0.18016808430383335
399,Heathrow,-0.4542955,51.47002,0.46071268871083126,0.10599524148727796
400,Driffield,-0.443377,54.006,0.16187551645338097,0.2527023874351479
401,Beverley,-0.435093,53.84196,0.2877497225564651,0.29144137104016377
402,Luton,-0.4200255,51.87867,0.3797189476508124,0.09543979431507324
403,Scarborough,-0.399752,54.28311,0.2742698985950819,0.36713782923326616
404,Worthing,-0.372882,50.81787,0.35847962418530915,0.12849160314742183
405,Dorking,-0.332378,51.2322,0.33545716664711445,0.0814196943812971
406,Hull,-0.3274198,53.767619999999994,0.4319408158746979,0.42277035452346534
407,Horsham,-0.325858,51.06288,0.2608476708424245,0.15167159812962724
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.21241810247319895,0.09866569906405864
409,Peterborough,-0.2405299,52.5695,0.376402672232764,0.1611319289841337
410,Welwyn Garden City,-0.208661,51.80317,0.48129179224616986,0.14091885446650232
411,Bridlington,-0.198802,54.08535,0.20041418306302047,0.25214226944519
412,Stevenage,-0.19661199999999998,51.90376,0.3289780463577177,0.09654918260633158
413,Crawley,-0.18722750000000002,51.109140000000004,0.3181106649764257,0.10987094739418846
414,Huntingdon,-0.182552,52.33146,0.2212694141734238,0.07388316080682329
415,Hove,-0.168749,50.82793,0.28539205637579435,0.10697897175707571
416,Spalding,-0.1537024,52.7901,0.2394355086906672,0.17099730665405985
417,Brighton,-0.137163,50.82253,0.5040418603322415,0.1774809468602834
418,London,-0.12775830000000002,51.50735,1.0,0.18326608735916974
419,Grimsby,-0.08078400000000001,53.56746999999999,0.31118372631213126,0.2409143650302787
420,Boston,-0.026576999999999996,52.97894,0.3138126925312375,0.21406992193798194
421,Royston,-0.024066,52.048140000000004,0.18428434700984372,0.04914202114010925
422,Louth_Lincs,-0.007711,53.36596,0.20174410141558105,0.17055564997267278
423,Lewes,0.00878,50.873870000000004,0.2643786923328722,0.08304334727635665
424,Chatteris,0.054012,52.4561,0.1364695476410603,0.06077026661509638
425,Uckfield,0.095913,50.966409999999996,0.2782722837226777,0.08957749981639256
426,Cambridge,0.12181700000000001,52.20534,0.4821024880795535,0.08047720264967671
427,Bishop's Stortford,0.15365020000000001,51.87216,0.3001052060357183,0.08568735033522594
428,Wisbech,0.158797,52.66631999999999,0.1797508078342769,0.135641995489958
429,Sevenoaks,0.190898,51.27241,0.35864972485421814,0.05795665985253335
430,Tunbridge Wells,0.26369499999999996,51.13238,0.32347950285754434,0.08072237499120992
431,Eastbourne,0.29047199999999995,50.768029999999996,0.29874368771765897,0.08947374067329242
432,Brentwood,0.30717490000000003,51.620470000000005,0.5204348290015736,0.16059287447555962
433,Skegness,0.337881,53.1464,0.19213810041813045,0.1536997205297433
434,Downham Market,0.385472,52.606609999999996,0.1459001661554058,0.06833383292675481
435,King's Lynn,0.4022963,52.75168000000001,0.25457378165445427,0.1350775108832398
436,Bexhill,0.4662071,50.849909999999994,0.20569399786597983,0.06157536456041653
437,Chelmsford,0.4685497,51.73559,0.30312171994671055,0.10286456057331057
438,Mildenhall,0.5156095,52.347570000000005,0.24221440956829715,0.06133156849679267
439,Medway,0.5417860999999999,51.404740000000004,0.2901311627021615,0.11491788677705211
440,Braintree,0.5509269,51.88009,0.2499793779531548,0.038892224255411535
441,Gillingham,0.551438,51.38632,0.45190840430801543,0.16031111652898752
442,Hastings,0.573453,50.85426,0.27870537530156364,0.07031358030021209
443,Maldon,0.6714479999999999,51.731809999999996,0.25835289019227786,0.08958191136878337
444,Southend,0.7077123000000001,51.54593,0.3555268280254888,0.11599380946421493
445,Bury St Edmunds,0.7104931999999999,52.24292,0.3600816515103486,0.05714358967245886
446,Thetford,0.751657,52.412859999999995,0.19679473244760373,0.039064232036069416
447,Ashford,0.8750190000000001,51.14647,0.2655526152127631,0.10762739414072325
448,Faversham,0.889358,51.31599,0.2502518730262041,0.09148622206497302
449,Colchester,0.891874,51.89593,0.36087399082936905,0.06543076834733642
450,New Romney,0.939473,50.98512,0.15571730767662564,0.05386591275201167
451,Canterbury,1.0789089,51.280229999999996,0.34222873002174037,0.11340562109072833
452,Ipswich,1.14822,52.056740000000005,0.3702552929592113,0.08863923903843782
453,Clacton,1.153035,51.78953,0.20430806410477045,0.05775701568821848
454,Folkestone,1.169456,51.0814,0.2552060082738299,0.07629455427716553
455,Sheringham,1.2109589,52.944419999999994,0.13051314045549334,0.07713116515519922
456,Harwich,1.260297,51.93473,0.15590078635076238,0.03524387302639889
457,Norwich,1.297355,52.63089,0.45696509088945586,0.15486303315056818
458,Cromer,1.301866,52.93145,0.18850729801470112,0.09277542683528778
459,Cromer,1.301866,52.93145,0.18850729801470112,0.09277542683528778
460,Dover,1.3134027,51.12788,0.228073247491927,0.07726195870220642
461,Felixstowe,1.3512549999999999,51.961729999999996,0.20911822847781952,0.04365153276721696
462,Margate,1.3868339,51.38965,0.2555484747790443,0.08450414517301272
463,Ramsgate,1.4198950000000001,51.33555,0.2517869580236518,0.08830933635520014
464,Great Yarmouth,1.728047,52.59823000000001,0.2570307802600636,0.0880360402582981
465,Lowestoft,1.7534490000000003,52.48114,0.2709820414264833,0.09126776272187996
466,Swaffham,0.687481,52.64747,0.14373912013026083,0.0750668782433659
467,Dereham,0.9378270000000001,52.681619999999995,0.3450879974620549,0.14893819037435818
468,Ely,0.262363,52.39954,0.2204374950186895,0.0502914677409944
469,March,0.088622,52.551719999999996,0.16685207764678178,0.10337107742878567
470,St Neots,-0.26510300000000003,52.23008,0.20040331911152082,0.057640495238535414
471,Banham,1.0402849,52.45125,0.2135864516351149,0.0721551829274771
472,Holt,1.086747,52.90936,0.1883024014527723,0.10052603817946489
473,Hunstanton,0.49103199999999997,52.93891,0.11081718659142964,0.0798219675103053
474,Horncastle,-0.11245,53.20731,0.1524252325963937,0.11717727566118083
475,Market Weighton,-0.6677465,53.86484,0.14623466107839594,0.21416663872295322
476,Hawes,-2.1968695,54.303830000000005,0.01,0.06296493762972061
477,Reeth,-1.9428115000000001,54.38946,0.17822415835680605,0.26096392552949904
478,Aysgarth,-1.9967433999999997,54.29159,0.08068564832999056,0.1556354393843499
479,Stanhope,-2.011302,54.74946,0.2587899540225258,0.3355220449487726
480,Keswick,-3.134706,54.60128,0.1486409558316324,0.26571611963719777
481,Oxenholme,-2.7243327999999996,54.30134,0.10831952413320027,0.1776279169715761
