,placename,bare,pretty,proper,pure,rather,really,so,very,well,longitude,latitude
280,Gloucester,0.07558653852769545,0.4585850891910532,0.1297562589989865,0.03253735486663059,0.7805573082040521,0.636539410238864,0.4234230806248368,0.3783149758506941,0.07129827779639139,-2.238156,51.86424
281,Newcastle-under-Lyme,0.11581420514939213,0.23164011657643505,0.3391358699778339,0.04986304840865349,0.48497138894306246,0.7330129378252358,0.33547610680741,0.46290179920190433,0.12925464923074245,-2.2273002,53.01321
282,Worcester,0.19211945263664756,0.26677028543195647,0.22235558473405426,0.01739766325485531,0.6990931553768067,0.6039625073600791,0.46264657891143884,0.3863451498377974,0.14450953169912034,-2.221575,52.19364
283,Trowbridge,0.12947317893543725,0.4727255367488719,0.15499109874669753,0.032994151147923936,0.9083510842634177,0.7511656773659667,0.3055996371013171,0.41524981168599495,0.07043820349662226,-2.208853,51.31966
284,Shaftesbury,0.021369018248320423,0.29667538517182107,0.09710971473720967,0.01,0.8415069067354539,0.6325721287735326,0.3264319911901573,0.5339607732699381,0.08351289136119806,-2.198083,51.0046
285,Alderney,0.08368838618623542,0.35908090462802494,0.15672997080482753,0.035933407468268216,0.6606576128574814,0.4652683842836455,0.5521245315480872,0.3677495690309247,0.09056152187944223,-2.1973557,49.715
286,Stoke-on-Trent,0.12005574781652371,0.23271593917609246,0.3247361972530513,0.05095001463695294,0.47185581491632395,0.7478365346361339,0.34794328812767766,0.45338356862900586,0.11527010232649068,-2.179404,53.002669999999995
287,Colne,0.12449760261061177,0.17892906847108614,0.6432462698686559,0.043788335436090293,0.4698624925929209,0.5427171024363855,0.17704068956718566,0.31108243300327687,0.9887435154660973,-2.176991,53.85564
288,Blandford Forum,0.09861886008734194,0.37495399092560855,0.13252344797579152,0.03444587030885118,0.53675123665099,0.5290806664650939,0.5636598451562651,0.3315556855791803,0.1018992137730644,-2.165353,50.85691
289,Rochdale,0.15575169481457712,0.20909362922063382,0.6025955345166911,0.0710155323928707,0.40089700440824766,0.604476519358997,0.14963900384908357,0.5239975611456604,0.4482425103209504,-2.1561,53.60971
290,Jersey,0.08256197759705897,0.3456354292411494,0.15185275624569147,0.03544975985744501,0.6718278016688293,0.49514632632600775,0.5344541112973856,0.377138611411487,0.08879340623841164,-2.13125,49.21444
291,Wolverhampton,0.27433188424340116,0.24150087723376942,0.33274503989677917,0.05825253898987358,0.6547491770406344,0.5600773405051004,0.512426519358452,0.36828067604386144,0.08405766230822419,-2.12882,52.586969999999994
292,Stafford,0.1268825381673243,0.29205708568140815,0.3459719953016882,0.05424070988196798,0.5651753201417029,0.6308184407772242,0.45044649818438803,0.3898721925491907,0.08024842282263753,-2.12066,52.80669
293,Macclesfield,0.08964489923024158,0.3109026155160524,0.2802021427644296,0.040005188503677555,0.6331460197079563,0.8480274988462576,0.06156146409921873,0.6199987422948473,0.1683386490633122,-2.119287,53.25866
294,Hexham,0.0669589358408686,0.2541381546465705,0.5409785485316603,0.11767051761629654,0.4045596054401502,0.6954741482200547,0.5694524960102783,0.22851545678620813,0.11140574281954005,-2.1121439,54.97266
295,Aberdeen,0.01,0.5834447548590376,0.20057393698957032,0.11406698709427204,0.5030231743147732,0.4629115676570285,0.7642404532055436,0.08342549669100506,0.09665978224612555,-2.094278,57.149719999999995
296,Dudley,0.2674740336759309,0.24826620770581453,0.32751422637201916,0.05673979599608673,0.6668114454713991,0.5431658683301768,0.510018883564286,0.3754222539990243,0.08483642826502855,-2.081112,52.51226
297,Cheltenham,0.07944849167691764,0.423240714153119,0.1433353976793116,0.029706892925278866,0.7840434220316513,0.6102149938732316,0.4455901915887193,0.379589769388824,0.07365312292284826,-2.0782533,51.899390000000004
298,Bromsgrove,0.2796173751897997,0.31251262254741036,0.1993615803438776,0.019129332379180325,0.7423786786229803,0.5974776810579422,0.3798416645589595,0.45781561222216005,0.1079262977823894,-2.061906,52.33559
299,Skipton,0.2112737198130449,0.29979708090391827,0.45674789344285865,0.02997333969143161,0.462490757828565,0.8134502458664207,0.10817872461705015,0.3895468296944192,0.6215060617633388,-2.0162787,53.96285
300,Fraserburgh,0.01,0.5685960248869607,0.15164400261247424,0.12250898397576515,0.4852834482809631,0.4632648514457584,0.8068788101936932,0.05281678106770955,0.1102570079132322,-2.007631,57.69335
301,Berwick,0.01,0.3545445962364311,0.12814819671605981,0.12726511335051618,0.626410949659389,0.5825506452998934,0.30671578930090604,0.5274056686958559,0.13027752535239068,-2.005395,55.77024
302,Poole,0.1005815880809011,0.43277812463285925,0.12313208272338994,0.0322037990970447,0.5721132802548456,0.4832158372984931,0.5369945512971168,0.3514711732611888,0.10471598992436303,-1.987248,50.71505
303,Walsall,0.4402899145678373,0.17324754674468718,0.34343782893309177,0.07809768233863472,0.503298906313008,0.4895128821273414,0.686622363780563,0.2550072386399834,0.1025780736392377,-1.9829189999999999,52.586209999999994
304,Cirencester,0.1711674195342658,0.4938558142159789,0.15169472477020618,0.04384966488241513,0.779589203327397,0.6085408742978088,0.44522013043163666,0.34489898030187655,0.07462434611455264,-1.968243,51.71849
305,Evesham,0.16337802334375634,0.31746438800033644,0.19703814957478932,0.02219241083028983,0.7073386188364184,0.610358217030825,0.4691741294423196,0.37057940562495,0.12517745070389275,-1.9467700000000001,52.09215
306,Buxton,0.08087210017908891,0.3305369991044868,0.31837177990644555,0.03398858273760307,0.6858677566865946,0.8323366062477123,0.05435273244652986,0.6014305029043421,0.20616419569361322,-1.91483,53.259080000000004
307,Keighley,0.37041821331608243,0.32478874869160324,0.38393465853531955,0.05942475381097795,0.4965765695587566,0.9075303553525677,0.14354194784972849,0.4204193899856595,0.3348337311708534,-1.9123580000000002,53.8678
308,Birmingham,0.4744573890228175,0.20538273338446844,0.3008729995235595,0.09529977154339633,0.4327499019021388,0.6824503890895781,0.6728256482225503,0.18886220062857917,0.08194729761851044,-1.8904009999999998,52.48624
309,Bournemouth,0.10220726780154164,0.4205653552468447,0.12835796155656834,0.03272430248738573,0.5704048653917582,0.49797100526742943,0.53438994746773,0.3480897235919515,0.11262777473135636,-1.880769,50.719159999999995
310,Halifax,0.7595258852668877,0.34144713934475984,0.4799359687363828,0.0555587946624001,0.360132486182269,0.8182911885930709,0.23174483089473497,0.3694898501827088,0.2720041607789928,-1.8575400000000002,53.727019999999996
311,Salisbury,0.02105149674452992,0.5128230884094758,0.07450110166989558,0.014443246198225575,0.880939578552301,0.5735387259504445,0.34342794513843383,0.4510383586400929,0.10642538380828247,-1.794472,51.06878
312,Ringwood,0.09749903559605914,0.43116474567319496,0.136895584717066,0.03606417540522745,0.6404528708476,0.5120991740797916,0.5462557794077387,0.32484541846721326,0.1014855022478281,-1.7888169999999999,50.84495
313,Huddersfield,0.972217288991146,0.41452108502263996,0.5528906513198297,0.049986389787859305,0.35436964060557674,0.7013733509444771,0.2978231301652817,0.29896198312761213,0.29414182561583746,-1.7850351000000002,53.645790000000005
314,Peterhead,0.01,0.5849032025865174,0.1627749679922556,0.12121468134267356,0.5021203275714864,0.4667404000700201,0.8061759924316535,0.04484880880284256,0.10510324383934458,-1.784066,57.50812
315,Swindon,0.24705039362957945,0.41983471162381786,0.17947376206284346,0.024153621260243084,0.837371207643422,0.4414774264389949,0.4198425897118524,0.4425242415832873,0.1125615297224743,-1.7797176,51.55577
316,Bradford,0.4107015454926983,0.27840574519793043,0.3900702598960486,0.0654888039347578,0.4052826880283907,0.8376565508680911,0.2221836741850268,0.4127111611762824,0.30056235717918584,-1.759398,53.79598000000001
317,Ashbourne,0.8695161419235327,0.29176940695589765,0.35572120659033724,0.0739800567743002,0.7268265512780528,0.5114371648180268,0.5175409734548272,0.31183568902419895,0.10530854277693186,-1.7321790000000001,53.016630000000006
318,Marlborough,0.20780319439218306,0.3748886819984105,0.19364850183774787,0.023921466432567418,0.9798678190422858,0.5018953197854833,0.37637756384860604,0.4713120188765139,0.09243718467666097,-1.7270619999999999,51.42007
319,Stratford-upon-Avon,0.148057310289636,0.38918477066805707,0.1397518408320893,0.011353149810573972,0.7461673018177433,0.7902353633889782,0.10374992818873739,0.615933073681016,0.1097323158014694,-1.7082979999999999,52.19173
320,Alnwick,0.06451558211063958,0.283054569513012,0.4167345018224584,0.07023930028627877,0.6869349191028533,0.7077292764047803,0.23981455161047516,0.5239558654857001,0.10435547973883105,-1.7062990000000002,55.41274
321,Otley,0.37675340158926984,0.3301730083173048,0.3154036842650038,0.07330869775997298,0.502621888289498,0.83145180540747,0.2681227379452206,0.4005654204904779,0.199939992389566,-1.691786,53.90583
322,Bishop Auckland,0.014049511606710106,0.2080586247004752,0.7722338090847914,0.1357756715266877,0.44447661057681714,0.8006667833670174,0.27816363119526083,0.4310859600459885,0.09999896155562803,-1.6787880000000002,54.663819999999994
323,Burton upon Trent,0.9237667497024504,0.22702447913468518,0.34187696980652327,0.07645224840165098,0.5496539961337599,0.5394420662327535,0.599904948001185,0.24705498768952755,0.14009089198954947,-1.6371358999999999,52.81403
324,Newcastle,0.12751171753652932,0.2195320544378304,0.6023498920414871,0.12798242177589378,0.4002269147948802,0.6976336351628762,0.6267970535372557,0.17160839982993656,0.11612637292402218,-1.61778,54.97825
325,Durham,0.07238914406429935,0.1748635877530145,0.8036277506506815,0.1641405831073301,0.4729289694710842,0.7193303521698308,0.3622645056885719,0.3739820448918715,0.1326434281442021,-1.5848520000000001,54.77525
326,Ashington,0.09170129915161955,0.22559655623187366,0.5703390331313171,0.12175900602296642,0.4139920740860513,0.7109899902926526,0.5652706557170349,0.22987910992753158,0.10944081083352293,-1.5659829,55.18298000000001
327,Darlington,0.036991264944006605,0.16778200589980977,0.9213060688657244,0.101022314929211,0.5221122550373988,0.6726061840576716,0.3417350645629885,0.40689905959198425,0.12228448269405522,-1.559458,54.52361
328,Leeds,0.42183728840902446,0.434240654168289,0.4260960566839123,0.06923832736405582,0.3880955495170196,0.9617196327121686,0.36063877330695193,0.20482343596845354,0.20641352332612822,-1.5490774,53.80076
329,Harrogate,0.21712559190259875,0.4168628004964898,0.18793623229745124,0.042455867251487055,0.7414251795839227,0.792776778752049,0.07737187938095337,0.6036390058114183,0.13140680415344758,-1.5418120000000002,53.99211999999999
330,Leamington Spa,0.4274139888486716,0.33132425562907947,0.16536519569308208,0.03592644409808195,0.48932758000651827,0.8869873804484479,0.3415186981606619,0.37204285493601424,0.115139564651468,-1.5200789,52.28519
331,Coventry,0.5019927642068536,0.3103254833659227,0.20266677204794914,0.036569506517230975,0.3687635999307532,0.8025191362052227,0.47971564978188136,0.28023516352217603,0.13433520045182595,-1.519693,52.40682
332,Blyth,0.08957119658729519,0.2195932815570785,0.5765061032629516,0.13328492278877785,0.4256390124169282,0.7219163258485969,0.5731307248498307,0.21835401939326685,0.10599438731756806,-1.510277,55.12696
333,Wakefield,0.44732532122534846,0.20806199662878155,0.5666524544852565,0.06867041474399393,0.389466438453575,0.709621413453429,0.35328007735471967,0.34319082531432354,0.30137811666483233,-1.505924,53.6833
334,Andover,0.1279052968910297,0.5134745804522574,0.11582619094028647,0.02762115027744496,0.7006413741621421,0.68822546507742,0.18429567886450954,0.5544852910015299,0.08481720778734987,-1.4919233,51.2112
335,Witney,0.04316331241276558,0.47395930756919824,0.13372225444378077,0.034278823694976736,0.8355202922365947,0.8516319483123538,0.059917079441536,0.6283918735842274,0.025843648954166167,-1.4850543999999999,51.785940000000004
336,Barnsley,0.3047096623968636,0.20776366970861926,0.656271307401637,0.05755593399490852,0.43640005052121783,0.6320963096166397,0.3835057176687049,0.3775562515464992,0.2085393889439874,-1.479726,53.55263000000001
337,Derby,1.0,0.21761236241201495,0.396022751840468,0.06648875563628824,0.5510486663699933,0.46168462260698,0.5767485203149403,0.28614296006376055,0.15728246479635707,-1.4746186000000001,52.92253
338,Sheffield,0.3371082673258726,0.37371951022563893,0.5179497586106626,0.06247936993061939,0.38336616057751477,0.8148060917583028,0.36571144630494723,0.30920817891129254,0.12731588873578517,-1.470085,53.381130000000006
339,Nuneaton,0.6036487914865765,0.2755067742039676,0.23085927177785573,0.04449130311270651,0.2547255268189862,0.659977084294785,0.6567593237132359,0.18226334978830905,0.15204116507938112,-1.465382,52.52049
340,Northallerton,0.060271419701539194,0.17284025329925437,0.8245421870221413,0.05166992052587074,0.5042217892694095,0.7197106892216619,0.3322268803172981,0.4267858387868069,0.09696872365441801,-1.429959,54.337959999999995
341,South Shields,0.07271960336311771,0.1828197413269568,0.6054429324558427,0.12613028474149574,0.38352616940093864,0.7334903483505465,0.556970392869161,0.24064615969301056,0.11044784941620826,-1.427406,54.99941999999999
342,Chesterfield,0.3005980389389377,0.3717698257848874,0.485866497258435,0.06718783063039258,0.47592148088961905,0.7602205636626931,0.3826708417921408,0.31555617225639143,0.13317961551538218,-1.421629,53.23505
343,Southampton,0.24021313650142,0.4508663903578468,0.19579840943564802,0.023847810074650252,0.4919753562068864,0.6154712837569027,0.4483589354474571,0.3585027020154728,0.0980143378367877,-1.4043508999999998,50.9097
344,Wetherby,0.14407671050169932,0.30664688705353466,0.2135285540467848,0.03252475997869929,0.873903965307016,0.711890704817072,0.153231432218748,0.6110444284345266,0.11106951910448998,-1.384816,53.92706
345,Sunderland,0.1080411479079789,0.13154318251112124,0.628095836402516,0.11251136838807932,0.45422581991882327,0.7488836550549817,0.37795927685871855,0.40360305184889483,0.12292708957518486,-1.383801,54.90687
346,Rotherham,0.33124204577949473,0.36361526085059903,0.5826862786410812,0.057523551513303656,0.3936144963312663,0.8185028405926257,0.3485528445094048,0.31720212552170834,0.12570589602627055,-1.3635008999999998,53.4326
347,Castleford,0.3868583546697034,0.22444530892009923,0.5697844061561814,0.07897189743424422,0.4936949127025002,0.6828164038256496,0.3156375459871872,0.3939788732875731,0.25890368852579726,-1.345968,53.72346999999999
348,Thirsk,0.1190079363626178,0.27999907005766717,0.25659789499809543,0.06982508062769462,0.7220652354755946,0.7219990770063176,0.13447395731911616,0.6399969377613669,0.09699997796882198,-1.341377,54.23385
349,Banbury,0.07455656667545149,0.552139949932189,0.13757584408607348,0.01,0.5182653957465742,0.4471602030586101,0.07986606173604952,0.7620059576946266,0.06806841284986885,-1.339775,52.0629
350,Stockton,0.03814959561936038,0.17362289560616453,0.9929737272570884,0.17268748369261727,0.46779539206421766,0.6351644679259693,0.38143233066158155,0.3730415001688335,0.1059084674064037,-1.3289821000000002,54.57046
351,Newbury,0.24511377528399045,0.47170490729149334,0.18623619059930735,0.010123970446134108,0.8976935978026079,0.5559716099874286,0.1762841532500848,0.5959656373079095,0.10520680215734546,-1.3231138999999998,51.40141
352,Isle of Wight,0.23464121352513997,0.3847615106096837,0.25577291164155624,0.042502671276217666,0.46198610741413854,0.5043348875698218,0.654355418374283,0.2056361595699741,0.1648993280356064,-1.304734,50.69385
353,Isle of Wight,0.23464121352513997,0.3847615106096837,0.25577291164155624,0.042502671276217666,0.46198610741413854,0.5043348875698218,0.654355418374283,0.2056361595699741,0.1648993280356064,-1.304734,50.69385
354,Abingdon,0.06864059319364754,0.4716490042695713,0.15198037060585431,0.03233949247926035,0.7244351262529538,0.9055825204093001,0.05620900696028363,0.6151688810935474,0.021402826591722733,-1.2879528999999998,51.67078
355,Shetland Islands,0.01,0.4421370003822703,0.10989339731390176,0.1559003412957191,0.49163689400871347,0.28663568802813566,0.8150828272970841,0.1586307965511537,0.14362769551000049,-1.2659409,60.52965
356,Rugby,0.6929949170081593,0.3147599240286805,0.19196277883484894,0.05158673093478634,0.27773355974878333,0.7532567354668281,0.5459021322535909,0.2412182788304984,0.1184070963484677,-1.265032,52.37088
357,Oxford,0.049759754423315455,0.49973095561513037,0.13581654564065906,0.030494735332579168,0.7545093885106923,0.8487213354763763,0.06316779811373298,0.6260452965244961,0.01697567062846939,-1.2577263,51.75202
358,Middlesbrough,0.03737983277722554,0.16394759100568293,1.0,0.17161682337289827,0.4667233610354265,0.632868123299225,0.39072340241390285,0.3669963130100031,0.10917396260795759,-1.234956,54.57423000000001
359,Hartlepool,0.0379708277919919,0.18918186016151892,0.8663871581851386,0.16809884655531557,0.3901572196702057,0.7027323795731947,0.3705923739050189,0.37249330477066706,0.11368919279160722,-1.212926,54.69174
360,Loughborough,0.4654003290727495,0.32768381534752705,0.264559089554257,0.06138643445409527,0.37346733502729834,0.6618660386065978,0.5155496564623802,0.27032116594735994,0.1803344487662094,-1.206166,52.7721
361,Mansfield,0.20963683578880488,0.2093850348142725,0.475612369945091,0.03595749623273066,0.4026168417853539,0.35828545966676795,0.6884346189228097,0.2891204403061694,0.1280886125284156,-1.198674,53.1472
362,Nottingham,0.3914183185007339,0.3949225503562,0.35482333541224065,0.04360665600935472,0.3789992960173532,0.6825490539314758,0.5071188276820673,0.2512600975268319,0.13827029872207214,-1.1581086,52.95478000000001
363,Bicester,0.04011518960331909,0.4895851782809485,0.13102220963111844,0.03237320982427654,0.7005874449156283,0.8799933162526458,0.05080805390358552,0.636127443809972,0.01,-1.1535898999999998,51.8996
364,Leicester,0.5185623286156636,0.3040348849054387,0.2664248074550084,0.06781569367247317,0.36619297251359256,0.5992663791594394,0.6124198791481732,0.21913393329514635,0.1675183621621704,-1.1397591999999999,52.636880000000005
365,Doncaster,0.3015005577234385,0.13428278552512812,0.6814778333451915,0.0658753653238251,0.4026383760330938,0.4685497859609476,0.5487216103032196,0.35743023495846177,0.12128629697586985,-1.128462,53.522819999999996
366,Worksop,0.21426429241374076,0.16758820875714636,0.6470557304247561,0.04921192160791805,0.47795628004671237,0.4179872372252904,0.5440868927471748,0.37286583156867287,0.1340410362584213,-1.122745,53.3093
367,Basingstoke,0.459695130838106,0.34713256540919785,0.2142317475971591,0.05373034844258285,0.59113176609575,0.502062413469342,0.42479066550574984,0.419737905182702,0.15290097009049627,-1.0923964,51.26654
368,Portsmouth,0.138872527861413,0.33735397332059336,0.2595439867688784,0.061670452238099104,0.5384843690853963,0.44410000159136875,0.6670688097385775,0.21898492257594435,0.20348953662945898,-1.0879769,50.81977
369,York,0.08801567206933612,0.38644942693191076,0.2939418611626141,0.02671657406482486,0.6531710911899553,0.9361765782396282,0.07926322017370509,0.5399444422419416,0.1560154616793241,-1.0872979,53.95997
370,Selby,0.06314374916961249,0.3591408894578969,0.36172005227699006,0.024644706469043414,0.6641154512815264,0.9435828068556148,0.09523180675645174,0.514345357632562,0.17504836297996637,-1.067189,53.783519999999996
371,Helmsley,0.09834921805566249,0.41091010474629097,0.3371018062872258,0.048528113235881055,0.5438157806899779,1.0,0.04604127823301797,0.5362615534572539,0.14228407977090668,-1.0562636,54.24651
372,Towcester,0.3985073792779625,0.4220383555070156,0.21176925560137042,0.046281540623773994,0.5064125712818711,0.5663584716497717,0.3852866369871655,0.43176744484894597,0.10055874534511419,-0.9896879999999999,52.13511
373,Reading,0.4104261154038443,0.38793041333807077,0.17840794957780678,0.020454850742962768,0.5782853701657603,0.70565890609335,0.2975060414722169,0.4789081478787845,0.0755008470222153,-0.9781303,51.45426
374,Retford,0.2797658325172555,0.10906803805948723,0.6211674080771112,0.0867590820875986,0.5472139786104998,0.40524833304158264,0.6231665745244236,0.3241017319420201,0.12138007674962265,-0.9455030000000001,53.32136
375,Petersfield,0.15232581594088387,0.3043690607475957,0.29067173812740504,0.07057777648283758,0.5095771694279969,0.47094320406117235,0.6617752937920008,0.21333071767116749,0.2196451728148997,-0.93899,51.00759
376,Northampton,0.38916465651959625,0.3798684876972534,0.27188540772464487,0.04189323035286996,0.3709051340549054,0.5370836582377192,0.4437137726168177,0.3987649882226853,0.1230783793071058,-0.9026559999999999,52.24048
377,Melton Mowbray,0.3040223415788637,0.371912511593222,0.2798416271409331,0.024709542691878875,0.4762952405286526,0.5720380655325518,0.2718904977098739,0.5420162380671811,0.12379499007646061,-0.887126,52.7664
378,Aylesbury,0.20460827338455925,0.4092051513126208,0.16549814922774297,0.0652728471225673,0.7687219920190332,0.6200878435366571,0.22312598717171106,0.582167108002696,0.04388608975488454,-0.8084,51.81561
379,Newark-on-Trent,0.20482563394866493,0.21915084906929452,0.29760073272889287,0.02931566503438381,0.6487085396680973,0.41443212018014264,0.5370975118609831,0.41065508666545497,0.13430931507996094,-0.80657,53.070040000000006
380,Malton,0.09767369643846117,0.34470459955866795,0.3125797058867189,0.03592801180984773,0.6271345003834501,0.9127420869205431,0.13369653045282537,0.5167035547942495,0.14732240316493606,-0.7978970000000001,54.13684
381,Chichester,0.10676022818091521,0.3442682010478534,0.2183241844016583,0.05758165420333722,0.6127559895403476,0.4714826779547735,0.6077381578564512,0.2539566447160661,0.2253077914615872,-0.774936,50.83761
382,Gainsborough,0.1717454328681454,0.2248364526036433,0.5054684270140711,0.07426697010788422,0.6119765433993269,0.5528413883098077,0.5658884191002295,0.2878422290909939,0.12958661481895123,-0.774465,53.400580000000005
383,Milton Keynes,0.3652055668002775,0.48262108150873556,0.18132795220047404,0.04249716421190345,0.5598822956743968,0.6037381244131832,0.2908994052908303,0.4757433789342589,0.11713307489589003,-0.7594171,52.040620000000004
384,Aldershot,0.1997022305460802,0.4385368457704839,0.15352897390005218,0.03327750651850562,0.7481729829268058,0.512420630500167,0.41811240458428195,0.43138808269684814,0.08142627456465827,-0.7557509,51.24837
385,High Wycombe,0.16677463766384185,0.473261673349592,0.2033722711509476,0.0157026772810957,0.7370754487947889,0.5734018682665222,0.29290191364891566,0.5179927025759719,0.0449042028334653,-0.748229,51.628609999999995
386,Midhurst,0.048550294284185294,0.3368520884126702,0.169209684469753,0.05139246113657462,0.896016360785161,0.48738522255287353,0.4969488606816736,0.3632204634096665,0.17603540688009284,-0.737274,50.9869
387,Kettering,0.3735294488669011,0.2872204982006327,0.27488416317115894,0.03368189184691247,0.4780160141773997,0.4759480577348463,0.5376108224982263,0.3537610168819577,0.15900697250598184,-0.7302489999999999,52.39632
388,Wellingborough,0.3746204830156631,0.3172429055515783,0.27792858473894855,0.03365865970344368,0.437430042953334,0.49589426948232773,0.552037238896114,0.32198482277977497,0.16102401184654644,-0.693964,52.30242
389,Corby,0.2093846091288175,0.29009373605752015,0.2620273905314513,0.052905381777597404,0.5963217070553966,0.4580212925094289,0.48524642267997464,0.3879938372447511,0.20937317393891053,-0.6842333,52.4923
390,Bognor Regis,0.11527128099784391,0.3235966833003299,0.22108287923721637,0.05655355344416351,0.6523820950781978,0.472981747004249,0.6192794401929698,0.2483605403210705,0.22196936952642404,-0.673061,50.783
391,Scunthorpe,0.12351155318886378,0.24102738751158437,0.6942192070088152,0.06704115975301804,0.5236618782301956,0.6717563933226179,0.5016574412509269,0.2751476094716133,0.11103611048085409,-0.654413,53.58865
392,Grantham,0.21483189260853353,0.2423367605139387,0.2652049274270684,0.026285311311813952,0.6007156298659792,0.6611960725027451,0.20559284767283084,0.6149009352131469,0.11798897522152231,-0.643582,52.912519999999994
393,Whitby,0.057502435336027606,0.19559846225871644,0.8690230115589488,0.15768141090465826,0.4767833189350359,0.561924919238053,0.41992391363548576,0.37835667151065444,0.11493175796329043,-0.613347,54.48633
394,Slough,0.27469765459194884,0.4046999001554281,0.1901302285332523,0.03118030813309518,0.42121437989652505,0.7430274192778368,0.23786650789849303,0.5326928150859003,0.06067904803162027,-0.5950406,51.51054
395,Guildford,0.2140807946660191,0.44165410475480943,0.14596886460391434,0.028419973190874234,0.7317342063379784,0.49365044001336733,0.4069695348644617,0.4603836547544676,0.05780590639893292,-0.570409,51.23622
396,Woking,0.1592705812329468,0.43768321549922834,0.1283839293598091,0.024560272845479077,0.6892905785512713,0.5273619885739749,0.39761728364665483,0.47557727982982756,0.03341293225436326,-0.5600349,51.31677
397,Lincoln,0.07719984731231956,0.2798691620829146,0.2769969392373224,0.03749814891203777,0.836325204966247,0.6771606804691352,0.38433387872588587,0.4094042168666465,0.13627273231729936,-0.540579,53.23069
398,Bedford,0.30220944356490415,0.39331751248234637,0.2854808066182141,0.04202903413732264,0.4253310726742473,0.46457773039036265,0.4263097068682905,0.4641574537485765,0.061771501609243745,-0.46677820000000003,52.13864
399,Heathrow,0.20582606330352787,0.6061770532115134,0.18527890088077367,0.01,0.4219343727883507,0.2843011505593663,0.49127707657654646,0.400486813918422,0.12910850964432907,-0.4542955,51.47002
400,Driffield,0.09475462731155782,0.2816459908304847,0.5963592978063315,0.07543027747577398,0.5767201112365612,0.5990483616862141,0.4384060809404326,0.36826905594190495,0.09514609389149488,-0.443377,54.006
401,Beverley,0.11481562875301808,0.2891288321521528,0.6167028065411196,0.07676389585095571,0.558456915728343,0.6430465156988497,0.46298903469994884,0.3167161318457784,0.1046000443282785,-0.435093,53.84196
402,Luton,0.23911813068242335,0.21402090382586095,0.23529208095660856,0.03325072795408653,0.525125738940689,0.4923487006476873,0.4625719698071878,0.48187674216087406,0.09160562131313327,-0.4200255,51.87867
403,Scarborough,0.09170342395862356,0.32784336079739373,0.4490727492052618,0.06040023435484315,0.4421689818635756,0.4594423845064374,0.3656763800259493,0.5089966930556907,0.10747254640041266,-0.399752,54.28311
404,Worthing,0.13925521255142978,0.43129607340723414,0.1355434387754231,0.027432786497085783,0.8552291847854735,0.6598784194528873,0.4723383015535855,0.3057795652988212,0.11784305443214031,-0.372882,50.81787
405,Dorking,0.17557885655189712,0.42109155353255645,0.13438487835762783,0.037710189957612286,0.45209140145914184,0.5692261175384712,0.32159209859742377,0.543407232624872,0.042834803680240105,-0.332378,51.2322
406,Hull,0.10081414899987372,0.2896763268271681,0.6296286244146778,0.07312695309555188,0.5198299056584607,0.612213752605866,0.47780416453098146,0.31742632513592095,0.10623570361262678,-0.3274198,53.767619999999994
407,Horsham,0.20183109089678605,0.3225570645624888,0.13023261852977494,0.0188828910002051,0.7580470909057032,0.5664221263864798,0.389472953826664,0.48232104017684446,0.08594875871142481,-0.325858,51.06288
408,Biggleswade,0.3457391346329844,0.42362529144996125,0.3083571873762661,0.05389827927801021,0.4053873631978394,0.4822021356164163,0.38131817873207824,0.47027236151914426,0.08489979525142109,-0.26421999999999995,52.086940000000006
409,Peterborough,0.2613263794304365,0.3355759022836473,0.16280554690074467,0.02587744480014233,0.5711410557829707,0.5932828339088781,0.4219607421815257,0.4165328076490349,0.1433836526673201,-0.2405299,52.5695
410,Welwyn Garden City,0.2574993460153681,0.2509538120359384,0.20156273592730112,0.03126088520578885,0.49288363332569013,0.6187813300657234,0.34847450494994153,0.5327017010462199,0.07306391934791347,-0.208661,51.80317
411,Bridlington,0.09253209015682656,0.28007059043174526,0.610930633080886,0.07366100685500285,0.5759392606880791,0.5926510606470503,0.4256650842075658,0.3801967488321801,0.09775203385725852,-0.198802,54.08535
412,Stevenage,0.2870179475462463,0.21488606964132276,0.2590648767542576,0.034132883981508336,0.5813072805138184,0.5934451534874836,0.39649590880976865,0.4864516446545486,0.09475614708997339,-0.19661199999999998,51.90376
413,Crawley,0.22951366656603964,0.42802565788983316,0.12313976789880388,0.01889607654010449,0.6104396535008461,0.5026146183102851,0.3773541970232466,0.4809040712736042,0.10989688483014036,-0.18722750000000002,51.109140000000004
414,Huntingdon,0.17726407963071553,0.5394884749265185,0.2474374894910282,0.03603535490125173,0.6520572088188173,0.36596381228218144,0.2705729009288089,0.5732989196039323,0.10435724694562286,-0.182552,52.33146
415,Hove,0.16641573910937427,0.4428481223151022,0.12651101166314357,0.028037393307936784,0.87275094678129,0.6944445328538008,0.4165284533010431,0.34459549058019845,0.09730620966003367,-0.168749,50.82793
416,Spalding,0.24096625197439434,0.28322192363895665,0.17742942450615568,0.03467076819675577,0.6287455429958876,0.6268050096277791,0.37577248401313446,0.4668765576063137,0.1212340718075363,-0.1537024,52.7901
417,Brighton,0.1534853924870111,0.44634179498037,0.12698057588093445,0.02837763945308648,0.8676635275663181,0.6852066391890383,0.4273385664159063,0.33843068472476107,0.09694906558267659,-0.137163,50.82253
