placename,boilings,bossers,bullets,candy,comfits,cooshies,da-da,dods,dud-dews,fairings,frawzies,goffs,goodie,goodies,grots,gummies,humbugs,ju-jues,jubjubs,ket(s),lollies,lollypops,losion,lozengers,munch,peppermints,peps,smackry,snag,spice,spoggs,stash,suck,suckers,sucks,swadgies,swedgers,swedgies,sweeties,sweets,taffies,toffee,toffees,treats,tuck,tuffies,tutoos,longitude,latitude
Forfar,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.68627451,0.3039216,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.8890620,56.64356
Morecambe,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.056372549,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.007352941,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26323529,0.5892157,0.00000000,0.005882353,0.072058824,0.000000000,0.00000000,0.00000000,0.00000000, -2.8649680,54.07417
Selkirk,0.000000000,0.00000000,0.000000000,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.014430014,0.030303030,0.004329004,0.004329004,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004329004,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.60028860,0.2821068,0.00000000,0.000000000,0.019480519,0.015151515,0.00000000,0.00000000,0.00000000, -2.8385240,55.55066
Galashiels,0.000000000,0.00000000,0.000000000,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.014430014,0.000000000,0.004329004,0.004329004,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004329004,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.66089466,0.2518038,0.00000000,0.000000000,0.019480519,0.015151515,0.00000000,0.00000000,0.00000000, -2.8144490,55.62373
Lancaster,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.056372549,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.007352941,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27794118,0.5745098,0.00000000,0.005882353,0.072058824,0.000000000,0.00000000,0.00000000,0.00000000, -2.8007399,54.04657
St Andrews,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.68137255,0.2990196,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.7967214,56.33978
Hawick,0.000000000,0.00000000,0.000000000,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.014430014,0.045454545,0.004329004,0.004329004,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004329004,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.53968254,0.3124098,0.00000000,0.000000000,0.019480519,0.015151515,0.00000000,0.00000000,0.00000000, -2.7809140,55.42706
Bridport,0.000000000,0.00000000,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.009803922,0.024509804,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25000000,0.6617647,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.7583010,50.73358
Shrewsbury,0.000000000,0.00000000,0.000000000,0.039215686,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.003267974,0.009803922,0,0.003267974,0.009803922,0.000000000,0.000000000,0.013071895,0.003267974,0.000000000,0.003267974,0.000000000,0.003267974,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.029411765,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26062092,0.5498366,0.00000000,0.007352941,0.020424837,0.029411765,0.00000000,0.00000000,0.00000000, -2.7553268,52.70730
Penrith,0.000000000,0.00000000,0.031862745,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.007352941,0.000000000,0,0.013480392,0.000000000,0.000000000,0.220588235,0.035539216,0.016911765,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.15416667,0.4899510,0.00000000,0.009558824,0.016911765,0.000000000,0.00000000,0.00000000,0.00000000, -2.7527080,54.66410
Kendal,0.000000000,0.00000000,0.007352941,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.046568627,0.000000000,0,0.013480392,0.000000000,0.000000000,0.036764706,0.020833333,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23995098,0.5463235,0.00000000,0.009558824,0.065931373,0.000000000,0.00000000,0.00000000,0.00000000, -2.7462900,54.32801
Street,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26960784,0.7107843,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.7429190,51.12468
Glastonbury,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26960784,0.6911765,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.7184540,51.14743
Hereford,0.009803922,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.019607843,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17647059,0.6764706,0.02941176,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -2.7159740,52.05640
Ludlow,0.000000000,0.00000000,0.000000000,0.031862745,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.009803922,0.000000000,0.000000000,0.017156863,0.007352941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.088235294,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.16176471,0.6544118,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -2.7139129,52.36775
Preston,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014705882,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26470588,0.5686275,0.00000000,0.058823529,0.073529412,0.000000000,0.00000000,0.00000000,0.00000000, -2.7030900,53.76320
Whitchurch,0.000000000,0.00000000,0.000000000,0.027941176,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.000000000,0.009803922,0,0.000000000,0.009803922,0.000000000,0.000000000,0.022058824,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25833333,0.6063725,0.00000000,0.007352941,0.030392157,0.007352941,0.00000000,0.00000000,0.00000000, -2.6820450,52.96872
Wells,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.24019608,0.7205882,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.6445979,51.20935
Yeovil,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27941176,0.6617647,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.6333080,50.94206
Wigan,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.024509804,0.007352941,0,0.000000000,0.000000000,0.000000000,0.000000000,0.004201681,0.004201681,0.000000000,0.000000000,0.014705882,0.004201681,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18802521,0.6292017,0.00000000,0.063025210,0.060574230,0.000000000,0.00000000,0.00000000,0.00000000, -2.6325074,53.54506
Warrington,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.014705882,0.007352941,0,0.000000000,0.000000000,0.000000000,0.000000000,0.018907563,0.004201681,0.000000000,0.000000000,0.014705882,0.004201681,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20273109,0.5850840,0.00000000,0.063025210,0.045868347,0.029411765,0.00000000,0.00000000,0.00000000, -2.5969501,53.39004
Arbroath,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.68627451,0.3039216,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.5915430,56.55911
Bristol,0.009803922,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.000000000,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.019607843,0.009803922,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25490196,0.6470588,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -2.5879100,51.45451
Guernsey,0.000000000,0.00000000,0.000000000,0.026262626,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.026262626,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.026262626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18787879,0.6727273,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.5852780,49.46569
Ross-on-Wye,0.009803922,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.009803922,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.15686275,0.6960784,0.02941176,0.000000000,0.004901961,0.039215686,0.00000000,0.00000000,0.00000000, -2.5824460,51.91445
Jedburgh,0.000000000,0.00000000,0.017676768,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.010101010,0.093434343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.41666667,0.4217172,0.00000000,0.000000000,0.000000000,0.010101010,0.00000000,0.00000000,0.00000000, -2.5549369,55.47772
Sedbergh,0.000000000,0.00000000,0.007352941,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.046568627,0.000000000,0,0.003676471,0.000000000,0.000000000,0.066176471,0.025735294,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.03921569,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19583333,0.5169118,0.00000000,0.009558824,0.065931373,0.000000000,0.00000000,0.00000000,0.00000000, -2.5281740,54.32363
Sedbergh,0.000000000,0.00000000,0.007352941,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.046568627,0.000000000,0,0.003676471,0.000000000,0.000000000,0.066176471,0.025735294,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.03921569,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19583333,0.5169118,0.00000000,0.009558824,0.065931373,0.000000000,0.00000000,0.00000000,0.00000000, -2.5281740,54.32363
Nantwich,0.000000000,0.00000000,0.000000000,0.027941176,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.014705882,0.017156863,0,0.000000000,0.000000000,0.000000000,0.000000000,0.022058824,0.020588235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22647059,0.6186275,0.00000000,0.007352941,0.037745098,0.007352941,0.00000000,0.00000000,0.00000000, -2.5241020,53.06718
Banff,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63131313,0.2828283,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -2.5240380,57.66651
Dunbar,0.000000000,0.00000000,0.000000000,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.010101010,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63636364,0.3181818,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.5167370,56.00209
Cinderford,0.009803922,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.009803922,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.15686275,0.6960784,0.02941176,0.000000000,0.004901961,0.039215686,0.00000000,0.00000000,0.00000000, -2.5009579,51.82530
Banchory,0.000000000,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01470588,0.02941176,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.64215686,0.2745098,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.00000000,0.00000000, -2.4909599,57.05386
Blackburn,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.049019608,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014705882,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.24509804,0.5637255,0.00000000,0.058823529,0.068627451,0.000000000,0.00000000,0.00000000,0.00000000, -2.4875290,53.74858
Market Drayton,0.000000000,0.00000000,0.000000000,0.045098039,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.003267974,0.009803922,0,0.010620915,0.009803922,0.000000000,0.000000000,0.003267974,0.009150327,0.000000000,0.003267974,0.000000000,0.010620915,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27140523,0.5385621,0.00000000,0.007352941,0.033660131,0.029411765,0.00000000,0.00000000,0.00000000, -2.4834850,52.90355
Telford,0.000000000,0.00000000,0.000000000,0.041666667,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.003267974,0.000000000,0,0.003267974,0.009803922,0.000000000,0.000000000,0.020424837,0.010620915,0.000000000,0.003267974,0.000000000,0.003267974,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26797386,0.5057190,0.00000000,0.000000000,0.003267974,0.029411765,0.00000000,0.00000000,0.00000000, -2.4672611,52.67759
Montrose,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01470588,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.61274510,0.3431373,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.00000000,0.00000000, -2.4661150,56.70692
Turriff,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63131313,0.2828283,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -2.4623000,57.53893
Weymouth,0.000000000,0.01470588,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.33823529,0.5735294,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.4576210,50.61443
Crewe,0.000000000,0.00000000,0.000000000,0.027941176,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.024509804,0.017156863,0,0.000000000,0.000000000,0.000000000,0.000000000,0.018907563,0.024789916,0.000000000,0.000000000,0.000000000,0.004201681,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20861345,0.6007703,0.00000000,0.011554622,0.051750700,0.000000000,0.00000000,0.00000000,0.00000000, -2.4438209,53.10040
Fortuneswell,0.000000000,0.01470588,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.33823529,0.5735294,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.4422190,50.55919
Dorchester,0.000000000,0.01470588,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.33823529,0.5735294,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.4411810,50.71116
Alston,0.000000000,0.00000000,0.063725490,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.313725490,0.014705882,0.007352941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.15196078,0.4411765,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.4386850,54.81217
Kelso,0.000000000,0.00000000,0.000000000,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.010101010,0.065656566,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.51515152,0.3585859,0.00000000,0.000000000,0.000000000,0.010101010,0.00000000,0.00000000,0.00000000, -2.4322070,55.60003
Wincanton,0.000000000,0.01470588,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019607843,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.30882353,0.6274510,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.4160070,51.05569
Clitheroe,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.049019608,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.03921569,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22647059,0.5990196,0.00000000,0.005882353,0.064705882,0.000000000,0.00000000,0.00000000,0.00000000, -2.3930830,53.87110
