index,placename,longitude,latitude,past_participle,present_participle
356,Rugby,-1.265032,52.37088,0.2811664863582418,0.25888367052072325
357,Oxford,-1.2577263,51.75202,0.4661546226746537,0.31701472319857404
358,Middlesbrough,-1.234956,54.57423000000001,0.5184471863595101,0.1508686741385008
359,Hartlepool,-1.212926,54.69174,0.38330404072496593,0.13656757644349868
360,Loughborough,-1.206166,52.7721,0.4432172558694345,0.19169338766907068
361,Mansfield,-1.198674,53.1472,0.426732297297507,0.12932068308921316
362,Nottingham,-1.1581086,52.95478000000001,0.6244442708354487,0.2668444295338059
363,Bicester,-1.1535898999999998,51.8996,0.2296656412376703,0.16234779403315786
364,Leicester,-1.1397591999999999,52.636880000000005,0.4389201321357039,0.318880610850776
365,Doncaster,-1.128462,53.522819999999996,0.6097669746625477,0.06710900840832426
366,Worksop,-1.122745,53.3093,0.3774717967739047,0.08327498616708431
367,Basingstoke,-1.0923964,51.26654,0.3107168112006679,0.22268185067855992
368,Portsmouth,-1.0879769,50.81977,0.5024728823241296,0.24345560058968502
369,York,-1.0872979,53.95997,0.5782301590187969,0.1776206290573041
370,Selby,-1.067189,53.783519999999996,0.3411282593819558,0.08315858365619319
371,Helmsley,-1.0562636,54.24651,0.1860180433002828,0.02527471227349814
372,Towcester,-0.9896879999999999,52.13511,0.20335440685365766,0.19618313460991565
373,Reading,-0.9781303,51.45426,0.39448988017477754,0.30538020891601225
374,Retford,-0.9455030000000001,53.32136,0.32316294513753335,0.052110291376160446
375,Petersfield,-0.93899,51.00759,0.2438708880079155,0.14137858787311888
376,Northampton,-0.9026559999999999,52.24048,0.31840356412180565,0.3470571511812682
377,Melton Mowbray,-0.887126,52.7664,0.29442595074589706,0.12177702049745916
378,Aylesbury,-0.8084,51.81561,0.28796815247938606,0.28595243457764274
379,Newark-on-Trent,-0.80657,53.070040000000006,0.43469750427263876,0.12698944366400297
380,Malton,-0.7978970000000001,54.13684,0.293154909649753,0.07357707782315259
381,Chichester,-0.774936,50.83761,0.29429598873758367,0.18705540152718494
382,Gainsborough,-0.774465,53.400580000000005,0.3223180549583918,0.046017010834000414
383,Milton Keynes,-0.7594171,52.040620000000004,0.334138697978045,0.3211744830567764
384,Aldershot,-0.7557509,51.24837,0.2602460451352701,0.31092238642709663
385,High Wycombe,-0.748229,51.628609999999995,0.3003554536924224,0.24374327344698568
386,Midhurst,-0.737274,50.9869,0.20640499037733945,0.16076998190152725
387,Kettering,-0.7302489999999999,52.39632,0.26508192461169605,0.22751308842731108
388,Wellingborough,-0.693964,52.30242,0.215712973617514,0.2216547395520475
389,Corby,-0.6842333,52.4923,0.2590544730389837,0.21442718540800848
390,Bognor Regis,-0.673061,50.783,0.2201511067038912,0.2223177765151759
391,Scunthorpe,-0.654413,53.58865,0.4904539085814839,0.051937608974577124
392,Grantham,-0.643582,52.912519999999994,0.35460863495790107,0.11475084417636917
393,Whitby,-0.613347,54.48633,0.3683516526056735,0.036079847178565556
394,Slough,-0.5950406,51.51054,0.21224272948420767,0.3631591996775981
395,Guildford,-0.570409,51.23622,0.2305651090000093,0.3257858959006296
396,Woking,-0.5600349,51.31677,0.26045115558984305,0.3992103916185779
397,Lincoln,-0.540579,53.23069,0.5182957303620669,0.15927771100867563
398,Bedford,-0.46677820000000003,52.13864,0.29953147858454093,0.2837710564373018
399,Heathrow,-0.4542955,51.47002,0.22680964435500583,0.4725441858494938
400,Driffield,-0.443377,54.006,0.28410347988880513,0.05101756272098578
401,Beverley,-0.435093,53.84196,0.46494767466626824,0.0752089736335642
402,Luton,-0.4200255,51.87867,0.23936004210054065,0.35991371617581086
403,Scarborough,-0.399752,54.28311,0.4350588200292313,0.0815563883207303
404,Worthing,-0.372882,50.81787,0.21329667934332466,0.35297020280081265
405,Dorking,-0.332378,51.2322,0.20973158071881917,0.3257829740412559
406,Hull,-0.3274198,53.767619999999994,0.6711279075102784,0.10474970042052095
407,Horsham,-0.325858,51.06288,0.13666062475140103,0.2868736122177595
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.17296333652744428,0.19721835816850858
409,Peterborough,-0.2405299,52.5695,0.32043026889314724,0.2953644356347604
410,Welwyn Garden City,-0.208661,51.80317,0.2434122590052763,0.4866363786257369
411,Bridlington,-0.198802,54.08535,0.330321692502712,0.06517110915218595
412,Stevenage,-0.19661199999999998,51.90376,0.22579108580976923,0.30561631339599055
413,Crawley,-0.18722750000000002,51.109140000000004,0.12939470080153354,0.3646740911444277
414,Huntingdon,-0.182552,52.33146,0.20805077530464602,0.1816997480438888
415,Hove,-0.168749,50.82793,0.16687188020402205,0.29474668426362705
416,Spalding,-0.1537024,52.7901,0.2636262908856355,0.16410320356450891
417,Brighton,-0.137163,50.82253,0.27404681236284867,0.4929259451600947
418,London,-0.12775830000000002,51.50735,0.4382974348219405,1.0
419,Grimsby,-0.08078400000000001,53.56746999999999,0.49684981559643443,0.08032091089851569
420,Boston,-0.026576999999999996,52.97894,0.37533666747473304,0.17499027868657546
421,Royston,-0.024066,52.048140000000004,0.14751160475460354,0.18000821331571618
422,Louth_Lincs,-0.007711,53.36596,0.34566302284364586,0.05426784699803274
423,Lewes,0.00878,50.873870000000004,0.1485669923448113,0.28152390250419557
424,Chatteris,0.054012,52.4561,0.13374592345287434,0.12971334152679875
425,Uckfield,0.095913,50.966409999999996,0.14010859258704972,0.3056600869939992
426,Cambridge,0.12181700000000001,52.20534,0.33930722528646384,0.4145732681368553
427,Bishop's Stortford,0.15365020000000001,51.87216,0.1781794264021551,0.3046665972424809
428,Wisbech,0.158797,52.66631999999999,0.17401093305270443,0.15533594603780307
429,Sevenoaks,0.190898,51.27241,0.16430362898328274,0.38925968997748517
430,Tunbridge Wells,0.26369499999999996,51.13238,0.13201447974090688,0.3691622381098471
431,Eastbourne,0.29047199999999995,50.768029999999996,0.1602582080395817,0.31650062902395804
432,Brentwood,0.30717490000000003,51.620470000000005,0.2255425013374639,0.5501560238860667
433,Skegness,0.337881,53.1464,0.26258737703408297,0.10450373540155966
434,Downham Market,0.385472,52.606609999999996,0.1251432617065224,0.14829397866658314
435,King's Lynn,0.4022963,52.75168000000001,0.21233922218672027,0.2215977756500025
436,Bexhill,0.4662071,50.849909999999994,0.12017990958495067,0.22801618078900737
437,Chelmsford,0.4685497,51.73559,0.1555578673870975,0.32578336465957614
438,Mildenhall,0.5156095,52.347570000000005,0.17979819885770212,0.2294981274054701
439,Medway,0.5417860999999999,51.404740000000004,0.15221382821995783,0.3119317615432135
440,Braintree,0.5509269,51.88009,0.15235654009436309,0.2597947924593483
441,Gillingham,0.551438,51.38632,0.22682470629012774,0.46201380789961355
442,Hastings,0.573453,50.85426,0.1609886996063742,0.29021900591562494
443,Maldon,0.6714479999999999,51.731809999999996,0.15731001278930531,0.2673453650900476
444,Southend,0.7077123000000001,51.54593,0.17598675999817293,0.37720147600245313
445,Bury St Edmunds,0.7104931999999999,52.24292,0.24234643087481156,0.3322006337919896
446,Thetford,0.751657,52.412859999999995,0.14669225516260437,0.19641425597842005
447,Ashford,0.8750190000000001,51.14647,0.15156823164876965,0.2810613843181553
448,Faversham,0.889358,51.31599,0.14604188112586805,0.26556395544987915
449,Colchester,0.891874,51.89593,0.2389817474460157,0.33585056016208237
450,New Romney,0.939473,50.98512,0.1000692431652579,0.1795151048153687
451,Canterbury,1.0789089,51.280229999999996,0.18634324984792044,0.3524404413439762
452,Ipswich,1.14822,52.056740000000005,0.2600715858463354,0.3321664833047454
453,Clacton,1.153035,51.78953,0.14700698886371766,0.20596871703602745
454,Folkestone,1.169456,51.0814,0.1473921296927453,0.2706570860929718
455,Sheringham,1.2109589,52.944419999999994,0.13052971971590424,0.12476742095537922
456,Harwich,1.260297,51.93473,0.11789837908070892,0.1660659578610197
457,Norwich,1.297355,52.63089,0.31606523677199844,0.40106089893959945
458,Cromer,1.301866,52.93145,0.17184837121609844,0.16756896643892105
459,Cromer,1.301866,52.93145,0.17184837121609844,0.16756896643892105
460,Dover,1.3134027,51.12788,0.13212477848547557,0.24767067893087352
461,Felixstowe,1.3512549999999999,51.961729999999996,0.16353179946883037,0.19944565367057124
462,Margate,1.3868339,51.38965,0.15738197645328078,0.26365999159451126
463,Ramsgate,1.4198950000000001,51.33555,0.15318410543610628,0.2620893112444894
464,Great Yarmouth,1.728047,52.59823000000001,0.19156717826536038,0.2398027973381461
465,Lowestoft,1.7534490000000003,52.48114,0.20087990176355983,0.2505656019377642
466,Swaffham,0.687481,52.64747,0.12432202180308731,0.14624880473857632
467,Dereham,0.9378270000000001,52.681619999999995,0.25816212294869206,0.3023476147674345
468,Ely,0.262363,52.39954,0.18497107696260973,0.19775560530404226
469,March,0.088622,52.551719999999996,0.1495968372884038,0.1569395797503803
470,St Neots,-0.26510300000000003,52.23008,0.19725123908874698,0.16309914710812742
471,Banham,1.0402849,52.45125,0.1701847767964987,0.20046828761151708
472,Holt,1.086747,52.90936,0.1737422469037398,0.16597683913381275
473,Hunstanton,0.49103199999999997,52.93891,0.1375505756852383,0.0944501165891195
474,Horncastle,-0.11245,53.20731,0.25837082052593147,0.05670848704056931
475,Market Weighton,-0.6677465,53.86484,0.26382994467986887,0.04593111034434945
476,Hawes,-2.1968695,54.303830000000005,0.07591309986865626,0.01
477,Reeth,-1.9428115000000001,54.38946,0.28835213999898884,0.06871310740789785
478,Aysgarth,-1.9967433999999997,54.29159,0.17816778212940276,0.026431435111502137
479,Stanhope,-2.011302,54.74946,0.24811901615109172,0.20248335558334865
480,Keswick,-3.134706,54.60128,0.19677253890624416,0.10022188371815607
481,Oxenholme,-2.7243327999999996,54.30134,0.19876107697827056,0.04632552469443976
