,Unnamed:_0,Unnamed:_0,placename,dont_have,have_no,have_not_got,havent,havent_got,longitude,latitude
432,432,149,Blackburn,0.2984145292375845,0.5796239942666168,0.7202141876629852,0.01,0.2273910486625416,-2.487529,53.748580000000004
433,433,410,Wellingborough,0.6311508764131925,0.12042628339005987,0.7217487317854916,0.01,0.7506488538754558,-0.693964,52.30242
434,434,352,Blackpool,0.4278786433622977,0.3109050603067516,0.7250673847800988,0.01,0.6104622180732324,-3.0356748,53.81751
435,435,456,Worcester,0.6338113072956582,0.05071626434126902,0.7291492916484658,0.01,0.9066814987124444,-2.221575,52.19364
436,436,426,Nuneaton,0.6516096706218435,0.0750160902921342,0.72980305131407,0.01,0.8192658126016007,-1.465382,52.52049
437,437,450,Stratford-upon-Avon,0.6015130907222839,0.08439796832123099,0.7309782562704936,0.01,0.880550914619703,-1.7082979999999999,52.19173
438,438,375,Grimsby,0.6018108857824053,0.15149965368019472,0.7336363573495076,0.01,0.6794444461336188,-0.08078400000000001,53.56746999999999
439,439,413,Kettering,0.5711361369593829,0.15409380772497466,0.7363138712618232,0.01,0.7645816436045386,-0.7302489999999999,52.39632
440,440,457,Coventry,0.6138572819623063,0.05873088812163923,0.7477952395764994,0.01,0.911831121410432,-1.519693,52.40682
441,441,361,Clacton,0.42964791822102494,0.28709911860287723,0.7525029413188494,0.01,0.6402303382352023,1.153035,51.78953
442,442,343,Mildenhall,0.5593600766829878,0.20737202149345813,0.7651706668815977,0.01,0.6012782694115112,0.5156095,52.34757000000001
443,443,317,Grantham,0.6035413192756862,0.20877124002678266,0.7703321828315436,0.01,0.5642579857129931,-0.643582,52.912519999999994
444,444,224,Ely,0.5600463191726722,0.2765485013557183,0.7720025495371625,0.01,0.43331916068839066,0.262363,52.39954
445,445,200,Barrow-in-Furness,0.3811198202083856,0.42571908825362975,0.7850194595160099,0.01,0.374531634171868,-3.2188939999999997,54.10896999999999
446,446,469,Bromsgrove,0.6354011350460236,0.01,0.7872073598041214,0.01,0.9941703836382846,-2.061906,52.33559
447,447,458,Leamington Spa,0.6281177035228442,0.0372818918242089,0.7953711287075219,0.01,0.9144236039770623,-1.5200789,52.28519
448,448,219,Folkestone,0.480694321493697,0.3498214566388856,0.797596756245572,0.01,0.4241226253183049,1.169456,51.0814
449,449,203,Faversham,0.480694321493697,0.3678238378579217,0.797596756245572,0.01,0.3817103610878632,0.889358,51.31599
450,450,448,Louth_Lincs,0.5517048150796366,0.08541457677124185,0.8037848546521831,0.01,0.8797587446779188,-0.007711,53.36596
451,451,158,Gillingham,0.485806250487628,0.40916182916459776,0.8060787633567886,0.01,0.2714675271332317,0.551438,51.38632
452,452,159,Medway,0.485806250487628,0.40916182916459776,0.8060787633567886,0.01,0.2714675271332317,0.5417860999999999,51.404740000000004
453,453,222,Canterbury,0.4605695630278837,0.3601524095542928,0.8066603525641769,0.01,0.4289422022145461,1.0789089,51.280229999999996
454,454,437,Holt,0.477256860651704,0.15472948842244014,0.8121980650135114,0.01,0.841099708919771,1.086747,52.90936
455,455,436,Sheringham,0.477256860651704,0.15472948842244014,0.8121980650135114,0.01,0.841099708919771,1.2109589,52.944419999999994
456,456,420,Cromer,0.4789923266349428,0.16897834936434314,0.8151515168837121,0.01,0.8029798010055562,1.301866,52.93145
457,457,226,Dover,0.4694608582050358,0.3469715883173181,0.8222329418722047,0.01,0.43722293706383664,1.3134027,51.12788
458,458,259,Ramsgate,0.4731142432638095,0.3228527330905329,0.8286316448618071,0.01,0.4846879974966549,1.4198950000000001,51.33555
459,459,258,Margate,0.4731142432638095,0.3228527330905329,0.8286316448618071,0.01,0.4846879974966549,1.3868339,51.38965
460,460,427,Lincoln,0.6433352438781785,0.03744195358016787,0.8387188198037486,0.01,0.8281210630263937,-0.540579,53.23069
461,461,171,Lancaster,0.3852673012107361,0.4397994757857328,0.8523447345732732,0.01,0.3014012109206132,-2.8007399,54.046569999999996
462,462,335,Colchester,0.5042810277492847,0.23346160704886995,0.8561921294836878,0.01,0.5897955280450009,0.891874,51.89593
463,463,190,Morecambe,0.3882195489605544,0.4167616382440889,0.8588761106043263,0.01,0.3470980568166281,-2.864968,54.074169999999995
464,464,445,Skegness,0.6045348814038012,0.042308455827041035,0.8722438414159369,0.01,0.8592196316685229,0.337881,53.1464
465,465,402,Boston,0.6092763313215758,0.09100952824080584,0.8790849709464871,0.01,0.732734208279992,-0.026576999999999996,52.97894
466,466,423,Northampton,0.6114094315616829,0.07678397959669245,0.8815543012758076,0.01,0.8058329864061679,-0.9026559999999999,52.24048
467,467,452,Horncastle,0.5629183510590688,0.057551333920066165,0.8966666652095834,0.01,0.887052473228459,-0.11245,53.20731
468,468,205,Southend,0.5156504020419074,0.31824843411055403,0.8983778638734694,0.01,0.3889949114763438,0.7077123000000001,51.54593
469,469,160,Preston,0.2984145292375845,0.5024086169943286,0.9002677345787317,0.01,0.2728692549978277,-2.70309,53.7632
470,470,218,Maldon,0.5273435782219503,0.2745657543787466,1.0,0.01,0.4209692953336135,0.6714479999999999,51.7318
