placename,bap,bap (only if crusty),bap (only if soft),barm,barmcake,batch,breadbun,breadcake,breadroll,bun,butty,cake,cob,cob (only if crusty),cookie,dinner roll,flour bap,flourcake,Glasgow (only if browner on top),morning roll,muffin,oven bottom bread,rhol bara,roll,roll (only if crusty),roll (only if soft),softie,split,stottie,stottiecake,teacake,longitude,latitude
Doncaster,0.08823207,0.000000000,0.001277139,0.018244846,0.0012771392,0.001642036,0.011877395,0.361156723,0.005218026,0.162835249,0.000000000,0.000000000,0.039700785,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.001277139,0.000000000,0.22169312,0.000000000,0.0057471264,0.000000000,0.0000000000,0.000000000,0.000000000,0.079821201, -1.1284620,53.52282
Worksop,0.11336102,0.000000000,0.001038422,0.035306334,0.0000000000,0.000000000,0.000000000,0.353236414,0.009518865,0.083766009,0.000000000,0.000000000,0.228452752,0.003807546,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0010384216,0.011422638,0.000000000,0.000000000,0.14762894,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011422638, -1.1227450,53.30930
Basingstoke,0.06818182,0.000000000,0.014204545,0.005681818,0.0000000000,0.000000000,0.000000000,0.002840909,0.028409091,0.170454545,0.000000000,0.000000000,0.005681818,0.014204545,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.69034091,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.0923964,51.26654
Portsmouth,0.10700758,0.000000000,0.003787879,0.017045455,0.0000000000,0.003787879,0.005681818,0.000000000,0.036931818,0.224431818,0.000000000,0.000000000,0.015151515,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58617424,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.0879769,50.81977
York,0.19845631,0.000000000,0.001569859,0.010989011,0.0000000000,0.003663004,0.029958137,0.032967033,0.010727368,0.418236525,0.000000000,0.000000000,0.010989011,0.003663004,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021978022,0.000000000,0.000000000,0.23600209,0.000000000,0.0027472527,0.000000000,0.0000000000,0.000000000,0.000000000,0.018053375, -1.0872979,53.95997
Selby,0.22043433,0.000000000,0.004884005,0.022937380,0.0012210012,0.001569859,0.013736264,0.143816501,0.010116867,0.268315018,0.000000000,0.000000000,0.013779871,0.003663004,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021978022,0.001221001,0.000000000,0.21707657,0.000000000,0.0064102564,0.000000000,0.0000000000,0.000000000,0.000000000,0.048840049, -1.0671890,53.78352
Helmsley,0.15407407,0.000000000,0.002777778,0.033333333,0.0000000000,0.003703704,0.027222222,0.003703704,0.020740741,0.418888889,0.000000000,0.000000000,0.022222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022222222,0.000000000,0.000000000,0.27166667,0.000000000,0.0027777778,0.000000000,0.0000000000,0.000000000,0.000000000,0.016666667, -1.0562636,54.24651
Towcester,0.09848485,0.000000000,0.011742424,0.011363636,0.0000000000,0.000000000,0.003787879,0.000000000,0.020833333,0.112121212,0.000000000,0.000000000,0.013257576,0.002272727,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.009469697,0.000000000,0.000000000,0.71060606,0.000000000,0.0022727273,0.000000000,0.0000000000,0.000000000,0.000000000,0.003787879, -0.9896880,52.13511
Reading,0.11420722,0.000000000,0.015567766,0.010989011,0.0015698587,0.000000000,0.001569859,0.004317111,0.028126635,0.170329670,0.000000000,0.000000000,0.008241758,0.013736264,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.62977499,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.001569859, -0.9781303,51.45426
Retford,0.06367255,0.000000000,0.004845967,0.012461059,0.0000000000,0.000000000,0.007995846,0.246625130,0.015039806,0.133644860,0.000000000,0.000000000,0.262530287,0.003807546,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0010384216,0.011422638,0.000000000,0.000000000,0.21407061,0.000000000,0.0057113188,0.000000000,0.0000000000,0.000000000,0.000000000,0.017133956, -0.9455030,53.32136
Petersfield,0.08426966,0.000000000,0.003745318,0.016853933,0.0000000000,0.003745318,0.000000000,0.000000000,0.039325843,0.220973783,0.000000000,0.000000000,0.011235955,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.61985019,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.9389900,51.00759
Northampton,0.09770115,0.000000000,0.002298851,0.011494253,0.0000000000,0.000000000,0.003831418,0.000000000,0.026819923,0.075095785,0.000000000,0.000000000,0.017241379,0.002298851,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003831418,0.000000000,0.000000000,0.75325670,0.000000000,0.0022988506,0.000000000,0.0000000000,0.000000000,0.000000000,0.003831418, -0.9026560,52.24048
Melton Mowbray,0.07891550,0.000000000,0.004541701,0.011368015,0.0000000000,0.000000000,0.000000000,0.000000000,0.020823011,0.094605010,0.000000000,0.000000000,0.475832645,0.001651528,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0016515277,0.000000000,0.000000000,0.000000000,0.29230663,0.000000000,0.0067437380,0.000000000,0.0000000000,0.000000000,0.000000000,0.011560694, -0.8871260,52.76640
Aylesbury,0.10606061,0.000000000,0.019886364,0.000000000,0.0056818182,0.003787879,0.000000000,0.000000000,0.022727273,0.160037879,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005681818,0.000000000,0.000000000,0.66477273,0.000000000,0.0113636364,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.8084000,51.81561
Newark-on-Trent,0.06310861,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.025655431,0.108052434,0.000000000,0.000000000,0.552808989,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.23164794,0.000000000,0.0074906367,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.8065700,53.07004
Malton,0.16391941,0.000000000,0.002747253,0.021978022,0.0000000000,0.003663004,0.037545788,0.005494505,0.016483516,0.451465201,0.000000000,0.000000000,0.017399267,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021978022,0.000000000,0.000000000,0.23809524,0.000000000,0.0027472527,0.000000000,0.0000000000,0.000000000,0.000000000,0.016483516, -0.7978970,54.13684
Chichester,0.07222222,0.000000000,0.003703704,0.022222222,0.0000000000,0.011111111,0.005555556,0.000000000,0.033333333,0.203703704,0.000000000,0.000000000,0.014814815,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.63333333,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.7749360,50.83761
Gainsborough,0.08084291,0.000000000,0.003831418,0.011494253,0.0014367816,0.000000000,0.018103448,0.224137931,0.037739464,0.238505747,0.000000000,0.000000000,0.112452107,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.23697318,0.000000000,0.0057471264,0.000000000,0.0000000000,0.000000000,0.000000000,0.017241379, -0.7744650,53.40057
Milton Keynes,0.09831461,0.000000000,0.011610487,0.000000000,0.0056179775,0.011235955,0.007490637,0.000000000,0.029026217,0.113670412,0.000000000,0.000000000,0.007490637,0.002247191,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.009363296,0.000000000,0.000000000,0.68670412,0.000000000,0.0134831461,0.000000000,0.0000000000,0.000000000,0.000000000,0.003745318, -0.7594171,52.04062
Aldershot,0.08188825,0.000000000,0.010597303,0.028901734,0.0000000000,0.000000000,0.000000000,0.000000000,0.026011561,0.202312139,0.000000000,0.000000000,0.026011561,0.011560694,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.023121387,0.000000000,0.000000000,0.57803468,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011560694, -0.7557509,51.24837
High Wycombe,0.09962948,0.000000000,0.013928915,0.000000000,0.0016467682,0.003842459,0.001646768,0.001646768,0.022780294,0.152737752,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.70049403,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.001646768, -0.7482290,51.62861
Midhurst,0.06513410,0.000000000,0.007662835,0.028735632,0.0000000000,0.011494253,0.005747126,0.000000000,0.040229885,0.203065134,0.000000000,0.000000000,0.015325670,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.62260536,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.7372740,50.98690
Kettering,0.10919540,0.000000000,0.002298851,0.011494253,0.0000000000,0.000000000,0.003831418,0.000000000,0.032567050,0.080842912,0.000000000,0.000000000,0.084291188,0.002298851,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.67088123,0.000000000,0.0022988506,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.7302490,52.39632
Wellingborough,0.10919540,0.000000000,0.002298851,0.011494253,0.0000000000,0.000000000,0.003831418,0.000000000,0.042145594,0.057854406,0.000000000,0.000000000,0.040229885,0.002298851,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.72835249,0.000000000,0.0022988506,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.6939640,52.30242
Corby,0.11494253,0.000000000,0.000000000,0.011494253,0.0000000000,0.000000000,0.000000000,0.000000000,0.028735632,0.074712644,0.000000000,0.000000000,0.143678161,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.62643678,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.6842333,52.49230
Bognor Regis,0.08703704,0.000000000,0.003703704,0.022222222,0.0000000000,0.022222222,0.005555556,0.000000000,0.037037037,0.170370370,0.000000000,0.000000000,0.003703704,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.64814815,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.6730610,50.78300
Scunthorpe,0.20918561,0.000000000,0.005208333,0.049242424,0.0014204545,0.003314394,0.043939394,0.178503788,0.028314394,0.272253788,0.000000000,0.000000000,0.028787879,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.16278409,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.017045455, -0.6544130,53.58865
Grantham,0.08228128,0.000000000,0.003114618,0.004651163,0.0000000000,0.000000000,0.000000000,0.000000000,0.034994463,0.139728682,0.000000000,0.000000000,0.402048726,0.003114618,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0016611296,0.017441860,0.000000000,0.000000000,0.30321152,0.000000000,0.0077519380,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.6435820,52.91252
Whitby,0.13648148,0.000000000,0.000000000,0.055555556,0.0000000000,0.011111111,0.040740741,0.016666667,0.025925926,0.525370370,0.002222222,0.002222222,0.017592593,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.14166667,0.000000000,0.0000000000,0.000000000,0.0000000000,0.002222222,0.000000000,0.022222222, -0.6133470,54.48634
Slough,0.17762750,0.000000000,0.012721893,0.023668639,0.0016906171,0.002366864,0.001690617,0.001690617,0.015497323,0.177514793,0.000000000,0.000000000,0.026035503,0.000000000,0.00000000,0.0029585799,0.000000000,0.00000000,0.000000000,0.0000000000,0.025147929,0.000000000,0.000000000,0.52230206,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.009087067, -0.5950406,51.51054
Guildford,0.09185606,0.000000000,0.017992424,0.028409091,0.0000000000,0.000000000,0.000000000,0.000000000,0.020833333,0.188446970,0.000000000,0.000000000,0.025568182,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022727273,0.000000000,0.000000000,0.57007576,0.000000000,0.0113636364,0.000000000,0.0000000000,0.000000000,0.000000000,0.022727273, -0.5704090,51.23622
Woking,0.11340996,0.000000000,0.020498084,0.032567050,0.0000000000,0.002298851,0.000000000,0.000000000,0.020114943,0.191570881,0.000000000,0.000000000,0.028160920,0.000000000,0.00000000,0.0143678161,0.000000000,0.00000000,0.000000000,0.0000000000,0.022988506,0.000000000,0.000000000,0.51954023,0.000000000,0.0114942529,0.000000000,0.0000000000,0.000000000,0.000000000,0.022988506, -0.5600349,51.31677
Lincoln,0.08872621,0.000000000,0.009760859,0.000000000,0.0014641288,0.000000000,0.015129331,0.021473890,0.045778429,0.189751098,0.000000000,0.000000000,0.294192289,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.017569546,0.000000000,0.000000000,0.31029771,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005856515, -0.5405790,53.23069
Bedford,0.07279693,0.000000000,0.002873563,0.005747126,0.0000000000,0.011494253,0.003831418,0.000000000,0.068965517,0.062260536,0.000000000,0.000000000,0.017241379,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.009578544,0.000000000,0.000000000,0.72988506,0.000000000,0.0114942529,0.000000000,0.0000000000,0.000000000,0.000000000,0.003831418, -0.4667782,52.13864
Heathrow,0.17935606,0.000000000,0.009375000,0.015151515,0.0000000000,0.002272727,0.000000000,0.000000000,0.015151515,0.155303030,0.000000000,0.000000000,0.025000000,0.000000000,0.00000000,0.0350378788,0.000000000,0.00000000,0.000000000,0.0000000000,0.024147727,0.000000000,0.000000000,0.52073864,0.000000000,0.0113636364,0.000000000,0.0000000000,0.000000000,0.000000000,0.007102273, -0.4542955,51.47002
Driffield,0.18750000,0.000000000,0.001388889,0.066666667,0.0000000000,0.003240741,0.065277778,0.163425926,0.012500000,0.298611111,0.000000000,0.011111111,0.017592593,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.15046296,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.022222222, -0.4433770,54.00600
Beverley,0.18194444,0.000000000,0.001388889,0.070370370,0.0013888889,0.003240741,0.062962963,0.207870370,0.021759259,0.282870370,0.000000000,0.011111111,0.011111111,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.12731481,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.016666667, -0.4350930,53.84196
Luton,0.13529101,0.000000000,0.014259259,0.012962963,0.0074074074,0.003439153,0.000000000,0.000000000,0.029365079,0.098809524,0.000000000,0.000000000,0.001587302,0.002222222,0.00000000,0.0015873016,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.66862434,0.000000000,0.0133333333,0.000000000,0.0000000000,0.000000000,0.000000000,0.011111111, -0.4200255,51.87867
Scarborough,0.16394928,0.000000000,0.000000000,0.054347826,0.0000000000,0.000000000,0.028985507,0.070652174,0.011775362,0.394927536,0.000000000,0.010869565,0.017210145,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.22282609,0.000000000,0.0027173913,0.000000000,0.0000000000,0.000000000,0.000000000,0.021739130, -0.3997520,54.28311
Worthing,0.08000000,0.000000000,0.012037037,0.016666667,0.0000000000,0.025000000,0.000000000,0.000000000,0.050370370,0.132777778,0.000000000,0.000000000,0.006481481,0.000000000,0.00000000,0.0050000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011111111,0.000000000,0.000000000,0.65500000,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.3728820,50.81787
Dorking,0.10957643,0.000000000,0.013812155,0.011049724,0.0000000000,0.000000000,0.000000000,0.000000000,0.037753223,0.160220994,0.000000000,0.000000000,0.002762431,0.000000000,0.00000000,0.0036832413,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.62799263,0.000000000,0.0110497238,0.000000000,0.0000000000,0.000000000,0.000000000,0.022099448, -0.3323780,51.23220
Hull,0.18607955,0.000000000,0.001420455,0.056818182,0.0014204545,0.003314394,0.067234848,0.201231061,0.028882576,0.312973485,0.000000000,0.011363636,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.11221591,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.017045455, -0.3274198,53.76762
Horsham,0.11111111,0.000000000,0.017592593,0.005555556,0.0000000000,0.013888889,0.000000000,0.000000000,0.046296296,0.156481481,0.000000000,0.000000000,0.006481481,0.000000000,0.00000000,0.0027777778,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.61203704,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.022222222, -0.3258580,51.06288
Biggleswade,0.10321970,0.000000000,0.002840909,0.011363636,0.0000000000,0.011363636,0.003787879,0.000000000,0.065340909,0.045454545,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.73390152,0.000000000,0.0113636364,0.000000000,0.0000000000,0.000000000,0.000000000,0.011363636, -0.2642200,52.08694
Peterborough,0.08750000,0.000000000,0.010416667,0.004761905,0.0000000000,0.000000000,0.002380952,0.000000000,0.056944444,0.097420635,0.000000000,0.000000000,0.044444444,0.001488095,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.69464286,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.2405299,52.56950
Welwyn Garden City,0.15719759,0.000000000,0.016666667,0.022988506,0.0019157088,0.015051998,0.000000000,0.000000000,0.040914067,0.115626710,0.000000000,0.000000000,0.004515599,0.002298851,0.00000000,0.0016420361,0.000000000,0.00000000,0.000000000,0.0000000000,0.002873563,0.000000000,0.000000000,0.60451560,0.000000000,0.0022988506,0.000000000,0.0000000000,0.000000000,0.000000000,0.011494253, -0.2086610,51.80317
Bridlington,0.18750000,0.000000000,0.001388889,0.066666667,0.0000000000,0.003240741,0.065277778,0.174537037,0.012500000,0.287500000,0.000000000,0.011111111,0.017592593,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.15046296,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.022222222, -0.1988020,54.08535
Stevenage,0.12370251,0.000000000,0.010674157,0.016853933,0.0018726592,0.003477796,0.000000000,0.000000000,0.037185661,0.102728732,0.000000000,0.000000000,0.004414125,0.002247191,0.00000000,0.0016051364,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.68175495,0.000000000,0.0022471910,0.000000000,0.0000000000,0.000000000,0.000000000,0.011235955, -0.1966120,51.90376
Crawley,0.16950758,0.000000000,0.014204545,0.005681818,0.0000000000,0.002840909,0.000000000,0.000000000,0.059659091,0.147727273,0.000000000,0.000000000,0.006628788,0.000000000,0.00000000,0.0066287879,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.56723485,0.000000000,0.0056818182,0.000000000,0.0000000000,0.000000000,0.000000000,0.014204545, -0.1872275,51.10914
Huntingdon,0.06918605,0.000000000,0.008720930,0.003875969,0.0000000000,0.000000000,0.006201550,0.000000000,0.080813953,0.060465116,0.000000000,0.000000000,0.017441860,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011627907,0.000000000,0.000000000,0.74166667,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.1825520,52.33146
Hove,0.07528090,0.000000000,0.019662921,0.005617978,0.0000000000,0.025280899,0.000000000,0.000000000,0.052808989,0.130524345,0.000000000,0.000000000,0.006554307,0.003745318,0.00000000,0.0050561798,0.000000000,0.00000000,0.000000000,0.0000000000,0.022471910,0.000000000,0.000000000,0.63614232,0.000000000,0.0056179775,0.000000000,0.0000000000,0.000000000,0.000000000,0.011235955, -0.1687490,50.82793
Spalding,0.09523810,0.000000000,0.010416667,0.004761905,0.0000000000,0.000000000,0.006349206,0.002380952,0.064682540,0.140873016,0.000000000,0.000000000,0.082539683,0.001488095,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005952381,0.000000000,0.000000000,0.58531746,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.1537024,52.79010
Brighton,0.07902622,0.000000000,0.019662921,0.005617978,0.0000000000,0.025280899,0.000000000,0.000000000,0.056554307,0.138014981,0.000000000,0.000000000,0.006554307,0.003745318,0.00000000,0.0050561798,0.000000000,0.00000000,0.000000000,0.0000000000,0.022471910,0.000000000,0.000000000,0.62116105,0.000000000,0.0056179775,0.000000000,0.0000000000,0.000000000,0.000000000,0.011235955, -0.1371630,50.82253
London,0.14629630,0.000000000,0.012037037,0.011111111,0.0000000000,0.000000000,0.000000000,0.000000000,0.030555556,0.182407407,0.000000000,0.000000000,0.022222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58425926,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011111111, -0.1277583,51.50735
Grimsby,0.16906130,0.000000000,0.004310345,0.057471264,0.0014367816,0.003352490,0.060344828,0.180555556,0.040708812,0.300287356,0.000000000,0.011494253,0.006704981,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.14703065,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.017241379, -0.0807840,53.56747
Boston,0.12162698,0.000000000,0.007440476,0.004761905,0.0000000000,0.000000000,0.007936508,0.006349206,0.051388889,0.182142857,0.000000000,0.000000000,0.133134921,0.001488095,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.017857143,0.000000000,0.000000000,0.45396825,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011904762, -0.0265770,52.97894
Royston,0.11732804,0.000000000,0.011111111,0.014814815,0.0000000000,0.001587302,0.000000000,0.000000000,0.022883598,0.069179894,0.000000000,0.000000000,0.007142857,0.000000000,0.00000000,0.0015873016,0.000000000,0.00000000,0.000000000,0.0000000000,0.011111111,0.000000000,0.000000000,0.73214286,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011111111, -0.0240660,52.04814
Louth_Lincs,0.17049020,0.000000000,0.011274510,0.011764706,0.0014705882,0.003431373,0.062745098,0.134215686,0.050882353,0.290098039,0.000000000,0.000000000,0.024509804,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005882353,0.000000000,0.000000000,0.22735294,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005882353, -0.0077110,53.36596
Lewes,0.08370370,0.000000000,0.019444444,0.016666667,0.0000000000,0.025000000,0.000000000,0.000000000,0.033703704,0.117037037,0.000000000,0.000000000,0.003703704,0.003703704,0.00000000,0.0050000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022222222,0.000000000,0.000000000,0.65037037,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.013888889,  0.0087800,50.87387
Chatteris,0.06910112,0.000000000,0.012172285,0.003745318,0.0000000000,0.000000000,0.002247191,0.000000000,0.052247191,0.096254682,0.000000000,0.000000000,0.028464419,0.003745318,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.71704120,0.000000000,0.0037453184,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.0540120,52.45610
Uckfield,0.09588015,0.000000000,0.012172285,0.016853933,0.0000000000,0.014044944,0.000000000,0.000000000,0.041573034,0.123970037,0.000000000,0.000000000,0.003745318,0.000000000,0.00000000,0.0050561798,0.000000000,0.00000000,0.000000000,0.0000000000,0.022471910,0.000000000,0.000000000,0.64456929,0.000000000,0.0056179775,0.000000000,0.0000000000,0.000000000,0.000000000,0.014044944,  0.0959130,50.96641
Cambridge,0.12340824,0.000000000,0.008426966,0.003745318,0.0000000000,0.000000000,0.002247191,0.000000000,0.050374532,0.082771536,0.000000000,0.000000000,0.005617978,0.003745318,0.00000000,0.0022471910,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.70393258,0.000000000,0.0022471910,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.1218170,52.20534
Bishop's Stortford,0.11371100,0.000000000,0.024904215,0.021072797,0.0000000000,0.004515599,0.000000000,0.000000000,0.041871921,0.113711002,0.000000000,0.000000000,0.004515599,0.000000000,0.00000000,0.0045155993,0.000000000,0.00000000,0.000000000,0.0000000000,0.005747126,0.000000000,0.000000000,0.66543514,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.1536502,51.87216
Wisbech,0.11686275,0.000000000,0.014215686,0.000000000,0.0000000000,0.000000000,0.006274510,0.002352941,0.055098039,0.110980392,0.000000000,0.000000000,0.026862745,0.005392157,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011764706,0.000000000,0.000000000,0.63450980,0.000000000,0.0039215686,0.000000000,0.0000000000,0.000000000,0.000000000,0.011764706,  0.1587970,52.66632
Sevenoaks,0.09925094,0.000000000,0.024344569,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.063670412,0.131086142,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.64138577,0.000000000,0.0149812734,0.000000000,0.0000000000,0.000000000,0.000000000,0.014044944,  0.1908980,51.27241
Tunbridge Wells,0.10700758,0.000000000,0.021780303,0.000000000,0.0000000000,0.000000000,0.002840909,0.000000000,0.053030303,0.093750000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022727273,0.000000000,0.000000000,0.66382576,0.000000000,0.0208333333,0.000000000,0.0000000000,0.000000000,0.000000000,0.014204545,  0.2636950,51.13238
