index,placename,longitude,latitude,needs to be Xed,needs Xed,needs Xing
303,Walsall,-1.9829189999999999,52.586209999999994,0.36106164670925267,0.07571596017313416,0.29585153118782204
304,Cirencester,-1.968243,51.71849,0.3514795820778473,0.06533647888097201,0.24180097730109845
305,Evesham,-1.9467700000000001,52.09215,0.2411209610329984,0.04033919911768626,0.17424340561816368
306,Buxton,-1.91483,53.259080000000004,0.2499820323304204,0.01,0.48364812190214784
307,Keighley,-1.9123580000000002,53.8678,0.2766952033986858,0.01,0.32336772310879863
308,Birmingham,-1.8904009999999998,52.48624,0.6396939767745086,0.12738251493826308,0.535711565244773
309,Bournemouth,-1.880769,50.719159999999995,0.4040850741997786,0.01,0.3391059612418876
310,Halifax,-1.8575400000000002,53.727019999999996,0.2699937934633331,0.01,0.33739011076455544
311,Salisbury,-1.794472,51.06878,0.29319839922145247,0.01,0.33307221915640467
312,Ringwood,-1.7888169999999999,50.84495,0.24740500875156315,0.01,0.27577525066053166
313,Huddersfield,-1.7850351000000002,53.645790000000005,0.3761504746956311,0.01,0.5147770942466231
314,Peterhead,-1.784066,57.50812,0.21286632837256914,0.0940761428705631,0.15232717366545545
315,Swindon,-1.7797176,51.55577,0.36823394472676885,0.09610203629440543,0.2838242646206334
316,Bradford,-1.759398,53.79598000000001,0.4185729960101991,0.01,0.478900192107728
317,Ashbourne,-1.7321790000000001,53.016630000000006,0.2968833794052394,0.06089487181795915,0.5978069855487409
318,Marlborough,-1.7270619999999999,51.42007,0.21906436289888495,0.05939319871231078,0.21724832133164573
319,Stratford-upon-Avon,-1.7082979999999999,52.19173,0.29006452822802026,0.04183773674090744,0.2558343336088604
320,Alnwick,-1.7062990000000002,55.41274,0.20694833160187165,0.06933123523232548,0.056276602846985116
321,Otley,-1.691786,53.90583,0.20555402163089675,0.01,0.2773943996789276
322,Bishop Auckland,-1.6787880000000002,54.663819999999994,0.24696640224269378,0.047865734816100264,0.19787525528235678
323,Burton upon Trent,-1.6371358999999999,52.81403,0.30352149980721,0.0750396242627735,0.3778388909514935
324,Newcastle,-1.61778,54.97825,0.5792356511463221,0.21332723738065743,0.20479759407669068
325,Durham,-1.5848520000000001,54.77525,0.37802611765815713,0.16722618115380647,0.25151047594330633
326,Ashington,-1.5659829,55.18298000000001,0.24051046940291052,0.09783830471566553,0.07293190502930233
327,Darlington,-1.559458,54.52361,0.3059158760473914,0.04595485170468204,0.25665581292134987
328,Leeds,-1.5490774,53.80076,0.5533292500953837,0.01,0.63752943207192
329,Harrogate,-1.5418120000000002,53.99211999999999,0.37035971543221846,0.01,0.4311282009093577
330,Leamington Spa,-1.5200789,52.28519,0.3725267875591011,0.06987639538007331,0.31210446525943075
331,Coventry,-1.519693,52.40682,0.4277718135895979,0.059382116450718905,0.3661450992071877
332,Blyth,-1.510277,55.12696,0.25380635357110837,0.10220149620008528,0.08346975024108291
333,Wakefield,-1.505924,53.6833,0.3460429584952321,0.01,0.4305927875680561
334,Andover,-1.4919233,51.2112,0.2597249593925316,0.01,0.26052792327734536
335,Witney,-1.4850543999999999,51.785940000000004,0.25728503782480755,0.1110933447803138,0.27511666532063894
336,Barnsley,-1.479726,53.55263000000001,0.32318554699282415,0.033354509316481463,0.547662777591869
337,Derby,-1.4746186000000001,52.92253,0.3953786143183744,0.05527992770518465,0.5482485881824464
338,Sheffield,-1.470085,53.381130000000006,0.4989159433581931,0.05061446641618727,0.8008038654495802
339,Nuneaton,-1.465382,52.52049,0.35444225445330385,0.01,0.32312695491880683
340,Northallerton,-1.429959,54.337959999999995,0.1993243551157749,0.037994423394930456,0.19611558580291202
341,South Shields,-1.427406,54.99941999999999,0.3470208387865718,0.14308016932219939,0.13724913035548894
342,Chesterfield,-1.421629,53.23505,0.3134251332436771,0.037241075365421594,0.5543134254371742
343,Southampton,-1.4043508999999998,50.9097,0.5176199598143577,0.01,0.3752049369378822
344,Wetherby,-1.384816,53.92706,0.19169960299165503,0.01,0.23737330815933494
345,Sunderland,-1.383801,54.90687,0.39308208743737316,0.16407687452627132,0.13730776624185473
346,Rotherham,-1.3635008999999998,53.4326,0.33021456253027753,0.03548061957646762,0.5372506783453854
347,Castleford,-1.345968,53.72346999999999,0.28745393473911807,0.01,0.34158294009129336
348,Thirsk,-1.341377,54.23385,0.17422397918672977,0.01,0.2008465497881364
349,Banbury,-1.339775,52.0629,0.2766846508818062,0.13939733214195044,0.1878377793351869
350,Stockton,-1.3289821000000002,54.57046,0.3139516144654928,0.04660171431833708,0.23316150510717798
351,Newbury,-1.3231138999999998,51.40141,0.3367080903206807,0.07762459474926281,0.36128228593587247
352,Isle of Wight,-1.304734,50.69385,0.32991938060235415,0.01,0.23166465860782523
353,Isle of Wight,-1.304734,50.69385,0.32991938060235415,0.01,0.23166465860782523
354,Abingdon,-1.2879528999999998,51.67078,0.2722418491261553,0.12304481035998398,0.3168155159716215
355,Shetland Islands,-1.2659409,60.52965,0.09395796096844629,0.07523764743669581,0.045889927002898324
356,Rugby,-1.265032,52.37088,0.3224849747765965,0.05448613433849028,0.33363885531585485
357,Oxford,-1.2577263,51.75202,0.454888873711682,0.22705004261969283,0.5916225031751746
358,Middlesbrough,-1.234956,54.57423000000001,0.3906305285500298,0.09237571318920526,0.25809968670600275
359,Hartlepool,-1.212926,54.69174,0.2953292756783032,0.07303105656297243,0.23048807165920063
360,Loughborough,-1.206166,52.7721,0.36002541056574217,0.01,0.4300675139915648
361,Mansfield,-1.198674,53.1472,0.2918418236685213,0.01,0.46691580055790355
362,Nottingham,-1.1581086,52.95478000000001,0.5033044134799948,0.01,0.7494374215323824
363,Bicester,-1.1535898999999998,51.8996,0.21063463139645974,0.0978012492413557,0.2893397605572261
364,Leicester,-1.1397591999999999,52.636880000000005,0.46870268520314734,0.01,0.4055292717141113
365,Doncaster,-1.128462,53.522819999999996,0.34331302315732853,0.03646493509229437,0.5690754847392396
366,Worksop,-1.122745,53.3093,0.228659548328596,0.02713522377701529,0.39226042216735163
367,Basingstoke,-1.0923964,51.26654,0.31222007581547123,0.01,0.3360342970895398
368,Portsmouth,-1.0879769,50.81977,0.4505370543095007,0.01,0.36050284141010197
369,York,-1.0872979,53.95997,0.4308338393472845,0.01,0.4650108861272937
370,Selby,-1.067189,53.783519999999996,0.22100902743208364,0.01,0.26546603033965743
371,Helmsley,-1.0562636,54.24651,0.08711634607824963,0.01,0.13463911038598367
372,Towcester,-0.9896879999999999,52.13511,0.23204785288925772,0.12864759943549825,0.19965572796595613
373,Reading,-0.9781303,51.45426,0.40598386412736537,0.01,0.5976621848456208
374,Retford,-0.9455030000000001,53.32136,0.17117826168552994,0.01,0.36551522221473465
375,Petersfield,-0.93899,51.00759,0.22248857640896216,0.01,0.14293554009935522
376,Northampton,-0.9026559999999999,52.24048,0.4154149829449476,0.24369117470529203,0.33143100767280725
377,Melton Mowbray,-0.887126,52.7664,0.21776008742258085,0.01,0.3177054485213662
378,Aylesbury,-0.8084,51.81561,0.33316694877338937,0.08403400148051836,0.46782548526593964
379,Newark-on-Trent,-0.80657,53.070040000000006,0.29214892405952175,0.01,0.49099933271099666
380,Malton,-0.7978970000000001,54.13684,0.18824422077612973,0.01,0.21187175582871928
381,Chichester,-0.774936,50.83761,0.28380558785429005,0.06706420604431063,0.20935950269336603
382,Gainsborough,-0.774465,53.400580000000005,0.17211585914686747,0.01,0.30867774907027756
383,Milton Keynes,-0.7594171,52.040620000000004,0.3990831185701058,0.14116809752776746,0.39886252495981406
384,Aldershot,-0.7557509,51.24837,0.3709349927288103,0.01,0.20084753391432936
385,High Wycombe,-0.748229,51.628609999999995,0.29280425312119407,0.01,0.5973351290866262
386,Midhurst,-0.737274,50.9869,0.2144676184736961,0.05387563113695949,0.13086325415110217
387,Kettering,-0.7302489999999999,52.39632,0.2970743137962059,0.15081041555598584,0.20551876382547551
388,Wellingborough,-0.693964,52.30242,0.26021003019697125,0.1717825508472395,0.1999909033098994
389,Corby,-0.6842333,52.4923,0.2810940969957081,0.047286605520699056,0.24397815271615042
390,Bognor Regis,-0.673061,50.783,0.26032587947430147,0.04426138180609565,0.2657529848818485
391,Scunthorpe,-0.654413,53.58865,0.29332551191066947,0.01,0.2414710511993524
392,Grantham,-0.643582,52.912519999999994,0.24354271965856616,0.01,0.3769803338962296
393,Whitby,-0.613347,54.48633,0.20392321496000407,0.034055656818790914,0.20804268813998822
394,Slough,-0.5950406,51.51054,0.35203755312348245,0.01,0.4779270641853382
395,Guildford,-0.570409,51.23622,0.3636310299948631,0.01,0.2083355969605413
396,Woking,-0.5600349,51.31677,0.4241597250706492,0.01,0.39021753992171015
397,Lincoln,-0.540579,53.23069,0.3726413023605093,0.01,0.49858413460434964
398,Bedford,-0.46677820000000003,52.13864,0.358228761383515,0.13751523436714685,0.2863680543614024
399,Heathrow,-0.4542955,51.47002,0.43728770575934695,0.01,0.6267132750080735
400,Driffield,-0.443377,54.006,0.17224649072978834,0.01,0.13459550889649302
401,Beverley,-0.435093,53.84196,0.2995758736767556,0.01,0.21757364908148863
402,Luton,-0.4200255,51.87867,0.38083955408011694,0.01,0.3578920943759873
403,Scarborough,-0.399752,54.28311,0.28381679499222295,0.01,0.2340131948143185
404,Worthing,-0.372882,50.81787,0.3505330282900365,0.05988880755292094,0.40485354562310105
405,Dorking,-0.332378,51.2322,0.34217187896076534,0.060772455478085595,0.2588120974784303
406,Hull,-0.3274198,53.767619999999994,0.44746210038921647,0.01,0.3032876197595437
407,Horsham,-0.325858,51.06288,0.2618969707851377,0.01,0.2768930589960237
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.21250338364805665,0.07502778253375497,0.22279886404135366
409,Peterborough,-0.2405299,52.5695,0.3659950802896586,0.11016509614662857,0.4269952598596744
410,Welwyn Garden City,-0.208661,51.80317,0.47295299399410995,0.10548185129168809,0.4854627602493299
411,Bridlington,-0.198802,54.08535,0.20941984541827255,0.01,0.1742727656745601
412,Stevenage,-0.19661199999999998,51.90376,0.33142969479555123,0.01,0.3096540265419123
413,Crawley,-0.18722750000000002,51.109140000000004,0.30942474144316723,0.01,0.3976687390633487
414,Huntingdon,-0.182552,52.33146,0.21544115351765458,0.1233375827112619,0.26304400630481845
415,Hove,-0.168749,50.82793,0.2842930901942995,0.053137538570233865,0.2933250900237491
416,Spalding,-0.1537024,52.7901,0.2314928349149177,0.01,0.3395117696590592
417,Brighton,-0.137163,50.82253,0.4998562905650595,0.08342968942916225,0.476568394855584
418,London,-0.12775830000000002,51.50735,1.0,0.022131315663952142,0.8214043406590488
419,Grimsby,-0.08078400000000001,53.56746999999999,0.3242585376886304,0.01,0.21945212098007846
420,Boston,-0.026576999999999996,52.97894,0.3087518456764886,0.01,0.37318050170906847
421,Royston,-0.024066,52.048140000000004,0.18144334054412262,0.045672336584630234,0.23132016415726314
422,Louth_Lincs,-0.007711,53.36596,0.21164177185742117,0.01,0.1602328970247098
423,Lewes,0.00878,50.873870000000004,0.26833082326429886,0.01,0.2485348900505644
424,Chatteris,0.054012,52.4561,0.13283523719273138,0.03332410806627567,0.2078864824186061
425,Uckfield,0.095913,50.966409999999996,0.2842608367166432,0.01,0.24194444939837426
426,Cambridge,0.12181700000000001,52.20534,0.45930681294701964,0.1308353543125399,0.5960365583219663
427,Bishop's Stortford,0.15365020000000001,51.87216,0.29942008589392644,0.07367231945339762,0.29254226538302897
428,Wisbech,0.158797,52.66631999999999,0.17530830291861155,0.04110374346668575,0.2508527779104029
429,Sevenoaks,0.190898,51.27241,0.34365038805352577,0.01,0.47621926346001664
430,Tunbridge Wells,0.26369499999999996,51.13238,0.3135596199994757,0.01,0.40942904612554126
431,Eastbourne,0.29047199999999995,50.768029999999996,0.3004994825231167,0.01,0.2928714691619952
432,Brentwood,0.30717490000000003,51.620470000000005,0.5063224540662523,0.01,0.5960428895199195
433,Skegness,0.337881,53.1464,0.1994390775076353,0.01,0.17377740797728303
434,Downham Market,0.385472,52.606609999999996,0.1440231493908097,0.03232389553016486,0.2008029810592221
435,King's Lynn,0.4022963,52.75168000000001,0.2597632440208926,0.01,0.23559201076930908
436,Bexhill,0.4662071,50.849909999999994,0.20673475081826873,0.01,0.22853117155919056
437,Chelmsford,0.4685497,51.73559,0.3067313966489888,0.01,0.28151601637823526
438,Mildenhall,0.5156095,52.347570000000005,0.23271468118014588,0.045955538346406026,0.33124389417206523
439,Medway,0.5417860999999999,51.404740000000004,0.28525813698887276,0.01,0.34528499836360294
440,Braintree,0.5509269,51.88009,0.25028529614058154,0.01,0.2650257914415402
441,Gillingham,0.551438,51.38632,0.44346452774270717,0.01,0.4978107068409888
442,Hastings,0.573453,50.85426,0.2783146277132016,0.01,0.294767094739236
443,Maldon,0.6714479999999999,51.731809999999996,0.25858268653045785,0.01,0.27639418436710406
444,Southend,0.7077123000000001,51.54593,0.3506193804471645,0.01,0.39338467596276094
445,Bury St Edmunds,0.7104931999999999,52.24292,0.3487350801985036,0.05447884260430431,0.4300451394131975
446,Thetford,0.751657,52.412859999999995,0.19039175722431262,0.02931549466795379,0.27465305408923013
447,Ashford,0.8750190000000001,51.14647,0.26480169575664114,0.01,0.29162991986830733
448,Faversham,0.889358,51.31599,0.24763293465336084,0.01,0.29488710328277756
449,Colchester,0.891874,51.89593,0.35239306791259345,0.01,0.4230792051565875
450,New Romney,0.939473,50.98512,0.15589804168973148,0.01,0.19868473247189122
451,Canterbury,1.0789089,51.280229999999996,0.3314471127164354,0.01,0.4334106217437328
452,Ipswich,1.14822,52.056740000000005,0.3713197657992109,0.01,0.35084670221798836
453,Clacton,1.153035,51.78953,0.20105736504296196,0.01,0.2636737102127274
454,Folkestone,1.169456,51.0814,0.25126203034498645,0.01,0.3083895420310269
455,Sheringham,1.2109589,52.944419999999994,0.13298487745660761,0.03596777311893232,0.1523145443948023
456,Harwich,1.260297,51.93473,0.15369595906087286,0.01,0.21741453358771562
457,Norwich,1.297355,52.63089,0.4570589834184345,0.08142231660418009,0.4043595357572879
458,Cromer,1.301866,52.93145,0.19008282921934166,0.045636435318668865,0.20081652415952173
459,Cromer,1.301866,52.93145,0.19008282921934166,0.045636435318668865,0.20081652415952173
460,Dover,1.3134027,51.12788,0.22596223462402426,0.01,0.2730924561121725
461,Felixstowe,1.3512549999999999,51.961729999999996,0.21013664951393482,0.01,0.22958861629123353
462,Margate,1.3868339,51.38965,0.2567685807602657,0.01,0.2654630496654577
463,Ramsgate,1.4198950000000001,51.33555,0.256753448113235,0.01,0.23120041990884474
464,Great Yarmouth,1.728047,52.59823000000001,0.2608849357723804,0.05131824197053741,0.2293187925480742
465,Lowestoft,1.7534490000000003,52.48114,0.2747397066251971,0.053444339087179854,0.23998416816090057
466,Swaffham,0.687481,52.64747,0.14199872050248388,0.033370545270697154,0.19836825436984307
467,Dereham,0.9378270000000001,52.681619999999995,0.3374201239526775,0.06218024964430859,0.39389709795382044
468,Ely,0.262363,52.39954,0.2142301798339926,0.04275511713421835,0.28729310270168534
469,March,0.088622,52.551719999999996,0.16063346303041262,0.036883133050483456,0.254858620084735
470,St Neots,-0.26510300000000003,52.23008,0.19773963058329064,0.15603658951678281,0.2097781045905213
471,Banham,1.0402849,52.45125,0.2158845657746797,0.03892152230200643,0.21307209297376004
472,Holt,1.086747,52.90936,0.19511877381509762,0.0497982217219247,0.15556802994268226
473,Hunstanton,0.49103199999999997,52.93891,0.11932516673444772,0.05319557120621823,0.08176517906912231
474,Horncastle,-0.11245,53.20731,0.1509286735549921,0.01,0.21630969703073832
475,Market Weighton,-0.6677465,53.86484,0.15784816825837508,0.01,0.10911031235743528
476,Hawes,-2.1968695,54.303830000000005,0.01,0.01,0.05823863426084365
477,Reeth,-1.9428115000000001,54.38946,0.18473662410302605,0.01,0.1800929204808356
478,Aysgarth,-1.9967433999999997,54.29159,0.08220021954484608,0.01,0.14186056397883062
479,Stanhope,-2.011302,54.74946,0.27058460213717234,0.11489028554151519,0.16682290740355382
480,Keswick,-3.134706,54.60128,0.14451000195688696,0.08109507877348433,0.22554106222283316
481,Oxenholme,-2.7243327999999996,54.30134,0.10028795449174176,0.06886881134432674,0.2248944933531707
