index,placename,longitude,latitude,oursel,ourself,ourselfs,ourseln,ourselns,oursels,ourselves,oursen,oursens,us,ussel,usself,usselfs,ussels,usselves,ussen,ussens,wesels,weselves
339,Nuneaton,-1.465382,52.52049,0.01,0.4225470845393884,0.01,0.01,0.01,0.0345866813729759,0.3027097415580818,0.01,0.01,0.4094904612007598,0.01,0.21604126561016535,0.01,0.01,0.01,0.01,0.049281244453816736,0.01,0.01
340,Northallerton,-1.429959,54.337959999999995,0.09812717428732975,0.32924743672906726,0.01,0.01,0.01,0.036917587747143245,0.14843945886707502,0.06347071623648035,0.01,0.2884776349587289,0.01,0.01,0.28414705211075636,0.01,0.09491452858488067,0.03364899588213536,0.018936888451447594,0.01,0.01
341,South Shields,-1.427406,54.99941999999999,0.6999929648568994,0.34222728132921676,0.01,0.6471633075804042,0.01,0.2514272525269291,0.16215127616503225,0.01,0.01,0.11648283518871276,0.01,0.01,0.01,0.5692945933500276,0.2007501476278261,0.01,0.01,0.01,0.6471633075804042
342,Chesterfield,-1.421629,53.23505,0.01,0.2313290917359123,0.07388215952315398,0.01,0.01,0.01,0.21962817419456543,0.8841821496404487,0.2921708436580354,0.01,0.01,0.01,0.43181734409224243,0.29217482924804106,0.5563593054092064,0.01,0.5036207045930674,0.01,0.01
343,Southampton,-1.4043508999999998,50.9097,0.01,0.40728546467524784,0.1377310494759881,0.01,0.01,0.01,0.4816068091413965,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3457214770529696,0.01,0.01,0.01,0.01
344,Wetherby,-1.384816,53.92706,0.01,0.26359295349560147,0.01,0.07186002086860403,0.42041703896913646,0.01,0.08690623609097735,0.3756388566896938,0.3318668554348524,0.03880222131722191,0.01,0.17059578405780973,0.5605560351421676,0.1580339891072782,0.3477393947029408,0.28212196350526125,0.3222133875785131,0.01,0.01
345,Sunderland,-1.383801,54.90687,0.8319974838073828,0.3782195547594704,0.01,0.7152259080545432,0.01,0.22954480451973638,0.18894516208304016,0.01,0.01,0.12873341333595936,0.01,0.01,0.01,0.6291676887579535,0.22186317571991945,0.01,0.01,0.01,0.7152259080545433
346,Rotherham,-1.3635008999999998,53.4326,0.01,0.2387858464285933,0.07626370667572147,0.01,0.01,0.01,0.2081033524506665,0.49782721314041295,0.30158879577621867,0.2468345599163318,0.01,0.01,0.01,0.3015929098393305,0.7019139311753549,0.01,0.6683845047718738,0.01,0.01
347,Castleford,-1.345968,53.72346999999999,0.01,0.34445573851605676,0.01,0.09804139243165791,0.5735911485177034,0.01,0.11495770103401136,0.44131819089581337,0.3234133792503881,0.2646968330930884,0.01,0.13965023004732255,0.7647881750799592,0.21561185421776516,0.4014443582860599,0.27170107178049674,0.7369276339885257,0.01,0.01
348,Thirsk,-1.341377,54.23385,0.02445899205177762,0.25454069198730356,0.01,0.06658281830043379,0.3895427663077464,0.023618486254664735,0.11376200255432337,0.08217916978230641,0.13178377148793544,0.19174770044286965,0.01,0.0948406143796485,0.38954276630774654,0.14642840698951007,0.17349358413606025,0.06919509701095547,0.15432342196346038,0.01,0.01
349,Banbury,-1.339775,52.0629,0.06775453433820733,0.47102503810345814,0.01,0.01,0.01,0.01,0.24129544423436888,0.01,0.01,0.09959355441247018,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
350,Stockton,-1.3289821000000002,54.57046,0.2866076860906004,0.44102275258282825,0.01,0.6105989818500501,0.01,0.08251191854713899,0.2084161489239627,0.01,0.01,0.4029726242859513,0.01,0.01,0.3969232598865764,0.01,0.13258551801488966,0.01,0.01,0.01,0.01
351,Newbury,-1.3231138999999998,51.40141,0.01,0.3685339088602229,0.01,0.01,0.01,0.034974546818087086,0.3033172169042064,0.01,0.01,0.04968991672223857,0.01,0.786470493570977,0.01,0.15178310251034055,0.11561014745820479,0.01,0.01,0.01,0.01
352,Isle of Wight,-1.304734,50.69385,0.01,0.22795685733394072,0.09360659752277412,0.01,0.01,0.01,0.3204271904015188,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23496380286507748,0.01,0.01,0.01,0.01
353,Isle of Wight,-1.304734,50.69385,0.01,0.22795685733394072,0.09360659752277412,0.01,0.01,0.01,0.3204271904015188,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23496380286507748,0.01,0.01,0.01,0.01
354,Abingdon,-1.2879528999999998,51.67078,0.0695628795847737,0.25938359173539444,0.01,0.01,0.01,0.01,0.2731083207995868,0.01,0.01,0.040900670094033455,0.01,0.10789302227651765,0.01,0.12493540847741426,0.09516080687845836,0.01,0.01,0.01,0.01
355,Shetland Islands,-1.2659409,60.52965,0.09553008859746952,0.0670827203393941,0.01,0.01,0.01,0.2723491793177585,0.04225375131296156,0.01,0.01,0.046807107253527255,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6557060794446592,0.01
356,Rugby,-1.265032,52.37088,0.01,0.3304888100246102,0.01,0.01,0.01,0.01,0.3001441892786464,0.01,0.01,0.3458989032084772,0.01,0.20276808619675724,0.01,0.01,0.01,0.01,0.046253495113874186,0.01,0.01
357,Oxford,-1.2577263,51.75202,0.1084879422052787,0.3359622805554938,0.01,0.01,0.01,0.01,0.4597040437973557,0.01,0.01,0.06378731817608535,0.01,0.16826635175191582,0.01,0.19484508771338116,0.1484096141284181,0.01,0.01,0.01,0.01
358,Middlesbrough,-1.234956,54.57423000000001,0.34204175286586075,0.5263229238711775,0.01,0.728697645547722,0.01,0.0984709155471394,0.25705236491988936,0.01,0.01,0.4809133510960757,0.01,0.01,0.4736939522337839,0.01,0.15822947250655856,0.01,0.01,0.01,0.01
359,Hartlepool,-1.212926,54.69174,0.274305716050212,0.4220928740320885,0.01,0.5843904370483713,0.01,0.07897028585826198,0.20614196659608008,0.01,0.01,0.3856759592220026,0.01,0.01,0.01,0.01,0.05438339573847879,0.01,0.01,0.01,0.01
360,Loughborough,-1.206166,52.7721,0.01,0.365746332147986,0.01,0.01,0.01,0.01,0.31867082847624956,0.6862660983230179,0.01,0.2552002771651652,0.01,0.22439998436742262,0.46084362694647024,0.01,0.01,0.01,0.051187954550305434,0.01,0.01
361,Mansfield,-1.198674,53.1472,0.01,0.29399711613567237,0.06851953854163272,0.01,0.01,0.01,0.20505290881939015,0.5963673924721928,0.2709640799886772,0.07392328049963638,0.01,0.01,0.4004745576258001,0.01,0.5159768354907819,0.01,0.40034244187369666,0.01,0.01
362,Nottingham,-1.1581086,52.95478000000001,0.01,0.5515759008366007,0.01,0.01,0.01,0.01,0.3855602048256675,0.9408603505210177,0.42748708681056724,0.29156307727589714,0.01,0.3076489549239951,0.6318095815074741,0.01,0.3617920001617474,0.01,0.2807116188798566,0.01,0.01
363,Bicester,-1.1535898999999998,51.8996,0.05785972168758207,0.18283497577708022,0.01,0.01,0.01,0.01,0.2307683556593515,0.01,0.01,0.08504899925100792,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
364,Leicester,-1.1397591999999999,52.636880000000005,0.01,0.3783595868966165,0.01,0.01,0.01,0.01,0.4380565383423793,0.01,0.01,0.3105896613398674,0.01,0.27310438657651603,0.01,0.01,0.01,0.01,0.06229793182462117,0.01,0.01
365,Doncaster,-1.128462,53.522819999999996,0.01,0.30229541223136036,0.07899337928591317,0.01,0.01,0.01,0.1912082803870562,0.5156457190530039,0.46857514687819474,0.25566939848924936,0.01,0.01,0.46169077168655587,0.3123876894442211,0.2864086004274284,0.01,1.0,0.01,0.01
366,Worksop,-1.122745,53.3093,0.01,0.16534080985641006,0.057031286994683975,0.01,0.01,0.01,0.1372928444403273,0.3722835920773977,0.3382997907136262,0.24611606648236067,0.01,0.01,0.01,0.22553626811958247,0.42946615832218105,0.01,0.5553657937154824,0.01,0.01
367,Basingstoke,-1.0923964,51.26654,0.01,0.333426992369803,0.09730078798900887,0.01,0.01,0.033249072653895394,0.2766643845537826,0.01,0.01,0.04723845498363936,0.01,0.7476698366692476,0.01,0.14429485352715285,0.10990650535461738,0.01,0.01,0.01,0.01
368,Portsmouth,-1.0879769,50.81977,0.01,0.309587691615852,0.12712691455729674,0.01,0.01,0.04344108349204034,0.42246752765942763,0.01,0.01,0.01,0.01,0.8140475036858412,0.01,0.01,0.01,0.01,0.01,0.01,0.01
369,York,-1.0872979,53.95997,0.01,0.45782779237936444,0.01,0.13631520555025584,0.7975120851787342,0.03453871423501554,0.19750501677073076,0.5146338194297542,0.8094039434096241,0.07360605675769513,0.01,0.19416747704099677,0.7975120851787343,0.29978332108302397,0.45667792183664,0.3253009796270568,0.9360293381855969,0.01,0.01
370,Selby,-1.067189,53.783519999999996,0.01,0.30493676986624374,0.01,0.07976543704115503,0.466667674843008,0.020210479268799417,0.08899280075357927,0.2142728554434975,0.4736262475509417,0.17228362569209155,0.01,0.11361794601588723,0.46666767484300803,0.17541951778094522,0.25238112773095667,0.08289491636234965,0.5995565070515908,0.01,0.01
371,Helmsley,-1.0562636,54.24651,0.01600916782684393,0.16323219751064594,0.01,0.01,0.01,0.013250598354455587,0.0705492193936409,0.037968576738513324,0.13417687144048665,0.12550480863246352,0.01,0.04138408460411209,0.2549678052289372,0.07667354059249742,0.1054457146604336,0.036903234490605806,0.011328164309325997,0.01,0.01
372,Towcester,-0.9896879999999999,52.13511,0.05998601454351229,0.26537561411424415,0.01,0.01,0.01,0.01,0.21940618703884493,0.01,0.01,0.2645234156929274,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
373,Reading,-0.9781303,51.45426,0.01,0.33276833699614694,0.01,0.01,0.01,0.04447025896187418,0.38776096515680564,0.01,0.01,0.06318089801117323,0.01,1.0,0.01,0.19299273606857753,0.1469987071776227,0.01,0.01,0.01,0.01
374,Retford,-0.9455030000000001,53.32136,0.01,0.20197156611993675,0.04707188523129109,0.01,0.01,0.01,0.10117303445884525,0.46090729190368146,0.2792223314849262,0.20313669646126642,0.01,0.01,0.01,0.18615075843209122,0.35446827137443976,0.01,0.36670559144782866,0.01,0.01
375,Petersfield,-0.93899,51.00759,0.01,0.22330726263281114,0.07053640482525231,0.01,0.01,0.024103297574024754,0.20172358215916386,0.01,0.01,0.034244642408496895,0.01,0.542009377228814,0.01,0.01,0.03541097067388048,0.01,0.01,0.01,0.01
376,Northampton,-0.9026559999999999,52.24048,0.09611263424916067,0.3037130259578858,0.01,0.01,0.01,0.01,0.4117951131133465,0.01,0.01,0.14127761281685597,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
377,Melton Mowbray,-0.887126,52.7664,0.01,0.29356219913982246,0.01,0.01,0.01,0.01,0.19638064871871264,0.31296807375241065,0.01,0.24828321060303143,0.01,0.1637383074096994,0.3362645308085707,0.01,0.01,0.01,0.03735039938375509,0.01,0.01
378,Aylesbury,-0.8084,51.81561,0.08333419310318692,0.26333353726956765,0.01,0.01,0.01,0.06897471714744043,0.31907895786861656,0.16470147815268796,0.01,0.32665162373051343,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
379,Newark-on-Trent,-0.80657,53.070040000000006,0.01,0.2658718905784005,0.07395777574774764,0.01,0.01,0.01,0.24655470851881567,0.4023123181470773,0.7311746907019656,0.07979040227416742,0.01,0.01,0.4322593077249732,0.01,0.0618809667303117,0.01,0.1440389006421643,0.01,0.01
380,Malton,-0.7978970000000001,54.13684,0.025822880509907303,0.20617482157934997,0.01,0.01,0.01,0.03562215283837911,0.13826170210932953,0.20159328651549555,0.23961679518805276,0.01,0.01,0.06675276837013192,0.5140806663476363,0.12367486545251083,0.18970969091802714,0.07981779150443619,0.1210546097507432,0.01,0.01
381,Chichester,-0.774936,50.83761,0.01,0.38448534134839346,0.08501357409181123,0.01,0.01,0.01,0.26198937525646815,0.01,0.01,0.01,0.01,0.27218897765039857,0.01,0.01,0.01,0.01,0.01,0.01,0.01
382,Gainsborough,-0.774465,53.400569999999995,0.01,0.1551767833216229,0.0461425738289702,0.01,0.01,0.014015624744326058,0.10588576957937991,0.4016070017695554,0.27370981599597627,0.19912629306816496,0.01,0.01,0.2696884309961428,0.18247569801095842,0.09008487014962079,0.01,0.4493324364394924,0.01,0.01
383,Milton Keynes,-0.7594171,52.040620000000004,0.09398249994013493,0.1781891265928104,0.01,0.01,0.01,0.01,0.3905256312439233,0.1857467635338893,0.01,0.5065371255072507,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
384,Aldershot,-0.7557509,51.24837,0.01,0.4460682954445482,0.01,0.01,0.01,0.03860295107646309,0.2948296157643794,0.01,0.01,0.1462531962504765,0.01,0.8680621583996558,0.01,0.1675296910829877,0.12760402276169838,0.01,0.01,0.01,0.01
385,High Wycombe,-0.748229,51.628609999999995,0.08103970356718875,0.17925813482064312,0.01,0.01,0.01,0.06707559949767194,0.3151384376748944,0.01,0.01,0.11912165297309033,0.01,0.01,0.01,0.14554788017989811,0.06158939483719083,0.01,0.01,0.01,0.01
386,Midhurst,-0.737274,50.9869,0.01,0.21556399812385357,0.01,0.01,0.01,0.023526033187648353,0.2056749000453505,0.01,0.01,0.01,0.01,0.4408570654446146,0.01,0.01,0.01,0.01,0.01,0.01,0.01
387,Kettering,-0.7302489999999999,52.39632,0.01,0.19454547506037118,0.01,0.01,0.01,0.01,0.3074007618417718,0.01,0.01,0.11312043389745886,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
388,Wellingborough,-0.693964,52.30242,0.01,0.12376034845940327,0.01,0.01,0.01,0.01,0.27168888927768425,0.01,0.01,0.2878468167031674,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
389,Corby,-0.6842333,52.4923,0.01,0.09364284748240972,0.01,0.01,0.01,0.01,0.30755339534302695,0.01,0.01,0.10889914609741508,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
390,Bognor Regis,-0.673061,50.783,0.01,0.3331101699573394,0.01,0.01,0.01,0.01,0.26286294511366787,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
391,Scunthorpe,-0.654413,53.58865,0.01,0.17569722710428892,0.01,0.01,0.01,0.04895767497478195,0.19937542374985812,0.19289114918489292,0.5842771056049796,0.20866911758821094,0.01,0.09174235909770262,0.7065320922083864,0.01,0.1348600729820326,0.06507532548012876,0.32960620603316676,0.01,0.01
392,Grantham,-0.643582,52.912519999999994,0.01,0.20524400598977102,0.01,0.01,0.01,0.01,0.23243089731915034,0.34384684717448416,0.24996710625753593,0.06819497444949306,0.01,0.01,0.36944183267269654,0.01,0.01,0.01,0.1231066502870061,0.01,0.01
393,Whitby,-0.613347,54.486340000000006,0.209178641659658,0.3218774122377067,0.01,0.01,0.01,0.03763797211033711,0.14535457112082134,0.01,0.19600757145936692,0.2138958445805625,0.01,0.01,0.28969170184763043,0.01,0.09676662527930126,0.01,0.01,0.01,0.01
394,Slough,-0.5950406,51.51054,0.01,0.3448181947382959,0.01,0.01,0.01,0.0752649292370914,0.33857071198361255,0.01,0.01,0.2673306868301934,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
395,Guildford,-0.570409,51.23622,0.01,0.5039529858649293,0.01,0.01,0.01,0.01,0.3074776919488076,0.01,0.01,0.09016262965761078,0.01,0.7135275721248228,0.01,0.01,0.01,0.01,0.01,0.01,0.01
396,Woking,-0.5600349,51.31677,0.01,0.4476597433497874,0.01,0.01,0.01,0.01,0.39968151741329905,0.01,0.01,0.10411851105256215,0.01,0.41198570120850014,0.01,0.01,0.01,0.01,0.01,0.01,0.01
397,Lincoln,-0.540579,53.23069,0.01,0.2859430601888005,0.01,0.01,0.01,0.01,0.31477341094728645,0.2874255525559453,0.8706266251795671,0.3800331140400163,0.01,0.01,0.5147011611216286,0.01,0.09824413769491876,0.01,0.01,0.01,0.01
398,Bedford,-0.46677820000000003,52.13864,0.01,0.2664755818356398,0.01,0.01,0.01,0.01,0.32339975035428514,0.1666666641666667,0.01,0.45450510888424067,0.01,0.01,0.01,0.01,0.25635543364433694,0.01,0.01,0.01,0.01
399,Heathrow,-0.4542955,51.47002,0.01,0.29404621173541645,0.01,0.01,0.01,0.09627407782818291,0.4347074805221498,0.01,0.01,0.341952295851866,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
400,Driffield,-0.443377,54.006,0.01,0.12870828312210988,0.01,0.01,0.01,0.032540971485292156,0.11836677833123926,0.18415623047519236,0.38835472972918383,0.1386972687897602,0.01,0.06097890663577352,0.4696146350462858,0.11297745783072169,0.13744523804712475,0.07291385473385772,0.11058384432672452,0.01,0.01
401,Beverley,-0.435093,53.84196,0.01,0.22246015452433268,0.01,0.01,0.01,0.04938033097970515,0.19507574495221122,0.19455639579927006,0.7179004004972597,0.21047057682082593,0.01,0.09253437912313149,0.7126316472137384,0.01,0.13602433210380663,0.06563712660938327,0.269127586457218,0.01,0.01
402,Luton,-0.4200255,51.87867,0.01,0.3691378016590873,0.01,0.01,0.01,0.06906280734861438,0.3195414571894417,0.16491182987192715,0.01,0.44971960644523107,0.01,0.01,0.01,0.01,0.25365625764723776,0.01,0.01,0.01,0.01
403,Scarborough,-0.399752,54.28311,0.03456514290721037,0.28762535403443407,0.01,0.01,0.01,0.07629108803012354,0.209518758798141,0.18786477190708928,0.3207383763970541,0.1693596667129222,0.01,0.08935172732880388,0.6881212067461858,0.01,0.18388423062938375,0.06337958599845112,0.015286539024472268,0.01,0.01
404,Worthing,-0.372882,50.81787,0.01,0.42954990865030324,0.01,0.01,0.01,0.01,0.3514272807904674,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
405,Dorking,-0.332378,51.2322,0.01,0.4101547355363193,0.01,0.01,0.01,0.01,0.31723936577787987,0.01,0.01,0.08295256013581702,0.01,0.32823433851577594,0.01,0.01,0.01,0.01,0.01,0.01,0.01
406,Hull,-0.3274198,53.767619999999994,0.01,0.24685045017723542,0.01,0.01,0.01,0.06878437586258689,0.29754995816679664,0.2710075041948841,1.0,0.29317517677249066,0.01,0.1288958455226335,0.9926608854377688,0.01,0.18947521412383703,0.09142929376264337,0.3748815104028423,0.01,0.01
407,Horsham,-0.325858,51.06288,0.01,0.4252335040722854,0.01,0.01,0.01,0.01,0.24077274161176448,0.01,0.01,0.06820863724134846,0.01,0.26989422495605075,0.01,0.01,0.01,0.01,0.01,0.01,0.01
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.01,0.21484717205953618,0.01,0.01,0.01,0.01,0.2031614758463319,0.11197980378359876,0.01,0.22208898876442695,0.01,0.01,0.01,0.01,0.17223978953371014,0.01,0.01,0.01,0.01
409,Peterborough,-0.2405299,52.5695,0.01,0.23967165855209532,0.01,0.01,0.01,0.01,0.3717583487024133,0.01,0.3405460459707461,0.13935950964638644,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
410,Welwyn Garden City,-0.208661,51.80317,0.01,0.3865353362780267,0.01,0.01,0.01,0.08437070898714896,0.3999094268092166,0.20146484831450656,0.01,0.3995642236199903,0.01,0.01,0.01,0.01,0.6197592921091631,0.01,0.01,0.01,0.01
411,Bridlington,-0.198802,54.08535,0.02731487195644612,0.14903580883966958,0.01,0.01,0.01,0.060288519753988384,0.15036316482418752,0.2132409204440718,0.44968948274283693,0.01,0.01,0.07060960221184112,0.5437831604875668,0.01,0.1453132778283252,0.08442949476351093,0.12804888919384824,0.01,0.01
412,Stevenage,-0.19661199999999998,51.90376,0.01,0.3284526855798856,0.01,0.01,0.01,0.061450939040613495,0.27294916209032744,0.14673580750028892,0.01,0.29102039135669694,0.01,0.01,0.01,0.01,0.45139825108089215,0.01,0.01,0.01,0.01
413,Crawley,-0.18722750000000002,51.109140000000004,0.01,0.3799902814880352,0.01,0.01,0.01,0.01,0.3117502097357309,0.01,0.01,0.07685189219073141,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
414,Huntingdon,-0.182552,52.33146,0.01,0.15078981447838102,0.01,0.01,0.01,0.01,0.22503051988333886,0.11788900585169307,0.01,0.32148694512481046,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
415,Hove,-0.168749,50.82793,0.01,0.44735913108591363,0.01,0.01,0.01,0.01,0.27297586996991624,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
416,Spalding,-0.1537024,52.7901,0.01,0.23798003565883938,0.01,0.01,0.01,0.01,0.2397795594424528,0.01,0.2386887696019382,0.06511806608512269,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
417,Brighton,-0.137163,50.82253,0.01,0.7154166993316673,0.01,0.01,0.01,0.01,0.46233555035410623,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
418,London,-0.12775830000000002,51.50735,0.01,0.2734323056859687,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.6359598811152306,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
419,Grimsby,-0.08078400000000001,53.56746999999999,0.01,0.18819245140726465,0.01,0.01,0.01,0.05243944381225468,0.22340439561981607,0.20660916975270388,0.898919003139448,0.2235092347166449,0.01,0.09826688639903279,0.7567791969287944,0.01,0.14445104313676327,0.06970334836850768,0.15130590830621854,0.01,0.01
420,Boston,-0.026576999999999996,52.97894,0.01,0.2934813106668779,0.01,0.01,0.01,0.01,0.2911050752054836,0.2429435340128135,0.44153300139426643,0.08030478409605338,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
421,Royston,-0.024066,52.048140000000004,0.01,0.129240206584482,0.01,0.01,0.01,0.01,0.1882410440331591,0.1010413037691069,0.01,0.2003947160050923,0.01,0.01,0.01,0.01,0.1554149257935353,0.01,0.01,0.01,0.01
422,Louth_Lincs,-0.007711,53.36596,0.01,0.09574008006665828,0.01,0.01,0.01,0.0404469580871292,0.17992299171156093,0.15935928939777552,0.5529193753980614,0.05746481499537858,0.01,0.01,0.4280538589514633,0.01,0.08170524070321886,0.023041178138697944,0.012967050242176991,0.01,0.01
423,Lewes,0.00878,50.873870000000004,0.01,0.42139082110697273,0.01,0.01,0.01,0.01,0.25463148629923543,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
424,Chatteris,0.054012,52.4561,0.01,0.11348860573713995,0.01,0.01,0.01,0.01,0.1469578551574011,0.01,0.16125434346303963,0.06598909750750599,0.01,0.01,0.14299665119769417,0.064502613531587,0.027294639591572103,0.01,0.01,0.01,0.01
425,Uckfield,0.095913,50.966409999999996,0.01,0.43844861669524976,0.01,0.01,0.01,0.01,0.26668135581716557,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
426,Cambridge,0.12181700000000001,52.20534,0.01,0.3437184463914773,0.01,0.01,0.01,0.018005973934427984,0.42379313592831963,0.21497807220456924,0.01,0.42636494304548567,0.01,0.01,0.34647066738135823,0.15628522326186575,0.3967977477729302,0.01,0.01,0.01,0.01
427,Bishop's Stortford,0.15365020000000001,51.87216,0.01,0.23254174132524358,0.01,0.01,0.01,0.01,0.2920674694209294,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.44742065611708626,0.01,0.01,0.01,0.01
428,Wisbech,0.158797,52.66631999999999,0.01,0.13654355222587763,0.01,0.01,0.01,0.01,0.19809579244689454,0.01,0.19401278855512044,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
429,Sevenoaks,0.190898,51.27241,0.01,0.2681479896904625,0.01,0.01,0.01,0.01,0.3661099348588854,0.01,0.01,0.12473389228409491,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
430,Tunbridge Wells,0.26369499999999996,51.13238,0.01,0.4442301875304573,0.01,0.01,0.01,0.01,0.3126069644461383,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
431,Eastbourne,0.29047199999999995,50.768029999999996,0.01,0.46346517171976204,0.01,0.01,0.01,0.01,0.28435340624557265,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
432,Brentwood,0.30717490000000003,51.620470000000005,0.01,0.2940988121428688,0.01,0.01,0.01,0.01,0.5075073009269694,0.01,0.01,0.1710067186010203,0.01,0.01,0.01,0.01,0.35366196227234264,0.01,0.01,0.01,0.01
433,Skegness,0.337881,53.1464,0.01,0.11628871681064518,0.01,0.01,0.01,0.02343030833554412,0.17896529403862113,0.04196109957536364,0.5338296567060231,0.01,0.01,0.01,0.41327516224447586,0.01,0.07888434107464853,0.02224567407685488,0.012519358675553054,0.01,0.01
434,Downham Market,0.385472,52.606609999999996,0.01,0.1480836553165818,0.01,0.01,0.01,0.01,0.15529257109427275,0.01,0.16832797004912775,0.01,0.01,0.01,0.1492693809233615,0.0673321025992956,0.028491953624337308,0.01,0.01,0.01,0.01
435,King's Lynn,0.4022963,52.75168000000001,0.01,0.26359385752426123,0.01,0.01,0.01,0.011507149550816212,0.24495432582675253,0.01,0.2496911601905266,0.01,0.01,0.01,0.22142039075738812,0.0998778207280639,0.042263855225481144,0.01,0.01,0.01,0.01
436,Bexhill,0.4662071,50.849909999999994,0.01,0.3494146110996494,0.01,0.01,0.01,0.01,0.2037864674047988,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
437,Chelmsford,0.4685497,51.73559,0.01,0.18759071457610468,0.01,0.01,0.01,0.01,0.32800190476551516,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
438,Mildenhall,0.5156095,52.347570000000005,0.01,0.19702136502711448,0.01,0.01,0.01,0.010321126493057513,0.2542407379836067,0.01,0.01,0.01,0.01,0.01,0.19859895372500191,0.08958357732581568,0.037907788887259215,0.01,0.01,0.01,0.01
439,Medway,0.5417860999999999,51.404740000000004,0.01,0.13597388341120323,0.01,0.01,0.01,0.01,0.3155561974555894,0.01,0.01,0.1054178519606499,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
440,Braintree,0.5509269,51.88009,0.01,0.12097860804441499,0.01,0.01,0.01,0.01056260629791065,0.27259101924422446,0.01,0.01,0.01,0.01,0.01,0.20324550433377597,0.0916795331098316,0.03879470423211684,0.01,0.01,0.01,0.01
441,Gillingham,0.551438,51.38632,0.01,0.19544953173842025,0.01,0.01,0.01,0.01,0.4816147007913259,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
442,Hastings,0.573453,50.85426,0.01,0.35099676105806293,0.01,0.01,0.01,0.01,0.27928889234068693,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
443,Maldon,0.6714479999999999,51.7318,0.01,0.16564220902680787,0.01,0.01,0.01,0.010846628472593614,0.27522770557381193,0.01,0.01,0.01,0.01,0.01,0.20871065455402357,0.09414474099824109,0.039837870658225874,0.01,0.01,0.01,0.01
444,Southend,0.7077123000000001,51.54593,0.01,0.21327133509672053,0.01,0.01,0.01,0.01,0.37879713954200217,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
445,Bury St Edmunds,0.7104931999999999,52.24292,0.01,0.2690180462250948,0.01,0.01,0.01,0.014092731941138869,0.3628765982015253,0.01,0.01,0.01,0.01,0.01,0.2711721264650427,0.12231972376563831,0.05176027128712859,0.01,0.01,0.01,0.01
446,Thetford,0.751657,52.412859999999995,0.01,0.20296075144888737,0.01,0.01,0.01,0.01,0.2073822400440879,0.01,0.01,0.01,0.01,0.01,0.17048824149574776,0.0769034593521825,0.03254212645717104,0.01,0.01,0.01,0.01
