variant,longitude,latitude,need_to_be_xed,need_xed,need_xing,majority_variant
NA,-399551.58989841375,7274957.807251951,0.319932657499694,0.479927238178841,0.200140104321465,needs Xed
NA,-344390.8897790032,8060095.087444382,0.5556658216041527,0.3184537560105794,0.12588042238526792,needs to be Xed
NA,17677.20117949947,6921512.540829129,0.41385864866950295,0.015470409590241629,0.5706709417402553,needs Xing
NA,-236979.1583905367,6906961.561271681,0.572,0.026,0.402,needs to be Xed
NA,-220737.53336430728,6906822.4947494725,0.4908519796739037,0.03360879931345485,0.4755392210126415,needs to be Xed
NA,-247304.59775906682,6835213.337683194,0.5451302257278019,0.03300977901067062,0.42185999526152745,needs to be Xed
NA,-250433.66619382586,6870695.8906193655,0.4308367753972341,0.034800123612100595,0.5343631009906653,needs Xing
NA,-394377.3486468516,7292995.166584696,0.3243760610703804,0.4818921261661778,0.19373181276344176,needs Xed
NA,-105252.91250351258,7042662.7158044325,0.31796795808400097,0.016831145110551848,0.6652008968054471,needs Xing
NA,-124983.40169069398,7040416.613852901,0.3070896248477478,0.033148645832819755,0.6597617293194324,needs Xing
NA,-41509.03436597744,6589140.048018842,0.5059355107371123,0.056093924629995066,0.43797056463289263,needs to be Xed
NA,-333122.9082819265,6990963.127002778,0.4052281206263493,0.02189291121338926,0.5728789681602615,needs Xing
NA,-293138.5056618537,6611051.376511704,0.5539454521540735,0.05172900508333954,0.39432554276258686,needs to be Xed
NA,-121037.44856859572,7162577.806216603,0.922,0,0.078,needs to be Xed
NA,-690987.8869626493,7307622.511010473,0.4577417056724625,0.3970059013274427,0.14525239300009485,needs to be Xed
NA,-740585.4177935641,7236776.194348565,0.4340663542554558,0.42585985134236154,0.1400737944021826,needs to be Xed
NA,-771904.4774793579,6952813.25073283,0.6275215827150783,0.02909214822843282,0.34338626905648884,needs to be Xed
NA,-819682.3576498678,7168209.360322094,0.718611653660987,0.09296811247157971,0.18842023386743326,needs to be Xed
NA,-999775.3860775962,6965358.410869109,0.727200590153087,0.04321737537669991,0.22958203447021308,needs to be Xed
NA,-943499.8657856875,6781796.297927367,1,0,0,needs to be Xed
NA,-813586.8251605514,7361208.676721838,0.48146005977916045,0.41959664720858725,0.09894329301225227,needs to be Xed
NA,-902758.1344058499,7294968.790375641,0.6546116290139815,0.16392646183962714,0.18146190914639135,needs to be Xed
NA,-636267.9452350857,7232665.373229707,0.43432026141188296,0.4727141698732244,0.09296556871489267,needs Xed
NA,-696894.4880121913,7047966.379937061,0.99,0,0.009999999999999998,needs to be Xed
NA,-849576.1938950352,7235544.196240737,0.5904569131784111,0.25957326860050667,0.1499698182210822,needs to be Xed
NA,-1008197.3066813578,7033221.954515885,0.728386475708036,0.08418017481178963,0.1874333494801743,needs to be Xed
NA,-1079791.5466291253,6849331.158868178,0.8133840488385681,0.042165797919147464,0.1444501532422845,needs to be Xed
NA,-1058027.9182620957,6810969.788700419,0.7715348560580315,0.054347088990965665,0.17411805495100294,needs to be Xed
NA,-1142584.7563152858,6825649.242315617,0.8386559046959419,0.03490419037425654,0.12643990492980164,needs to be Xed
NA,-759140.0169355981,7022316.931181561,0.7313589067416397,0.04956245175791776,0.2190786415004425,needs to be Xed
NA,-806486.0999332699,6919278.6643245155,0.6964142212491016,0.06602221110798545,0.237563567642913,needs to be Xed
NA,-816227.9802671636,6981942.71951041,0.7891836290578104,0.02241847966751869,0.18839789127467094,needs to be Xed
NA,-890780.0347450539,7193806.715190331,0.7588865755707143,0.11188456933803828,0.12922885509124732,needs to be Xed
NA,-960323.6694848676,6921057.2762653055,0.7406418777129337,0.06247157225160625,0.19688655003546013,needs to be Xed
NA,-867541.434256962,7118740.431168648,0.742844892039626,0.045939332444865165,0.2112157755155089,needs to be Xed
NA,-722345.7526229335,7156008.902783385,0.7206637596048501,0.07665707957731464,0.2026791608178352,needs to be Xed
NA,-1049624.4544299077,7173046.961001092,0.7251166555729112,0.04900639075749061,0.22587695366959828,needs to be Xed
NA,-740988.9398157407,7095802.9416097915,0.7152083942203694,0.05757502486383022,0.22721658091580044,needs to be Xed
NA,-775709.0771120468,7217494.6487893695,0.5424659572687586,0.21806322999545932,0.23947081273578205,needs to be Xed
NA,-858520.7261122237,7026713.204112975,0.7256698274185857,0.048215596029200565,0.2261145765522137,needs to be Xed
NA,-911605.9411174883,7099939.53735486,0.7599076612608312,0.03489635345679106,0.20519598528237773,needs to be Xed
NA,-943553.8891345693,7222718.00440244,0.7282873863164732,0.08444761059917973,0.1872650030843471,needs to be Xed
NA,-908573.1417783671,6886250.22231409,0.7146651167828666,0.058287157782722254,0.22704772543441124,needs to be Xed
NA,-793845.114968698,7263739.745891227,0.5235141143437141,0.3638682628244776,0.11261762283180823,needs to be Xed
NA,-791489.3941684288,6847150.28194706,0.8029833851742746,0.017706185557092333,0.1793104292686331,needs to be Xed
NA,-831035.8102519755,7082490.256395414,0.7132665468181386,0.04190123498304514,0.24483221819881615,needs to be Xed
NA,-719495.5061167644,6861274.949851681,0.747888920177894,0.03738005489405957,0.21473102492804644,needs to be Xed
NA,-672880.569534623,6979451.056654229,0.7258624513797826,0.05647227476653809,0.21766527385367937,needs to be Xed
NA,-502344.0188288717,7222785.840503286,0.5730392660647419,0.08853929016949111,0.338421443765767,needs to be Xed
NA,-704373.69950817,6433768.670036883,0.4793467388819139,0.012253185717714546,0.5084000754003716,needs Xing
NA,-145242.32450067103,6567316.593412411,0.3425373101748172,0.049851273831546916,0.6076114159936359,needs Xing
NA,-707557.6484518901,7116901.653695856,0.7842049610277645,0.09441508657552092,0.12137995239671467,needs to be Xed
NA,-883953.5450833417,7061802.310895334,0.7589847013167531,0.03600835579456385,0.20500694288868299,needs to be Xed
NA,-690987.8869626493,7307622.511010473,0.4577417056724625,0.3970059013274427,0.14525239300009485,needs to be Xed
NA,-1043337.9533541355,7223301.34155758,0.7224332623608456,0.05283161347316583,0.22473512416598862,needs to be Xed
NA,-740585.4177935641,7236776.194348565,0.4340663542554558,0.42585985134236154,0.1400737944021826,needs to be Xed
NA,-668696.6264731577,7182118.668535905,0.5198992581014781,0.3773016636534851,0.10279907824503683,needs to be Xed
NA,-587209.8686565551,6463888.583840038,0.5560077504642407,0.01388306684439032,0.430109182691369,needs to be Xed
NA,-525301.4151512703,6528334.629779343,0.497526119415471,0.04341755323452764,0.45905632735000135,needs to be Xed
NA,-521238.37618875573,6554709.970422163,0.44747253818897653,0.05145374829487385,0.5010737135161496,needs Xing
NA,-461046.81432192476,6542273.388470698,0.5728800909123718,0.009798284106772177,0.41732162498085595,needs to be Xed
NA,-469370.84056548256,6517447.734911614,0.3738625363969703,0.07571819679280348,0.5504192668102262,needs Xing
NA,-410301.0452073754,6521733.762047685,0.5643164344975832,0.007324076281557328,0.42835948922085954,needs to be Xed
NA,-445752.5181623461,6575133.333702486,0.6335617180885931,0.019118847370141523,0.3473194345412654,needs to be Xed
NA,-326905.15812366817,6572820.245995547,0.5495028308028848,0.0382311687588675,0.4122660004382477,needs to be Xed
NA,-333394.86179793446,6582950.2620637985,0.5576605960886473,0.0439428488419634,0.3983965550693893,needs to be Xed
NA,-271866.57548565784,6543686.680638515,0.5516297731903412,0.014580203433732234,0.43379002337592654,needs to be Xed
NA,-268948.6689929846,6631150.203004739,0.5310114112452475,0.030947261726317867,0.4380413270284345,needs to be Xed
NA,-302616.91502493777,6647413.400563115,0.6049615181601449,0.034182374632047346,0.3608561072078079,needs to be Xed
NA,-244689.48028135122,6622107.449820127,0.5237737114298363,0.0274892462336879,0.44873704233647577,needs to be Xed
NA,-199130.1975623513,6593912.688426713,0.5243768841987017,0.056432312728172694,0.4191908030731256,needs to be Xed
NA,-104527.88865997597,6622636.592609932,0.5911402462500817,0.030404965910456022,0.37845478783946235,needs to be Xed
NA,-82072.96625512,6618976.440101561,0.6051548995634456,0.020311179284877606,0.37453392115167683,needs to be Xed
NA,-18785.052751874126,6590913.1222612,0.6514775670075641,0.03979846306168288,0.30872396993075296,needs to be Xed
NA,10676.98632045525,6615354.897103444,0.5034930499417272,0.03238631503483715,0.4641206350234357,needs to be Xed
NA,977.385129164942,6599013.392052929,0.5098269663867762,0.024685367001906745,0.4654876666113171,needs to be Xed
NA,51897.93697620878,6594786.688755278,0.5214727438268496,0.024744765216738858,0.45378249095641143,needs to be Xed
NA,21250.668153454346,6669622.093492061,0.4543146123497786,0.027083747123472696,0.5186016405267486,needs Xing
NA,-37000.1497108867,6662470.805624215,0.4767383588788854,0.02324022688763035,0.5000214142334842,needs Xing
NA,-36274.346630914544,6632424.544214853,0.4777541955071769,0.03730085733828687,0.4849449471545362,needs Xing
NA,-62342.7998944619,6677519.821838582,0.6076177375941002,0.049627887520105954,0.3427543748857938,needs to be Xed
NA,99002.87969292422,6677380.89944022,0.5511181934888959,0.029924768016737543,0.4189570384943665,needs to be Xed
NA,104581.65597402913,6618661.514477507,0.5085693712066861,0.022614664192229822,0.46881596460108405,needs to be Xed
NA,-192255.6624084127,6695938.867935843,0.3586501849885601,0.008668217948640118,0.6326815970627997,needs Xing
NA,-219103.80851742518,6749384.9128551595,0.5519353798993514,0.09720056927580477,0.35086405082484384,needs to be Xed
NA,-165315.49960831046,6761512.189473941,0.4894198019263098,0.03837128414778347,0.47220891392590675,needs to be Xed
NA,-128417.04025226341,6781992.706264641,0.5495489219081179,0.03129276202538338,0.4191583160664988,needs to be Xed
NA,-143374.26099372003,6740815.760791241,0.533155583075907,0.02998276777365957,0.4368616491504333,needs to be Xed
NA,-394092.70470889326,6881500.878962628,0.6023253885705248,0.02961003888165038,0.36806457254782476,needs to be Xed
NA,-480024.2271538896,6774422.1529239435,0.6513260347029296,0.015098082056570204,0.33357588324050025,needs to be Xed
NA,-444323.955136996,6779302.7209428325,0.668552521624124,0.03604095725414766,0.2954065211217282,needs to be Xed
NA,-553924.5616729307,6799027.45258613,0.648556769697818,0.06920666758550577,0.2822365627166763,needs to be Xed
NA,-474016.4144233184,6844145.159869567,0.6652227480815521,0.06974953519569319,0.26502771672275466,needs to be Xed
NA,-428967.98797951784,6907566.226325656,0.34970699768100133,0.08385758678081606,0.5664354155381827,needs Xing
NA,-375062.3037993107,6979308.747463057,0.4654239409194024,0.02043668070158199,0.5141393783790157,needs Xing
NA,-379333.7439805394,7045487.734589382,0.43446231175984773,0.06417583300716671,0.5013618552329855,needs Xing
NA,-479943.0752451014,7030452.086157642,0.4784672345363001,0.06412926148254672,0.4574035039811532,needs to be Xed
NA,-475769.59621577075,7008852.910513202,0.4476996910899364,0.07664306857332598,0.4756572403367376,needs Xing
NA,-353067.57616939413,6977305.557475825,0.40374434075949134,0.038998835147415055,0.5572568240930935,needs Xing
NA,-298563.88368464547,6977213.322266646,0.4515165546247875,0.043280107991976284,0.5052033373832362,needs Xing
NA,-276460.28559273307,6965177.539129188,0.32208494374910446,0.0047619978081855485,0.67315305844271,needs Xing
NA,-86213.04943721263,7057439.928383089,0.42547009446540474,0.019221358779732547,0.5553085467548626,needs Xing
NA,-89786.96168913068,6995963.780903131,0.42029900042209983,0.024141327893676803,0.5555596716842233,needs Xing
NA,42910.54675506475,6910560.722324642,0.500522751792475,0.03323725115969584,0.46623999704782926,needs to be Xed
NA,150421.01853186492,6793207.980641402,0.5368151305473225,0.011100709530174467,0.45208415992250306,needs to be Xed
NA,140295.62028829032,6788332.57480936,0.6306347464703872,0.01797778780388021,0.35138746572573254,needs to be Xed
NA,34194.553452474735,6731791.239015955,0.4825515106722746,0.05134006430904507,0.46610842501868033,needs to be Xed
NA,74745.24945416197,6751776.872699506,0.4295052056990119,0.048572650422151815,0.5219221438788363,needs Xing
NA,61328.90197231676,6778472.618722562,0.5850207416476718,0.007851660411077079,0.40712759794125103,needs to be Xed
NA,17104.262024284642,6777043.8985973755,0.5489682371968917,0.01239535090870429,0.43863641189440394,needs to be Xed
NA,-2679.0148654309223,6808834.830563549,0.5170867175984716,0.00169919018380109,0.4812140922177273,needs to be Xed
NA,-29412.835857398753,6815860.250266417,0.5054149242064515,0.024471104750478395,0.4701139710430702,needs to be Xed
NA,6012.588336726292,6883018.440509868,0.4389805358567865,0.01157040562183697,0.5494490585213766,needs Xing
NA,17677.20117949947,6921512.540829129,0.41385864866950295,0.015470409590241629,0.5706709417402553,needs Xing
NA,-240015.95409937718,7096584.50800098,0.4093425292825264,0.028956877965242715,0.5617005927522308,needs Xing
NA,-235917.94968480442,7030987.634253422,0.3044873862483385,0.04659230215866195,0.6489203115929996,needs Xing
NA,-280981.74935028347,6995435.008976975,0.4777207786205402,0.016734023319434358,0.5055451980600254,needs Xing
NA,-247941.92410775644,6985441.416698373,0.4451297178456068,0.020451986180012895,0.5344182959743803,needs Xing
NA,-192825.28424280186,6986073.87272172,0.57939589052688,0.0047966237626084615,0.41580748571051146,needs to be Xed
NA,-229530.32598359557,6861033.191081902,0.5195009861356821,0.05042722102897048,0.43007179283534747,needs to be Xed
NA,-140822.71807719648,6867464.768489646,0.4575896868189375,0.023687073122642496,0.51872324005842,needs Xing
NA,-163125.57805762885,6894789.262127501,0.5391691514700114,0.027069280276618743,0.43376156825336987,needs to be Xed
NA,-190166.86348316772,6834867.216646064,0.453958688383919,0.05837594471909211,0.4876653668969889,needs Xing
NA,-110171.56420421335,6824591.4955582265,0.6695834299314027,0.0265783373276502,0.30383823274094707,needs to be Xed
NA,-134269.78493215964,6940953.161868186,0.4711670054272116,0.037004450385102826,0.49182854418768557,needs Xing
NA,-98754.41458947363,6939905.332548514,0.431929060658569,0.005970786635823579,0.5621001527056075,needs Xing
NA,-151784.22588417024,7063422.213557168,0.3443569959470282,0.024463093868120744,0.6311799101848511,needs Xing
NA,-335084.24639021314,7103341.133690713,0.5041743544532947,0.05095825774004609,0.44486738780665924,needs to be Xed
NA,-266396.78098603955,7145781.496913799,0.49378236281018784,0.023699512643067865,0.4825181245467443,needs to be Xed
NA,-242341.52958153948,7142863.505845399,0.390861488133362,0.026086160521067207,0.5830523513455707,needs Xing
NA,-212882.7187744431,7145157.902353092,0.31685332822282986,0.02960460667245993,0.6535420651047102,needs Xing
NA,-188328.75605118918,7152340.812763191,0.4513329202074683,0.03656840212853629,0.5120986776639953,needs Xing
NA,-154157.01196237796,7156353.659416021,0.4917186260873289,0.005421345354060852,0.5028600285586102,needs Xing
NA,-118798.93606018285,7129264.466134801,0.4148390365385148,0.010170250189441447,0.5749907132720438,needs Xing
NA,-49356.50186944927,7171291.946418529,0.48555488738193275,0.03848465259752126,0.47596046002054604,needs to be Xed
NA,-48434.33120771779,7140282.610935396,0.3731767478550248,0.017631529626040966,0.6091917225189342,needs Xing
NA,-117582.72609547002,7216980.462066449,0.5034559623219694,0.03775545227584155,0.4587885854021889,needs to be Xed
NA,-149321.40460180896,7214569.484019664,0.41867229888763985,0.03998805762595899,0.5413396434864012,needs Xing
NA,-329654.0816293173,7251775.558433576,0.33865221220467345,0.052962638774934706,0.6083851490203919,needs Xing
NA,-374922.37519938353,7296784.317632347,0.3289271037083256,0.43292457904767445,0.23814831724399982,needs Xed
NA,-158898.1090752635,7361754.323998599,0.5026651860421619,0.1976458597474183,0.29968895421041974,needs to be Xed
NA,-271473.1724051944,7325496.565766778,0.4646890500047845,0.16749596814981466,0.36781498184540085,needs to be Xed
NA,-333837.4680933285,7391629.173949889,0.47347160095598173,0.3333896200657262,0.19313877897829207,needs to be Xed
NA,-284414.27471694496,7455139.543104009,0.47810705827262934,0.29272200727729347,0.2291709344500772,needs to be Xed
NA,-189944.33582107193,7442386.918932649,0.3656477441799621,0.3942808184130741,0.24007143740696382,needs Xed
NA,-280161.881300591,7558831.129971263,0.3797607374577442,0.40429405831908843,0.21594520422316735,needs Xed
NA,-341373.01838359755,7537167.828950156,0.41304626157286284,0.4518276356604948,0.1351261027666423,needs Xed
NA,-315983.04628448613,7469479.497439958,0.46454205482154814,0.32782297639024727,0.20763496878820462,needs to be Xed
NA,-372809.8652225996,7385627.612785124,0.543169592293434,0.2299022159876063,0.2269281917189598,needs to be Xed
NA,-474869.9009592304,7450393.593320736,0.3343306960838447,0.5735692071174818,0.09210009679867343,needs Xed
NA,-321608.9107101966,7687611.3009121325,0.5408992877803552,0.2705979615632373,0.18850275065640748,needs to be Xed
NA,-371565.7363295958,7676655.715071895,0.5026952049806734,0.3866152988214989,0.11068949619782767,needs to be Xed
NA,-472304.44310635776,7747172.10433197,0.5204941553849278,0.3391398627697312,0.14036598184534096,needs to be Xed
NA,-571483.0962752446,7693762.13763739,0.34582204000143413,0.36852026425084417,0.2856576957477216,needs Xed
NA,-534362.6101948103,7774634.289112175,0.43282864902859086,0.3484761811808765,0.21869516979053266,needs to be Xed
NA,-732637.8963317674,7849885.248574316,0.4656392703867779,0.21768211543009025,0.3166786141831318,needs to be Xed
NA,-277292.3876544637,7771134.347475728,0.5062775736250762,0.2475815740344799,0.24614085234044383,needs to be Xed
NA,-378257.3846921102,7761441.117956711,0.5403824031087759,0.20469516739313623,0.25492242949808785,needs to be Xed
NA,-565365.6227142928,7879309.06017315,0.5245129723093309,0.14224655282580642,0.33324047486486275,needs to be Xed
NA,-451426.13864960684,7927823.586352867,0.6004194891044541,0.3205191778634099,0.07906133303213614,needs to be Xed
NA,-490074.48474117887,7971952.660180874,0.5802374033528975,0.2711148848822658,0.1486477117648366,needs to be Xed
NA,-553735.9864555268,7999359.458729816,0.46953559144552126,0.29966660523899824,0.2307978033154805,needs to be Xed
NA,-494554.0923701909,8026416.301168427,0.6810689289947216,0.1896659766792424,0.12926509432603592,needs to be Xed
NA,-341628.35189963004,8102410.928242265,0.5877965710054708,0.27470901183066837,0.13749441716386082,needs to be Xed
NA,-710760.3881256562,8011442.573807081,0.4840505156944857,0.1745829895574379,0.34136649474807634,needs to be Xed
NA,-820908.9871189189,7857265.893245022,0.4527344593210895,0.23449713495383812,0.3127684057250725,needs to be Xed
NA,-329756.061414833,8177075.086326871,0.6168458881431904,0.22125606979128312,0.16189804206552644,needs to be Xed
NA,-1052412.295229538,6742534.075131709,0.7968423844615109,0.03540399152677192,0.16775362401171726,needs to be Xed
NA,-1034547.1422217832,6971975.961523063,0.777244503180009,0.03674079946877594,0.18601469735121504,needs to be Xed
NA,-705931.5267262292,6845692.994225829,0.7465435046708006,0.03586774645874776,0.21758874887045174,needs to be Xed
NA,-1002068.623247683,7118034.2641855925,0.7606170344547286,0.03743047325564838,0.20195249228962286,needs to be Xed
NA,-978786.5524984369,6902686.394283297,0.8100496273191232,0.03505459142159644,0.15489578125928039,needs to be Xed
NA,-966366.4587994461,6865857.495495212,0.8136136620515502,0.03519229683540458,0.15119404111304535,needs to be Xed
NA,-963349.5670155593,6825293.246888681,0.9427706624484588,0.027211319313194798,0.030018018238346395,needs to be Xed
NA,-1034946.4674991568,6870255.423912457,0.7886609544763924,0.05084493006537246,0.16049411545823514,needs to be Xed
NA,-847101.2499201265,7205448.146416562,0.6559146543596625,0.1754889198943787,0.16859642574595876,needs to be Xed
NA,-817105.8569035083,7080859.079435117,0.684037268173013,0.05490298057658437,0.2610597512504026,needs to be Xed
NA,-912635.0341501266,6957788.919404143,0.6479798063305954,0.06814795003046416,0.28387224363894054,needs to be Xed
NA,-953573.1219797744,7019876.644164773,0.8285153085727539,0.04060701885105424,0.13087767257619184,needs to be Xed
