placename,aint,am_not,amnt,arent,ent,int,m_not,longitude,latitude
Downham Market,0.07118889,0.09520363,0.00078952563,0.00039476281,0.00078952563,0.00157905125,0.8300546,  0.3854720,52.60661
King's Lynn,0.05037217,0.11137119,0.00000000000,0.00028088573,0.00028088573,0.00112354291,0.8365713,  0.4022963,52.75168
Bexhill,0.03432535,0.12296774,0.00000000000,0.00106873802,0.00000000000,0.00000000000,0.8416382,  0.4662071,50.84991
Chelmsford,0.06042249,0.11316735,0.00017751742,0.00000000000,0.00000000000,0.00000000000,0.8262326,  0.4685497,51.73559
Mildenhall,0.06208411,0.12809422,0.00039925472,0.00119776417,0.00099813681,0.00000000000,0.8072265,  0.5156095,52.34757
Medway,0.04979385,0.11908204,0.00081823017,0.00063640124,0.00127280248,0.00000000000,0.8283967,  0.5417861,51.40474
Braintree,0.05651810,0.12450303,0.00025109856,0.00000000000,0.00000000000,0.00000000000,0.8187278,  0.5509269,51.88009
Gillingham,0.04915235,0.11801121,0.00047957414,0.00031971609,0.00103907730,0.00000000000,0.8309981,  0.5514380,51.38632
Hastings,0.03957465,0.12376931,0.00000000000,0.00063067167,0.00000000000,0.00000000000,0.8360254,  0.5734530,50.85426
Maldon,0.06135288,0.11363095,0.00020431096,0.00000000000,0.00030646644,0.00000000000,0.8245054,  0.6714480,51.73181
Southend,0.07885032,0.09656047,0.00016472429,0.00032944859,0.00026538914,0.00000000000,0.8238297,  0.7077123,51.54593
Bury St Edmunds,0.05790790,0.12882759,0.00000000000,0.00129042665,0.00048390999,0.00000000000,0.8114902,  0.7104932,52.24292
Thetford,0.06463603,0.11993473,0.00000000000,0.00045326806,0.00108784335,0.00000000000,0.8138881,  0.7516570,52.41286
Ashford,0.04900048,0.12432245,0.00000000000,0.00052035905,0.00000000000,0.00000000000,0.8261567,  0.8750190,51.14647
Faversham,0.05498096,0.12505707,0.00047643815,0.00071465722,0.00015881272,0.00000000000,0.8186121,  0.8893580,51.31599
Colchester,0.05233515,0.11904049,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.8286244,  0.8918740,51.89593
New Romney,0.04585871,0.12595393,0.00000000000,0.00056010642,0.00000000000,0.00000000000,0.8276272,  0.9394730,50.98512
Canterbury,0.04773032,0.12794193,0.00000000000,0.00057345204,0.00000000000,0.00000000000,0.8237543,  1.0789089,51.28023
Ipswich,0.05147388,0.11323343,0.00000000000,0.00054573982,0.00027286991,0.00027286991,0.8342012,  1.1482200,52.05674
Clacton,0.05731297,0.10725174,0.00000000000,0.00031268729,0.00031268729,0.00031268729,0.8344972,  1.1530350,51.78953
Folkestone,0.04520938,0.12427099,0.00000000000,0.00078930059,0.00000000000,0.00000000000,0.8297303,  1.1694560,51.08140
Sheringham,0.04278282,0.10137810,0.00000000000,0.00091351215,0.00039150521,0.00052200694,0.8540121,  1.2109589,52.94442
Harwich,0.05657472,0.10944663,0.00000000000,0.00032043579,0.00032043579,0.00032043579,0.8330173,  1.2602970,51.93473
Norwich,0.04393087,0.10202425,0.00000000000,0.00085696760,0.00036082846,0.00054124269,0.8522858,  1.2973550,52.63089
Cromer,0.04255282,0.10167115,0.00000000000,0.00092890760,0.00039810326,0.00053080435,0.8539182,  1.3018660,52.93145
Dover,0.04769592,0.11745910,0.00000000000,0.00059911132,0.00000000000,0.00000000000,0.8342459,  1.3134027,51.12788
Felixstowe,0.05659301,0.11079797,0.00000000000,0.00031606395,0.00031606395,0.00031606395,0.8316608,  1.3512550,51.96173
Margate,0.04342773,0.11832825,0.00000000000,0.00062446010,0.00000000000,0.00000000000,0.8376196,  1.3868339,51.38965
Ramsgate,0.04347315,0.12005013,0.00000000000,0.00060482042,0.00000000000,0.00000000000,0.8358719,  1.4198950,51.33555
Great Yarmouth,0.04754405,0.10384466,0.00000000000,0.00097948181,0.00023507564,0.00058768909,0.8468090,  1.7280470,52.59823
Lowestoft,0.04773558,0.10307074,0.00000000000,0.00097376343,0.00025402524,0.00063506310,0.8473308,  1.7534490,52.48114
Swaffham,0.05560270,0.10986557,0.00000000000,0.00026796481,0.00125050243,0.00080389442,0.8322094,  0.6874810,52.64747
Dereham,0.04272689,0.10744071,0.00000000000,0.00080685978,0.00040342989,0.00044010533,0.8481820,  0.9378270,52.68162
Ely,0.06796385,0.12670601,0.00110660273,0.00055330136,0.00000000000,0.00000000000,0.8036702,  0.2623630,52.39954
March,0.07102754,0.10473517,0.00049539694,0.00000000000,0.00392189242,0.00049539694,0.8193246,  0.0886220,52.55172
St Neots,0.05340958,0.12340850,0.00000000000,0.00000000000,0.00053949072,0.00000000000,0.8226424, -0.2651030,52.23008
Banham,0.04929884,0.12240461,0.00000000000,0.00021741494,0.00086965975,0.00000000000,0.8272095,  1.0402849,52.45125
Holt,0.04245473,0.10210547,0.00000000000,0.00091770382,0.00039330164,0.00052440218,0.8536044,  1.0867470,52.90936
Cromer,0.04255282,0.10167115,0.00000000000,0.00092890760,0.00039810326,0.00053080435,0.8539182,  1.3018660,52.93145
Hunstanton,0.06312591,0.09607017,0.00000000000,0.00041439326,0.00041439326,0.00165757304,0.8383176,  0.4910320,52.93891
Horncastle,0.04287420,0.10675849,0.00000000000,0.00181818182,0.00016528926,0.00000000000,0.8483838, -0.1124500,53.20731
Market Weighton,0.04521491,0.08582284,0.00000000000,0.02816433151,0.00000000000,0.00056993588,0.8402280, -0.6677465,53.86484
Hawes,0.05650298,0.10396548,0.00061639614,0.00123279227,0.00041093076,0.00000000000,0.8372714, -2.1968695,54.30383
Reeth,0.05297628,0.08928831,0.00000000000,0.00218308834,0.00029107845,0.00000000000,0.8552612, -1.9428115,54.38946
Aysgarth,0.03554869,0.11553323,0.00000000000,0.00463678516,0.00077279753,0.00000000000,0.8435085, -1.9967434,54.29159
Stanhope,0.03471202,0.10112099,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.8641670, -2.0113020,54.74946
Keswick,0.04477191,0.11105465,0.00000000000,0.00225835592,0.00000000000,0.00000000000,0.8419151, -3.1347060,54.60128
Oxenholme,0.05352983,0.11690040,0.00028523889,0.00019015926,0.00000000000,0.00000000000,0.8290944, -2.7243328,54.30134
