placename,dinna,dinnae,dinnit,dinny,disna,disnae,disny,divent,divint,divna,divnae,divnt,divny,doesna,doesnae,doesnt,doesny,dusna,dusnae,dusny,longitude,latitude
Rothesay,0.00145887788,0.00230988998,0.000000000000,0.00510607258,0.00000000000,0.00765910887,0.00510607258,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00486292627,0.9507629,0.02054586347,0.0000000000,0.00072943894,0.0014588779, -5.0557930,55.83596
Truro,0.00000000000,0.00022582709,0.000000000000,0.00045165418,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00022582709,0.9990967,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -5.0510410,50.26320
Milford Haven,0.00076745971,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9992325,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -5.0426971,51.71431
Stranraer,0.00000000000,0.00385150316,0.000000000000,0.01241039906,0.00000000000,0.00128383439,0.00106986199,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9756071,0.00577725473,0.0000000000,0.00000000000,0.0000000000, -5.0240550,54.90337
Fishguard,0.00078802206,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9992120,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.9759890,51.99393
Inchnadamph,0.00920547945,0.01046996839,0.000000000000,0.01542676502,0.00178714436,0.00633930453,0.00185458377,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000252897787,0.00000000000,0.00000000000,0.00143308746,0.9486786,0.00362486828,0.0002528978,0.00050579557,0.0001685985, -4.9742950,58.15221
Haverfordwest,0.00076745971,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9992325,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.9713190,51.80047
Dunoon,0.00077269800,0.00424983902,0.000000000000,0.00656793303,0.00000000000,0.00566645203,0.00386349002,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00663232453,0.9517708,0.01854475209,0.0000000000,0.00077269800,0.0011590470, -4.9262140,55.95097
Pembroke,0.00077220077,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9992278,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.9086370,51.67404
Girvan,0.00000000000,0.00544010445,0.000000000000,0.01147862039,0.00000000000,0.00533130236,0.01387226635,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00413447938,0.9454358,0.01343705799,0.0000000000,0.00021760418,0.0006528125, -4.8542179,55.24016
Wadebridge,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.8364560,50.51665
Invergarry,0.00000000000,0.00000000000,0.000000000000,0.00178200178,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9946540,0.00356400356,0.0000000000,0.00000000000,0.0000000000, -4.8002610,57.07095
St Austell,0.00000000000,0.00021549402,0.000000000000,0.00086197608,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00021549402,0.9987070,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.7834252,50.34038
Greenock,0.00079845632,0.00439150975,0.000000000000,0.00638765054,0.00000000000,0.00625457449,0.00399228159,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00685341673,0.9517599,0.01756603899,0.0000000000,0.00079845632,0.0011976845, -4.7719830,55.95648
Helensburgh,0.00081405603,0.00447730819,0.000000000000,0.00651244827,0.00000000000,0.00556271623,0.00407028017,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00617325826,0.9524456,0.01790923275,0.0000000000,0.00081405603,0.0012210841, -4.7340140,56.00232
Bodmin,0.00000000000,0.00000000000,0.000000000000,0.00187911055,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9981209,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.7188629,50.47150
Tenby,0.00074110672,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9992589,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.7035790,51.67274
Camelford,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.6823640,50.62206
Irvine,0.00288850376,0.00481417293,0.000000000000,0.00751010976,0.00000000000,0.01126516464,0.00784710187,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00356248796,0.9396303,0.02103793568,0.0000000000,0.00057770075,0.0008665511, -4.6696364,55.61157
Cardigan,0.00091074681,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9990893,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.6608640,52.08370
Holyhead,0.00000000000,0.00000000000,0.000000000000,0.00104803493,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984279,0.00000000000,0.0000000000,0.00000000000,0.0005240175, -4.6330380,53.30944
Ayr,0.00086922928,0.00395982229,0.000000000000,0.00883716438,0.00000000000,0.00676067220,0.01550125555,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00424956539,0.9452868,0.01318331080,0.0000000000,0.00019316206,0.0011589724, -4.6291790,55.45856
Dumbarton,0.00177050839,0.00615462440,0.000000000000,0.01037012056,0.00000000000,0.00775651294,0.00101171908,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00564876486,0.9463789,0.01939128235,0.0000000000,0.00101171908,0.0005058595, -4.5645540,55.94529
Bude,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.5436780,50.82664
Isle of Man,0.00072582109,0.00000000000,0.000000000000,0.00241940362,0.00000000000,0.00036291054,0.00024194036,0.00108873163,0.000362910543,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9944354,0.00036291054,0.0000000000,0.00000000000,0.0000000000, -4.5126331,54.27697
Kilmarnock,0.00224187321,0.00460829493,0.000000000000,0.00784655623,0.00000000000,0.01345123926,0.01631585503,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00336280981,0.9321833,0.01849545398,0.0000000000,0.00074729107,0.0007472911, -4.4987920,55.61472
Newton Stewart,0.00000000000,0.00850762141,0.000000000000,0.01583362874,0.00000000000,0.00472645634,0.01571546733,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00425381071,0.9366655,0.01382488479,0.0000000000,0.00047264563,0.0000000000, -4.4831640,54.96030
Liskeard,0.00000000000,0.00106951872,0.000000000000,0.00213903743,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9967914,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.4647190,50.45552
Altnaharra,0.00924767833,0.00997647960,0.000000000000,0.01530482665,0.00244553315,0.00584660574,0.00178151421,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000242933756,0.00000000000,0.00000000000,0.00137662462,0.9494050,0.00348205051,0.0002429338,0.00048586751,0.0001619558, -4.4426550,58.28023
Pwllheli,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.4176339,52.88882
Lairg,0.00887140563,0.01037503370,0.000000000000,0.01528688540,0.00177093973,0.00628182395,0.00183776764,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000250604679,0.00000000000,0.00000000000,0.00142009318,0.9493946,0.00359200039,0.0002506047,0.00050120936,0.0001670698, -4.4024140,58.02206
Launceston,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.3604516,50.63683
Carmarthen,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.3121310,51.85762
Llangefni,0.00000000000,0.00000000000,0.000000000000,0.00113207547,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9983019,0.00000000000,0.0000000000,0.00000000000,0.0005660377, -4.3114020,53.25579
Caernarfon,0.00000000000,0.00000000000,0.000000000000,0.00113357264,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9982996,0.00000000000,0.0000000000,0.00000000000,0.0005667863, -4.2739110,53.13955
Cumnock,0.00110660273,0.00221320546,0.000000000000,0.01106602730,0.00000000000,0.01770564367,0.06750276651,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00221320546,0.8887864,0.00940612320,0.0000000000,0.00000000000,0.0000000000, -4.2658289,55.45355
Aberaeron,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.2581619,52.24279
Alness,0.00912871234,0.00912871234,0.000000000000,0.01246016771,0.00139029240,0.00539066203,0.00144275626,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000196739490,0.00000000000,0.00039347898,0.00111485711,0.9558123,0.00281993269,0.0001967395,0.00039347898,0.0001311597, -4.2568250,57.69595
Glasgow,0.00157625033,0.00457534767,0.000037619340,0.00708079568,0.00010658813,0.00573945723,0.00506816102,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00007523868,0.00273200003,0.9576536,0.01398185452,0.0000000000,0.00015047736,0.0012226285, -4.2518060,55.86424
Dalwhinnie,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.2427830,56.93660
Inverness,0.00892387663,0.00644502201,0.000000000000,0.00115679882,0.00000000000,0.00264411159,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00099154185,0.00099154185,0.9783513,0.00049577092,0.0000000000,0.00000000000,0.0000000000, -4.2247210,57.47777
Saltash,0.00037150553,0.00037150553,0.000000000000,0.00260053868,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00018575276,0.9964707,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.2164300,50.40921
Bideford,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.2066660,51.01668
Invergordon,0.00916497482,0.00993839042,0.000000000000,0.01224574695,0.00136636755,0.00568460464,0.00141792859,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000193353899,0.00000000000,0.00038670780,0.00109567210,0.9550259,0.00277140589,0.0001933539,0.00038670780,0.0001289026, -4.1728820,57.68811
Llanelli,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.1602480,51.68089
Plymouth,0.00036640103,0.00036640103,0.000000000000,0.00256480718,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00018320051,0.9965192,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.1426565,50.37546
Tavistock,0.00000000000,0.00000000000,0.000000000000,0.00127686742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9987231,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.1416540,50.55112
Porthmadog,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.1333840,52.92784
Bangor,0.00000000000,0.00000000000,0.000000000000,0.00130847236,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9980373,0.00000000000,0.0000000000,0.00000000000,0.0006542362, -4.1292630,53.22739
Tywyn,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.0872490,52.58701
Aberystwyth,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.0829200,52.41530
Lampeter,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.0785090,52.11290
Barnstaple,0.00000000000,0.00046189376,0.000000000000,0.00000000000,0.00000000000,0.00101616628,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9985219,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.0583380,51.07816
Tain,0.01049092621,0.01065084886,0.000000000000,0.01463292299,0.00169518015,0.00625297583,0.00175914921,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000239883983,0.00000000000,0.00031984531,0.00135934257,0.9482810,0.00343833710,0.0002398840,0.00047976797,0.0001599227, -4.0552300,57.81150
Okehampton,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -4.0042630,50.73831
Llandeilo,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.9914300,51.88469
Motherwell,0.00123800681,0.00611265862,0.000000000000,0.00526152894,0.00030950170,0.00931084288,0.02083978129,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000309501702,0.00000000000,0.00000000000,0.00105746415,0.9368874,0.01743526256,0.0000000000,0.00000000000,0.0012380068, -3.9810968,55.78321
Golspie,0.01393567981,0.01083355930,0.000000000000,0.01455610391,0.00240215485,0.00669739863,0.00198853879,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000238624654,0.00000000000,0.00031816621,0.00151128948,0.9432232,0.00342028671,0.0002386247,0.00047724931,0.0001590831, -3.9760860,57.97341
Airdrie,0.00215858397,0.00460497913,0.000000000000,0.00834652468,0.00129515038,0.00820261908,0.01511008778,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00115124478,0.9526551,0.00647575191,0.0000000000,0.00000000000,0.0000000000, -3.9625660,55.86627
Swansea,0.00000000000,0.00058388478,0.000000000000,0.00038925652,0.00000000000,0.00019462826,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000389256520,0.00000000000,0.00000000000,0.00000000000,0.9984430,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.9436460,51.62144
Stirling,0.00301027420,0.01177933381,0.000000000000,0.07277010667,0.00000000000,0.00628231137,0.00301027420,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00222498528,0.8834500,0.01747267849,0.0000000000,0.00000000000,0.0000000000, -3.9369029,56.11652
Tregaron,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.9343850,52.22000
Tregaron,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.9343850,52.22000
Castle Douglas,0.00045913682,0.01078971534,0.000000000000,0.05050505051,0.00000000000,0.00061218243,0.00168350168,0.00091827365,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00214263851,0.9269972,0.00589225589,0.0000000000,0.00000000000,0.0000000000, -3.9314140,54.94042
Dolgellau,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8844000,52.74215
Aberfeldy,0.01355932203,0.00338983051,0.000000000000,0.01355932203,0.00000000000,0.00677966102,0.00677966102,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.01355932203,0.9423729,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8669690,56.62175
Machynlleth,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8534850,52.59027
Brora,0.01954834974,0.01051534453,0.000000000000,0.01412854661,0.00279482725,0.00650067555,0.00193012932,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000231615518,0.00000000000,0.00146689828,0.00193012932,0.9363212,0.00331982243,0.0006948466,0.00046323104,0.0001544103, -3.8525480,58.01216
Llandudno,0.00152419662,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984758,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8276090,53.32406
Llandudno,0.00152419662,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984758,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8276090,53.32406
Aviemore,0.00000000000,0.00262697023,0.000000000000,0.01050788091,0.00000000000,0.00262697023,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00262697023,0.9816112,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.8238120,57.19449
Dalbeattie,0.00046620047,0.01064491064,0.000000000000,0.05003885004,0.00000000000,0.00062160062,0.00139860140,0.00279720280,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00186480186,0.9266511,0.00551670552,0.0000000000,0.00000000000,0.0000000000, -3.8225270,54.93422
Falkirk,0.00046314675,0.02064311235,0.000000000000,0.09053416259,0.00000000000,0.00926293503,0.00187464161,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00238189758,0.8553879,0.01865819770,0.0000000000,0.00000000000,0.0007939659, -3.7839131,56.00188
Kingsbridge,0.00000000000,0.00049767750,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9995023,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.7774930,50.28395
Pitlochry,0.00576368876,0.00288184438,0.000000000000,0.00864553314,0.00000000000,0.00576368876,0.00576368876,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.01152737752,0.9596542,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.7297110,56.70436
Colwyn Bay,0.00129519698,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9987048,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.7276400,53.29318
Totnes,0.00000000000,0.00120984003,0.000000000000,0.00040328001,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9983869,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.6857970,50.43374
Grantown-on-Spey,0.01897689769,0.00742574257,0.000000000000,0.00000000000,0.00000000000,0.00247524752,0.00247524752,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00247524752,0.00165016502,0.9595710,0.00000000000,0.0000000000,0.00000000000,0.0049504950, -3.6096280,57.33041
Dumfries,0.00045378914,0.01384056875,0.000000000000,0.05369838149,0.00000000000,0.00151263046,0.00136136742,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00257147179,0.9193768,0.00582362729,0.0000000000,0.00000000000,0.0013613674, -3.6051200,55.07086
Whitehaven,0.00137153307,0.00000000000,0.000000000000,0.00137153307,0.00000000000,0.00000000000,0.00000000000,0.00480036574,0.000685766535,0.00000000000,0.0000000000,0.000685766535,0.00000000000,0.00000000000,0.00000000000,0.9890277,0.00205729960,0.0000000000,0.00000000000,0.0000000000, -3.5892330,54.54970
Dartmouth,0.00000000000,0.00117050332,0.000000000000,0.00039016777,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984393,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5788070,50.35252
Bridgend,0.00000000000,0.00032887525,0.000000000000,0.00197325148,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9976979,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5769450,51.50429
Paignton,0.00000000000,0.00114562118,0.000000000000,0.00038187373,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984725,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5642350,50.43508
Workington,0.00137530562,0.00000000000,0.000000000000,0.00137530562,0.00000000000,0.00000000000,0.00000000000,0.00481356968,0.000687652812,0.00000000000,0.0000000000,0.000687652812,0.00000000000,0.00000000000,0.00000000000,0.9889976,0.00206295844,0.0000000000,0.00000000000,0.0000000000, -3.5427520,54.64357
Llanidloes,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,1.0000000,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5401950,52.44779
Exeter,0.00015333896,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00015333896,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9996933,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5338990,50.71841
Torquay,0.00000000000,0.00114039534,0.000000000000,0.00038013178,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.9984795,0.00000000000,0.0000000000,0.00000000000,0.0000000000, -3.5253150,50.46192
Thurso,0.02589072000,0.01011569043,0.000000000000,0.01429966710,0.00478168762,0.00557611357,0.00166451151,0.00000000000,0.000000000000,0.00000000000,0.0000000000,0.000226978843,0.00000000000,0.00113489421,0.00185366055,0.9299165,0.00325336341,0.0006809365,0.00045395769,0.0001513192, -3.5220800,58.59357
