variant,longitude,latitude,preposition_dropped,preposition_retained
preposition_retained,51897.93697620878,6594786.688755278,0.18822000448830137,0.8117799955116987
preposition_retained,21250.668153454346,6669622.093492061,0.1187451379242871,0.8812548620757129
preposition_retained,-37000.1497108867,6662470.805624215,0.15840737737128924,0.8415926226287107
preposition_retained,-36274.346630914544,6632424.544214853,0.11731738516514678,0.8826826148348532
preposition_retained,-62342.7998944619,6677519.821838582,0.15451924518067708,0.8454807548193228
preposition_retained,99002.87969292422,6677380.89944022,0.14203485222041842,0.8579651477795815
preposition_retained,104581.65597402913,6618661.514477507,0.17091062435591778,0.8290893756440821
preposition_retained,-192255.6624084127,6695938.867935843,0.11032983561921876,0.8896701643807813
preposition_retained,-219103.80851742518,6749384.9128551595,0.11178538818732574,0.8882146118126742
preposition_retained,-165315.49960831046,6761512.189473941,0.12484441158947872,0.8751555884105213
preposition_retained,-128417.04025226341,6781992.706264641,0.13090433611311605,0.869095663886884
preposition_retained,-143374.26099372003,6740815.760791241,0.11689159826522469,0.8831084017347752
preposition_retained,-394092.70470889326,6881500.878962628,0.1511269169607343,0.8488730830392657
preposition_retained,-480024.2271538896,6774422.1529239435,0.09973854036434647,0.9002614596356536
preposition_retained,-444323.955136996,6779302.7209428325,0.11755499556592443,0.8824450044340756
preposition_retained,-553924.5616729307,6799027.45258613,0.10530400108341938,0.8946959989165806
preposition_retained,-474016.4144233184,6844145.159869567,0.08110297282283808,0.918897027177162
preposition_retained,-428967.98797951784,6907566.226325656,0.09196236766739405,0.908037632332606
preposition_retained,-375062.3037993107,6979308.747463057,0.17396620221281092,0.8260337977871891
preposition_retained,-379333.7439805394,7045487.734589382,0.23429868796061779,0.7657013120393822
preposition_retained,-479943.0752451014,7030452.086157642,0.21302880377377906,0.786971196226221
preposition_retained,-475769.59621577075,7008852.910513202,0.17287325105532877,0.8271267489446712
preposition_retained,-353067.57616939413,6977305.557475825,0.23749937620722422,0.7625006237927758
preposition_retained,-298563.88368464547,6977213.322266646,0.17699995234342283,0.8230000476565772
preposition_retained,-276460.28559273307,6965177.539129188,0.16739832681925446,0.8326016731807456
preposition_retained,-86213.04943721263,7057439.928383089,0.17538679199048376,0.8246132080095162
preposition_retained,-89786.96168913068,6995963.780903131,0.17146779105330898,0.8285322089466911
preposition_retained,42910.54675506475,6910560.722324642,0.1061755403161612,0.8938244596838388
preposition_retained,150421.01853186492,6793207.980641402,0.14502333093730427,0.8549766690626956
preposition_retained,140295.62028829032,6788332.57480936,0.21034050711676003,0.78965949288324
preposition_retained,34194.553452474735,6731791.239015955,0.18493637882558195,0.8150636211744181
preposition_retained,74745.24945416197,6751776.872699506,0.11588679927565085,0.8841132007243492
preposition_retained,61328.90197231676,6778472.618722562,0.17423206385750567,0.8257679361424943
preposition_retained,17104.262024284642,6777043.8985973755,0.1516621505451172,0.8483378494548829
preposition_retained,-2679.0148654309223,6808834.830563549,0.17592258950273904,0.824077410497261
preposition_retained,-29412.835857398753,6815860.250266417,0.14476320054100242,0.8552367994589976
preposition_retained,6012.588336726292,6883018.440509868,0.18790319397520866,0.8120968060247914
preposition_retained,17677.20117949947,6921512.540829129,0.13513829702750868,0.8648617029724913
preposition_retained,-240015.95409937718,7096584.50800098,0.3188923614670969,0.6811076385329031
preposition_retained,-235917.94968480442,7030987.634253422,0.25519804492850007,0.7448019550714999
preposition_retained,-280981.74935028347,6995435.008976975,0.3849774808805088,0.6150225191194911
preposition_retained,-247941.92410775644,6985441.416698373,0.3222397485612643,0.6777602514387358
preposition_retained,-192825.28424280186,6986073.87272172,0.30992666202410235,0.6900733379758978
preposition_retained,-229530.32598359557,6861033.191081902,0.15355139986813443,0.8464486001318656
preposition_retained,-140822.71807719648,6867464.768489646,0.1706193819118813,0.8293806180881187
preposition_retained,-163125.57805762885,6894789.262127501,0.3044112028334821,0.6955887971665179
preposition_retained,-190166.86348316772,6834867.216646064,0.12325871293488026,0.8767412870651197
preposition_retained,-110171.56420421335,6824591.4955582265,0.1484244769024705,0.8515755230975295
preposition_retained,-134269.78493215964,6940953.161868186,0.21502035470073333,0.7849796452992667
preposition_retained,-98754.41458947363,6939905.332548514,0.23955743517554173,0.7604425648244583
preposition_retained,-151784.22588417024,7063422.213557168,0.24239157552565135,0.7576084244743486
preposition_retained,-335084.24639021314,7103341.133690713,0.194869283158363,0.8051307168416371
preposition_retained,-266396.78098603955,7145781.496913799,0.21384542841947768,0.7861545715805223
preposition_retained,-242341.52958153948,7142863.505845399,0.24611521899785968,0.7538847810021403
preposition_retained,-212882.7187744431,7145157.902353092,0.14965486050151763,0.8503451394984823
preposition_retained,-188328.75605118918,7152340.812763191,0.14482720150650025,0.8551727984934997
preposition_retained,-154157.01196237796,7156353.659416021,0.09254142895298278,0.9074585710470171
preposition_retained,-118798.93606018285,7129264.466134801,0.18098596602278572,0.8190140339772143
preposition_retained,-49356.50186944927,7171291.946418529,0.13410389414607465,0.8658961058539254
preposition_retained,-48434.33120771779,7140282.610935396,0.12734185030758519,0.8726581496924148
preposition_retained,-117582.72609547002,7216980.462066449,0.13621032759695267,0.8637896724030474
preposition_retained,-149321.40460180896,7214569.484019664,0.06860214516879053,0.9313978548312094
preposition_retained,-329654.0816293173,7251775.558433576,0.2603271241699582,0.7396728758300419
preposition_retained,-374922.37519938353,7296784.317632347,0.22363452737488612,0.7763654726251139
preposition_retained,-158898.1090752635,7361754.323998599,0.11828262818874934,0.8817173718112508
preposition_retained,-271473.1724051944,7325496.565766778,0.1264051703634931,0.8735948296365069
preposition_retained,-333837.4680933285,7391629.173949889,0.184208631517488,0.815791368482512
preposition_retained,-284414.27471694496,7455139.543104009,0.12989745272460926,0.8701025472753907
preposition_retained,-189944.33582107193,7442386.918932649,0.05439183756286576,0.9456081624371343
preposition_retained,-280161.881300591,7558831.129971263,0.16648822449547657,0.8335117755045235
preposition_retained,-341373.01838359755,7537167.828950156,0.1783994423097182,0.8216005576902818
preposition_retained,-315983.04628448613,7469479.497439958,0.15203520162169928,0.8479647983783009
preposition_retained,-372809.8652225996,7385627.612785124,0.10676059874949786,0.893239401250502
preposition_retained,-474869.9009592304,7450393.593320736,0.08095762879888165,0.9190423712011184
preposition_retained,-321608.9107101966,7687611.3009121325,0.0355016804986403,0.9644983195013597
preposition_retained,-371565.7363295958,7676655.715071895,0.09112854692690431,0.9088714530730958
preposition_retained,-472304.44310635776,7747172.10433197,0.12320296799997861,0.8767970320000213
preposition_retained,-571483.0962752446,7693762.13763739,0.13287639986200112,0.8671236001379989
preposition_retained,-534362.6101948103,7774634.289112175,0.16378260622434443,0.8362173937756555
preposition_retained,-732637.8963317674,7849885.248574316,0.15124094496773274,0.8487590550322673
preposition_retained,-277292.3876544637,7771134.347475728,0.07658886465586055,0.9234111353441394
preposition_retained,-378257.3846921102,7761441.117956711,0.07778308014719927,0.9222169198528007
preposition_retained,-565365.6227142928,7879309.06017315,0.08431447813369254,0.9156855218663074
preposition_retained,-451426.13864960684,7927823.586352867,0.003931865161004728,0.9960681348389953
preposition_retained,-490074.48474117887,7971952.660180874,0.005002461300066504,0.9949975386999336
preposition_retained,-553735.9864555268,7999359.458729816,0.011494398750211708,0.9885056012497883
preposition_retained,-494554.0923701909,8026416.301168427,0.004731420751679296,0.9952685792483207
preposition_retained,-341628.35189963004,8102410.928242265,0.09353614010506278,0.9064638598949373
preposition_retained,-710760.3881256562,8011442.573807081,0.13985547503932588,0.8601445249606741
preposition_retained,-820908.9871189189,7857265.893245022,0.14861878094500455,0.8513812190549953
preposition_retained,-329756.061414833,8177075.086326871,0.10043315291936689,0.8995668470806331
preposition_retained,-1052412.295229538,6742534.075131709,0.08453272772439238,0.9154672722756075
preposition_retained,-1034547.1422217832,6971975.961523063,0.0679764906983528,0.9320235093016471
preposition_retained,-705931.5267262292,6845692.994225829,0.09914895649535155,0.9008510435046484
preposition_retained,-1002068.623247683,7118034.2641855925,0.0815475182396034,0.9184524817603966
preposition_retained,-978786.5524984369,6902686.394283297,0.05118952373630417,0.948810476263696
preposition_retained,-966366.4587994461,6865857.495495212,0.04937980562683532,0.9506201943731648
preposition_retained,-963349.5670155593,6825293.246888681,8.978112296070748e-4,0.9991021887703929
preposition_retained,-1034946.4674991568,6870255.423912457,0.07540867488625956,0.9245913251137404
preposition_retained,-847101.2499201265,7205448.146416562,0.07172159727506269,0.9282784027249373
preposition_retained,-817105.8569035083,7080859.079435117,0.15726871292867398,0.842731287071326
preposition_retained,-912635.0341501266,6957788.919404143,0.06335968572399522,0.9366403142760047
preposition_retained,-953573.1219797744,7019876.644164773,0.0504663334778792,0.9495336665221208
