variant,longitude,latitude,need_to_be_xed,need_xed,need_xing
needs Xed,-740585.4177935641,7236776.194348565,0.3511726533532786,0.4871541008025107,0.1616732458442106
needs to be Xed,-771904.4774793579,6952813.25073283,0.582243533202434,0.00514173083476953,0.41261473596279646
needs to be Xed,-819682.3576498678,7168209.360322094,0.6897983820381216,0.09695810709954805,0.21324351086233032
needs to be Xed,-999775.3860775962,6965358.410869109,0.690530157475414,0.0486960735127999,0.26077376901178606
needs to be Xed,-943499.8657856875,6781796.297927367,0.9920000000000001,0.002,0.006000000000000001
needs Xed,-813586.8251605514,7361208.676721838,0.38318496294455445,0.4936238736772175,0.12319116337822808
needs to be Xed,-902758.1344058499,7294968.790375641,0.6163555935349615,0.1782023249796516,0.20544208148538692
needs Xed,-636267.9452350857,7232665.373229707,0.37763399831843486,0.5160931312038085,0.10627287047775665
needs to be Xed,-696894.4880121913,7047966.379937061,0.9920000000000001,0,0.008
needs to be Xed,-849576.1938950352,7235544.196240737,0.5510956271443221,0.26965032463599875,0.17925404821967908
needs to be Xed,-1008197.3066813578,7033221.954515885,0.7086783198782276,0.079773733203789,0.21154794691798334
needs to be Xed,-1079791.5466291253,6849331.158868178,0.8032541399748491,0.024637205602060255,0.17210865442309067
needs to be Xed,-1058027.9182620957,6810969.788700419,0.7373643831249189,0.041428786580905416,0.22120683029417568
needs to be Xed,-1142584.7563152858,6825649.242315617,0.8280579958697989,0.021887257510776224,0.15005474661942483
needs to be Xed,-759140.0169355981,7022316.931181561,0.7001888499215018,0.050959824968828095,0.24885132510967015
needs to be Xed,-806486.0999332699,6919278.6643245155,0.6977569407780031,0.024409105048468438,0.27783395417352846
needs to be Xed,-816227.9802671636,6981942.71951041,0.7816269305813933,0.022521953638109063,0.1958511157804976
needs to be Xed,-890780.0347450539,7193806.715190331,0.7206846644250787,0.1255555409881141,0.15375979458680708
needs to be Xed,-960323.6694848676,6921057.2762653055,0.7279448730547484,0.05623978230850022,0.21581534463675137
needs to be Xed,-867541.434256962,7118740.431168648,0.732996437905831,0.038661303736661753,0.22834225835750718
needs to be Xed,-722345.7526229335,7156008.902783385,0.698829290252226,0.08079604847061045,0.2203746612771636
needs to be Xed,-1049624.4544299077,7173046.961001092,0.6904987141330107,0.03786847255781693,0.27163281330917244
needs to be Xed,-740988.9398157407,7095802.9416097915,0.6841061628109375,0.038296656841184815,0.2775971803478777
needs to be Xed,-775709.0771120468,7217494.6487893695,0.499597599030884,0.2414123078949955,0.2589900930741205
needs to be Xed,-858520.7261122237,7026713.204112975,0.7143958257996813,0.039375799588471885,0.24622837461184682
needs to be Xed,-911605.9411174883,7099939.53735486,0.7279366169915192,0.019135872634343083,0.2529275103741378
needs to be Xed,-943553.8891345693,7222718.00440244,0.7246309589170588,0.08674293871695023,0.1886261023659911
needs to be Xed,-908573.1417783671,6886250.22231409,0.7308163091656683,0.017270552741536105,0.25191313809279564
needs to be Xed,-793845.114968698,7263739.745891227,0.41962872526691,0.41564644687830093,0.16472482785478904
needs to be Xed,-791489.3941684288,6847150.28194706,0.7671827616686777,0.010438875610841206,0.22237836272048106
needs to be Xed,-831035.8102519755,7082490.256395414,0.6910896512506927,0.04249285849894071,0.26641749025036665
needs to be Xed,-719495.5061167644,6861274.949851681,0.7450559072540025,0.023748227283898152,0.23119586546209933
needs to be Xed,-672880.569534623,6979451.056654229,0.7356277587491432,0.034353021234034456,0.2300192200168222
needs to be Xed,-502344.0188288717,7222785.840503286,0.4876753006029779,0.10979487734478112,0.402529822052241
needs Xing,-704373.69950817,6433768.670036883,0.44612891753562745,0.008337088951868982,0.5455339935125036
needs Xing,-145242.32450067103,6567316.593412411,0.28829439832533205,0.038465396888645295,0.6732402047860225
needs to be Xed,-707557.6484518901,7116901.653695856,0.7644197578022383,0.08982567530008284,0.14575456689767896
needs to be Xed,-883953.5450833417,7061802.310895334,0.731464948567122,0.027849489666262627,0.24068556176661537
needs Xed,-690987.8869626493,7307622.511010473,0.3604560401189592,0.4719084003691371,0.16763555951190376
needs to be Xed,-1043337.9533541355,7223301.34155758,0.6927934072534871,0.04193922829340046,0.2652673644531124
needs Xed,-740585.4177935641,7236776.194348565,0.3511726533532786,0.4871541008025107,0.1616732458442106
needs to be Xed,-668696.6264731577,7182118.668535905,0.48244119236238514,0.393771104369264,0.12378770326835081
needs to be Xed,-587209.8686565551,6463888.583840038,0.49925696667743125,0.013196465101838301,0.4875465682207305
needs Xing,-525301.4151512703,6528334.629779343,0.47134172830619764,0.03321704164496849,0.49544123004883395
needs Xing,-521238.37618875573,6554709.970422163,0.4117526870750719,0.045286913452637904,0.5429603994722902
needs to be Xed,-461046.81432192476,6542273.388470698,0.5312343124549787,0.007016751734591035,0.4617489358104304
needs Xing,-469370.84056548256,6517447.734911614,0.3117983243308601,0.0822057343679369,0.605995941301203
needs Xing,-410301.0452073754,6521733.762047685,0.4869145813950736,0.00615628790763324,0.5069291306972933
needs Xing,-445752.5181623461,6575133.333702486,0.4803687027936038,0.026454814967525987,0.4931764822388703
needs to be Xed,-326905.15812366817,6572820.245995547,0.4931383907458365,0.03829775187641243,0.46856385737775114
needs to be Xed,-333394.86179793446,6582950.2620637985,0.5007146110028735,0.04343070327027914,0.4558546857268473
needs Xing,-271866.57548565784,6543686.680638515,0.47203912790659625,0.013436946705740048,0.5145239253876637
needs Xing,-268948.6689929846,6631150.203004739,0.4684748069943507,0.02715425866150419,0.504370934344145
needs to be Xed,-302616.91502493777,6647413.400563115,0.536801211795795,0.030061720392795466,0.4331370678114094
needs Xing,-244689.48028135122,6622107.449820127,0.4793922659560209,0.02953595969833999,0.49107177434563903
needs to be Xed,-199130.1975623513,6593912.688426713,0.5129704901965675,0.03616751308899297,0.4508619967144396
needs to be Xed,-104527.88865997597,6622636.592609932,0.5316685182275687,0.02043511868509689,0.4478963630873344
needs to be Xed,-82072.96625512,6618976.440101561,0.5291201499695428,0.015849768204257673,0.45503008182619953
needs to be Xed,-18785.052751874126,6590913.1222612,0.6101670047544339,0.044129137528287364,0.3457038577172788
needs Xing,10676.98632045525,6615354.897103444,0.439872291369048,0.031847377400857295,0.5282803312300947
needs Xing,977.385129164942,6599013.392052929,0.4518025044067698,0.016278343240734326,0.5319191523524959
needs Xing,51897.93697620878,6594786.688755278,0.4613998624808316,0.01831930526221472,0.5202808322569537
needs Xing,21250.668153454346,6669622.093492061,0.44244750905674846,0.012117088644021964,0.5454354022992296
needs Xing,-37000.1497108867,6662470.805624215,0.4445025685168087,0.01949994004735851,0.5359974914358328
needs Xing,-36274.346630914544,6632424.544214853,0.44214674405257315,0.03212751692944651,0.5257257390179804
needs to be Xed,-62342.7998944619,6677519.821838582,0.5739344151475263,0.034701507211208085,0.3913640776412655
needs to be Xed,99002.87969292422,6677380.89944022,0.516153922341846,0.01936471046350241,0.4644813671946517
needs Xing,104581.65597402913,6618661.514477507,0.4590174783666413,0.018316473035655242,0.5226660485977034
needs Xing,-192255.6624084127,6695938.867935843,0.3242951188262756,0.015037110917621804,0.6606677702561027
needs to be Xed,-219103.80851742518,6749384.9128551595,0.5000848832125973,0.09608487116548502,0.4038302456219177
needs Xing,-165315.49960831046,6761512.189473941,0.45482135298880333,0.015372809435137726,0.529805837576059
needs Xing,-128417.04025226341,6781992.706264641,0.4674634488684767,0.03911808832046623,0.49341846281105706
needs to be Xed,-143374.26099372003,6740815.760791241,0.5169010781278058,0.019952928866141036,0.4631459930060531
needs to be Xed,-394092.70470889326,6881500.878962628,0.5444790455458025,0.02883692266682194,0.42668403178737563
needs to be Xed,-480024.2271538896,6774422.1529239435,0.5014079066051171,0.01405487785595838,0.4845372155389245
needs to be Xed,-444323.955136996,6779302.7209428325,0.5551771578201841,0.04454469039497222,0.4002781517848438
needs to be Xed,-553924.5616729307,6799027.45258613,0.5613083230144231,0.03696770731954445,0.4017239696660324
needs to be Xed,-474016.4144233184,6844145.159869567,0.5498095858895452,0.08158416792318357,0.36860624618727134
needs Xing,-428967.98797951784,6907566.226325656,0.33524812678824883,0.08546199131115322,0.5792898819005979
needs Xing,-375062.3037993107,6979308.747463057,0.39350061255730606,0.014037570492873571,0.5924618169498205
needs Xing,-379333.7439805394,7045487.734589382,0.36234532422026033,0.06906863879245154,0.5685860369872882
needs Xing,-479943.0752451014,7030452.086157642,0.4204615265774997,0.07044946578699574,0.5090890076355046
needs Xing,-475769.59621577075,7008852.910513202,0.38970094363179425,0.08044017205147366,0.5298588843167321
needs Xing,-353067.57616939413,6977305.557475825,0.38592227595476497,0.005764778200604677,0.6083129458446304
needs Xing,-298563.88368464547,6977213.322266646,0.38727539094893215,0.03452185362475211,0.5782027554263158
needs Xing,-276460.28559273307,6965177.539129188,0.3131164069817297,0.0077692549320356385,0.6791143380862347
needs Xing,-86213.04943721263,7057439.928383089,0.4165921214168637,0.023554204892509322,0.5598536736906269
needs Xing,-89786.96168913068,6995963.780903131,0.4053749697740886,0.020840888123048868,0.5737841421028624
needs Xing,42910.54675506475,6910560.722324642,0.44390777355474054,0.011940139999907692,0.5441520864453518
needs Xing,150421.01853186492,6793207.980641402,0.48293527770004036,8.616468688191308e-4,0.5162030754311405
needs to be Xed,140295.62028829032,6788332.57480936,0.5807403181998754,0.0011049371983925162,0.41815474460173213
needs Xing,34194.553452474735,6731791.239015955,0.42869171446448895,0.024129980151749896,0.5471783053837611
needs Xing,74745.24945416197,6751776.872699506,0.3791218526935607,0.021318447726489435,0.5995596995799499
needs to be Xed,61328.90197231676,6778472.618722562,0.5021928983062581,0.0048668090217282335,0.49294029267201367
needs Xing,17104.262024284642,6777043.8985973755,0.4871761079167811,0.013051607847243204,0.4997722842359757
needs Xing,-2679.0148654309223,6808834.830563549,0.441094349432046,0.0016961942240509972,0.557209456343903
needs Xing,-29412.835857398753,6815860.250266417,0.44630268574906845,0.017586774323242637,0.5361105399276889
needs Xing,6012.588336726292,6883018.440509868,0.3920906015145502,0.008670368602059875,0.59923902988339
needs Xing,17677.20117949947,6921512.540829129,0.37962689574552355,0.0019240909613559099,0.6184490132931205
needs Xing,-240015.95409937718,7096584.50800098,0.35507332239170253,0.030344109945606473,0.6145825676626909
needs Xing,-235917.94968480442,7030987.634253422,0.2422729910038344,0.035766268903971526,0.721960740092194
needs Xing,-280981.74935028347,6995435.008976975,0.4354179383499317,0.01272311912059581,0.5518589425294725
needs Xing,-247941.92410775644,6985441.416698373,0.4378428176658453,0.012821269823623364,0.5493359125105314
needs Xing,-192825.28424280186,6986073.87272172,0.4705632213968659,0.007458340745393803,0.5219784378577402
needs Xing,-229530.32598359557,6861033.191081902,0.4642747440335573,0.026632881193365817,0.5090923747730769
needs Xing,-140822.71807719648,6867464.768489646,0.3948427889397329,0.02055260132177876,0.5846046097384883
needs Xing,-163125.57805762885,6894789.262127501,0.4676637390535588,0.02556356266433146,0.5067726982821097
needs Xing,-190166.86348316772,6834867.216646064,0.3880029368314314,0.04899793042722533,0.5629991327413433
needs to be Xed,-110171.56420421335,6824591.4955582265,0.6848526635501665,0.0048464646401305935,0.31030087180970284
needs Xing,-134269.78493215964,6940953.161868186,0.44303104524176384,0.03224392927140309,0.5247250254868331
needs Xing,-98754.41458947363,6939905.332548514,0.407783259545948,0.011007353791256272,0.5812093866627956
needs Xing,-151784.22588417024,7063422.213557168,0.31643068084876436,0.014783336884976343,0.6687859822662593
needs Xing,-335084.24639021314,7103341.133690713,0.43810973357266647,0.04557307628298647,0.5163171901443471
needs Xing,-266396.78098603955,7145781.496913799,0.4623865630805271,0.005015495041053703,0.5325979418784192
needs Xing,-242341.52958153948,7142863.505845399,0.3322494787150244,0.01929493942274976,0.6484555818622258
needs Xing,-212882.7187744431,7145157.902353092,0.27327583406239,0.01378382639031151,0.7129403395472985
needs Xing,-188328.75605118918,7152340.812763191,0.3807168232696746,0.027573118635689255,0.5917100580946362
needs Xing,-154157.01196237796,7156353.659416021,0.4426877111795669,0.002756035883011395,0.5545562529374216
needs Xing,-118798.93606018285,7129264.466134801,0.3824427705657553,0.01157620883830207,0.6059810205959425
needs Xing,-49356.50186944927,7171291.946418529,0.3543599623939788,0.020094908307377955,0.6255451292986433
needs Xing,-48434.33120771779,7140282.610935396,0.30535470068015214,0.012005136248032152,0.6826401630718156
needs Xing,-117582.72609547002,7216980.462066449,0.389231053490021,0.045997992922153494,0.5647709535878255
needs Xing,-149321.40460180896,7214569.484019664,0.37640420425304233,0.04361610638198104,0.5799796893649766
needs Xing,-329654.0816293173,7251775.558433576,0.3443658137539757,0.06183139139858265,0.5938027948474417
needs Xed,-374922.37519938353,7296784.317632347,0.2894587445825395,0.4567669330621867,0.25377432235527386
needs to be Xed,-158898.1090752635,7361754.323998599,0.4105686331828862,0.2250070278500334,0.3644243389670805
needs Xing,-271473.1724051944,7325496.565766778,0.38148805298679456,0.16262076138234058,0.4558911856308648
needs to be Xed,-333837.4680933285,7391629.173949889,0.41070175348828064,0.3775390443520585,0.21175920215966088
needs to be Xed,-284414.27471694496,7455139.543104009,0.37662473357991355,0.3353200494846491,0.28805521693543723
needs to be Xed,-189944.33582107193,7442386.918932649,0.3828667970611996,0.3684632906776459,0.2486699122611546
needs Xed,-280161.881300591,7558831.129971263,0.3279172596603355,0.45004157543931794,0.22204116490034656
needs Xed,-341373.01838359755,7537167.828950156,0.36383016661895873,0.4837870993440634,0.15238273403697788
needs to be Xed,-315983.04628448613,7469479.497439958,0.39673166739666027,0.3729923450835472,0.23027598751979242
needs to be Xed,-372809.8652225996,7385627.612785124,0.4996763362924558,0.2381400807459379,0.2621835829616064
needs Xed,-474869.9009592304,7450393.593320736,0.3228177522250817,0.5611748724210639,0.1160073753538543
needs to be Xed,-321608.9107101966,7687611.3009121325,0.46353405746014054,0.32370528093461975,0.21276066160523976
needs Xed,-371565.7363295958,7676655.715071895,0.37959476632263467,0.5040757672328675,0.11632946644449783
needs to be Xed,-472304.44310635776,7747172.10433197,0.4925873993811989,0.33945047582361154,0.16796212479518952
needs Xed,-571483.0962752446,7693762.13763739,0.30404528119782986,0.373754804736316,0.32219991406585413
needs to be Xed,-534362.6101948103,7774634.289112175,0.3985723703229114,0.3529649157377031,0.24846271393938554
needs to be Xed,-732637.8963317674,7849885.248574316,0.3822778362202528,0.249600204992803,0.3681219587869442
needs to be Xed,-277292.3876544637,7771134.347475728,0.450968292239283,0.2758498199479159,0.27318188781280106
needs to be Xed,-378257.3846921102,7761441.117956711,0.48891248455637293,0.22513602769999244,0.28595148774363466
needs to be Xed,-565365.6227142928,7879309.06017315,0.50024475703209,0.1440673915027408,0.3556878514651691
needs Xed,-451426.13864960684,7927823.586352867,0.42579003991293213,0.48465464790515583,0.089555312181912
needs Xed,-490074.48474117887,7971952.660180874,0.34695730282542414,0.4881614704758471,0.1648812266987288
needs Xed,-553735.9864555268,7999359.458729816,0.35968035664802234,0.41472699522093504,0.22559264813104266
needs to be Xed,-494554.0923701909,8026416.301168427,0.4967087208194704,0.3439623442645938,0.15932893491593572
needs to be Xed,-341628.35189963004,8102410.928242265,0.5053152538416006,0.332464938032348,0.16221980812605136
needs to be Xed,-710760.3881256562,8011442.573807081,0.45916219819782117,0.18581357125197423,0.35502423055020466
needs to be Xed,-820908.9871189189,7857265.893245022,0.3937237706552261,0.25555677375152697,0.35071945559324696
needs to be Xed,-329756.061414833,8177075.086326871,0.5555106238666411,0.2600712324658423,0.1844181436675166
needs to be Xed,-1052412.295229538,6742534.075131709,0.7350300236291465,0.03150884220552232,0.23346113416533112
needs to be Xed,-1034547.1422217832,6971975.961523063,0.7238134705105862,0.050198903281752014,0.22598762620766183
needs to be Xed,-705931.5267262292,6845692.994225829,0.7443063621866496,0.022293542267980884,0.23340009554536956
needs to be Xed,-1002068.623247683,7118034.2641855925,0.7284137201375869,0.030011181148020108,0.24157509871439306
needs to be Xed,-978786.5524984369,6902686.394283297,0.7561695581614182,0.04353083986125227,0.2002996019773295
needs to be Xed,-966366.4587994461,6865857.495495212,0.7721656358251511,0.036963223285135294,0.19087114088971366
needs to be Xed,-963349.5670155593,6825293.246888681,0.9542182701706066,0,0.045781729829393374
needs to be Xed,-1034946.4674991568,6870255.423912457,0.7865360734035309,0.025903949720059632,0.18755997687640935
needs to be Xed,-847101.2499201265,7205448.146416562,0.6273535229437668,0.18410608648465335,0.18854039057157979
needs to be Xed,-817105.8569035083,7080859.079435117,0.6661133462828993,0.05341321498662053,0.2804734387304802
needs to be Xed,-912635.0341501266,6957788.919404143,0.6366740676957514,0.04453969667976087,0.31878623562448766
needs to be Xed,-953573.1219797744,7019876.644164773,0.7470372487744826,0.05400656906554029,0.1989561821599771
