placename,where_is_x,where_is_x_at,where_to_is_x,where_x_to,longitude,latitude
Penrith,0.9886762,0.0105884577,0.00000000000,0.0007353096, -2.7527080,54.66410
Kendal,0.9891304,0.0108695652,0.00000000000,0.0000000000, -2.7462900,54.32801
Street,0.9908618,0.0030460718,0.00000000000,0.0060921437, -2.7429190,51.12468
Glastonbury,0.9902611,0.0032463141,0.00000000000,0.0064926282, -2.7184540,51.14743
Hereford,0.9956772,0.0043227666,0.00000000000,0.0000000000, -2.7159740,52.05640
Ludlow,0.9954545,0.0000000000,0.00000000000,0.0045454545, -2.7139129,52.36775
Preston,0.9867950,0.0118506145,0.00000000000,0.0013543559, -2.7030900,53.76320
Whitchurch,0.9892929,0.0093687263,0.00000000000,0.0013383895, -2.6820450,52.96872
Wells,1.0000000,0.0000000000,0.00000000000,0.0000000000, -2.6445979,51.20935
Yeovil,0.9937984,0.0031007752,0.00000000000,0.0031007752, -2.6333080,50.94206
Wigan,0.9933547,0.0066452542,0.00000000000,0.0000000000, -2.6325074,53.54506
Warrington,0.9897311,0.0102689487,0.00000000000,0.0000000000, -2.5969501,53.39004
Arbroath,0.9973005,0.0017996401,0.00000000000,0.0008998200, -2.5915430,56.55911
Bristol,0.9870015,0.0054142317,0.00008594019,0.0074982812, -2.5879100,51.45451
Guernsey,0.9935735,0.0035053554,0.00000000000,0.0029211295, -2.5852780,49.46569
Ross-on-Wye,0.9924634,0.0066499187,0.00000000000,0.0008866558, -2.5824460,51.91445
Jedburgh,0.9945380,0.0054619936,0.00000000000,0.0000000000, -2.5549369,55.47772
Sedbergh,0.9919246,0.0080753701,0.00000000000,0.0000000000, -2.5281740,54.32363
Sedbergh,0.9919246,0.0080753701,0.00000000000,0.0000000000, -2.5281740,54.32363
Nantwich,0.9831280,0.0152651312,0.00000000000,0.0016068559, -2.5241020,53.06719
Banff,0.9918542,0.0081458495,0.00000000000,0.0000000000, -2.5240380,57.66651
Dunbar,0.9966012,0.0033987915,0.00000000000,0.0000000000, -2.5167370,56.00209
Cinderford,0.9932677,0.0056965303,0.00000000000,0.0010357328, -2.5009579,51.82530
Banchory,0.9947735,0.0044798407,0.00000000000,0.0007466401, -2.4909599,57.05386
Blackburn,0.9888451,0.0098425197,0.00000000000,0.0013123360, -2.4875290,53.74858
Market Drayton,0.9892050,0.0077106947,0.00000000000,0.0030842779, -2.4834850,52.90355
Telford,0.9836815,0.0124020888,0.00000000000,0.0039164491, -2.4672611,52.67759
